smoothed_trust_fam,smoothed_trust_fam_se,sample_size,country,iso_code,gid_0,survey_date
0.312967,0.003906,14166.0,Australia,AUS,AUS,20210108
0.274079,0.005781,5992.0,Austria,AUT,AUT,20210108
0.297009,0.018233,659.0,Azerbaijan,AZE,AZE,20210108
0.600409,0.008876,3055.0,Bangladesh,BGD,BGD,20210108
0.231854,0.009547,1984.0,Belarus,BLR,BLR,20210108
0.2387,0.005559,5929.0,Belgium,BEL,BEL,20210108
0.396392,0.040436,149.0,Benin,BEN,BEN,20210108
0.485623,0.006726,5625.0,Bolivia,BOL,BOL,20210108
0.328446,0.01541,963.0,Bosnia and Herzegovina,BIH,BIH,20210108
0.475534,0.001567,101566.0,Brazil,BRA,BRA,20210108
0.301904,0.008568,2864.0,Bulgaria,BGR,BGR,20210108
0.368254,0.027619,304.0,Burkina Faso,BFA,BFA,20210108
0.453473,0.027685,319.0,Cambodia,KHM,KHM,20210108
0.312189,0.023398,389.0,Cameroon,CMR,CMR,20210108
0.305549,0.003268,20036.0,Canada,CAN,CAN,20210108
0.4884,0.004981,10097.0,Chile,CHL,CHL,20210108
0.530572,0.003326,22537.0,Colombia,COL,COL,20210108
0.56746,0.007936,3909.0,Costa Rica,CRI,CRI,20210108
0.370705,0.020663,549.0,C̫te d'Ivoire,CIV,CIV,20210108
0.283893,0.008165,3111.0,Croatia,HRV,HRV,20210108
0.367527,0.005472,7972.0,Czech Republic,CZE,CZE,20210108
0.337475,0.02987,252.0,Democratic Republic of the Congo,COD,COD,20210108
0.298295,0.004382,12058.0,Denmark,DNK,DNK,20210108
0.467142,0.008729,3270.0,Dominican Republic,DOM,DOM,20210108
0.473883,0.005874,7245.0,Ecuador,ECU,ECU,20210108
0.352988,0.004649,10587.0,Egypt,EGY,EGY,20210108
0.550654,0.008554,3417.0,El Salvador,SLV,SLV,20210108
0.512782,0.02383,441.0,Ethiopia,ETH,ETH,20210108
0.396698,0.009024,3051.0,Finland,FIN,FIN,20210108
0.217632,0.002293,32374.0,France,FRA,FRA,20210108
0.294527,0.002369,37021.0,Germany,DEU,DEU,20210108
0.426342,0.014917,1100.0,Ghana,GHA,GHA,20210108
0.309299,0.006337,5381.0,Greece,GRC,GRC,20210108
0.552993,0.008714,3269.0,Guatemala,GTM,GTM,20210108
0.423209,0.044444,130.0,Guinea,GIN,GIN,20210108
0.328938,0.028431,276.0,Haiti,HTI,HTI,20210108
0.589411,0.010011,2454.0,Honduras,HND,HND,20210108
0.378619,0.011189,1885.0,Hong Kong,HKG,HKG,20210108
0.27025,0.00408,12723.0,Hungary,HUN,HUN,20210108
0.524986,0.003221,24066.0,India,IND,IND,20210108
0.269262,0.003412,16904.0,Indonesia,IDN,IDN,20210108
0.342335,0.008256,3316.0,Iraq,IRQ,IRQ,20210108
0.409592,0.00607,6627.0,Ireland,IRL,IRL,20210108
0.451823,0.006709,5719.0,Israel,ISR,ISR,20210108
0.317723,0.002353,39185.0,Italy,ITA,ITA,20210108
0.516774,0.001906,68772.0,Japan,JPN,JPN,20210108
0.220308,0.008729,2273.0,Jordan,JOR,JOR,20210108
0.230698,0.013041,1056.0,Kazakhstan,KAZ,KAZ,20210108
0.572276,0.008668,3260.0,Kenya,KEN,KEN,20210108
0.394199,0.021673,513.0,Kuwait,KWT,KWT,20210108
0.323664,0.022289,442.0,Kyrgyzstan,KGZ,KGZ,20210108
0.407586,0.030328,255.0,Laos,LAO,LAO,20210108
0.258424,0.009969,1948.0,Lebanon,LBN,LBN,20210108
0.37125,0.01294,1433.0,Libya,LBY,LBY,20210108
0.263968,0.038952,126.0,Madagascar,MDG,MDG,20210108
0.419339,0.005996,6768.0,Malaysia,MYS,MYS,20210108
0.459113,0.030158,280.0,Mali,MLI,MLI,20210108
0.590027,0.001858,70080.0,Mexico,MEX,MEX,20210108
0.235399,0.014363,871.0,Moldova,MDA,MDA,20210108
0.298371,0.011041,1730.0,Morocco,MAR,MAR,20210108
0.524497,0.022409,500.0,Mozambique,MOZ,MOZ,20210108
0.55802,0.011248,1948.0,Myanmar,MMR,MMR,20210108
0.555854,0.011435,1895.0,Nepal,NPL,NPL,20210108
0.221096,0.003412,14876.0,Netherlands,NLD,NLD,20210108
0.326881,0.007094,4454.0,New Zealand,NZL,NZL,20210108
0.606817,0.011135,1939.0,Nicaragua,NIC,NIC,20210108
0.491649,0.007722,4184.0,Nigeria,NGA,NGA,20210108
0.3005,0.00452,10335.0,Norway,NOR,NOR,20210108
0.515115,0.029225,299.0,Oman,OMN,OMN,20210108
0.496485,0.007566,4372.0,Pakistan,PAK,PAK,20210108
0.297687,0.015041,953.0,Palestine,PSE,PSE,20210108
0.51287,0.010721,2196.0,Panama,PAN,PAN,20210108
0.42673,0.011349,1921.0,Paraguay,PRY,PRY,20210108
0.526757,0.00545,8429.0,Peru,PER,PER,20210108
0.431245,0.004604,11576.0,Philippines,PHL,PHL,20210108
0.350104,0.00441,11708.0,Poland,POL,POL,20210108
0.452055,0.004801,11389.0,Portugal,PRT,PRT,20210108
0.575442,0.007624,4204.0,"Puerto Rico, U.S.",PRI,PRI,20210108
0.468578,0.022529,506.0,Qatar,QAT,QAT,20210108
0.253983,0.004593,8983.0,Romania,ROU,ROU,20210108
0.239139,0.004248,10091.0,Russia,RUS,RUS,20210108
0.456295,0.010312,2334.0,Saudi Arabia,SAU,SAU,20210108
0.236319,0.027769,236.0,Senegal,SEN,SEN,20210108
0.312706,0.009055,2625.0,Serbia,SRB,SRB,20210108
0.390537,0.012521,1536.0,Singapore,SGP,SGP,20210108
0.411818,0.006766,5303.0,Slovakia,SVK,SVK,20210108
0.30869,0.011604,1594.0,Slovenia,SVN,SVN,20210108
0.39559,0.004494,11937.0,South Africa,ZAF,ZAF,20210108
0.562982,0.006587,5665.0,South Korea,KOR,KOR,20210108
0.319569,0.003069,23151.0,Spain,ESP,ESP,20210108
0.46686,0.015507,1038.0,Sri Lanka,LKA,LKA,20210108
0.410366,0.012896,1450.0,Sudan,SDN,SDN,20210108
0.422987,0.003143,24767.0,Sweden,SWE,SWE,20210108
0.25712,0.005631,6038.0,Switzerland,CHE,CHE,20210108
0.315323,0.004018,13439.0,Taiwan,TWN,TWN,20210108
0.467486,0.026556,359.0,Tanzania,TZA,TZA,20210108
0.544342,0.003022,27243.0,Thailand,THA,THA,20210108
0.306694,0.009207,2504.0,Tunisia,TUN,TUN,20210108
0.260708,0.003791,13430.0,Turkey,TUR,TUR,20210108
0.267711,0.004135,11543.0,Ukraine,UKR,UKR,20210108
0.447405,0.010404,2315.0,United Arab Emirates,ARE,ARE,20210108
0.371986,0.003025,25537.0,United Kingdom,GBR,GBR,20210108
0.337834,0.006439,5411.0,Uruguay,URY,URY,20210108
0.310224,0.017995,668.0,Uzbekistan,UZB,UZB,20210108
0.50613,0.006345,6222.0,Venezuela,VEN,VEN,20210108
0.51289,0.004613,11748.0,Vietnam,VNM,VNM,20210108
0.290344,0.019114,579.0,Yemen,YEM,YEM,20210108
0.500112,0.018536,727.0,Afghanistan,AFG,AFG,20210109
0.424662,0.020711,589.0,Albania,ALB,ALB,20210109
0.240397,0.008955,2264.0,Algeria,DZA,DZA,20210109
0.547876,0.025478,385.0,Angola,AGO,AGO,20210109
0.406092,0.003278,22446.0,Argentina,ARG,ARG,20210109
0.249712,0.023998,340.0,Armenia,ARM,ARM,20210109
0.313026,0.0039,14214.0,Australia,AUS,AUS,20210109
0.279436,0.005819,5974.0,Austria,AUT,AUT,20210109
0.280836,0.017582,661.0,Azerbaijan,AZE,AZE,20210109
0.597294,0.008921,3035.0,Bangladesh,BGD,BGD,20210109
0.232348,0.009722,1932.0,Belarus,BLR,BLR,20210109
0.242079,0.005601,5899.0,Belgium,BEL,BEL,20210109
0.426349,0.040667,150.0,Benin,BEN,BEN,20210109
0.483193,0.006706,5643.0,Bolivia,BOL,BOL,20210109
0.337102,0.015588,945.0,Bosnia and Herzegovina,BIH,BIH,20210109
0.476906,0.001574,100701.0,Brazil,BRA,BRA,20210109
0.303622,0.008592,2864.0,Bulgaria,BGR,BGR,20210109
0.322515,0.027146,299.0,Burkina Faso,BFA,BFA,20210109
0.455983,0.027407,330.0,Cambodia,KHM,KHM,20210109
0.318821,0.023236,398.0,Cameroon,CMR,CMR,20210109
0.304613,0.003285,19873.0,Canada,CAN,CAN,20210109
0.49018,0.005017,9946.0,Chile,CHL,CHL,20210109
0.533558,0.003305,22795.0,Colombia,COL,COL,20210109
0.571771,0.007962,3870.0,Costa Rica,CRI,CRI,20210109
0.366498,0.020217,570.0,C̫te d'Ivoire,CIV,CIV,20210109
0.287432,0.00823,3087.0,Croatia,HRV,HRV,20210109
0.362841,0.0055,7851.0,Czech Republic,CZE,CZE,20210109
0.340921,0.028983,269.0,Democratic Republic of the Congo,COD,COD,20210109
0.300017,0.004434,11904.0,Denmark,DNK,DNK,20210109
0.467374,0.008749,3255.0,Dominican Republic,DOM,DOM,20210109
0.473361,0.005903,7170.0,Ecuador,ECU,ECU,20210109
0.358486,0.00466,10619.0,Egypt,EGY,EGY,20210109
0.554259,0.008594,3374.0,El Salvador,SLV,SLV,20210109
0.50985,0.023628,449.0,Ethiopia,ETH,ETH,20210109
0.392759,0.009094,2989.0,Finland,FIN,FIN,20210109
0.222672,0.002304,32585.0,France,FRA,FRA,20210109
0.297587,0.002372,37150.0,Germany,DEU,DEU,20210109
0.429425,0.014951,1099.0,Ghana,GHA,GHA,20210109
0.319792,0.00639,5350.0,Greece,GRC,GRC,20210109
0.540975,0.008756,3236.0,Guatemala,GTM,GTM,20210109
0.40357,0.043053,131.0,Guinea,GIN,GIN,20210109
0.305603,0.028256,272.0,Haiti,HTI,HTI,20210109
0.58896,0.009966,2474.0,Honduras,HND,HND,20210109
0.372982,0.011263,1853.0,Hong Kong,HKG,HKG,20210109
0.279095,0.004114,12778.0,Hungary,HUN,HUN,20210109
0.524412,0.003282,23185.0,India,IND,IND,20210109
0.269779,0.003434,16703.0,Indonesia,IDN,IDN,20210109
0.340046,0.008278,3289.0,Iraq,IRQ,IRQ,20210109
0.412232,0.006068,6646.0,Ireland,IRL,IRL,20210109
0.432975,0.007025,5146.0,Israel,ISR,ISR,20210109
0.322448,0.002372,38869.0,Italy,ITA,ITA,20210109
0.519895,0.001895,69561.0,Japan,JPN,JPN,20210109
0.229047,0.00882,2279.0,Jordan,JOR,JOR,20210109
0.233043,0.013172,1035.0,Kazakhstan,KAZ,KAZ,20210109
0.573005,0.008711,3225.0,Kenya,KEN,KEN,20210109
0.41673,0.021862,513.0,Kuwait,KWT,KWT,20210109
0.30224,0.021884,445.0,Kyrgyzstan,KGZ,KGZ,20210109
0.425743,0.031134,248.0,Laos,LAO,LAO,20210109
0.26115,0.009966,1970.0,Lebanon,LBN,LBN,20210109
0.370952,0.012811,1461.0,Libya,LBY,LBY,20210109
0.254447,0.039505,120.0,Madagascar,MDG,MDG,20210109
0.414953,0.005903,6964.0,Malaysia,MYS,MYS,20210109
0.443635,0.030289,276.0,Mali,MLI,MLI,20210109
0.593413,0.001853,70245.0,Mexico,MEX,MEX,20210109
0.228956,0.014245,870.0,Moldova,MDA,MDA,20210109
0.293532,0.010975,1733.0,Morocco,MAR,MAR,20210109
0.536702,0.022488,492.0,Mozambique,MOZ,MOZ,20210109
0.544215,0.011265,1957.0,Myanmar,MMR,MMR,20210109
0.555353,0.011499,1873.0,Nepal,NPL,NPL,20210109
0.219831,0.003407,14851.0,Netherlands,NLD,NLD,20210109
0.322456,0.007066,4453.0,New Zealand,NZL,NZL,20210109
0.595438,0.011236,1930.0,Nicaragua,NIC,NIC,20210109
0.499102,0.007688,4229.0,Nigeria,NGA,NGA,20210109
0.294265,0.004475,10414.0,Norway,NOR,NOR,20210109
0.499369,0.028935,306.0,Oman,OMN,OMN,20210109
0.494121,0.007751,4164.0,Pakistan,PAK,PAK,20210109
0.30658,0.015482,922.0,Palestine,PSE,PSE,20210109
0.512109,0.01065,2221.0,Panama,PAN,PAN,20210109
0.424335,0.011288,1939.0,Paraguay,PRY,PRY,20210109
0.520219,0.00544,8452.0,Peru,PER,PER,20210109
0.431976,0.004629,11470.0,Philippines,PHL,PHL,20210109
0.346807,0.004414,11633.0,Poland,POL,POL,20210109
0.449937,0.004776,11536.0,Portugal,PRT,PRT,20210109
0.579135,0.007578,4242.0,"Puerto Rico, U.S.",PRI,PRI,20210109
0.480696,0.022642,500.0,Qatar,QAT,QAT,20210109
0.256167,0.004608,8972.0,Romania,ROU,ROU,20210109
0.235197,0.00418,10302.0,Russia,RUS,RUS,20210109
0.451219,0.010397,2297.0,Saudi Arabia,SAU,SAU,20210109
0.262237,0.028046,238.0,Senegal,SEN,SEN,20210109
0.324288,0.009059,2669.0,Serbia,SRB,SRB,20210109
0.387192,0.012707,1489.0,Singapore,SGP,SGP,20210109
0.415757,0.006821,5233.0,Slovakia,SVK,SVK,20210109
0.293497,0.011548,1564.0,Slovenia,SVN,SVN,20210109
0.389065,0.004558,11526.0,South Africa,ZAF,ZAF,20210109
0.567009,0.00657,5693.0,South Korea,KOR,KOR,20210109
0.324013,0.00308,23163.0,Spain,ESP,ESP,20210109
0.472531,0.015731,1009.0,Sri Lanka,LKA,LKA,20210109
0.409614,0.013039,1414.0,Sudan,SDN,SDN,20210109
0.424912,0.003151,24627.0,Sweden,SWE,SWE,20210109
0.261248,0.005681,6000.0,Switzerland,CHE,CHE,20210109
0.311107,0.004025,13291.0,Taiwan,TWN,TWN,20210109
0.457051,0.027392,337.0,Tanzania,TZA,TZA,20210109
0.539303,0.003035,27110.0,Thailand,THA,THA,20210109
0.297395,0.008983,2602.0,Tunisia,TUN,TUN,20210109
0.260468,0.003854,12997.0,Turkey,TUR,TUR,20210109
0.259482,0.00405,11765.0,Ukraine,UKR,UKR,20210109
0.446173,0.010431,2294.0,United Arab Emirates,ARE,ARE,20210109
0.371009,0.003033,25380.0,United Kingdom,GBR,GBR,20210109
0.327351,0.006404,5378.0,Uruguay,URY,URY,20210109
0.307093,0.017885,672.0,Uzbekistan,UZB,UZB,20210109
0.507096,0.006356,6199.0,Venezuela,VEN,VEN,20210109
0.507704,0.004637,11647.0,Vietnam,VNM,VNM,20210109
0.275331,0.018959,564.0,Yemen,YEM,YEM,20210109
0.485158,0.01854,730.0,Afghanistan,AFG,AFG,20210110
0.427058,0.020718,582.0,Albania,ALB,ALB,20210110
0.242721,0.008977,2268.0,Algeria,DZA,DZA,20210110
0.54847,0.025606,381.0,Angola,AGO,AGO,20210110
0.411064,0.003309,22098.0,Argentina,ARG,ARG,20210110
0.226513,0.022799,355.0,Armenia,ARM,ARM,20210110
0.31264,0.003898,14245.0,Australia,AUS,AUS,20210110
0.283764,0.005847,6013.0,Austria,AUT,AUT,20210110
0.261787,0.017115,669.0,Azerbaijan,AZE,AZE,20210110
0.592285,0.009053,2959.0,Bangladesh,BGD,BGD,20210110
0.223798,0.009515,1961.0,Belarus,BLR,BLR,20210110
0.244726,0.005646,5845.0,Belgium,BEL,BEL,20210110
0.429302,0.041261,146.0,Benin,BEN,BEN,20210110
0.485213,0.006683,5630.0,Bolivia,BOL,BOL,20210110
0.335956,0.015755,926.0,Bosnia and Herzegovina,BIH,BIH,20210110
0.480765,0.001587,99185.0,Brazil,BRA,BRA,20210110
0.29632,0.008628,2818.0,Bulgaria,BGR,BGR,20210110
0.319018,0.027321,295.0,Burkina Faso,BFA,BFA,20210110
0.412833,0.02667,340.0,Cambodia,KHM,KHM,20210110
0.30969,0.023952,369.0,Cameroon,CMR,CMR,20210110
0.305006,0.003271,19956.0,Canada,CAN,CAN,20210110
0.489538,0.005037,9860.0,Chile,CHL,CHL,20210110
0.535155,0.003308,22750.0,Colombia,COL,COL,20210110
0.568453,0.008096,3754.0,Costa Rica,CRI,CRI,20210110
0.370045,0.020007,584.0,C̫te d'Ivoire,CIV,CIV,20210110
0.290111,0.00838,2996.0,Croatia,HRV,HRV,20210110
0.362437,0.005478,7716.0,Czech Republic,CZE,CZE,20210110
0.319458,0.030048,246.0,Democratic Republic of the Congo,COD,COD,20210110
0.304066,0.004401,11756.0,Denmark,DNK,DNK,20210110
0.475451,0.008851,3190.0,Dominican Republic,DOM,DOM,20210110
0.470459,0.005941,7080.0,Ecuador,ECU,ECU,20210110
0.352402,0.004704,10336.0,Egypt,EGY,EGY,20210110
0.559439,0.008585,3376.0,El Salvador,SLV,SLV,20210110
0.494916,0.023335,464.0,Ethiopia,ETH,ETH,20210110
0.383804,0.009069,2952.0,Finland,FIN,FIN,20210110
0.230598,0.002337,32473.0,France,FRA,FRA,20210110
0.29661,0.002369,37197.0,Germany,DEU,DEU,20210110
0.446686,0.01523,1071.0,Ghana,GHA,GHA,20210110
0.317602,0.006378,5342.0,Greece,GRC,GRC,20210110
0.5373,0.00892,3138.0,Guatemala,GTM,GTM,20210110
0.41984,0.04163,141.0,Guinea,GIN,GIN,20210110
0.284241,0.027986,268.0,Haiti,HTI,HTI,20210110
0.579548,0.010079,2443.0,Honduras,HND,HND,20210110
0.381088,0.011485,1798.0,Hong Kong,HKG,HKG,20210110
0.288322,0.004162,12643.0,Hungary,HUN,HUN,20210110
0.527983,0.003357,22142.0,India,IND,IND,20210110
0.267446,0.003458,16380.0,Indonesia,IDN,IDN,20210110
0.340591,0.00827,3299.0,Iraq,IRQ,IRQ,20210110
0.413805,0.006105,6540.0,Ireland,IRL,IRL,20210110
0.427339,0.007485,4621.0,Israel,ISR,ISR,20210110
0.327869,0.002399,38342.0,Italy,ITA,ITA,20210110
0.51981,0.001881,70605.0,Japan,JPN,JPN,20210110
0.235701,0.008904,2270.0,Jordan,JOR,JOR,20210110
0.227456,0.012914,1058.0,Kazakhstan,KAZ,KAZ,20210110
0.578942,0.008701,3221.0,Kenya,KEN,KEN,20210110
0.435839,0.022267,506.0,Kuwait,KWT,KWT,20210110
0.312332,0.022289,437.0,Kyrgyzstan,KGZ,KGZ,20210110
0.425834,0.031114,246.0,Laos,LAO,LAO,20210110
0.272224,0.010059,1973.0,Lebanon,LBN,LBN,20210110
0.376616,0.012867,1458.0,Libya,LBY,LBY,20210110
0.237734,0.037538,126.0,Madagascar,MDG,MDG,20210110
0.416319,0.005805,7208.0,Malaysia,MYS,MYS,20210110
0.440192,0.029252,296.0,Mali,MLI,MLI,20210110
0.597919,0.001851,70175.0,Mexico,MEX,MEX,20210110
0.227803,0.014322,857.0,Moldova,MDA,MDA,20210110
0.299224,0.01109,1716.0,Morocco,MAR,MAR,20210110
0.550146,0.022634,484.0,Mozambique,MOZ,MOZ,20210110
0.540282,0.011246,1967.0,Myanmar,MMR,MMR,20210110
0.54996,0.011538,1865.0,Nepal,NPL,NPL,20210110
0.225535,0.003435,14879.0,Netherlands,NLD,NLD,20210110
0.322159,0.006984,4477.0,New Zealand,NZL,NZL,20210110
0.602479,0.0113,1901.0,Nicaragua,NIC,NIC,20210110
0.500508,0.00758,4350.0,Nigeria,NGA,NGA,20210110
0.292387,0.004488,10311.0,Norway,NOR,NOR,20210110
0.499854,0.029017,304.0,Oman,OMN,OMN,20210110
0.497781,0.007849,4060.0,Pakistan,PAK,PAK,20210110
0.316835,0.015472,944.0,Palestine,PSE,PSE,20210110
0.528484,0.010692,2208.0,Panama,PAN,PAN,20210110
0.433692,0.011385,1917.0,Paraguay,PRY,PRY,20210110
0.519994,0.00544,8456.0,Peru,PER,PER,20210110
0.433628,0.004649,11371.0,Philippines,PHL,PHL,20210110
0.346986,0.004424,11584.0,Poland,POL,POL,20210110
0.448173,0.004643,11671.0,Portugal,PRT,PRT,20210110
0.574151,0.00763,4198.0,"Puerto Rico, U.S.",PRI,PRI,20210110
0.496475,0.022764,486.0,Qatar,QAT,QAT,20210110
0.256591,0.004618,8946.0,Romania,ROU,ROU,20210110
0.234681,0.004132,10528.0,Russia,RUS,RUS,20210110
0.461525,0.010431,2294.0,Saudi Arabia,SAU,SAU,20210110
0.267795,0.027777,246.0,Senegal,SEN,SEN,20210110
0.322454,0.008922,2743.0,Serbia,SRB,SRB,20210110
0.394395,0.012947,1443.0,Singapore,SGP,SGP,20210110
0.413008,0.006893,5115.0,Slovakia,SVK,SVK,20210110
0.289501,0.011556,1551.0,Slovenia,SVN,SVN,20210110
0.386903,0.004642,11089.0,South Africa,ZAF,ZAF,20210110
0.560096,0.006606,5668.0,South Korea,KOR,KOR,20210110
0.324739,0.003089,23032.0,Spain,ESP,ESP,20210110
0.484716,0.015912,990.0,Sri Lanka,LKA,LKA,20210110
0.398919,0.01318,1383.0,Sudan,SDN,SDN,20210110
0.426343,0.003164,24430.0,Sweden,SWE,SWE,20210110
0.263403,0.005736,5908.0,Switzerland,CHE,CHE,20210110
0.313253,0.004054,13107.0,Taiwan,TWN,TWN,20210110
0.467118,0.027455,337.0,Tanzania,TZA,TZA,20210110
0.530384,0.003075,26468.0,Thailand,THA,THA,20210110
0.296095,0.00895,2615.0,Tunisia,TUN,TUN,20210110
0.257888,0.003962,12216.0,Turkey,TUR,TUR,20210110
0.261935,0.004046,11882.0,Ukraine,UKR,UKR,20210110
0.461047,0.0104,2322.0,United Arab Emirates,ARE,ARE,20210110
0.373334,0.003054,25106.0,United Kingdom,GBR,GBR,20210110
0.32207,0.006422,5308.0,Uruguay,URY,URY,20210110
0.304913,0.018121,652.0,Uzbekistan,UZB,UZB,20210110
0.503826,0.006402,6110.0,Venezuela,VEN,VEN,20210110
0.507592,0.004686,11410.0,Vietnam,VNM,VNM,20210110
0.277794,0.018876,576.0,Yemen,YEM,YEM,20210110
0.493162,0.018839,708.0,Afghanistan,AFG,AFG,20210111
0.433417,0.02088,579.0,Albania,ALB,ALB,20210111
0.254392,0.009296,2191.0,Algeria,DZA,DZA,20210111
0.538205,0.02613,372.0,Angola,AGO,AGO,20210111
0.417262,0.003332,21885.0,Argentina,ARG,ARG,20210111
0.227212,0.023336,336.0,Armenia,ARM,ARM,20210111
0.314994,0.003917,14145.0,Australia,AUS,AUS,20210111
0.286612,0.005899,5960.0,Austria,AUT,AUT,20210111
0.269836,0.017593,636.0,Azerbaijan,AZE,AZE,20210111
0.588747,0.0092,2876.0,Bangladesh,BGD,BGD,20210111
0.229194,0.009591,1975.0,Belarus,BLR,BLR,20210111
0.244347,0.005663,5797.0,Belgium,BEL,BEL,20210111
0.424963,0.041607,141.0,Benin,BEN,BEN,20210111
0.484681,0.006653,5707.0,Bolivia,BOL,BOL,20210111
0.35198,0.015837,930.0,Bosnia and Herzegovina,BIH,BIH,20210111
0.484242,0.001599,97710.0,Brazil,BRA,BRA,20210111
0.308208,0.008795,2780.0,Bulgaria,BGR,BGR,20210111
0.309095,0.02701,299.0,Burkina Faso,BFA,BFA,20210111
0.384997,0.025764,346.0,Cambodia,KHM,KHM,20210111
0.320913,0.024333,365.0,Cameroon,CMR,CMR,20210111
0.307144,0.003279,19959.0,Canada,CAN,CAN,20210111
0.489899,0.005064,9756.0,Chile,CHL,CHL,20210111
0.539918,0.003315,22623.0,Colombia,COL,COL,20210111
0.584037,0.008157,3662.0,Costa Rica,CRI,CRI,20210111
0.38632,0.019973,596.0,C̫te d'Ivoire,CIV,CIV,20210111
0.284948,0.008448,2926.0,Croatia,HRV,HRV,20210111
0.365547,0.005496,7698.0,Czech Republic,CZE,CZE,20210111
0.317256,0.030683,236.0,Democratic Republic of the Congo,COD,COD,20210111
0.304132,0.004436,11591.0,Denmark,DNK,DNK,20210111
0.473678,0.008888,3164.0,Dominican Republic,DOM,DOM,20210111
0.469896,0.005903,7188.0,Ecuador,ECU,ECU,20210111
0.357395,0.004826,9909.0,Egypt,EGY,EGY,20210111
0.566014,0.008649,3310.0,El Salvador,SLV,SLV,20210111
0.483303,0.022791,486.0,Ethiopia,ETH,ETH,20210111
0.384285,0.009111,2939.0,Finland,FIN,FIN,20210111
0.235505,0.002351,32570.0,France,FRA,FRA,20210111
0.297851,0.002375,37095.0,Germany,DEU,DEU,20210111
0.430643,0.015357,1042.0,Ghana,GHA,GHA,20210111
0.321102,0.006412,5314.0,Greece,GRC,GRC,20210111
0.530247,0.009111,3017.0,Guatemala,GTM,GTM,20210111
0.394721,0.04131,145.0,Guinea,GIN,GIN,20210111
0.279851,0.02796,264.0,Haiti,HTI,HTI,20210111
0.584413,0.010009,2468.0,Honduras,HND,HND,20210111
0.370053,0.011722,1709.0,Hong Kong,HKG,HKG,20210111
0.293997,0.00421,12504.0,Hungary,HUN,HUN,20210111
0.526451,0.003445,21031.0,India,IND,IND,20210111
0.2664,0.003484,16101.0,Indonesia,IDN,IDN,20210111
0.332537,0.008195,3305.0,Iraq,IRQ,IRQ,20210111
0.417755,0.006142,6473.0,Ireland,IRL,IRL,20210111
0.416944,0.007957,3989.0,Israel,ISR,ISR,20210111
0.331416,0.002429,37573.0,Italy,ITA,ITA,20210111
0.519838,0.001876,70952.0,Japan,JPN,JPN,20210111
0.242717,0.009043,2237.0,Jordan,JOR,JOR,20210111
0.231412,0.013135,1036.0,Kazakhstan,KAZ,KAZ,20210111
0.585207,0.008729,3190.0,Kenya,KEN,KEN,20210111
0.434922,0.022838,481.0,Kuwait,KWT,KWT,20210111
0.301712,0.022311,428.0,Kyrgyzstan,KGZ,KGZ,20210111
0.422736,0.030715,254.0,Laos,LAO,LAO,20210111
0.27719,0.009991,2023.0,Lebanon,LBN,LBN,20210111
0.378131,0.01266,1506.0,Libya,LBY,LBY,20210111
0.246493,0.036732,137.0,Madagascar,MDG,MDG,20210111
0.41831,0.005719,7436.0,Malaysia,MYS,MYS,20210111
0.433155,0.030014,279.0,Mali,MLI,MLI,20210111
0.361783,0.044356,107.0,Mauritania,MRT,MRT,20210111
0.601231,0.001842,70654.0,Mexico,MEX,MEX,20210111
0.223319,0.014511,824.0,Moldova,MDA,MDA,20210111
0.306353,0.011144,1721.0,Morocco,MAR,MAR,20210111
0.524189,0.022206,510.0,Mozambique,MOZ,MOZ,20210111
0.543611,0.011211,1978.0,Myanmar,MMR,MMR,20210111
0.546832,0.011679,1825.0,Nepal,NPL,NPL,20210111
0.225169,0.003424,14956.0,Netherlands,NLD,NLD,20210111
0.321574,0.006936,4535.0,New Zealand,NZL,NZL,20210111
0.599254,0.011234,1918.0,Nicaragua,NIC,NIC,20210111
0.50223,0.007551,4385.0,Nigeria,NGA,NGA,20210111
0.288999,0.004507,10150.0,Norway,NOR,NOR,20210111
0.517863,0.029112,306.0,Oman,OMN,OMN,20210111
0.498528,0.008049,3860.0,Pakistan,PAK,PAK,20210111
0.299896,0.015228,942.0,Palestine,PSE,PSE,20210111
0.529014,0.010669,2218.0,Panama,PAN,PAN,20210111
0.416096,0.011358,1911.0,Paraguay,PRY,PRY,20210111
0.519892,0.005433,8469.0,Peru,PER,PER,20210111
0.438903,0.00467,11294.0,Philippines,PHL,PHL,20210111
0.347923,0.004427,11580.0,Poland,POL,POL,20210111
0.450654,0.004634,11881.0,Portugal,PRT,PRT,20210111
0.575409,0.007694,4144.0,"Puerto Rico, U.S.",PRI,PRI,20210111
0.517258,0.023195,467.0,Qatar,QAT,QAT,20210111
0.255417,0.004667,8736.0,Romania,ROU,ROU,20210111
0.234797,0.004133,10528.0,Russia,RUS,RUS,20210111
0.452528,0.010473,2265.0,Saudi Arabia,SAU,SAU,20210111
0.266606,0.028219,236.0,Senegal,SEN,SEN,20210111
0.327157,0.009026,2694.0,Serbia,SRB,SRB,20210111
0.407107,0.013403,1368.0,Singapore,SGP,SGP,20210111
0.40907,0.00698,4975.0,Slovakia,SVK,SVK,20210111
0.276943,0.01154,1532.0,Slovenia,SVN,SVN,20210111
0.388229,0.004773,10497.0,South Africa,ZAF,ZAF,20210111
0.561112,0.006613,5649.0,South Korea,KOR,KOR,20210111
0.329985,0.003114,22852.0,Spain,ESP,ESP,20210111
