smoothed_pct_hes_waitlater,smoothed_hes_waitlater_se,sample_size,country,iso_code,gid_0,survey_date
0.579348,0.031847,277.0,Kuwait,KWT,KWT,20210218
0.339107,0.027866,296.0,Kyrgyzstan,KGZ,KGZ,20210218
0.494849,0.046264,116.0,Laos,LAO,LAO,20210218
0.569395,0.019223,672.0,Lebanon,LBN,LBN,20210218
0.462164,0.01864,725.0,Libya,LBY,LBY,20210218
0.427602,0.048357,112.0,Madagascar,MDG,MDG,20210218
0.591644,0.0088,3136.0,Malaysia,MYS,MYS,20210218
0.46173,0.043537,128.0,Mali,MLI,MLI,20210218
0.501264,0.003568,19646.0,Mexico,MEX,MEX,20210218
0.438179,0.021024,600.0,Moldova,MDA,MDA,20210218
0.483309,0.019254,679.0,Morocco,MAR,MAR,20210218
0.533825,0.021731,525.0,Mozambique,MOZ,MOZ,20210218
0.397546,0.033247,241.0,Myanmar,MMR,MMR,20210218
0.446862,0.016244,959.0,Nepal,NPL,NPL,20210218
0.410043,0.007664,4131.0,Netherlands,NLD,NLD,20210218
0.563186,0.009797,2644.0,New Zealand,NZL,NZL,20210218
0.515179,0.018074,768.0,Nicaragua,NIC,NIC,20210218
0.53863,0.011173,2008.0,Nigeria,NGA,NGA,20210218
0.458671,0.010768,2146.0,Norway,NOR,NOR,20210218
0.54017,0.045882,122.0,Oman,OMN,OMN,20210218
0.467208,0.011639,1837.0,Pakistan,PAK,PAK,20210218
0.571518,0.023212,465.0,Palestine,PSE,PSE,20210218
0.599806,0.019194,658.0,Panama,PAN,PAN,20210218
0.554615,0.015903,998.0,Paraguay,PRY,PRY,20210218
0.504649,0.007288,4735.0,Peru,PER,PER,20210218
0.621615,0.005837,6942.0,Philippines,PHL,PHL,20210218
0.460956,0.007218,4756.0,Poland,POL,POL,20210218
0.355102,0.006951,4754.0,Portugal,PRT,PRT,20210218
0.581675,0.016084,946.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.512062,0.033726,231.0,Qatar,QAT,QAT,20210218
0.414604,0.008356,3491.0,Romania,ROU,ROU,20210218
0.392009,0.006172,6259.0,Russia,RUS,RUS,20210218
0.472165,0.013847,1322.0,Saudi Arabia,SAU,SAU,20210218
0.535183,0.042409,140.0,Senegal,SEN,SEN,20210218
0.429901,0.012156,1668.0,Serbia,SRB,SRB,20210218
0.575267,0.022038,504.0,Singapore,SGP,SGP,20210218
0.425704,0.011918,1729.0,Slovakia,SVK,SVK,20210218
0.432952,0.018377,729.0,Slovenia,SVN,SVN,20210218
0.547847,0.008576,3393.0,South Africa,ZAF,ZAF,20210218
0.63231,0.009286,2736.0,South Korea,KOR,KOR,20210218
0.384254,0.005738,7203.0,Spain,ESP,ESP,20210218
0.444331,0.022853,488.0,Sri Lanka,LKA,LKA,20210218
0.510107,0.020905,590.0,Sudan,SDN,SDN,20210218
0.449513,0.00701,5054.0,Sweden,SWE,SWE,20210218
0.470096,0.010058,2469.0,Switzerland,CHE,CHE,20210218
0.699329,0.004488,10477.0,Taiwan,TWN,TWN,20210218
0.473313,0.024406,423.0,Tanzania,TZA,TZA,20210218
0.607333,0.006255,6119.0,Thailand,THA,THA,20210218
0.513115,0.01256,1589.0,Tunisia,TUN,TUN,20210218
0.539528,0.006635,5653.0,Turkey,TUR,TUR,20210218
0.418703,0.005604,7755.0,Ukraine,UKR,UKR,20210218
0.552976,0.020279,636.0,United Arab Emirates,ARE,ARE,20210218
0.376397,0.007341,4371.0,United Kingdom,GBR,GBR,20210218
0.534233,0.01104,2064.0,Uruguay,URY,URY,20210218
0.469141,0.024203,451.0,Uzbekistan,UZB,UZB,20210218
0.571392,0.009352,2815.0,Venezuela,VEN,VEN,20210218
0.405703,0.004231,13439.0,Vietnam,VNM,VNM,20210218
0.416788,0.031425,282.0,Yemen,YEM,YEM,20210218
0.428119,0.026931,370.0,Afghanistan,AFG,AFG,20210219
0.377453,0.0247,387.0,Albania,ALB,ALB,20210219
0.488355,0.011879,1772.0,Algeria,DZA,DZA,20210219
0.502658,0.034308,224.0,Angola,AGO,AGO,20210219
0.505524,0.005376,8648.0,Argentina,ARG,ARG,20210219
0.326225,0.03885,178.0,Armenia,ARM,ARM,20210219
0.566067,0.007312,4629.0,Australia,AUS,AUS,20210219
0.482078,0.010727,2205.0,Austria,AUT,AUT,20210219
0.414575,0.025896,366.0,Azerbaijan,AZE,AZE,20210219
0.535972,0.013623,1383.0,Bangladesh,BGD,BGD,20210219
0.445041,0.014611,1160.0,Belarus,BLR,BLR,20210219
0.45426,0.010399,2309.0,Belgium,BEL,BEL,20210219
0.504082,0.011016,2082.0,Bolivia,BOL,BOL,20210219
0.382877,0.02154,520.0,Bosnia and Herzegovina,BIH,BIH,20210219
0.52368,0.003358,22155.0,Brazil,BRA,BRA,20210219
0.429144,0.010643,2168.0,Bulgaria,BGR,BGR,20210219
0.417546,0.041649,145.0,Burkina Faso,BFA,BFA,20210219
0.635756,0.036396,181.0,Cambodia,KHM,KHM,20210219
0.464213,0.026744,361.0,Cameroon,CMR,CMR,20210219
0.493061,0.006188,6540.0,Canada,CAN,CAN,20210219
0.517518,0.009277,2915.0,Chile,CHL,CHL,20210219
0.556145,0.005977,6939.0,Colombia,COL,COL,20210219
0.462024,0.015757,996.0,Costa Rica,CRI,CRI,20210219
0.541432,0.024784,418.0,C̫te d'Ivoire,CIV,CIV,20210219
0.351951,0.013821,1207.0,Croatia,HRV,HRV,20210219
0.50541,0.007709,4208.0,Czech Republic,CZE,CZE,20210219
0.54631,0.036484,197.0,Democratic Republic of the Congo,COD,COD,20210219
0.436543,0.01221,1664.0,Denmark,DNK,DNK,20210219
0.603576,0.014071,1254.0,Dominican Republic,DOM,DOM,20210219
0.488768,0.008073,3856.0,Ecuador,ECU,ECU,20210219
0.554813,0.007442,4491.0,Egypt,EGY,EGY,20210219
0.526104,0.013666,1347.0,El Salvador,SLV,SLV,20210219
0.361764,0.025129,371.0,Ethiopia,ETH,ETH,20210219
0.521419,0.018821,730.0,Finland,FIN,FIN,20210219
0.489489,0.003783,18064.0,France,FRA,FRA,20210219
0.475693,0.004231,13940.0,Germany,DEU,DEU,20210219
0.587359,0.01512,1064.0,Ghana,GHA,GHA,20210219
0.529393,0.009203,2955.0,Greece,GRC,GRC,20210219
0.474878,0.013807,1308.0,Guatemala,GTM,GTM,20210219
0.434069,0.035605,195.0,Haiti,HTI,HTI,20210219
0.495241,0.015592,1038.0,Honduras,HND,HND,20210219
0.678147,0.015534,918.0,Hong Kong,HKG,HKG,20210219
0.402856,0.006933,5011.0,Hungary,HUN,HUN,20210219
0.457222,0.004764,10941.0,India,IND,IND,20210219
0.489435,0.006045,6875.0,Indonesia,IDN,IDN,20210219
0.499002,0.009567,2735.0,Iraq,IRQ,IRQ,20210219
0.430972,0.015139,1078.0,Ireland,IRL,IRL,20210219
0.51045,0.01814,773.0,Israel,ISR,ISR,20210219
0.406109,0.004681,11055.0,Italy,ITA,ITA,20210219
0.484645,0.002596,37044.0,Japan,JPN,JPN,20210219
0.51548,0.013912,1293.0,Jordan,JOR,JOR,20210219
0.388336,0.016577,880.0,Kazakhstan,KAZ,KAZ,20210219
0.551559,0.013716,1307.0,Kenya,KEN,KEN,20210219
0.571548,0.032759,262.0,Kuwait,KWT,KWT,20210219
0.352374,0.028247,291.0,Kyrgyzstan,KGZ,KGZ,20210219
0.474177,0.049157,103.0,Laos,LAO,LAO,20210219
0.551535,0.020064,623.0,Lebanon,LBN,LBN,20210219
0.472655,0.019254,673.0,Libya,LBY,LBY,20210219
0.455084,0.048512,111.0,Madagascar,MDG,MDG,20210219
0.581146,0.009023,3009.0,Malaysia,MYS,MYS,20210219
0.398028,0.042274,127.0,Mali,MLI,MLI,20210219
0.499383,0.003674,18527.0,Mexico,MEX,MEX,20210219
0.424837,0.02107,592.0,Moldova,MDA,MDA,20210219
0.474375,0.019188,682.0,Morocco,MAR,MAR,20210219
0.529883,0.022461,490.0,Mozambique,MOZ,MOZ,20210219
0.41141,0.034523,225.0,Myanmar,MMR,MMR,20210219
0.463046,0.016862,903.0,Nepal,NPL,NPL,20210219
0.408053,0.007683,4113.0,Netherlands,NLD,NLD,20210219
0.551299,0.009839,2625.0,New Zealand,NZL,NZL,20210219
0.529858,0.018654,721.0,Nicaragua,NIC,NIC,20210219
0.530217,0.011324,1954.0,Nigeria,NGA,NGA,20210219
0.441866,0.010926,2063.0,Norway,NOR,NOR,20210219
0.504344,0.047005,119.0,Oman,OMN,OMN,20210219
0.458672,0.011691,1807.0,Pakistan,PAK,PAK,20210219
0.571876,0.023226,463.0,Palestine,PSE,PSE,20210219
0.580077,0.019061,668.0,Panama,PAN,PAN,20210219
0.5362,0.016242,956.0,Paraguay,PRY,PRY,20210219
0.497222,0.00743,4531.0,Peru,PER,PER,20210219
0.621617,0.005975,6625.0,Philippines,PHL,PHL,20210219
0.460842,0.007319,4625.0,Poland,POL,POL,20210219
0.357361,0.007098,4576.0,Portugal,PRT,PRT,20210219
0.568863,0.016576,905.0,"Puerto Rico, U.S.",PRI,PRI,20210219
0.492341,0.034059,223.0,Qatar,QAT,QAT,20210219
0.415507,0.008569,3320.0,Romania,ROU,ROU,20210219
0.392552,0.006161,6282.0,Russia,RUS,RUS,20210219
0.468392,0.014003,1290.0,Saudi Arabia,SAU,SAU,20210219
0.514587,0.041043,151.0,Senegal,SEN,SEN,20210219
0.436198,0.012437,1599.0,Serbia,SRB,SRB,20210219
0.572274,0.022317,507.0,Singapore,SGP,SGP,20210219
0.428867,0.011924,1729.0,Slovakia,SVK,SVK,20210219
0.437833,0.018722,704.0,Slovenia,SVN,SVN,20210219
0.545095,0.008624,3357.0,South Africa,ZAF,ZAF,20210219
0.630985,0.009465,2637.0,South Korea,KOR,KOR,20210219
0.378495,0.005825,6961.0,Spain,ESP,ESP,20210219
0.426396,0.023427,464.0,Sri Lanka,LKA,LKA,20210219
0.510532,0.020924,590.0,Sudan,SDN,SDN,20210219
0.440441,0.007092,4914.0,Sweden,SWE,SWE,20210219
0.476028,0.010276,2368.0,Switzerland,CHE,CHE,20210219
0.702289,0.004548,10162.0,Taiwan,TWN,TWN,20210219
0.477773,0.024672,422.0,Tanzania,TZA,TZA,20210219
0.600609,0.00648,5741.0,Thailand,THA,THA,20210219
0.501864,0.012646,1564.0,Tunisia,TUN,TUN,20210219
0.547647,0.006654,5608.0,Turkey,TUR,TUR,20210219
0.417626,0.005659,7606.0,Ukraine,UKR,UKR,20210219
0.54032,0.021058,603.0,United Arab Emirates,ARE,ARE,20210219
0.383674,0.007544,4175.0,United Kingdom,GBR,GBR,20210219
0.526238,0.01132,1962.0,Uruguay,URY,URY,20210219
0.461226,0.02426,449.0,Uzbekistan,UZB,UZB,20210219
0.583314,0.009492,2713.0,Venezuela,VEN,VEN,20210219
0.412357,0.004247,13440.0,Vietnam,VNM,VNM,20210219
0.383008,0.031166,279.0,Yemen,YEM,YEM,20210219
0.469772,0.027952,342.0,Afghanistan,AFG,AFG,20210220
0.405225,0.025366,374.0,Albania,ALB,ALB,20210220
0.466884,0.012006,1731.0,Algeria,DZA,DZA,20210220
0.465514,0.034538,219.0,Angola,AGO,AGO,20210220
0.501277,0.005473,8339.0,Argentina,ARG,ARG,20210220
0.359574,0.039366,181.0,Armenia,ARM,ARM,20210220
0.55991,0.007532,4379.0,Australia,AUS,AUS,20210220
0.472828,0.01076,2182.0,Austria,AUT,AUT,20210220
0.415046,0.025902,365.0,Azerbaijan,AZE,AZE,20210220
0.515702,0.013639,1354.0,Bangladesh,BGD,BGD,20210220
0.450711,0.014912,1117.0,Belarus,BLR,BLR,20210220
0.456713,0.010599,2224.0,Belgium,BEL,BEL,20210220
0.511421,0.011064,2064.0,Bolivia,BOL,BOL,20210220
0.384725,0.022226,490.0,Bosnia and Herzegovina,BIH,BIH,20210220
0.523883,0.003382,21850.0,Brazil,BRA,BRA,20210220
0.429265,0.01083,2094.0,Bulgaria,BGR,BGR,20210220
0.431001,0.041758,148.0,Burkina Faso,BFA,BFA,20210220
0.604032,0.037149,186.0,Cambodia,KHM,KHM,20210220
0.463965,0.026696,367.0,Cameroon,CMR,CMR,20210220
0.499666,0.006278,6358.0,Canada,CAN,CAN,20210220
0.513837,0.009434,2821.0,Chile,CHL,CHL,20210220
0.553061,0.006119,6625.0,Colombia,COL,COL,20210220
0.469631,0.015951,971.0,Costa Rica,CRI,CRI,20210220
0.539145,0.024588,427.0,C̫te d'Ivoire,CIV,CIV,20210220
0.343024,0.01458,1111.0,Croatia,HRV,HRV,20210220
0.510898,0.007776,4135.0,Czech Republic,CZE,CZE,20210220
0.564365,0.03738,186.0,Democratic Republic of the Congo,COD,COD,20210220
0.44729,0.012469,1605.0,Denmark,DNK,DNK,20210220
0.600628,0.014615,1213.0,Dominican Republic,DOM,DOM,20210220
0.492217,0.00809,3828.0,Ecuador,ECU,ECU,20210220
0.552638,0.007579,4341.0,Egypt,EGY,EGY,20210220
0.517795,0.013853,1315.0,El Salvador,SLV,SLV,20210220
0.334928,0.025337,361.0,Ethiopia,ETH,ETH,20210220
0.543387,0.019093,712.0,Finland,FIN,FIN,20210220
0.491692,0.003829,17661.0,France,FRA,FRA,20210220
0.471139,0.004289,13545.0,Germany,DEU,DEU,20210220
0.588516,0.015348,1031.0,Ghana,GHA,GHA,20210220
0.534092,0.009349,2862.0,Greece,GRC,GRC,20210220
0.483082,0.013994,1269.0,Guatemala,GTM,GTM,20210220
0.417495,0.034539,203.0,Haiti,HTI,HTI,20210220
0.514725,0.016126,967.0,Honduras,HND,HND,20210220
0.664524,0.015657,918.0,Hong Kong,HKG,HKG,20210220
0.402966,0.006934,5009.0,Hungary,HUN,HUN,20210220
0.460783,0.00479,10827.0,India,IND,IND,20210220
0.483743,0.006141,6660.0,Indonesia,IDN,IDN,20210220
0.48541,0.009557,2733.0,Iraq,IRQ,IRQ,20210220
0.433942,0.015249,1062.0,Ireland,IRL,IRL,20210220
0.526622,0.018836,709.0,Israel,ISR,ISR,20210220
0.402954,0.004723,10825.0,Italy,ITA,ITA,20210220
0.477955,0.002664,35151.0,Japan,JPN,JPN,20210220
0.507826,0.013883,1299.0,Jordan,JOR,JOR,20210220
0.383457,0.017066,853.0,Kazakhstan,KAZ,KAZ,20210220
0.538427,0.013693,1319.0,Kenya,KEN,KEN,20210220
0.550497,0.033485,253.0,Kuwait,KWT,KWT,20210220
0.34249,0.029039,275.0,Kyrgyzstan,KGZ,KGZ,20210220
0.572942,0.020598,588.0,Lebanon,LBN,LBN,20210220
0.450177,0.019619,643.0,Libya,LBY,LBY,20210220
0.461225,0.048373,110.0,Madagascar,MDG,MDG,20210220
0.58223,0.009265,2847.0,Malaysia,MYS,MYS,20210220
0.355344,0.042592,122.0,Mali,MLI,MLI,20210220
0.498393,0.003727,18011.0,Mexico,MEX,MEX,20210220
0.428842,0.021395,577.0,Moldova,MDA,MDA,20210220
0.479896,0.019363,666.0,Morocco,MAR,MAR,20210220
0.516075,0.023057,464.0,Mozambique,MOZ,MOZ,20210220
0.405163,0.036502,203.0,Myanmar,MMR,MMR,20210220
0.453672,0.017069,862.0,Nepal,NPL,NPL,20210220
0.407138,0.007706,4085.0,Netherlands,NLD,NLD,20210220
0.541641,0.00992,2595.0,New Zealand,NZL,NZL,20210220
0.516968,0.01904,696.0,Nicaragua,NIC,NIC,20210220
0.538896,0.011363,1930.0,Nigeria,NGA,NGA,20210220
0.44942,0.011055,2024.0,Norway,NOR,NOR,20210220
0.484355,0.049858,108.0,Oman,OMN,OMN,20210220
0.45158,0.011811,1769.0,Pakistan,PAK,PAK,20210220
0.57786,0.02335,458.0,Palestine,PSE,PSE,20210220
0.584091,0.019414,641.0,Panama,PAN,PAN,20210220
0.529173,0.016366,940.0,Paraguay,PRY,PRY,20210220
0.489979,0.007543,4405.0,Peru,PER,PER,20210220
0.621575,0.005918,6750.0,Philippines,PHL,PHL,20210220
0.456867,0.007365,4560.0,Poland,POL,POL,20210220
0.356401,0.007178,4463.0,Portugal,PRT,PRT,20210220
0.578544,0.016451,918.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.513309,0.034912,210.0,Qatar,QAT,QAT,20210220
0.422967,0.008752,3201.0,Romania,ROU,ROU,20210220
0.404511,0.006273,6142.0,Russia,RUS,RUS,20210220
0.471806,0.0142,1260.0,Saudi Arabia,SAU,SAU,20210220
0.514406,0.041326,150.0,Senegal,SEN,SEN,20210220
0.436131,0.012667,1541.0,Serbia,SRB,SRB,20210220
0.594544,0.023189,466.0,Singapore,SGP,SGP,20210220
0.426064,0.01194,1722.0,Slovakia,SVK,SVK,20210220
0.440262,0.018684,708.0,Slovenia,SVN,SVN,20210220
0.540866,0.008753,3263.0,South Africa,ZAF,ZAF,20210220
0.627597,0.009781,2482.0,South Korea,KOR,KOR,20210220
0.377652,0.005922,6728.0,Spain,ESP,ESP,20210220
0.429242,0.023678,454.0,Sri Lanka,LKA,LKA,20210220
0.513606,0.02098,584.0,Sudan,SDN,SDN,20210220
0.437619,0.007162,4819.0,Sweden,SWE,SWE,20210220
0.478529,0.010562,2243.0,Switzerland,CHE,CHE,20210220
0.707204,0.00459,9877.0,Taiwan,TWN,TWN,20210220
0.502477,0.02506,416.0,Tanzania,TZA,TZA,20210220
0.607278,0.006523,5617.0,Thailand,THA,THA,20210220
0.491077,0.01302,1482.0,Tunisia,TUN,TUN,20210220
0.54538,0.006765,5428.0,Turkey,TUR,TUR,20210220
0.419369,0.005735,7421.0,Ukraine,UKR,UKR,20210220
0.550795,0.021092,607.0,United Arab Emirates,ARE,ARE,20210220
0.3782,0.007664,4022.0,United Kingdom,GBR,GBR,20210220
0.532374,0.011397,1933.0,Uruguay,URY,URY,20210220
0.452101,0.024397,445.0,Uzbekistan,UZB,UZB,20210220
0.580816,0.009492,2725.0,Venezuela,VEN,VEN,20210220
0.41452,0.004263,13355.0,Vietnam,VNM,VNM,20210220
0.386641,0.031092,275.0,Yemen,YEM,YEM,20210220
0.486695,0.028469,340.0,Afghanistan,AFG,AFG,20210221
0.407897,0.02588,364.0,Albania,ALB,ALB,20210221
0.453235,0.01202,1718.0,Algeria,DZA,DZA,20210221
0.4718,0.033868,228.0,Angola,AGO,AGO,20210221
0.502162,0.005464,8366.0,Argentina,ARG,ARG,20210221
0.368699,0.039432,183.0,Armenia,ARM,ARM,20210221
0.558317,0.007672,4223.0,Australia,AUS,AUS,20210221
0.468461,0.010699,2206.0,Austria,AUT,AUT,20210221
0.395347,0.025554,370.0,Azerbaijan,AZE,AZE,20210221
0.521353,0.013776,1326.0,Bangladesh,BGD,BGD,20210221
0.437593,0.01511,1100.0,Belarus,BLR,BLR,20210221
0.457759,0.010702,2173.0,Belgium,BEL,BEL,20210221
0.503529,0.011152,2032.0,Bolivia,BOL,BOL,20210221
0.394844,0.022141,497.0,Bosnia and Herzegovina,BIH,BIH,20210221
0.520057,0.003364,22103.0,Brazil,BRA,BRA,20210221
0.425253,0.010823,2102.0,Bulgaria,BGR,BGR,20210221
0.419053,0.042244,145.0,Burkina Faso,BFA,BFA,20210221
0.609542,0.038068,183.0,Cambodia,KHM,KHM,20210221
0.46864,0.02659,371.0,Cameroon,CMR,CMR,20210221
0.501516,0.006278,6357.0,Canada,CAN,CAN,20210221
0.519978,0.009585,2731.0,Chile,CHL,CHL,20210221
0.545113,0.006194,6468.0,Colombia,COL,COL,20210221
0.482321,0.016019,966.0,Costa Rica,CRI,CRI,20210221
0.569115,0.02434,431.0,C̫te d'Ivoire,CIV,CIV,20210221
0.354641,0.014738,1099.0,Croatia,HRV,HRV,20210221
0.512509,0.00778,4130.0,Czech Republic,CZE,CZE,20210221
0.584309,0.036382,194.0,Democratic Republic of the Congo,COD,COD,20210221
0.447168,0.012477,1608.0,Denmark,DNK,DNK,20210221
0.586086,0.014868,1190.0,Dominican Republic,DOM,DOM,20210221
0.493698,0.008026,3890.0,Ecuador,ECU,ECU,20210221
0.547602,0.007551,4369.0,Egypt,EGY,EGY,20210221
0.520309,0.013761,1333.0,El Salvador,SLV,SLV,20210221
0.318542,0.025252,348.0,Ethiopia,ETH,ETH,20210221
0.526798,0.019437,688.0,Finland,FIN,FIN,20210221
0.491245,0.003866,17332.0,France,FRA,FRA,20210221
0.469082,0.004295,13501.0,Germany,DEU,DEU,20210221
0.581758,0.015545,1018.0,Ghana,GHA,GHA,20210221
0.526377,0.009495,2773.0,Greece,GRC,GRC,20210221
0.485699,0.013952,1277.0,Guatemala,GTM,GTM,20210221
0.434585,0.034485,207.0,Haiti,HTI,HTI,20210221
0.523415,0.016024,981.0,Honduras,HND,HND,20210221
0.664902,0.015849,901.0,Hong Kong,HKG,HKG,20210221
0.398943,0.006874,5083.0,Hungary,HUN,HUN,20210221
0.461524,0.004729,11114.0,India,IND,IND,20210221
0.485639,0.006228,6490.0,Indonesia,IDN,IDN,20210221
0.486608,0.009447,2801.0,Iraq,IRQ,IRQ,20210221
0.440002,0.015178,1074.0,Ireland,IRL,IRL,20210221
0.538959,0.019421,676.0,Israel,ISR,ISR,20210221
0.40555,0.004702,10939.0,Italy,ITA,ITA,20210221
0.474149,0.002699,34209.0,Japan,JPN,JPN,20210221
0.516725,0.013604,1353.0,Jordan,JOR,JOR,20210221
0.397003,0.017016,870.0,Kazakhstan,KAZ,KAZ,20210221
0.543522,0.013764,1328.0,Kenya,KEN,KEN,20210221
0.522144,0.034213,249.0,Kuwait,KWT,KWT,20210221
0.318255,0.028543,271.0,Kyrgyzstan,KGZ,KGZ,20210221
0.570243,0.020762,588.0,Lebanon,LBN,LBN,20210221
0.439864,0.02006,612.0,Libya,LBY,LBY,20210221
0.44303,0.048269,104.0,Madagascar,MDG,MDG,20210221
0.59393,0.009232,2843.0,Malaysia,MYS,MYS,20210221
0.344396,0.043188,119.0,Mali,MLI,MLI,20210221
0.499122,0.003722,18057.0,Mexico,MEX,MEX,20210221
0.443292,0.021201,592.0,Moldova,MDA,MDA,20210221
0.478321,0.019277,672.0,Morocco,MAR,MAR,20210221
0.538865,0.023361,452.0,Mozambique,MOZ,MOZ,20210221
0.408625,0.036144,208.0,Myanmar,MMR,MMR,20210221
0.448632,0.017144,849.0,Nepal,NPL,NPL,20210221
0.403413,0.007695,4082.0,Netherlands,NLD,NLD,20210221
0.527279,0.010418,2377.0,New Zealand,NZL,NZL,20210221
0.506811,0.018985,699.0,Nicaragua,NIC,NIC,20210221
0.537787,0.011234,1978.0,Nigeria,NGA,NGA,20210221
0.454868,0.011118,2005.0,Norway,NOR,NOR,20210221
0.472737,0.049914,108.0,Oman,OMN,OMN,20210221
0.444859,0.011741,1788.0,Pakistan,PAK,PAK,20210221
0.567731,0.023596,452.0,Palestine,PSE,PSE,20210221
0.598831,0.019263,646.0,Panama,PAN,PAN,20210221
0.524567,0.015951,983.0,Paraguay,PRY,PRY,20210221
0.490296,0.007531,4420.0,Peru,PER,PER,20210221
0.626911,0.005889,6783.0,Philippines,PHL,PHL,20210221
0.460486,0.00735,4587.0,Poland,POL,POL,20210221
0.353006,0.007145,4483.0,Portugal,PRT,PRT,20210221
0.578731,0.016235,945.0,"Puerto Rico, U.S.",PRI,PRI,20210221
0.489939,0.034259,216.0,Qatar,QAT,QAT,20210221
0.423935,0.008796,3175.0,Romania,ROU,ROU,20210221
0.413451,0.006294,6125.0,Russia,RUS,RUS,20210221
0.483228,0.014313,1240.0,Saudi Arabia,SAU,SAU,20210221
0.520937,0.039955,160.0,Senegal,SEN,SEN,20210221
0.434284,0.012612,1553.0,Serbia,SRB,SRB,20210221
0.59016,0.023667,451.0,Singapore,SGP,SGP,20210221
0.436467,0.011788,1777.0,Slovakia,SVK,SVK,20210221
0.43445,0.018649,711.0,Slovenia,SVN,SVN,20210221
0.544989,0.008628,3353.0,South Africa,ZAF,ZAF,20210221
0.624256,0.010036,2363.0,South Korea,KOR,KOR,20210221
0.375188,0.005989,6560.0,Spain,ESP,ESP,20210221
0.394983,0.023263,453.0,Sri Lanka,LKA,LKA,20210221
0.523029,0.021309,566.0,Sudan,SDN,SDN,20210221
0.439503,0.007145,4841.0,Sweden,SWE,SWE,20210221
0.472907,0.010571,2231.0,Switzerland,CHE,CHE,20210221
0.706364,0.004613,9783.0,Taiwan,TWN,TWN,20210221
0.507395,0.024515,434.0,Tanzania,TZA,TZA,20210221
0.610782,0.006511,5624.0,Thailand,THA,THA,20210221
0.481417,0.013077,1471.0,Tunisia,TUN,TUN,20210221
0.5438,0.006775,5413.0,Turkey,TUR,TUR,20210221
0.425122,0.005733,7465.0,Ukraine,UKR,UKR,20210221
0.568004,0.020964,606.0,United Arab Emirates,ARE,ARE,20210221
0.38506,0.0077,4013.0,United Kingdom,GBR,GBR,20210221
0.531371,0.011361,1942.0,Uruguay,URY,URY,20210221
0.441877,0.023822,460.0,Uzbekistan,UZB,UZB,20210221
0.586764,0.009409,2756.0,Venezuela,VEN,VEN,20210221
0.41571,0.004265,13358.0,Vietnam,VNM,VNM,20210221
0.375793,0.030661,268.0,Yemen,YEM,YEM,20210221
0.515169,0.029708,315.0,Afghanistan,AFG,AFG,20210222
0.442509,0.026901,356.0,Albania,ALB,ALB,20210222
0.455937,0.01212,1687.0,Algeria,DZA,DZA,20210222
0.461533,0.034931,216.0,Angola,AGO,AGO,20210222
0.49083,0.005487,8300.0,Argentina,ARG,ARG,20210222
0.361826,0.040284,175.0,Armenia,ARM,ARM,20210222
0.561611,0.007839,4019.0,Australia,AUS,AUS,20210222
0.4671,0.010725,2194.0,Austria,AUT,AUT,20210222
0.37223,0.02574,360.0,Azerbaijan,AZE,AZE,20210222
0.501102,0.014145,1267.0,Bangladesh,BGD,BGD,20210222
0.453392,0.015187,1105.0,Belarus,BLR,BLR,20210222
0.463083,0.010734,2161.0,Belgium,BEL,BEL,20210222
0.619152,0.049897,101.0,Benin,BEN,BEN,20210222
0.505727,0.011224,2008.0,Bolivia,BOL,BOL,20210222
0.404142,0.022218,495.0,Bosnia and Herzegovina,BIH,BIH,20210222
0.517562,0.003355,22223.0,Brazil,BRA,BRA,20210222
0.424789,0.010815,2106.0,Bulgaria,BGR,BGR,20210222
0.37058,0.04016,150.0,Burkina Faso,BFA,BFA,20210222
0.624393,0.036583,192.0,Cambodia,KHM,KHM,20210222
0.516005,0.026468,370.0,Cameroon,CMR,CMR,20210222
0.505609,0.006336,6238.0,Canada,CAN,CAN,20210222
0.525324,0.009677,2674.0,Chile,CHL,CHL,20210222
0.544285,0.006263,6327.0,Colombia,COL,COL,20210222
0.469263,0.016051,964.0,Costa Rica,CRI,CRI,20210222
0.562924,0.024723,421.0,C̫te d'Ivoire,CIV,CIV,20210222
0.346447,0.014648,1097.0,Croatia,HRV,HRV,20210222
0.509965,0.007765,4147.0,Czech Republic,CZE,CZE,20210222
0.592532,0.034563,209.0,Democratic Republic of the Congo,COD,COD,20210222
0.441375,0.012585,1570.0,Denmark,DNK,DNK,20210222
0.59255,0.015191,1140.0,Dominican Republic,DOM,DOM,20210222
0.488644,0.008004,3909.0,Ecuador,ECU,ECU,20210222
0.540952,0.007607,4316.0,Egypt,EGY,EGY,20210222
0.528516,0.013733,1328.0,El Salvador,SLV,SLV,20210222
0.356913,0.025888,340.0,Ethiopia,ETH,ETH,20210222
0.52499,0.019603,668.0,Finland,FIN,FIN,20210222
0.4917,0.00389,17114.0,France,FRA,FRA,20210222
0.468516,0.004294,13508.0,Germany,DEU,DEU,20210222
0.591392,0.015678,997.0,Ghana,GHA,GHA,20210222
0.526945,0.009553,2740.0,Greece,GRC,GRC,20210222
0.516058,0.014292,1222.0,Guatemala,GTM,GTM,20210222
0.471408,0.050889,100.0,Guinea,GIN,GIN,20210222
0.423945,0.033914,217.0,Haiti,HTI,HTI,20210222
0.518464,0.016275,956.0,Honduras,HND,HND,20210222
