smoothed_trust_who,smoothed_trust_who_se,sample_size,country,iso_code,gid_0,survey_date
0.367148,0.005259,8404.0,Romania,ROU,ROU,20210113
0.285523,0.004479,10174.0,Russia,RUS,RUS,20210113
0.543612,0.010911,2088.0,Saudi Arabia,SAU,SAU,20210113
0.372468,0.031216,232.0,Senegal,SEN,SEN,20210113
0.265218,0.008512,2697.0,Serbia,SRB,SRB,20210113
0.472569,0.013693,1340.0,Singapore,SGP,SGP,20210113
0.357954,0.007202,4444.0,Slovakia,SVK,SVK,20210113
0.302221,0.012033,1478.0,Slovenia,SVN,SVN,20210113
0.434406,0.005163,9222.0,South Africa,ZAF,ZAF,20210113
0.549143,0.006772,5428.0,South Korea,KOR,KOR,20210113
0.51283,0.003289,23088.0,Spain,ESP,ESP,20210113
0.712787,0.01496,916.0,Sri Lanka,LKA,LKA,20210113
0.618335,0.013598,1295.0,Sudan,SDN,SDN,20210113
0.500429,0.003274,23359.0,Sweden,SWE,SWE,20210113
0.302484,0.006137,5606.0,Switzerland,CHE,CHE,20210113
0.248686,0.003811,12915.0,Taiwan,TWN,TWN,20210113
0.576789,0.028383,303.0,Tanzania,TZA,TZA,20210113
0.551652,0.003267,23204.0,Thailand,THA,THA,20210113
0.447758,0.009675,2657.0,Tunisia,TUN,TUN,20210113
0.423405,0.004812,10580.0,Turkey,TUR,TUR,20210113
0.380893,0.004483,11836.0,Ukraine,UKR,UKR,20210113
0.583949,0.01037,2270.0,United Arab Emirates,ARE,ARE,20210113
0.460232,0.003202,24247.0,United Kingdom,GBR,GBR,20210113
0.469685,0.007144,4893.0,Uruguay,URY,URY,20210113
0.357951,0.019506,607.0,Uzbekistan,UZB,UZB,20210113
0.619111,0.006438,5681.0,Venezuela,VEN,VEN,20210113
0.636395,0.004725,10389.0,Vietnam,VNM,VNM,20210113
0.429691,0.023687,461.0,Yemen,YEM,YEM,20210113
0.598962,0.019131,662.0,Afghanistan,AFG,AFG,20210114
0.543368,0.02245,510.0,Albania,ALB,ALB,20210114
0.340473,0.010522,2040.0,Algeria,DZA,DZA,20210114
0.560572,0.026999,341.0,Angola,AGO,AGO,20210114
0.525758,0.003522,20104.0,Argentina,ARG,ARG,20210114
0.297977,0.027291,290.0,Armenia,ARM,ARM,20210114
0.456746,0.004276,13684.0,Australia,AUS,AUS,20210114
0.326224,0.006218,5776.0,Austria,AUT,AUT,20210114
0.291309,0.019088,577.0,Azerbaijan,AZE,AZE,20210114
0.725364,0.008512,2762.0,Bangladesh,BGD,BGD,20210114
0.365785,0.011064,1952.0,Belarus,BLR,BLR,20210114
0.329515,0.006128,5893.0,Belgium,BEL,BEL,20210114
0.543785,0.044458,127.0,Benin,BEN,BEN,20210114
0.504009,0.006826,5425.0,Bolivia,BOL,BOL,20210114
0.378782,0.016174,927.0,Bosnia and Herzegovina,BIH,BIH,20210114
0.736377,0.001421,96146.0,Brazil,BRA,BRA,20210114
0.305613,0.008892,2700.0,Bulgaria,BGR,BGR,20210114
0.479655,0.031601,252.0,Burkina Faso,BFA,BFA,20210114
0.687439,0.025307,344.0,Cambodia,KHM,KHM,20210114
0.368479,0.027107,323.0,Cameroon,CMR,CMR,20210114
0.439828,0.003516,20031.0,Canada,CAN,CAN,20210114
0.51263,0.005097,9620.0,Chile,CHL,CHL,20210114
0.585325,0.003391,21128.0,Colombia,COL,COL,20210114
0.637782,0.00821,3441.0,Costa Rica,CRI,CRI,20210114
0.467597,0.020691,585.0,C̫te d'Ivoire,CIV,CIV,20210114
0.26868,0.008622,2707.0,Croatia,HRV,HRV,20210114
0.256034,0.005253,6911.0,Czech Republic,CZE,CZE,20210114
0.415517,0.034208,208.0,Democratic Republic of the Congo,COD,COD,20210114
0.458793,0.004836,10727.0,Denmark,DNK,DNK,20210114
0.484538,0.009453,2823.0,Dominican Republic,DOM,DOM,20210114
0.517638,0.005978,7028.0,Ecuador,ECU,ECU,20210114
0.538132,0.005278,8961.0,Egypt,EGY,EGY,20210114
0.585707,0.008978,3029.0,El Salvador,SLV,SLV,20210114
0.713726,0.020036,510.0,Ethiopia,ETH,ETH,20210114
0.488953,0.009597,2728.0,Finland,FIN,FIN,20210114
0.346842,0.002639,32587.0,France,FRA,FRA,20210114
0.340325,0.002496,36048.0,Germany,DEU,DEU,20210114
0.487481,0.015348,1067.0,Ghana,GHA,GHA,20210114
0.524537,0.006877,5305.0,Greece,GRC,GRC,20210114
0.566421,0.009499,2752.0,Guatemala,GTM,GTM,20210114
0.576883,0.045701,112.0,Guinea,GIN,GIN,20210114
0.347827,0.031561,234.0,Haiti,HTI,HTI,20210114
0.611974,0.009843,2467.0,Honduras,HND,HND,20210114
0.38807,0.012604,1511.0,Hong Kong,HKG,HKG,20210114
0.367327,0.004449,11732.0,Hungary,HUN,HUN,20210114
0.615737,0.003661,17645.0,India,IND,IND,20210114
0.352717,0.003954,14605.0,Indonesia,IDN,IDN,20210114
0.475613,0.008852,3166.0,Iraq,IRQ,IRQ,20210114
0.56273,0.00626,6287.0,Ireland,IRL,IRL,20210114
0.442964,0.009378,3013.0,Israel,ISR,ISR,20210114
0.567253,0.002612,35982.0,Italy,ITA,ITA,20210114
0.419047,0.001876,69179.0,Japan,JPN,JPN,20210114
0.354895,0.010395,2119.0,Jordan,JOR,JOR,20210114
0.270152,0.014132,993.0,Kazakhstan,KAZ,KAZ,20210114
0.680859,0.008675,2892.0,Kenya,KEN,KEN,20210114
0.494416,0.0239,446.0,Kuwait,KWT,KWT,20210114
0.380907,0.025107,375.0,Kyrgyzstan,KGZ,KGZ,20210114
0.602277,0.03182,231.0,Laos,LAO,LAO,20210114
0.485011,0.01137,1940.0,Lebanon,LBN,LBN,20210114
0.545379,0.012776,1529.0,Libya,LBY,LBY,20210114
0.354741,0.039992,139.0,Madagascar,MDG,MDG,20210114
0.534358,0.00576,7495.0,Malaysia,MYS,MYS,20210114
0.533092,0.031384,263.0,Mali,MLI,MLI,20210114
0.468649,0.052328,104.0,Mauritania,MRT,MRT,20210114
0.706437,0.001716,70389.0,Mexico,MEX,MEX,20210114
0.337993,0.016562,820.0,Moldova,MDA,MDA,20210114
0.449913,0.012376,1613.0,Morocco,MAR,MAR,20210114
0.644841,0.019385,615.0,Mozambique,MOZ,MOZ,20210114
0.697597,0.010665,1857.0,Myanmar,MMR,MMR,20210114
0.707195,0.011264,1633.0,Nepal,NPL,NPL,20210114
0.298195,0.003724,15172.0,Netherlands,NLD,NLD,20210114
0.458209,0.007424,4556.0,New Zealand,NZL,NZL,20210114
0.688191,0.010844,1832.0,Nicaragua,NIC,NIC,20210114
0.584875,0.00747,4359.0,Nigeria,NGA,NGA,20210114
0.448936,0.0051,9529.0,Norway,NOR,NOR,20210114
0.570939,0.031066,261.0,Oman,OMN,OMN,20210114
0.614673,0.008299,3435.0,Pakistan,PAK,PAK,20210114
0.48013,0.016951,892.0,Palestine,PSE,PSE,20210114
0.466054,0.011327,1990.0,Panama,PAN,PAN,20210114
0.443892,0.01169,1823.0,Paraguay,PRY,PRY,20210114
0.544532,0.005487,8243.0,Peru,PER,PER,20210114
0.564124,0.004658,11361.0,Philippines,PHL,PHL,20210114
0.348318,0.004609,10691.0,Poland,POL,POL,20210114
0.618982,0.00436,12692.0,Portugal,PRT,PRT,20210114
0.67035,0.00754,3921.0,"Puerto Rico, U.S.",PRI,PRI,20210114
0.620199,0.023748,422.0,Qatar,QAT,QAT,20210114
0.368825,0.00525,8454.0,Romania,ROU,ROU,20210114
0.277366,0.004468,10029.0,Russia,RUS,RUS,20210114
0.543138,0.011026,2047.0,Saudi Arabia,SAU,SAU,20210114
0.351035,0.030278,233.0,Senegal,SEN,SEN,20210114
0.27026,0.008373,2820.0,Serbia,SRB,SRB,20210114
0.471511,0.013936,1296.0,Singapore,SGP,SGP,20210114
0.354614,0.007227,4394.0,Slovakia,SVK,SVK,20210114
0.306256,0.011937,1510.0,Slovenia,SVN,SVN,20210114
0.431599,0.005233,8960.0,South Africa,ZAF,ZAF,20210114
0.549304,0.006772,5407.0,South Korea,KOR,KOR,20210114
0.522919,0.00328,23171.0,Spain,ESP,ESP,20210114
0.735275,0.01453,914.0,Sri Lanka,LKA,LKA,20210114
0.603239,0.013693,1289.0,Sudan,SDN,SDN,20210114
0.497465,0.003283,23270.0,Sweden,SWE,SWE,20210114
0.30868,0.006162,5626.0,Switzerland,CHE,CHE,20210114
0.246261,0.003785,13023.0,Taiwan,TWN,TWN,20210114
0.560233,0.028306,307.0,Tanzania,TZA,TZA,20210114
0.553224,0.003341,22169.0,Thailand,THA,THA,20210114
0.436678,0.009645,2667.0,Tunisia,TUN,TUN,20210114
0.429935,0.00488,10316.0,Turkey,TUR,TUR,20210114
0.376181,0.004497,11707.0,Ukraine,UKR,UKR,20210114
0.581415,0.0103,2301.0,United Arab Emirates,ARE,ARE,20210114
0.460619,0.0032,24288.0,United Kingdom,GBR,GBR,20210114
0.478559,0.007206,4808.0,Uruguay,URY,URY,20210114
0.365442,0.019607,605.0,Uzbekistan,UZB,UZB,20210114
0.630842,0.006467,5559.0,Venezuela,VEN,VEN,20210114
0.627187,0.004773,10265.0,Vietnam,VNM,VNM,20210114
0.419614,0.024036,447.0,Yemen,YEM,YEM,20210114
0.636167,0.018513,676.0,Afghanistan,AFG,AFG,20210115
0.52806,0.022549,509.0,Albania,ALB,ALB,20210115
0.332881,0.010458,2048.0,Algeria,DZA,DZA,20210115
0.568954,0.026673,348.0,Angola,AGO,AGO,20210115
0.529643,0.003561,19641.0,Argentina,ARG,ARG,20210115
0.30742,0.02782,282.0,Armenia,ARM,ARM,20210115
0.454205,0.004346,13238.0,Australia,AUS,AUS,20210115
0.33322,0.006269,5838.0,Austria,AUT,AUT,20210115
0.289961,0.019539,547.0,Azerbaijan,AZE,AZE,20210115
0.72832,0.008551,2726.0,Bangladesh,BGD,BGD,20210115
0.362935,0.01116,1913.0,Belarus,BLR,BLR,20210115
0.336634,0.006175,5915.0,Belgium,BEL,BEL,20210115
0.518381,0.042289,144.0,Benin,BEN,BEN,20210115
0.506032,0.006831,5412.0,Bolivia,BOL,BOL,20210115
0.3743,0.015898,939.0,Bosnia and Herzegovina,BIH,BIH,20210115
0.737727,0.001416,96524.0,Brazil,BRA,BRA,20210115
0.303767,0.008735,2802.0,Bulgaria,BGR,BGR,20210115
0.475872,0.032909,232.0,Burkina Faso,BFA,BFA,20210115
0.70864,0.025689,323.0,Cambodia,KHM,KHM,20210115
0.370879,0.027394,317.0,Cameroon,CMR,CMR,20210115
0.441268,0.003534,19835.0,Canada,CAN,CAN,20210115
0.514877,0.005117,9540.0,Chile,CHL,CHL,20210115
0.591909,0.003414,20720.0,Colombia,COL,COL,20210115
0.637488,0.008267,3398.0,Costa Rica,CRI,CRI,20210115
0.462199,0.020634,588.0,C̫te d'Ivoire,CIV,CIV,20210115
0.273875,0.008696,2647.0,Croatia,HRV,HRV,20210115
0.255251,0.005287,6805.0,Czech Republic,CZE,CZE,20210115
0.372915,0.033019,217.0,Democratic Republic of the Congo,COD,COD,20210115
0.455928,0.004823,10771.0,Denmark,DNK,DNK,20210115
0.489836,0.009531,2782.0,Dominican Republic,DOM,DOM,20210115
0.515961,0.006049,6866.0,Ecuador,ECU,ECU,20210115
0.539269,0.005343,8743.0,Egypt,EGY,EGY,20210115
0.593,0.008952,3029.0,El Salvador,SLV,SLV,20210115
0.700484,0.019838,530.0,Ethiopia,ETH,ETH,20210115
0.49677,0.009638,2726.0,Finland,FIN,FIN,20210115
0.34692,0.002641,32554.0,France,FRA,FRA,20210115
0.344942,0.002505,35996.0,Germany,DEU,DEU,20210115
0.490523,0.015137,1096.0,Ghana,GHA,GHA,20210115
0.530028,0.006869,5326.0,Greece,GRC,GRC,20210115
0.570032,0.009518,2728.0,Guatemala,GTM,GTM,20210115
0.556168,0.045648,109.0,Guinea,GIN,GIN,20210115
0.346789,0.031955,228.0,Haiti,HTI,HTI,20210115
0.614102,0.009926,2417.0,Honduras,HND,HND,20210115
0.386378,0.012775,1468.0,Hong Kong,HKG,HKG,20210115
0.373168,0.004491,11612.0,Hungary,HUN,HUN,20210115
0.615932,0.003699,17277.0,India,IND,IND,20210115
0.353941,0.003995,14332.0,Indonesia,IDN,IDN,20210115
0.478818,0.008852,3167.0,Iraq,IRQ,IRQ,20210115
0.564859,0.006276,6252.0,Ireland,IRL,IRL,20210115
0.43654,0.009493,2893.0,Israel,ISR,ISR,20210115
0.575019,0.002618,35647.0,Italy,ITA,ITA,20210115
0.415067,0.001875,69036.0,Japan,JPN,JPN,20210115
0.358718,0.010452,2113.0,Jordan,JOR,JOR,20210115
0.265955,0.014223,968.0,Kazakhstan,KAZ,KAZ,20210115
0.688603,0.008819,2759.0,Kenya,KEN,KEN,20210115
0.497106,0.023923,441.0,Kuwait,KWT,KWT,20210115
0.381671,0.025104,382.0,Kyrgyzstan,KGZ,KGZ,20210115
0.633708,0.031838,232.0,Laos,LAO,LAO,20210115
0.490405,0.011526,1940.0,Lebanon,LBN,LBN,20210115
0.540826,0.012888,1501.0,Libya,LBY,LBY,20210115
0.398673,0.040616,144.0,Madagascar,MDG,MDG,20210115
0.534887,0.005765,7482.0,Malaysia,MYS,MYS,20210115
0.549555,0.031353,259.0,Mali,MLI,MLI,20210115
0.42678,0.053926,104.0,Mauritania,MRT,MRT,20210115
0.709221,0.001721,69619.0,Mexico,MEX,MEX,20210115
0.339872,0.016901,788.0,Moldova,MDA,MDA,20210115
0.439912,0.012549,1561.0,Morocco,MAR,MAR,20210115
0.667544,0.019018,623.0,Mozambique,MOZ,MOZ,20210115
0.7017,0.010494,1905.0,Myanmar,MMR,MMR,20210115
0.713609,0.011251,1618.0,Nepal,NPL,NPL,20210115
0.296924,0.003707,15209.0,Netherlands,NLD,NLD,20210115
0.462523,0.007458,4519.0,New Zealand,NZL,NZL,20210115
0.686701,0.010945,1803.0,Nicaragua,NIC,NIC,20210115
0.59357,0.007439,4374.0,Nigeria,NGA,NGA,20210115
0.445341,0.005119,9443.0,Norway,NOR,NOR,20210115
0.590774,0.030741,256.0,Oman,OMN,OMN,20210115
0.611044,0.00841,3355.0,Pakistan,PAK,PAK,20210115
0.482973,0.016964,899.0,Palestine,PSE,PSE,20210115
0.466775,0.011603,1896.0,Panama,PAN,PAN,20210115
0.445168,0.011781,1791.0,Paraguay,PRY,PRY,20210115
0.548511,0.005489,8225.0,Peru,PER,PER,20210115
0.56508,0.004659,11352.0,Philippines,PHL,PHL,20210115
0.347702,0.004627,10605.0,Poland,POL,POL,20210115
0.615042,0.004336,12847.0,Portugal,PRT,PRT,20210115
0.672667,0.007645,3806.0,"Puerto Rico, U.S.",PRI,PRI,20210115
0.593239,0.024358,397.0,Qatar,QAT,QAT,20210115
0.367606,0.005266,8392.0,Romania,ROU,ROU,20210115
0.274945,0.004507,9796.0,Russia,RUS,RUS,20210115
0.532525,0.011091,2018.0,Saudi Arabia,SAU,SAU,20210115
0.363036,0.029818,246.0,Senegal,SEN,SEN,20210115
0.270924,0.008247,2910.0,Serbia,SRB,SRB,20210115
0.454356,0.014276,1240.0,Singapore,SGP,SGP,20210115
0.35682,0.007298,4322.0,Slovakia,SVK,SVK,20210115
0.314102,0.011657,1602.0,Slovenia,SVN,SVN,20210115
0.432415,0.005327,8649.0,South Africa,ZAF,ZAF,20210115
0.543628,0.006803,5358.0,South Korea,KOR,KOR,20210115
0.529155,0.003292,22997.0,Spain,ESP,ESP,20210115
0.759741,0.014232,898.0,Sri Lanka,LKA,LKA,20210115
0.587798,0.013636,1309.0,Sudan,SDN,SDN,20210115
0.492388,0.003299,23008.0,Sweden,SWE,SWE,20210115
0.312041,0.00624,5520.0,Switzerland,CHE,CHE,20210115
0.242987,0.003763,13089.0,Taiwan,TWN,TWN,20210115
0.583914,0.028,313.0,Tanzania,TZA,TZA,20210115
0.559564,0.003402,21278.0,Thailand,THA,THA,20210115
0.428604,0.00967,2641.0,Tunisia,TUN,TUN,20210115
0.432934,0.00497,9960.0,Turkey,TUR,TUR,20210115
0.377909,0.004527,11543.0,Ukraine,UKR,UKR,20210115
0.583345,0.010327,2278.0,United Arab Emirates,ARE,ARE,20210115
0.461799,0.003218,24013.0,United Kingdom,GBR,GBR,20210115
0.488682,0.007272,4730.0,Uruguay,URY,URY,20210115
0.358834,0.019515,606.0,Uzbekistan,UZB,UZB,20210115
0.62514,0.006554,5467.0,Venezuela,VEN,VEN,20210115
0.619316,0.004822,10130.0,Vietnam,VNM,VNM,20210115
0.447893,0.024847,427.0,Yemen,YEM,YEM,20210115
0.666866,0.018309,666.0,Afghanistan,AFG,AFG,20210116
0.484078,0.022949,498.0,Albania,ALB,ALB,20210116
0.331451,0.010485,2033.0,Algeria,DZA,DZA,20210116
0.567274,0.027512,328.0,Angola,AGO,AGO,20210116
0.52741,0.003602,19233.0,Argentina,ARG,ARG,20210116
0.308831,0.028926,259.0,Armenia,ARM,ARM,20210116
0.451988,0.004411,12842.0,Australia,AUS,AUS,20210116
0.336998,0.006258,5889.0,Austria,AUT,AUT,20210116
0.293622,0.019575,546.0,Azerbaijan,AZE,AZE,20210116
0.721947,0.008637,2701.0,Bangladesh,BGD,BGD,20210116
0.349254,0.011119,1889.0,Belarus,BLR,BLR,20210116
0.340023,0.006206,5887.0,Belgium,BEL,BEL,20210116
0.505851,0.043268,138.0,Benin,BEN,BEN,20210116
0.503361,0.006839,5399.0,Bolivia,BOL,BOL,20210116
0.383045,0.01601,948.0,Bosnia and Herzegovina,BIH,BIH,20210116
0.739479,0.001413,96499.0,Brazil,BRA,BRA,20210116
0.304279,0.008599,2894.0,Bulgaria,BGR,BGR,20210116
0.495086,0.033317,227.0,Burkina Faso,BFA,BFA,20210116
0.682061,0.026446,316.0,Cambodia,KHM,KHM,20210116
0.378257,0.027682,312.0,Cameroon,CMR,CMR,20210116
0.438566,0.003524,19892.0,Canada,CAN,CAN,20210116
0.514766,0.005124,9513.0,Chile,CHL,CHL,20210116
0.591418,0.003459,20195.0,Colombia,COL,COL,20210116
0.634838,0.008371,3321.0,Costa Rica,CRI,CRI,20210116
0.487068,0.020528,599.0,C̫te d'Ivoire,CIV,CIV,20210116
0.278095,0.008787,2622.0,Croatia,HRV,HRV,20210116
0.254905,0.00534,6663.0,Czech Republic,CZE,CZE,20210116
0.393451,0.035299,195.0,Democratic Republic of the Congo,COD,COD,20210116
0.450706,0.004851,10604.0,Denmark,DNK,DNK,20210116
0.48803,0.009738,2669.0,Dominican Republic,DOM,DOM,20210116
0.517659,0.006079,6797.0,Ecuador,ECU,ECU,20210116
0.539075,0.005456,8366.0,Egypt,EGY,EGY,20210116
0.584563,0.008987,3026.0,El Salvador,SLV,SLV,20210116
0.689869,0.019835,540.0,Ethiopia,ETH,ETH,20210116
0.499018,0.009704,2688.0,Finland,FIN,FIN,20210116
0.345394,0.002643,32413.0,France,FRA,FRA,20210116
0.34616,0.002511,35886.0,Germany,DEU,DEU,20210116
0.489136,0.014936,1122.0,Ghana,GHA,GHA,20210116
0.528701,0.006935,5227.0,Greece,GRC,GRC,20210116
0.584319,0.00949,2718.0,Guatemala,GTM,GTM,20210116
0.531792,0.044794,113.0,Guinea,GIN,GIN,20210116
0.346817,0.031884,230.0,Haiti,HTI,HTI,20210116
0.620559,0.010028,2350.0,Honduras,HND,HND,20210116
0.380536,0.012938,1425.0,Hong Kong,HKG,HKG,20210116
0.38425,0.004563,11383.0,Hungary,HUN,HUN,20210116
0.611398,0.003726,17097.0,India,IND,IND,20210116
0.349854,0.003993,14271.0,Indonesia,IDN,IDN,20210116
0.47072,0.008855,3170.0,Iraq,IRQ,IRQ,20210116
0.571925,0.006331,6129.0,Ireland,IRL,IRL,20210116
0.440214,0.009693,2777.0,Israel,ISR,ISR,20210116
0.581804,0.002636,34994.0,Italy,ITA,ITA,20210116
0.410198,0.001876,68664.0,Japan,JPN,JPN,20210116
0.3483,0.010424,2101.0,Jordan,JOR,JOR,20210116
0.249933,0.013836,970.0,Kazakhstan,KAZ,KAZ,20210116
0.678355,0.008961,2722.0,Kenya,KEN,KEN,20210116
0.482042,0.023991,440.0,Kuwait,KWT,KWT,20210116
0.357043,0.02501,378.0,Kyrgyzstan,KGZ,KGZ,20210116
0.628445,0.032304,226.0,Laos,LAO,LAO,20210116
0.494264,0.011564,1930.0,Lebanon,LBN,LBN,20210116
0.545105,0.012785,1520.0,Libya,LBY,LBY,20210116
0.408888,0.0403,148.0,Madagascar,MDG,MDG,20210116
0.533334,0.005744,7543.0,Malaysia,MYS,MYS,20210116
0.550139,0.03094,266.0,Mali,MLI,MLI,20210116
0.713122,0.00172,69121.0,Mexico,MEX,MEX,20210116
0.326787,0.016771,786.0,Moldova,MDA,MDA,20210116
0.448288,0.012745,1523.0,Morocco,MAR,MAR,20210116
0.665099,0.01872,645.0,Mozambique,MOZ,MOZ,20210116
0.713885,0.010271,1945.0,Myanmar,MMR,MMR,20210116
0.710798,0.011283,1615.0,Nepal,NPL,NPL,20210116
0.298769,0.003716,15187.0,Netherlands,NLD,NLD,20210116
0.463322,0.007475,4501.0,New Zealand,NZL,NZL,20210116
0.68818,0.011107,1744.0,Nicaragua,NIC,NIC,20210116
0.595545,0.007472,4329.0,Nigeria,NGA,NGA,20210116
0.445888,0.005153,9324.0,Norway,NOR,NOR,20210116
0.605134,0.03081,253.0,Oman,OMN,OMN,20210116
0.620836,0.008295,3423.0,Pakistan,PAK,PAK,20210116
0.464622,0.016893,897.0,Palestine,PSE,PSE,20210116
0.464813,0.011773,1833.0,Panama,PAN,PAN,20210116
0.457093,0.011874,1768.0,Paraguay,PRY,PRY,20210116
0.554689,0.005483,8235.0,Peru,PER,PER,20210116
0.564828,0.004674,11271.0,Philippines,PHL,PHL,20210116
0.347576,0.00466,10451.0,Poland,POL,POL,20210116
0.6151,0.004336,12827.0,Portugal,PRT,PRT,20210116
0.671698,0.007714,3746.0,"Puerto Rico, U.S.",PRI,PRI,20210116
0.57769,0.02464,395.0,Qatar,QAT,QAT,20210116
0.366422,0.00528,8345.0,Romania,ROU,ROU,20210116
0.278987,0.004588,9547.0,Russia,RUS,RUS,20210116
0.518981,0.011289,1944.0,Saudi Arabia,SAU,SAU,20210116
0.379699,0.029213,257.0,Senegal,SEN,SEN,20210116
0.273298,0.008149,2995.0,Serbia,SRB,SRB,20210116
0.440603,0.014284,1233.0,Singapore,SGP,SGP,20210116
0.352154,0.00733,4255.0,Slovakia,SVK,SVK,20210116
0.320056,0.011745,1595.0,Slovenia,SVN,SVN,20210116
0.433756,0.005393,8444.0,South Africa,ZAF,ZAF,20210116
0.537951,0.006898,5216.0,South Korea,KOR,KOR,20210116
0.538075,0.003282,23086.0,Spain,ESP,ESP,20210116
0.757792,0.014358,889.0,Sri Lanka,LKA,LKA,20210116
0.586824,0.013726,1293.0,Sudan,SDN,SDN,20210116
0.487434,0.003321,22711.0,Sweden,SWE,SWE,20210116
0.315565,0.0063,5448.0,Switzerland,CHE,CHE,20210116
0.243023,0.003734,13247.0,Taiwan,TWN,TWN,20210116
0.580415,0.028172,309.0,Tanzania,TZA,TZA,20210116
0.561377,0.003479,20299.0,Thailand,THA,THA,20210116
0.42472,0.009582,2681.0,Tunisia,TUN,TUN,20210116
0.440534,0.005044,9675.0,Turkey,TUR,TUR,20210116
0.374124,0.004545,11405.0,Ukraine,UKR,UKR,20210116
0.586845,0.010309,2282.0,United Arab Emirates,ARE,ARE,20210116
0.465369,0.003245,23635.0,United Kingdom,GBR,GBR,20210116
0.493472,0.007376,4600.0,Uruguay,URY,URY,20210116
0.336504,0.019543,590.0,Uzbekistan,UZB,UZB,20210116
0.634412,0.006645,5257.0,Venezuela,VEN,VEN,20210116
0.603648,0.004882,10013.0,Vietnam,VNM,VNM,20210116
0.455439,0.025088,424.0,Yemen,YEM,YEM,20210116
0.679301,0.018192,661.0,Afghanistan,AFG,AFG,20210117
0.500064,0.023436,484.0,Albania,ALB,ALB,20210117
0.322761,0.010315,2071.0,Algeria,DZA,DZA,20210117
0.575915,0.027731,323.0,Angola,AGO,AGO,20210117
0.53133,0.003637,18860.0,Argentina,ARG,ARG,20210117
0.318048,0.029937,247.0,Armenia,ARM,ARM,20210117
0.448834,0.004458,12486.0,Australia,AUS,AUS,20210117
0.342631,0.006209,5960.0,Austria,AUT,AUT,20210117
0.276236,0.019275,537.0,Azerbaijan,AZE,AZE,20210117
0.717665,0.008632,2729.0,Bangladesh,BGD,BGD,20210117
0.345982,0.011305,1816.0,Belarus,BLR,BLR,20210117
0.331247,0.006197,5848.0,Belgium,BEL,BEL,20210117
0.484915,0.040576,155.0,Benin,BEN,BEN,20210117
0.502168,0.006849,5391.0,Bolivia,BOL,BOL,20210117
0.365904,0.016023,944.0,Bosnia and Herzegovina,BIH,BIH,20210117
0.741248,0.001407,96964.0,Brazil,BRA,BRA,20210117
0.300496,0.00845,2972.0,Bulgaria,BGR,BGR,20210117
0.484293,0.033647,224.0,Burkina Faso,BFA,BFA,20210117
0.709557,0.025787,320.0,Cambodia,KHM,KHM,20210117
0.365472,0.027289,312.0,Cameroon,CMR,CMR,20210117
0.435022,0.003544,19627.0,Canada,CAN,CAN,20210117
0.515638,0.00512,9527.0,Chile,CHL,CHL,20210117
0.597627,0.00348,19849.0,Colombia,COL,COL,20210117
0.637235,0.00846,3279.0,Costa Rica,CRI,CRI,20210117
0.488012,0.020707,590.0,C̫te d'Ivoire,CIV,CIV,20210117
0.276172,0.008856,2560.0,Croatia,HRV,HRV,20210117
0.253477,0.005399,6499.0,Czech Republic,CZE,CZE,20210117
0.374519,0.032873,220.0,Democratic Republic of the Congo,COD,COD,20210117
0.446322,0.004888,10403.0,Denmark,DNK,DNK,20210117
0.483177,0.00988,2590.0,Dominican Republic,DOM,DOM,20210117
0.518661,0.006099,6747.0,Ecuador,ECU,ECU,20210117
0.532863,0.005533,8148.0,Egypt,EGY,EGY,20210117
0.596245,0.009041,2953.0,El Salvador,SLV,SLV,20210117
0.688866,0.019692,549.0,Ethiopia,ETH,ETH,20210117
0.498142,0.009769,2657.0,Finland,FIN,FIN,20210117
0.341872,0.00265,32105.0,France,FRA,FRA,20210117
0.348859,0.002526,35577.0,Germany,DEU,DEU,20210117
0.490998,0.014822,1139.0,Ghana,GHA,GHA,20210117
0.533158,0.007018,5096.0,Greece,GRC,GRC,20210117
0.594543,0.009476,2691.0,Guatemala,GTM,GTM,20210117
0.502388,0.044255,116.0,Guinea,GIN,GIN,20210117
0.342068,0.032507,220.0,Haiti,HTI,HTI,20210117
0.633127,0.010027,2310.0,Honduras,HND,HND,20210117
0.375806,0.013075,1391.0,Hong Kong,HKG,HKG,20210117
0.394402,0.004605,11279.0,Hungary,HUN,HUN,20210117
0.607931,0.003741,17013.0,India,IND,IND,20210117
0.345423,0.004004,14100.0,Indonesia,IDN,IDN,20210117
0.47693,0.008841,3180.0,Iraq,IRQ,IRQ,20210117
0.574378,0.006434,6073.0,Ireland,IRL,IRL,20210117
0.431502,0.009643,2693.0,Israel,ISR,ISR,20210117
0.58462,0.002655,34407.0,Italy,ITA,ITA,20210117
0.404424,0.00189,67390.0,Japan,JPN,JPN,20210117
0.350635,0.0105,2106.0,Jordan,JOR,JOR,20210117
0.236364,0.013457,985.0,Kazakhstan,KAZ,KAZ,20210117
0.676128,0.009086,2658.0,Kenya,KEN,KEN,20210117
0.492815,0.023583,454.0,Kuwait,KWT,KWT,20210117
0.352109,0.025099,374.0,Kyrgyzstan,KGZ,KGZ,20210117
0.595783,0.033466,216.0,Laos,LAO,LAO,20210117
0.492132,0.011577,1926.0,Lebanon,LBN,LBN,20210117
0.535929,0.013021,1471.0,Libya,LBY,LBY,20210117
0.403459,0.040557,145.0,Madagascar,MDG,MDG,20210117
