percent_hf,hf_se,percent_hf_unw,hf_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.575182,0.0392,0.584906,0.039326,159.0,Paraguay,PRY,PRY,20201017
0.656704,0.018999,0.660772,0.019053,622.0,Peru,PER,PER,20201017
0.63438,0.016153,0.640997,0.016216,883.0,Philippines,PHL,PHL,20201017
0.468081,0.012881,0.478405,0.012866,1505.0,Poland,POL,POL,20201017
0.452701,0.012969,0.460081,0.012952,1478.0,Portugal,PRT,PRT,20201017
0.516509,0.025944,0.530997,0.02598,371.0,"Puerto Rico, U.S.",PRI,PRI,20201017
0.360628,0.014044,0.37321,0.013943,1187.0,Romania,ROU,ROU,20201017
0.552366,0.014552,0.547395,0.014537,1171.0,Russia,RUS,RUS,20201017
0.401287,0.033619,0.431193,0.033274,218.0,Saudi Arabia,SAU,SAU,20201017
0.428402,0.027387,0.450151,0.02724,331.0,Serbia,SRB,SRB,20201017
0.290298,0.040491,0.325926,0.039211,135.0,Singapore,SGP,SGP,20201017
0.401431,0.023602,0.400463,0.023612,432.0,Slovakia,SVK,SVK,20201017
0.373972,0.033494,0.389671,0.033231,213.0,Slovenia,SVN,SVN,20201017
0.567701,0.024088,0.540793,0.023946,429.0,South Africa,ZAF,ZAF,20201017
0.419897,0.028473,0.447712,0.02826,306.0,South Korea,KOR,KOR,20201017
0.417758,0.010346,0.436712,0.010288,2299.0,Spain,ESP,ESP,20201017
0.364929,0.041776,0.479167,0.040258,144.0,Sri Lanka,LKA,LKA,20201017
0.524331,0.046422,0.504274,0.046369,117.0,Sudan,SDN,SDN,20201017
0.125743,0.007674,0.109366,0.008153,1655.0,Sweden,SWE,SWE,20201017
0.303666,0.016937,0.292244,0.017125,722.0,Switzerland,CHE,CHE,20201017
0.178353,0.011712,0.186257,0.011516,1106.0,Taiwan,TWN,TWN,20201017
0.461483,0.019229,0.493353,0.019174,677.0,Thailand,THA,THA,20201017
0.524413,0.028465,0.521036,0.028456,309.0,Tunisia,TUN,TUN,20201017
0.553026,0.014889,0.555157,0.014896,1115.0,Turkey,TUR,TUR,20201017
0.661585,0.010523,0.679715,0.010672,1967.0,Ukraine,UKR,UKR,20201017
0.42029,0.037109,0.430168,0.036997,179.0,United Arab Emirates,ARE,ARE,20201017
0.254681,0.010004,0.290636,0.009599,2061.0,United Kingdom,GBR,GBR,20201017
0.57976,0.027088,0.570149,0.027008,335.0,Uruguay,URY,URY,20201017
0.572881,0.049757,0.57,0.049715,100.0,Uzbekistan,UZB,UZB,20201017
0.834887,0.018957,0.821516,0.018381,409.0,Venezuela,VEN,VEN,20201017
0.463153,0.01723,0.493476,0.017184,843.0,Vietnam,VNM,VNM,20201017
0.646605,0.012183,0.656147,0.012261,1521.0,Argentina,ARG,ARG,20201018
0.243703,0.013232,0.240421,0.013293,1044.0,Australia,AUS,AUS,20201018
0.309536,0.020376,0.318702,0.020215,524.0,Austria,AUT,AUT,20201018
0.392458,0.034412,0.401961,0.034272,204.0,Bangladesh,BGD,BGD,20201018
0.595397,0.041502,0.584507,0.041334,142.0,Belarus,BLR,BLR,20201018
0.305084,0.017824,0.332857,0.017416,700.0,Belgium,BEL,BEL,20201018
0.600082,0.027664,0.653199,0.028474,297.0,Bolivia,BOL,BOL,20201018
0.585043,0.005767,0.573623,0.005746,7355.0,Brazil,BRA,BRA,20201018
0.370614,0.026261,0.396552,0.025927,348.0,Bulgaria,BGR,BGR,20201018
0.3055,0.011005,0.308957,0.01097,1764.0,Canada,CAN,CAN,20201018
0.571792,0.017679,0.563452,0.017638,788.0,Chile,CHL,CHL,20201018
0.646936,0.012553,0.626514,0.012402,1486.0,Colombia,COL,COL,20201018
0.606277,0.026954,0.58982,0.026774,334.0,Costa Rica,CRI,CRI,20201018
0.373659,0.028442,0.397306,0.028119,297.0,Croatia,HRV,HRV,20201018
0.246627,0.012991,0.260717,0.012755,1143.0,Czech Republic,CZE,CZE,20201018
0.102989,0.007178,0.069378,0.008587,1254.0,Denmark,DNK,DNK,20201018
0.633924,0.036483,0.630682,0.036415,176.0,Dominican Republic,DOM,DOM,20201018
0.739325,0.019198,0.742308,0.01927,520.0,Ecuador,ECU,ECU,20201018
0.527317,0.019504,0.528963,0.019507,656.0,Egypt,EGY,EGY,20201018
0.560519,0.028838,0.617544,0.029451,285.0,El Salvador,SLV,SLV,20201018
0.235265,0.016357,0.216981,0.016832,636.0,Finland,FIN,FIN,20201018
0.362813,0.009393,0.378095,0.009314,2666.0,France,FRA,FRA,20201018
0.300574,0.007501,0.325909,0.007337,3906.0,Germany,DEU,DEU,20201018
0.560998,0.048783,0.62,0.049877,100.0,Ghana,GHA,GHA,20201018
0.527585,0.018924,0.560232,0.019033,689.0,Greece,GRC,GRC,20201018
0.675913,0.027918,0.690909,0.028275,275.0,Guatemala,GTM,GTM,20201018
0.678114,0.035893,0.7125,0.037051,160.0,Honduras,HND,HND,20201018
0.226769,0.029495,0.257919,0.028232,221.0,Hong Kong,HKG,HKG,20201018
0.475171,0.01432,0.446103,0.014386,1206.0,Hungary,HUN,HUN,20201018
0.413218,0.009895,0.422383,0.009864,2493.0,India,IND,IND,20201018
0.543054,0.01433,0.575147,0.01444,1191.0,Indonesia,IDN,IDN,20201018
0.586654,0.028301,0.585526,0.02829,304.0,Iraq,IRQ,IRQ,20201018
0.30548,0.019042,0.323967,0.018742,605.0,Ireland,IRL,IRL,20201018
0.466437,0.021196,0.404097,0.021548,537.0,Israel,ISR,ISR,20201018
0.389665,0.007188,0.394333,0.007173,4623.0,Italy,ITA,ITA,20201018
0.288552,0.006367,0.286988,0.006377,5049.0,Japan,JPN,JPN,20201018
0.600364,0.027421,0.621019,0.027686,314.0,Jordan,JOR,JOR,20201018
0.597026,0.038812,0.58642,0.038656,162.0,Kazakhstan,KAZ,KAZ,20201018
0.673157,0.028326,0.682657,0.028546,271.0,Kenya,KEN,KEN,20201018
0.426632,0.039749,0.409091,0.039985,154.0,Libya,LBY,LBY,20201018
0.583823,0.017261,0.597772,0.017352,808.0,Malaysia,MYS,MYS,20201018
0.591144,0.007108,0.587659,0.007099,4797.0,Mexico,MEX,MEX,20201018
0.499064,0.040831,0.442953,0.0411,149.0,Morocco,MAR,MAR,20201018
0.350374,0.032966,0.400901,0.032092,222.0,Myanmar,MMR,MMR,20201018
0.552378,0.031832,0.561475,0.031899,244.0,Nepal,NPL,NPL,20201018
0.154046,0.009722,0.157783,0.009627,1407.0,Netherlands,NLD,NLD,20201018
0.263688,0.025499,0.253425,0.02583,292.0,New Zealand,NZL,NZL,20201018
0.627761,0.041667,0.625,0.041605,136.0,Nicaragua,NIC,NIC,20201018
0.587033,0.034768,0.650794,0.03591,189.0,Nigeria,NGA,NGA,20201018
0.162855,0.011493,0.123937,0.012878,823.0,Norway,NOR,NOR,20201018
0.494635,0.028125,0.430868,0.028396,311.0,Pakistan,PAK,PAK,20201018
0.547605,0.043994,0.6,0.044697,125.0,Panama,PAN,PAN,20201018
0.553668,0.042446,0.592593,0.042944,135.0,Paraguay,PRY,PRY,20201018
0.63338,0.018581,0.635417,0.018603,672.0,Peru,PER,PER,20201018
0.623143,0.015693,0.626709,0.015722,951.0,Philippines,PHL,PHL,20201018
0.475011,0.012233,0.471188,0.012238,1666.0,Poland,POL,POL,20201018
0.457801,0.013501,0.478102,0.013465,1370.0,Portugal,PRT,PRT,20201018
0.496658,0.025613,0.507853,0.025615,382.0,"Puerto Rico, U.S.",PRI,PRI,20201018
0.343652,0.013887,0.370248,0.013659,1210.0,Romania,ROU,ROU,20201018
0.48575,0.014915,0.524955,0.014928,1122.0,Russia,RUS,RUS,20201018
0.435953,0.034764,0.415842,0.034977,202.0,Saudi Arabia,SAU,SAU,20201018
0.438423,0.02991,0.453237,0.029813,278.0,Serbia,SRB,SRB,20201018
0.373804,0.044223,0.361345,0.044539,119.0,Singapore,SGP,SGP,20201018
0.425458,0.023611,0.420091,0.023651,438.0,Slovakia,SVK,SVK,20201018
0.354388,0.033841,0.367647,0.033572,204.0,Slovenia,SVN,SVN,20201018
0.550313,0.023387,0.50655,0.02327,458.0,South Africa,ZAF,ZAF,20201018
0.364647,0.026744,0.378788,0.026537,330.0,South Korea,KOR,KOR,20201018
0.436332,0.010025,0.45565,0.009983,2469.0,Spain,ESP,ESP,20201018
0.626035,0.041264,0.537415,0.040044,147.0,Sri Lanka,LKA,LKA,20201018
0.518045,0.042734,0.558824,0.043005,136.0,Sudan,SDN,SDN,20201018
0.154857,0.007947,0.131826,0.008499,1813.0,Sweden,SWE,SWE,20201018
0.276776,0.016377,0.280212,0.016315,753.0,Switzerland,CHE,CHE,20201018
0.199641,0.011741,0.204237,0.011642,1180.0,Taiwan,TWN,TWN,20201018
0.464846,0.018259,0.482667,0.018224,750.0,Thailand,THA,THA,20201018
0.553234,0.027744,0.537037,0.027663,324.0,Tunisia,TUN,TUN,20201018
0.593432,0.014287,0.571191,0.01418,1201.0,Turkey,TUR,TUR,20201018
0.683628,0.010496,0.704389,0.010697,1891.0,Ukraine,UKR,UKR,20201018
0.434806,0.036026,0.471503,0.035776,193.0,United Arab Emirates,ARE,ARE,20201018
0.272687,0.010349,0.304699,0.010013,1979.0,United Kingdom,GBR,GBR,20201018
0.42357,0.028203,0.448718,0.028019,312.0,Uruguay,URY,URY,20201018
0.544631,0.04786,0.518182,0.0477,110.0,Uzbekistan,UZB,UZB,20201018
0.833957,0.019524,0.788155,0.017781,439.0,Venezuela,VEN,VEN,20201018
0.422358,0.016776,0.448864,0.01666,880.0,Vietnam,VNM,VNM,20201018
0.671892,0.010224,0.691479,0.010393,2042.0,Argentina,ARG,ARG,20201019
0.258178,0.013625,0.247761,0.013812,1005.0,Australia,AUS,AUS,20201019
0.312501,0.01992,0.330948,0.019622,559.0,Austria,AUT,AUT,20201019
0.529957,0.030736,0.524528,0.030718,265.0,Bangladesh,BGD,BGD,20201019
0.625977,0.036045,0.636872,0.036268,179.0,Belarus,BLR,BLR,20201019
0.339873,0.017732,0.363636,0.01746,737.0,Belgium,BEL,BEL,20201019
0.643899,0.031709,0.663677,0.032138,223.0,Bolivia,BOL,BOL,20201019
0.592396,0.005598,0.585668,0.005584,7745.0,Brazil,BRA,BRA,20201019
0.460183,0.028621,0.448845,0.02868,303.0,Bulgaria,BGR,BGR,20201019
0.321955,0.011369,0.322295,0.011365,1691.0,Canada,CAN,CAN,20201019
0.556642,0.018422,0.554184,0.018412,729.0,Chile,CHL,CHL,20201019
0.649707,0.011962,0.620899,0.011762,1646.0,Colombia,COL,COL,20201019
0.656629,0.026758,0.6231,0.026218,329.0,Costa Rica,CRI,CRI,20201019
0.385365,0.029625,0.389706,0.029564,272.0,Croatia,HRV,HRV,20201019
0.270227,0.013937,0.293732,0.013589,1069.0,Czech Republic,CZE,CZE,20201019
0.117652,0.007766,0.080972,0.009172,1235.0,Denmark,DNK,DNK,20201019
0.68473,0.0322,0.690821,0.032372,207.0,Dominican Republic,DOM,DOM,20201019
0.748085,0.018091,0.755752,0.018279,565.0,Ecuador,ECU,ECU,20201019
0.457494,0.019477,0.49697,0.019407,660.0,Egypt,EGY,EGY,20201019
0.636477,0.028258,0.635739,0.028246,291.0,El Salvador,SLV,SLV,20201019
0.252663,0.018236,0.24552,0.018412,558.0,Finland,FIN,FIN,20201019
0.375624,0.009581,0.400229,0.00947,2616.0,France,FRA,FRA,20201019
0.306976,0.007856,0.333426,0.007686,3602.0,Germany,DEU,DEU,20201019
0.48777,0.019239,0.522963,0.019254,675.0,Greece,GRC,GRC,20201019
0.660511,0.026544,0.629518,0.026028,332.0,Guatemala,GTM,GTM,20201019
0.665978,0.036563,0.641618,0.035963,173.0,Honduras,HND,HND,20201019
0.305065,0.035812,0.294479,0.036175,163.0,Hong Kong,HKG,HKG,20201019
0.496965,0.014648,0.46988,0.014674,1162.0,Hungary,HUN,HUN,20201019
0.428759,0.009979,0.439596,0.00995,2475.0,India,IND,IND,20201019
0.610352,0.014158,0.598333,0.014084,1200.0,Indonesia,IDN,IDN,20201019
0.614293,0.028355,0.589404,0.028056,302.0,Iraq,IRQ,IRQ,20201019
0.323591,0.019086,0.321667,0.019116,600.0,Ireland,IRL,IRL,20201019
0.45751,0.021894,0.391566,0.022347,498.0,Israel,ISR,ISR,20201019
0.394493,0.007449,0.415125,0.007388,4377.0,Italy,ITA,ITA,20201019
0.274023,0.006475,0.275362,0.006465,4761.0,Japan,JPN,JPN,20201019
0.69937,0.025977,0.695238,0.025876,315.0,Jordan,JOR,JOR,20201019
0.606268,0.042321,0.6,0.042207,135.0,Kazakhstan,KAZ,KAZ,20201019
0.687343,0.025039,0.701493,0.025366,335.0,Kenya,KEN,KEN,20201019
0.612547,0.04818,0.633663,0.048717,101.0,Lebanon,LBN,LBN,20201019
0.540919,0.036273,0.502618,0.036152,191.0,Libya,LBY,LBY,20201019
0.572409,0.017609,0.590269,0.017714,781.0,Malaysia,MYS,MYS,20201019
0.589683,0.006736,0.587201,0.006729,5344.0,Mexico,MEX,MEX,20201019
0.471332,0.038494,0.467456,0.038512,169.0,Morocco,MAR,MAR,20201019
0.554613,0.0316,0.573171,0.031753,246.0,Myanmar,MMR,MMR,20201019
0.536893,0.031185,0.507752,0.031104,258.0,Nepal,NPL,NPL,20201019
0.176136,0.010558,0.168521,0.010744,1258.0,Netherlands,NLD,NLD,20201019
0.21105,0.022833,0.204473,0.023101,313.0,New Zealand,NZL,NZL,20201019
0.673661,0.041418,0.674419,0.041443,129.0,Nicaragua,NIC,NIC,20201019
0.724948,0.035638,0.707317,0.034976,164.0,Nigeria,NGA,NGA,20201019
0.165119,0.010896,0.12009,0.012446,891.0,Norway,NOR,NOR,20201019
0.461016,0.028844,0.432432,0.029023,296.0,Pakistan,PAK,PAK,20201019
0.593175,0.04552,0.617391,0.046009,115.0,Panama,PAN,PAN,20201019
0.67611,0.038326,0.639241,0.037347,158.0,Paraguay,PRY,PRY,20201019
0.660256,0.018013,0.676036,0.01823,676.0,Peru,PER,PER,20201019
0.640258,0.015807,0.640998,0.015814,922.0,Philippines,PHL,PHL,20201019
0.492496,0.012559,0.503153,0.012558,1586.0,Poland,POL,POL,20201019
0.473065,0.013657,0.483582,0.013644,1340.0,Portugal,PRT,PRT,20201019
0.538507,0.026519,0.549575,0.026571,353.0,"Puerto Rico, U.S.",PRI,PRI,20201019
0.343052,0.014204,0.393581,0.013802,1184.0,Romania,ROU,ROU,20201019
0.56451,0.01286,0.558311,0.012841,1492.0,Russia,RUS,RUS,20201019
0.485832,0.035335,0.447236,0.035519,199.0,Saudi Arabia,SAU,SAU,20201019
0.386065,0.03022,0.427509,0.029739,269.0,Serbia,SRB,SRB,20201019
0.249799,0.04586,0.317308,0.042655,104.0,Singapore,SGP,SGP,20201019
0.460665,0.024047,0.430588,0.024207,425.0,Slovakia,SVK,SVK,20201019
0.283934,0.033834,0.322917,0.032626,192.0,Slovenia,SVN,SVN,20201019
0.572414,0.022148,0.542406,0.021993,507.0,South Africa,ZAF,ZAF,20201019
0.353793,0.028314,0.394649,0.027698,299.0,South Korea,KOR,KOR,20201019
0.426236,0.010061,0.452838,0.009995,2449.0,Spain,ESP,ESP,20201019
0.45919,0.042509,0.47482,0.042421,139.0,Sri Lanka,LKA,LKA,20201019
0.14224,0.00771,0.122019,0.008228,1803.0,Sweden,SWE,SWE,20201019
0.267188,0.017003,0.283073,0.016701,703.0,Switzerland,CHE,CHE,20201019
0.186294,0.011434,0.184735,0.011471,1153.0,Taiwan,TWN,TWN,20201019
0.484975,0.018338,0.512097,0.018335,744.0,Thailand,THA,THA,20201019
0.551316,0.029513,0.541958,0.029461,286.0,Tunisia,TUN,TUN,20201019
0.564409,0.014477,0.577682,0.014533,1165.0,Turkey,TUR,TUR,20201019
0.690701,0.010491,0.700577,0.010587,1907.0,Ukraine,UKR,UKR,20201019
0.421252,0.038416,0.440476,0.038208,168.0,United Arab Emirates,ARE,ARE,20201019
0.276714,0.010511,0.316488,0.01011,1959.0,United Kingdom,GBR,GBR,20201019
0.540962,0.026563,0.548295,0.026598,352.0,Uruguay,URY,URY,20201019
0.40869,0.047661,0.416667,0.047524,108.0,Uzbekistan,UZB,UZB,20201019
0.842975,0.018203,0.819196,0.017208,448.0,Venezuela,VEN,VEN,20201019
0.423668,0.017455,0.448954,0.017341,813.0,Vietnam,VNM,VNM,20201019
0.673686,0.010029,0.688056,0.01015,2135.0,Argentina,ARG,ARG,20201020
0.265966,0.013884,0.249743,0.014172,973.0,Australia,AUS,AUS,20201020
0.276978,0.019686,0.306011,0.019116,549.0,Austria,AUT,AUT,20201020
0.482191,0.034149,0.47907,0.034158,215.0,Bangladesh,BGD,BGD,20201020
0.519031,0.03808,0.579882,0.038548,169.0,Belarus,BLR,BLR,20201020
0.381348,0.017902,0.38814,0.017843,742.0,Belgium,BEL,BEL,20201020
0.698238,0.026783,0.695946,0.026725,296.0,Bolivia,BOL,BOL,20201020
0.402991,0.047516,0.459459,0.046767,111.0,Bosnia and Herzegovina,BIH,BIH,20201020
0.585611,0.005765,0.574575,0.005744,7355.0,Brazil,BRA,BRA,20201020
0.398676,0.025702,0.413043,0.025558,368.0,Bulgaria,BGR,BGR,20201020
0.319076,0.011632,0.324074,0.011584,1620.0,Canada,CAN,CAN,20201020
0.544066,0.018412,0.542974,0.018409,733.0,Chile,CHL,CHL,20201020
0.600583,0.012184,0.59116,0.012139,1629.0,Colombia,COL,COL,20201020
0.624824,0.028909,0.600694,0.02858,288.0,Costa Rica,CRI,CRI,20201020
0.443648,0.029158,0.434483,0.029224,290.0,Croatia,HRV,HRV,20201020
0.275751,0.013484,0.27114,0.013555,1088.0,Czech Republic,CZE,CZE,20201020
0.08644,0.007261,0.070626,0.007964,1246.0,Denmark,DNK,DNK,20201020
0.671852,0.036979,0.664634,0.036777,164.0,Dominican Republic,DOM,DOM,20201020
0.753151,0.019398,0.721495,0.018659,535.0,Ecuador,ECU,ECU,20201020
0.50688,0.019612,0.499232,0.01961,651.0,Egypt,EGY,EGY,20201020
0.69063,0.027716,0.686833,0.027624,281.0,El Salvador,SLV,SLV,20201020
0.231441,0.016405,0.215873,0.016816,630.0,Finland,FIN,FIN,20201020
0.379207,0.009604,0.413308,0.009463,2630.0,France,FRA,FRA,20201020
0.317116,0.007825,0.337349,0.007702,3652.0,Germany,DEU,DEU,20201020
0.549926,0.0183,0.590595,0.018515,723.0,Greece,GRC,GRC,20201020
0.65083,0.027644,0.58805,0.026775,318.0,Guatemala,GTM,GTM,20201020
0.657907,0.039411,0.676056,0.039953,142.0,Honduras,HND,HND,20201020
0.255373,0.031223,0.261307,0.03099,199.0,Hong Kong,HKG,HKG,20201020
0.498378,0.014814,0.483758,0.014822,1139.0,Hungary,HUN,HUN,20201020
0.46511,0.010043,0.452177,0.010065,2457.0,India,IND,IND,20201020
0.538965,0.014284,0.548148,0.014307,1215.0,Indonesia,IDN,IDN,20201020
0.515112,0.029573,0.540351,0.029656,285.0,Iraq,IRQ,IRQ,20201020
0.333382,0.019761,0.328622,0.019833,566.0,Ireland,IRL,IRL,20201020
0.440022,0.021598,0.383858,0.022045,508.0,Israel,ISR,ISR,20201020
0.403295,0.007485,0.412526,0.007458,4327.0,Italy,ITA,ITA,20201020
0.297913,0.00654,0.283821,0.006634,4753.0,Japan,JPN,JPN,20201020
0.610432,0.02619,0.615607,0.026254,346.0,Jordan,JOR,JOR,20201020
0.593358,0.041224,0.609929,0.041515,141.0,Kazakhstan,KAZ,KAZ,20201020
0.68844,0.027203,0.692042,0.02729,289.0,Kenya,KEN,KEN,20201020
0.368092,0.035434,0.412371,0.034716,194.0,Libya,LBY,LBY,20201020
0.563684,0.017743,0.617843,0.018109,751.0,Malaysia,MYS,MYS,20201020
0.60403,0.00662,0.604655,0.006622,5456.0,Mexico,MEX,MEX,20201020
0.474084,0.041131,0.431507,0.041467,146.0,Morocco,MAR,MAR,20201020
0.418026,0.032693,0.454936,0.032382,233.0,Myanmar,MMR,MMR,20201020
0.533589,0.031373,0.501961,0.031302,255.0,Nepal,NPL,NPL,20201020
0.182081,0.010676,0.170161,0.010964,1240.0,Netherlands,NLD,NLD,20201020
0.203975,0.024549,0.22028,0.023869,286.0,New Zealand,NZL,NZL,20201020
0.628024,0.038797,0.655629,0.039464,151.0,Nicaragua,NIC,NIC,20201020
0.662743,0.034345,0.649485,0.034031,194.0,Nigeria,NGA,NGA,20201020
0.186405,0.01179,0.130061,0.01365,815.0,Norway,NOR,NOR,20201020
0.408129,0.026711,0.418129,0.026616,342.0,Pakistan,PAK,PAK,20201020
0.657104,0.045145,0.640351,0.044654,114.0,Panama,PAN,PAN,20201020
0.592008,0.038723,0.532934,0.038145,167.0,Paraguay,PRY,PRY,20201020
0.691633,0.018066,0.695385,0.018128,650.0,Peru,PER,PER,20201020
0.641626,0.015088,0.634314,0.015022,1020.0,Philippines,PHL,PHL,20201020
0.453841,0.012807,0.471053,0.012774,1520.0,Poland,POL,POL,20201020
0.430404,0.013515,0.459956,0.013426,1361.0,Portugal,PRT,PRT,20201020
0.491761,0.026279,0.495868,0.026276,363.0,"Puerto Rico, U.S.",PRI,PRI,20201020
0.411816,0.014658,0.411348,0.01466,1128.0,Romania,ROU,ROU,20201020
0.584109,0.012568,0.56254,0.012487,1559.0,Russia,RUS,RUS,20201020
0.241352,0.030916,0.308036,0.028655,224.0,Saudi Arabia,SAU,SAU,20201020
0.443183,0.030819,0.454198,0.030749,262.0,Serbia,SRB,SRB,20201020
0.348679,0.045254,0.336364,0.045645,110.0,Singapore,SGP,SGP,20201020
0.4179,0.02359,0.414188,0.023621,437.0,Slovakia,SVK,SVK,20201020
0.306582,0.03478,0.345745,0.033717,188.0,Slovenia,SVN,SVN,20201020
0.548069,0.022484,0.547862,0.022483,491.0,South Africa,ZAF,ZAF,20201020
0.400516,0.028726,0.424242,0.028481,297.0,South Korea,KOR,KOR,20201020
0.42926,0.010034,0.455984,0.009971,2465.0,Spain,ESP,ESP,20201020
0.624209,0.042767,0.58209,0.041996,134.0,Sri Lanka,LKA,LKA,20201020
0.605668,0.045567,0.528926,0.044613,121.0,Sudan,SDN,SDN,20201020
0.164034,0.008164,0.144168,0.008607,1852.0,Sweden,SWE,SWE,20201020
0.254773,0.017547,0.295421,0.016759,677.0,Switzerland,CHE,CHE,20201020
0.214439,0.012405,0.227472,0.012145,1143.0,Taiwan,TWN,TWN,20201020
0.47672,0.018117,0.485564,0.018105,762.0,Thailand,THA,THA,20201020
0.367377,0.030343,0.477941,0.029285,272.0,Tunisia,TUN,TUN,20201020
0.567291,0.01444,0.553963,0.014393,1186.0,Turkey,TUR,TUR,20201020
0.706169,0.010325,0.725522,0.010539,1869.0,Ukraine,UKR,UKR,20201020
0.464852,0.040048,0.445161,0.040191,155.0,United Arab Emirates,ARE,ARE,20201020
0.265007,0.010276,0.294566,0.009949,1969.0,United Kingdom,GBR,GBR,20201020
0.492113,0.025834,0.52,0.025851,375.0,Uruguay,URY,URY,20201020
0.830753,0.019229,0.813107,0.018496,412.0,Venezuela,VEN,VEN,20201020
0.488491,0.018429,0.493894,0.018425,737.0,Vietnam,VNM,VNM,20201020
0.668002,0.010181,0.667912,0.01018,2141.0,Argentina,ARG,ARG,20201021
0.250429,0.01457,0.262061,0.014355,912.0,Australia,AUS,AUS,20201021
0.327038,0.020787,0.318091,0.020938,503.0,Austria,AUT,AUT,20201021
0.5792,0.03189,0.583333,0.031934,240.0,Bangladesh,BGD,BGD,20201021
0.61387,0.034849,0.638743,0.035321,191.0,Belarus,BLR,BLR,20201021
0.358087,0.018443,0.376266,0.018252,691.0,Belgium,BEL,BEL,20201021
0.74749,0.02413,0.747692,0.024136,325.0,Bolivia,BOL,BOL,20201021
0.454936,0.045002,0.394958,0.045841,119.0,Bosnia and Herzegovina,BIH,BIH,20201021
0.587485,0.005802,0.582422,0.005792,7225.0,Brazil,BRA,BRA,20201021
0.537881,0.024998,0.493766,0.024928,401.0,Bulgaria,BGR,BGR,20201021
0.300579,0.01109,0.298297,0.011114,1703.0,Canada,CAN,CAN,20201021
0.567382,0.018335,0.567715,0.018337,731.0,Chile,CHL,CHL,20201021
0.645301,0.012427,0.636,0.012357,1500.0,Colombia,COL,COL,20201021
0.644021,0.027651,0.607029,0.027107,313.0,Costa Rica,CRI,CRI,20201021
0.401895,0.029902,0.417582,0.029728,273.0,Croatia,HRV,HRV,20201021
0.301582,0.013661,0.311903,0.013534,1151.0,Czech Republic,CZE,CZE,20201021
0.083214,0.007161,0.072838,0.007611,1318.0,Denmark,DNK,DNK,20201021
0.678057,0.033935,0.68617,0.034167,188.0,Dominican Republic,DOM,DOM,20201021
0.746276,0.018706,0.741348,0.018588,549.0,Ecuador,ECU,ECU,20201021
0.533072,0.019925,0.526232,0.019908,629.0,Egypt,EGY,EGY,20201021
0.644289,0.028239,0.648084,0.028308,287.0,El Salvador,SLV,SLV,20201021
0.269257,0.018185,0.25,0.018628,568.0,Finland,FIN,FIN,20201021
0.385245,0.009352,0.408252,0.00926,2763.0,France,FRA,FRA,20201021
0.303909,0.007855,0.334257,0.007658,3608.0,Germany,DEU,DEU,20201021
0.523244,0.017898,0.563069,0.018023,769.0,Greece,GRC,GRC,20201021
0.645241,0.028609,0.629371,0.02834,286.0,Guatemala,GTM,GTM,20201021
0.619573,0.038042,0.660256,0.038996,156.0,Honduras,HND,HND,20201021
0.257342,0.031774,0.244565,0.032316,184.0,Hong Kong,HKG,HKG,20201021
0.481361,0.014544,0.45439,0.014595,1173.0,Hungary,HUN,HUN,20201021
0.445151,0.009974,0.448331,0.009968,2487.0,India,IND,IND,20201021
0.580024,0.014425,0.583405,0.014442,1169.0,Indonesia,IDN,IDN,20201021
0.589612,0.03126,0.561265,0.030987,253.0,Iraq,IRQ,IRQ,20201021
0.270264,0.020532,0.311765,0.019684,510.0,Ireland,IRL,IRL,20201021
0.481784,0.020649,0.414035,0.020947,570.0,Israel,ISR,ISR,20201021
0.40585,0.007307,0.421755,0.007266,4569.0,Italy,ITA,ITA,20201021
0.269145,0.006413,0.269078,0.006414,4783.0,Japan,JPN,JPN,20201021
0.669183,0.025636,0.674627,0.025745,335.0,Jordan,JOR,JOR,20201021
0.580021,0.041974,0.571429,0.041863,140.0,Kazakhstan,KAZ,KAZ,20201021
0.670021,0.026793,0.661342,0.02662,313.0,Kenya,KEN,KEN,20201021
0.451403,0.037519,0.41954,0.037834,174.0,Libya,LBY,LBY,20201021
0.579347,0.018684,0.60262,0.018848,687.0,Malaysia,MYS,MYS,20201021
0.595319,0.006673,0.595269,0.006673,5411.0,Mexico,MEX,MEX,20201021
