smoothed_trust_govt,smoothed_trust_govt_se,sample_size,country,iso_code,gid_0,survey_date
0.408495,0.016735,867.0,Nicaragua,NIC,NIC,20201225
0.488663,0.010827,2132.0,Nigeria,NGA,NGA,20201225
0.548642,0.00789,3982.0,Norway,NOR,NOR,20201225
0.554325,0.038048,176.0,Oman,OMN,OMN,20201225
0.567786,0.009025,3017.0,Pakistan,PAK,PAK,20201225
0.332742,0.018935,636.0,Palestine,PSE,PSE,20201225
0.498162,0.015565,1036.0,Panama,PAN,PAN,20201225
0.420177,0.017058,855.0,Paraguay,PRY,PRY,20201225
0.455293,0.008613,3346.0,Peru,PER,PER,20201225
0.428125,0.00688,5184.0,Philippines,PHL,PHL,20201225
0.235978,0.006172,4747.0,Poland,POL,POL,20201225
0.497257,0.007632,4358.0,Portugal,PRT,PRT,20201225
0.558835,0.010839,2118.0,"Puerto Rico, U.S.",PRI,PRI,20201225
0.621312,0.028583,322.0,Qatar,QAT,QAT,20201225
0.282792,0.007132,3999.0,Romania,ROU,ROU,20201225
0.190865,0.005509,5100.0,Russia,RUS,RUS,20201225
0.527783,0.012493,1604.0,Saudi Arabia,SAU,SAU,20201225
0.202194,0.010311,1533.0,Serbia,SRB,SRB,20201225
0.534609,0.017701,799.0,Singapore,SGP,SGP,20201225
0.276626,0.00989,2035.0,Slovakia,SVK,SVK,20201225
0.218736,0.015562,706.0,Slovenia,SVN,SVN,20201225
0.389265,0.007296,4505.0,South Africa,ZAF,ZAF,20201225
0.62068,0.008373,3353.0,South Korea,KOR,KOR,20201225
0.437604,0.004855,10456.0,Spain,ESP,ESP,20201225
0.596095,0.020418,575.0,Sri Lanka,LKA,LKA,20201225
0.389433,0.016846,849.0,Sudan,SDN,SDN,20201225
0.462773,0.00473,11646.0,Sweden,SWE,SWE,20201225
0.317157,0.008915,2741.0,Switzerland,CHE,CHE,20201225
0.382974,0.005611,7517.0,Taiwan,TWN,TWN,20201225
0.550842,0.03979,160.0,Tanzania,TZA,TZA,20201225
0.563807,0.004127,14453.0,Thailand,THA,THA,20201225
0.364293,0.014221,1144.0,Tunisia,TUN,TUN,20201225
0.387319,0.005317,8404.0,Turkey,TUR,TUR,20201225
0.225522,0.005319,6192.0,Ukraine,UKR,UKR,20201225
0.570144,0.014221,1216.0,United Arab Emirates,ARE,ARE,20201225
0.389318,0.004795,10350.0,United Kingdom,GBR,GBR,20201225
0.485686,0.009541,2760.0,Uruguay,URY,URY,20201225
0.30369,0.025145,334.0,Uzbekistan,UZB,UZB,20201225
0.385607,0.009328,2765.0,Venezuela,VEN,VEN,20201225
0.659367,0.006298,5688.0,Vietnam,VNM,VNM,20201225
0.243058,0.022566,371.0,Yemen,YEM,YEM,20201225
0.499409,0.022603,500.0,Afghanistan,AFG,AFG,20201226
0.383034,0.027379,329.0,Albania,ALB,ALB,20201226
0.303049,0.011424,1622.0,Algeria,DZA,DZA,20201226
0.486592,0.032837,237.0,Angola,AGO,AGO,20201226
0.411688,0.004629,11376.0,Argentina,ARG,ARG,20201226
0.195793,0.029898,178.0,Armenia,ARM,ARM,20201226
0.465283,0.005644,7862.0,Australia,AUS,AUS,20201226
0.292118,0.007981,3262.0,Austria,AUT,AUT,20201226
0.25019,0.019974,479.0,Azerbaijan,AZE,AZE,20201226
0.627732,0.009899,2413.0,Bangladesh,BGD,BGD,20201226
0.14224,0.010079,1218.0,Belarus,BLR,BLR,20201226
0.303232,0.007851,3518.0,Belgium,BEL,BEL,20201226
0.427535,0.009303,2835.0,Bolivia,BOL,BOL,20201226
0.206486,0.017514,563.0,Bosnia and Herzegovina,BIH,BIH,20201226
0.528244,0.002053,59164.0,Brazil,BRA,BRA,20201226
0.292883,0.01093,1743.0,Bulgaria,BGR,BGR,20201226
0.41693,0.037672,175.0,Burkina Faso,BFA,BFA,20201226
0.492659,0.030599,272.0,Cambodia,KHM,KHM,20201226
0.361083,0.032223,219.0,Cameroon,CMR,CMR,20201226
0.430607,0.004416,12616.0,Canada,CAN,CAN,20201226
0.442898,0.006409,6002.0,Chile,CHL,CHL,20201226
0.526368,0.004488,12393.0,Colombia,COL,COL,20201226
0.640245,0.009351,2633.0,Costa Rica,CRI,CRI,20201226
0.446082,0.029909,281.0,C̫te d'Ivoire,CIV,CIV,20201226
0.148743,0.008399,1796.0,Croatia,HRV,HRV,20201226
0.232421,0.006848,3795.0,Czech Republic,CZE,CZE,20201226
0.272357,0.037386,139.0,Democratic Republic of the Congo,COD,COD,20201226
0.527578,0.006325,6327.0,Denmark,DNK,DNK,20201226
0.383544,0.011903,1672.0,Dominican Republic,DOM,DOM,20201226
0.436143,0.00749,4391.0,Ecuador,ECU,ECU,20201226
0.365708,0.005309,8283.0,Egypt,EGY,EGY,20201226
0.535722,0.010913,2087.0,El Salvador,SLV,SLV,20201226
0.593771,0.027305,328.0,Ethiopia,ETH,ETH,20201226
0.531718,0.01165,1848.0,Finland,FIN,FIN,20201226
0.294358,0.003472,17267.0,France,FRA,FRA,20201226
0.341668,0.003173,22351.0,Germany,DEU,DEU,20201226
0.484302,0.018165,764.0,Ghana,GHA,GHA,20201226
0.322376,0.008291,3199.0,Greece,GRC,GRC,20201226
0.521811,0.011592,1868.0,Guatemala,GTM,GTM,20201226
0.408535,0.044452,121.0,Haiti,HTI,HTI,20201226
0.391714,0.013545,1314.0,Honduras,HND,HND,20201226
0.32911,0.0124,1436.0,Hong Kong,HKG,HKG,20201226
0.162665,0.004466,6819.0,Hungary,HUN,HUN,20201226
0.616903,0.003483,19506.0,India,IND,IND,20201226
0.372648,0.004743,10409.0,Indonesia,IDN,IDN,20201226
0.35554,0.009672,2477.0,Iraq,IRQ,IRQ,20201226
0.42899,0.009463,2746.0,Ireland,IRL,IRL,20201226
0.410759,0.007768,4133.0,Israel,ISR,ISR,20201226
0.403897,0.00341,20782.0,Italy,ITA,ITA,20201226
0.473677,0.002482,40481.0,Japan,JPN,JPN,20201226
0.316595,0.011028,1799.0,Jordan,JOR,JOR,20201226
0.176728,0.015091,641.0,Kazakhstan,KAZ,KAZ,20201226
0.555955,0.011332,1924.0,Kenya,KEN,KEN,20201226
0.445331,0.024453,428.0,Kuwait,KWT,KWT,20201226
0.32536,0.030741,246.0,Kyrgyzstan,KGZ,KGZ,20201226
0.548185,0.038331,171.0,Laos,LAO,LAO,20201226
0.267357,0.015734,790.0,Lebanon,LBN,LBN,20201226
0.450255,0.015496,1036.0,Libya,LBY,LBY,20201226
0.549402,0.008125,3751.0,Malaysia,MYS,MYS,20201226
0.574544,0.035683,201.0,Mali,MLI,MLI,20201226
0.563813,0.002341,44875.0,Mexico,MEX,MEX,20201226
0.21823,0.017163,574.0,Moldova,MDA,MDA,20201226
0.409419,0.014234,1204.0,Morocco,MAR,MAR,20201226
0.545268,0.036552,192.0,Mozambique,MOZ,MOZ,20201226
0.742611,0.011182,1533.0,Myanmar,MMR,MMR,20201226
0.54821,0.013638,1339.0,Nepal,NPL,NPL,20201226
0.267366,0.004883,8296.0,Netherlands,NLD,NLD,20201226
0.497272,0.009973,2517.0,New Zealand,NZL,NZL,20201226
0.417776,0.015152,1063.0,Nicaragua,NIC,NIC,20201226
0.493015,0.009729,2643.0,Nigeria,NGA,NGA,20201226
0.536848,0.00695,5142.0,Norway,NOR,NOR,20201226
0.534359,0.034633,214.0,Oman,OMN,OMN,20201226
0.559754,0.008211,3658.0,Pakistan,PAK,PAK,20201226
0.352924,0.01716,792.0,Palestine,PSE,PSE,20201226
0.488556,0.013689,1338.0,Panama,PAN,PAN,20201226
0.420746,0.014951,1110.0,Paraguay,PRY,PRY,20201226
0.453286,0.007674,4215.0,Peru,PER,PER,20201226
0.430174,0.006079,6653.0,Philippines,PHL,PHL,20201226
0.234662,0.005485,5986.0,Poland,POL,POL,20201226
0.493479,0.006693,5649.0,Portugal,PRT,PRT,20201226
0.563777,0.009711,2628.0,"Puerto Rico, U.S.",PRI,PRI,20201226
0.629584,0.025368,397.0,Qatar,QAT,QAT,20201226
0.285305,0.006349,5071.0,Romania,ROU,ROU,20201226
0.189641,0.004966,6245.0,Russia,RUS,RUS,20201226
0.51311,0.011217,1991.0,Saudi Arabia,SAU,SAU,20201226
0.427471,0.044535,119.0,Senegal,SEN,SEN,20201226
0.205192,0.00935,1883.0,Serbia,SRB,SRB,20201226
0.530444,0.015724,1016.0,Singapore,SGP,SGP,20201226
0.279359,0.008835,2569.0,Slovakia,SVK,SVK,20201226
0.224815,0.014011,888.0,Slovenia,SVN,SVN,20201226
0.388306,0.00651,5646.0,South Africa,ZAF,ZAF,20201226
0.625597,0.007483,4178.0,South Korea,KOR,KOR,20201226
0.442171,0.004318,13242.0,Spain,ESP,ESP,20201226
0.581867,0.018323,721.0,Sri Lanka,LKA,LKA,20201226
0.387216,0.015113,1051.0,Sudan,SDN,SDN,20201226
0.468992,0.004201,14682.0,Sweden,SWE,SWE,20201226
0.316344,0.00792,3465.0,Switzerland,CHE,CHE,20201226
0.38877,0.005054,9311.0,Taiwan,TWN,TWN,20201226
0.543236,0.034589,212.0,Tanzania,TZA,TZA,20201226
0.56193,0.003775,17285.0,Thailand,THA,THA,20201226
0.390987,0.012879,1430.0,Tunisia,TUN,TUN,20201226
0.393646,0.004727,10684.0,Turkey,TUR,TUR,20201226
0.227879,0.004838,7585.0,Ukraine,UKR,UKR,20201226
0.559246,0.01294,1477.0,United Arab Emirates,ARE,ARE,20201226
0.387012,0.004264,13059.0,United Kingdom,GBR,GBR,20201226
0.484622,0.008498,3476.0,Uruguay,URY,URY,20201226
0.298917,0.023138,392.0,Uzbekistan,UZB,UZB,20201226
0.382685,0.008351,3434.0,Venezuela,VEN,VEN,20201226
0.655107,0.005669,7056.0,Vietnam,VNM,VNM,20201226
0.257136,0.020736,454.0,Yemen,YEM,YEM,20201226
0.52048,0.020722,588.0,Afghanistan,AFG,AFG,20201227
0.389429,0.024612,407.0,Albania,ALB,ALB,20201227
0.315235,0.010541,1942.0,Algeria,DZA,DZA,20201227
0.501174,0.03022,279.0,Angola,AGO,AGO,20201227
0.408909,0.004167,13992.0,Argentina,ARG,ARG,20201227
0.205273,0.028058,211.0,Armenia,ARM,ARM,20201227
0.465959,0.005108,9626.0,Australia,AUS,AUS,20201227
0.299903,0.007219,4055.0,Austria,AUT,AUT,20201227
0.254757,0.018485,565.0,Azerbaijan,AZE,AZE,20201227
0.617376,0.009176,2827.0,Bangladesh,BGD,BGD,20201227
0.143497,0.009203,1471.0,Belarus,BLR,BLR,20201227
0.305504,0.007047,4363.0,Belgium,BEL,BEL,20201227
0.547664,0.049689,103.0,Benin,BEN,BEN,20201227
0.432465,0.008493,3413.0,Bolivia,BOL,BOL,20201227
0.202906,0.015763,681.0,Bosnia and Herzegovina,BIH,BIH,20201227
0.528734,0.001854,72515.0,Brazil,BRA,BRA,20201227
0.30101,0.009971,2123.0,Bulgaria,BGR,BGR,20201227
0.398142,0.03439,206.0,Burkina Faso,BFA,BFA,20201227
0.464674,0.027829,326.0,Cambodia,KHM,KHM,20201227
0.360365,0.0296,261.0,Cameroon,CMR,CMR,20201227
0.431812,0.003998,15398.0,Canada,CAN,CAN,20201227
0.442783,0.005743,7484.0,Chile,CHL,CHL,20201227
0.520375,0.004082,14990.0,Colombia,COL,COL,20201227
0.642252,0.008454,3215.0,Costa Rica,CRI,CRI,20201227
0.443256,0.027011,344.0,C̫te d'Ivoire,CIV,CIV,20201227
0.146162,0.007469,2238.0,Croatia,HRV,HRV,20201227
0.236769,0.006247,4620.0,Czech Republic,CZE,CZE,20201227
0.295563,0.034941,167.0,Democratic Republic of the Congo,COD,COD,20201227
0.526384,0.005792,7774.0,Denmark,DNK,DNK,20201227
0.394033,0.01083,2036.0,Dominican Republic,DOM,DOM,20201227
0.438829,0.006834,5280.0,Ecuador,ECU,ECU,20201227
0.36925,0.004881,9834.0,Egypt,EGY,EGY,20201227
0.544231,0.009939,2507.0,El Salvador,SLV,SLV,20201227
0.602157,0.025137,384.0,Ethiopia,ETH,ETH,20201227
0.519097,0.010507,2271.0,Finland,FIN,FIN,20201227
0.2937,0.003105,21564.0,France,FRA,FRA,20201227
0.339704,0.002875,27159.0,Germany,DEU,DEU,20201227
0.483486,0.01672,904.0,Ghana,GHA,GHA,20201227
0.325261,0.007532,3894.0,Greece,GRC,GRC,20201227
0.50732,0.010522,2269.0,Guatemala,GTM,GTM,20201227
0.516885,0.047981,117.0,Guinea,GIN,GIN,20201227
0.372714,0.04066,134.0,Haiti,HTI,HTI,20201227
0.393233,0.012165,1630.0,Honduras,HND,HND,20201227
0.326864,0.011321,1718.0,Hong Kong,HKG,HKG,20201227
0.159317,0.004013,8303.0,Hungary,HUN,HUN,20201227
0.616048,0.003212,22953.0,India,IND,IND,20201227
0.372937,0.004343,12423.0,Indonesia,IDN,IDN,20201227
0.351033,0.008868,2925.0,Iraq,IRQ,IRQ,20201227
0.432516,0.008476,3428.0,Ireland,IRL,IRL,20201227
0.416178,0.007079,4972.0,Israel,ISR,ISR,20201227
0.401507,0.003048,25980.0,Italy,ITA,ITA,20201227
0.473214,0.002274,48266.0,Japan,JPN,JPN,20201227
0.311289,0.010062,2137.0,Jordan,JOR,JOR,20201227
0.176014,0.013715,775.0,Kazakhstan,KAZ,KAZ,20201227
0.556255,0.010229,2365.0,Kenya,KEN,KEN,20201227
0.458667,0.022235,517.0,Kuwait,KWT,KWT,20201227
0.332354,0.027974,299.0,Kyrgyzstan,KGZ,KGZ,20201227
0.536263,0.035102,205.0,Laos,LAO,LAO,20201227
0.272852,0.014538,938.0,Lebanon,LBN,LBN,20201227
0.436119,0.014221,1222.0,Libya,LBY,LBY,20201227
0.550179,0.007436,4479.0,Malaysia,MYS,MYS,20201227
0.531905,0.032385,238.0,Mali,MLI,MLI,20201227
0.565603,0.002129,54191.0,Mexico,MEX,MEX,20201227
0.22393,0.016021,674.0,Moldova,MDA,MDA,20201227
0.409637,0.013013,1441.0,Morocco,MAR,MAR,20201227
0.551696,0.032672,239.0,Mozambique,MOZ,MOZ,20201227
0.750159,0.010281,1775.0,Myanmar,MMR,MMR,20201227
0.553029,0.012413,1612.0,Nepal,NPL,NPL,20201227
0.266188,0.004416,10124.0,Netherlands,NLD,NLD,20201227
0.490788,0.009114,3014.0,New Zealand,NZL,NZL,20201227
0.413429,0.013836,1276.0,Nicaragua,NIC,NIC,20201227
0.494684,0.008873,3179.0,Nigeria,NGA,NGA,20201227
0.532036,0.006253,6363.0,Norway,NOR,NOR,20201227
0.540979,0.031794,253.0,Oman,OMN,OMN,20201227
0.564517,0.007564,4302.0,Pakistan,PAK,PAK,20201227
0.347432,0.015858,922.0,Palestine,PSE,PSE,20201227
0.480628,0.012191,1684.0,Panama,PAN,PAN,20201227
0.414396,0.01356,1366.0,Paraguay,PRY,PRY,20201227
0.454284,0.006963,5125.0,Peru,PER,PER,20201227
0.425614,0.00542,8341.0,Philippines,PHL,PHL,20201227
0.235211,0.004912,7471.0,Poland,POL,POL,20201227
0.498308,0.0059,7251.0,Portugal,PRT,PRT,20201227
0.572827,0.00868,3265.0,"Puerto Rico, U.S.",PRI,PRI,20201227
0.639247,0.02315,465.0,Qatar,QAT,QAT,20201227
0.288625,0.00574,6249.0,Romania,ROU,ROU,20201227
0.188838,0.004526,7492.0,Russia,RUS,RUS,20201227
0.515023,0.010363,2332.0,Saudi Arabia,SAU,SAU,20201227
0.408128,0.041268,141.0,Senegal,SEN,SEN,20201227
0.20517,0.008546,2253.0,Serbia,SRB,SRB,20201227
0.53091,0.014274,1232.0,Singapore,SGP,SGP,20201227
0.288853,0.008064,3150.0,Slovakia,SVK,SVK,20201227
0.217153,0.012444,1097.0,Slovenia,SVN,SVN,20201227
0.393389,0.005904,6887.0,South Africa,ZAF,ZAF,20201227
0.620477,0.00689,4957.0,South Korea,KOR,KOR,20201227
0.446584,0.003879,16433.0,Spain,ESP,ESP,20201227
0.585955,0.016794,858.0,Sri Lanka,LKA,LKA,20201227
0.3843,0.013709,1272.0,Sudan,SDN,SDN,20201227
0.4688,0.0038,17839.0,Sweden,SWE,SWE,20201227
0.315806,0.007157,4244.0,Switzerland,CHE,CHE,20201227
0.387698,0.004576,11348.0,Taiwan,TWN,TWN,20201227
0.558368,0.032536,237.0,Tanzania,TZA,TZA,20201227
0.55519,0.003507,20100.0,Thailand,THA,THA,20201227
0.396116,0.011845,1703.0,Tunisia,TUN,TUN,20201227
0.39569,0.00431,12877.0,Turkey,TUR,TUR,20201227
0.232871,0.004465,9021.0,Ukraine,UKR,UKR,20201227
0.55408,0.011821,1786.0,United Arab Emirates,ARE,ARE,20201227
0.387722,0.00383,16197.0,United Kingdom,GBR,GBR,20201227
0.485382,0.008001,4231.0,Uruguay,URY,URY,20201227
0.297375,0.020919,479.0,Uzbekistan,UZB,UZB,20201227
0.386566,0.007539,4223.0,Venezuela,VEN,VEN,20201227
0.65099,0.005156,8575.0,Vietnam,VNM,VNM,20201227
0.263254,0.019184,541.0,Yemen,YEM,YEM,20201227
0.537599,0.019709,651.0,Afghanistan,AFG,AFG,20201228
0.401841,0.023507,457.0,Albania,ALB,ALB,20201228
0.313859,0.00987,2214.0,Algeria,DZA,DZA,20201228
0.499755,0.02842,316.0,Angola,AGO,AGO,20201228
0.401274,0.003875,16057.0,Argentina,ARG,ARG,20201228
0.22783,0.026882,237.0,Armenia,ARM,ARM,20201228
0.465989,0.004858,10750.0,Australia,AUS,AUS,20201228
0.303049,0.006695,4772.0,Austria,AUT,AUT,20201228
0.241419,0.017269,631.0,Azerbaijan,AZE,AZE,20201228
0.6163,0.008709,3157.0,Bangladesh,BGD,BGD,20201228
0.149848,0.008951,1618.0,Belarus,BLR,BLR,20201228
0.303835,0.006486,5061.0,Belgium,BEL,BEL,20201228
0.537689,0.047776,111.0,Benin,BEN,BEN,20201228
0.434776,0.007899,3952.0,Bolivia,BOL,BOL,20201228
0.203508,0.01473,776.0,Bosnia and Herzegovina,BIH,BIH,20201228
0.528952,0.001736,82688.0,Brazil,BRA,BRA,20201228
0.303744,0.009188,2514.0,Bulgaria,BGR,BGR,20201228
0.386608,0.032314,230.0,Burkina Faso,BFA,BFA,20201228
0.508095,0.026731,342.0,Cambodia,KHM,KHM,20201228
0.34463,0.027867,288.0,Cameroon,CMR,CMR,20201228
0.433033,0.00375,17506.0,Canada,CAN,CAN,20201228
0.441403,0.005417,8415.0,Chile,CHL,CHL,20201228
0.519147,0.003847,16883.0,Colombia,COL,COL,20201228
0.641513,0.008002,3596.0,Costa Rica,CRI,CRI,20201228
0.444671,0.024595,422.0,C̫te d'Ivoire,CIV,CIV,20201228
0.144667,0.006887,2609.0,Croatia,HRV,HRV,20201228
0.237233,0.005758,5452.0,Czech Republic,CZE,CZE,20201228
0.297886,0.035068,166.0,Democratic Republic of the Congo,COD,COD,20201228
0.523548,0.005354,9044.0,Denmark,DNK,DNK,20201228
0.395844,0.010171,2314.0,Dominican Republic,DOM,DOM,20201228
0.433213,0.006468,5871.0,Ecuador,ECU,ECU,20201228
0.37796,0.004646,10977.0,Egypt,EGY,EGY,20201228
0.54031,0.009482,2763.0,El Salvador,SLV,SLV,20201228
0.580597,0.023266,452.0,Ethiopia,ETH,ETH,20201228
0.517646,0.009659,2684.0,Finland,FIN,FIN,20201228
0.29443,0.002877,25107.0,France,FRA,FRA,20201228
0.337947,0.002668,31460.0,Germany,DEU,DEU,20201228
0.49281,0.015826,1008.0,Ghana,GHA,GHA,20201228
0.330973,0.007056,4469.0,Greece,GRC,GRC,20201228
0.514461,0.010105,2452.0,Guatemala,GTM,GTM,20201228
0.485729,0.044684,133.0,Guinea,GIN,GIN,20201228
0.40043,0.038341,158.0,Haiti,HTI,HTI,20201228
0.414841,0.011498,1840.0,Honduras,HND,HND,20201228
0.32236,0.010675,1917.0,Hong Kong,HKG,HKG,20201228
0.15918,0.003693,9803.0,Hungary,HUN,HUN,20201228
0.61266,0.003071,25193.0,India,IND,IND,20201228
0.367931,0.004111,13779.0,Indonesia,IDN,IDN,20201228
0.350348,0.008357,3279.0,Iraq,IRQ,IRQ,20201228
0.436925,0.007776,4075.0,Ireland,IRL,IRL,20201228
0.417483,0.006564,5691.0,Israel,ISR,ISR,20201228
0.405831,0.00282,30409.0,Italy,ITA,ITA,20201228
0.472235,0.002174,52807.0,Japan,JPN,JPN,20201228
0.303917,0.009517,2369.0,Jordan,JOR,JOR,20201228
0.182397,0.013258,853.0,Kazakhstan,KAZ,KAZ,20201228
0.553795,0.009579,2699.0,Kenya,KEN,KEN,20201228
0.46963,0.021019,576.0,Kuwait,KWT,KWT,20201228
0.338452,0.026321,338.0,Kyrgyzstan,KGZ,KGZ,20201228
0.55768,0.033947,217.0,Laos,LAO,LAO,20201228
0.266807,0.013326,1103.0,Lebanon,LBN,LBN,20201228
0.414111,0.013418,1345.0,Libya,LBY,LBY,20201228
0.551945,0.007006,5039.0,Malaysia,MYS,MYS,20201228
0.509113,0.031775,253.0,Mali,MLI,MLI,20201228
0.567622,0.002013,60563.0,Mexico,MEX,MEX,20201228
0.223821,0.015049,769.0,Moldova,MDA,MDA,20201228
0.42437,0.012299,1624.0,Morocco,MAR,MAR,20201228
0.579214,0.029542,285.0,Mozambique,MOZ,MOZ,20201228
0.753078,0.009829,1930.0,Myanmar,MMR,MMR,20201228
0.566451,0.011726,1794.0,Nepal,NPL,NPL,20201228
0.267116,0.004085,11851.0,Netherlands,NLD,NLD,20201228
0.497296,0.008686,3322.0,New Zealand,NZL,NZL,20201228
0.404024,0.012893,1455.0,Nicaragua,NIC,NIC,20201228
0.486842,0.008377,3567.0,Nigeria,NGA,NGA,20201228
0.531571,0.005759,7508.0,Norway,NOR,NOR,20201228
0.531974,0.030134,281.0,Oman,OMN,OMN,20201228
0.562158,0.007179,4780.0,Pakistan,PAK,PAK,20201228
0.34407,0.01506,1009.0,Palestine,PSE,PSE,20201228
0.482954,0.011553,1875.0,Panama,PAN,PAN,20201228
0.413399,0.012587,1574.0,Paraguay,PRY,PRY,20201228
0.454758,0.006605,5695.0,Peru,PER,PER,20201228
0.424338,0.005063,9544.0,Philippines,PHL,PHL,20201228
0.238599,0.004531,8863.0,Poland,POL,POL,20201228
0.506478,0.005383,8642.0,Portugal,PRT,PRT,20201228
0.570723,0.008169,3677.0,"Puerto Rico, U.S.",PRI,PRI,20201228
0.639784,0.0218,516.0,Qatar,QAT,QAT,20201228
0.288789,0.005287,7365.0,Romania,ROU,ROU,20201228
0.188168,0.004303,8260.0,Russia,RUS,RUS,20201228
0.524665,0.009792,2598.0,Saudi Arabia,SAU,SAU,20201228
0.41884,0.037911,172.0,Senegal,SEN,SEN,20201228
0.203035,0.008055,2518.0,Serbia,SRB,SRB,20201228
0.543408,0.013643,1343.0,Singapore,SGP,SGP,20201228
0.297575,0.007653,3664.0,Slovakia,SVK,SVK,20201228
0.226581,0.011668,1287.0,Slovenia,SVN,SVN,20201228
0.388259,0.005412,8153.0,South Africa,ZAF,ZAF,20201228
0.620741,0.006626,5363.0,South Korea,KOR,KOR,20201228
0.452048,0.003624,18864.0,Spain,ESP,ESP,20201228
0.591547,0.015858,962.0,Sri Lanka,LKA,LKA,20201228
0.38353,0.013044,1405.0,Sudan,SDN,SDN,20201228
0.472695,0.003517,20784.0,Sweden,SWE,SWE,20201228
0.318037,0.00665,4930.0,Switzerland,CHE,CHE,20201228
0.387219,0.004307,12795.0,Taiwan,TWN,TWN,20201228
0.570005,0.03012,274.0,Tanzania,TZA,TZA,20201228
0.552163,0.003365,21858.0,Thailand,THA,THA,20201228
0.394279,0.011118,1930.0,Tunisia,TUN,TUN,20201228
0.396159,0.004086,14337.0,Turkey,TUR,TUR,20201228
0.237795,0.004253,10071.0,Ukraine,UKR,UKR,20201228
0.554696,0.011237,1988.0,United Arab Emirates,ARE,ARE,20201228
0.38769,0.003503,19365.0,United Kingdom,GBR,GBR,20201228
0.490392,0.007465,4812.0,Uruguay,URY,URY,20201228
0.308256,0.020463,513.0,Uzbekistan,UZB,UZB,20201228
0.389364,0.007098,4766.0,Venezuela,VEN,VEN,20201228
0.657635,0.00478,9869.0,Vietnam,VNM,VNM,20201228
0.25766,0.018242,588.0,Yemen,YEM,YEM,20201228
0.549505,0.020208,623.0,Afghanistan,AFG,AFG,20201229
0.418274,0.023569,460.0,Albania,ALB,ALB,20201229
0.311553,0.009805,2236.0,Algeria,DZA,DZA,20201229
0.499466,0.028108,323.0,Angola,AGO,AGO,20201229
0.404239,0.003804,16694.0,Argentina,ARG,ARG,20201229
0.249138,0.028446,229.0,Armenia,ARM,ARM,20201229
0.46937,0.00481,10969.0,Australia,AUS,AUS,20201229
0.310934,0.006706,4831.0,Austria,AUT,AUT,20201229
0.242171,0.017715,613.0,Azerbaijan,AZE,AZE,20201229
0.604935,0.008836,3096.0,Bangladesh,BGD,BGD,20201229
0.165215,0.009361,1610.0,Belarus,BLR,BLR,20201229
0.299595,0.006392,5178.0,Belgium,BEL,BEL,20201229
0.507816,0.050053,104.0,Benin,BEN,BEN,20201229
0.429321,0.007777,4076.0,Bolivia,BOL,BOL,20201229
0.211686,0.014517,794.0,Bosnia and Herzegovina,BIH,BIH,20201229
0.5322,0.001715,84691.0,Brazil,BRA,BRA,20201229
0.319403,0.009263,2552.0,Bulgaria,BGR,BGR,20201229
0.389779,0.032121,234.0,Burkina Faso,BFA,BFA,20201229
0.530456,0.026869,337.0,Cambodia,KHM,KHM,20201229
0.359326,0.02826,288.0,Cameroon,CMR,CMR,20201229
0.429674,0.003716,17845.0,Canada,CAN,CAN,20201229
0.443614,0.005343,8657.0,Chile,CHL,CHL,20201229
0.514271,0.003815,17180.0,Colombia,COL,COL,20201229
0.648677,0.007895,3660.0,Costa Rica,CRI,CRI,20201229
0.440393,0.024116,436.0,C̫te d'Ivoire,CIV,CIV,20201229
0.142234,0.006926,2549.0,Croatia,HRV,HRV,20201229
0.242573,0.005665,5722.0,Czech Republic,CZE,CZE,20201229
0.302751,0.034858,172.0,Democratic Republic of the Congo,COD,COD,20201229
0.523911,0.005314,9150.0,Denmark,DNK,DNK,20201229
0.39713,0.010105,2349.0,Dominican Republic,DOM,DOM,20201229
0.432201,0.006479,5849.0,Ecuador,ECU,ECU,20201229
0.372475,0.004631,10988.0,Egypt,EGY,EGY,20201229
0.544869,0.009504,2748.0,El Salvador,SLV,SLV,20201229
0.582005,0.023717,434.0,Ethiopia,ETH,ETH,20201229
0.524097,0.009539,2765.0,Finland,FIN,FIN,20201229
0.295583,0.002847,25736.0,France,FRA,FRA,20201229
0.337927,0.002643,32064.0,Germany,DEU,DEU,20201229
0.509306,0.015592,1035.0,Ghana,GHA,GHA,20201229
0.338076,0.007019,4552.0,Greece,GRC,GRC,20201229
0.501481,0.010131,2448.0,Guatemala,GTM,GTM,20201229
0.518043,0.043655,135.0,Guinea,GIN,GIN,20201229
0.375071,0.036052,172.0,Haiti,HTI,HTI,20201229
0.422826,0.011353,1893.0,Honduras,HND,HND,20201229
0.321613,0.010705,1903.0,Hong Kong,HKG,HKG,20201229
0.155904,0.003623,10027.0,Hungary,HUN,HUN,20201229
0.612008,0.003091,24884.0,India,IND,IND,20201229
0.363632,0.004052,14106.0,Indonesia,IDN,IDN,20201229
0.37609,0.00858,3197.0,Iraq,IRQ,IRQ,20201229
0.440286,0.007592,4284.0,Ireland,IRL,IRL,20201229
0.435133,0.006544,5780.0,Israel,ISR,ISR,20201229
0.411579,0.00278,31410.0,Italy,ITA,ITA,20201229
0.475517,0.002149,54107.0,Japan,JPN,JPN,20201229
0.306494,0.009579,2337.0,Jordan,JOR,JOR,20201229
0.188405,0.01343,853.0,Kazakhstan,KAZ,KAZ,20201229
0.551201,0.009522,2735.0,Kenya,KEN,KEN,20201229
