smoothed_trust_healthcare,smoothed_trust_healthcare_se,sample_size,country,iso_code,gid_0,survey_date
0.173763,0.016205,548.0,Uzbekistan,UZB,UZB,20210119
0.46854,0.007302,4686.0,Venezuela,VEN,VEN,20210119
0.444643,0.005033,9730.0,Vietnam,VNM,VNM,20210119
0.273451,0.022626,397.0,Yemen,YEM,YEM,20210119
0.392785,0.018959,667.0,Afghanistan,AFG,AFG,20210120
0.415198,0.022486,483.0,Albania,ALB,ALB,20210120
0.346152,0.010373,2117.0,Algeria,DZA,DZA,20210120
0.564017,0.026915,346.0,Angola,AGO,AGO,20210120
0.553503,0.003729,17792.0,Argentina,ARG,ARG,20210120
0.164354,0.023602,245.0,Armenia,ARM,ARM,20210120
0.495902,0.004657,11775.0,Australia,AUS,AUS,20210120
0.430173,0.006438,6048.0,Austria,AUT,AUT,20210120
0.186558,0.017122,516.0,Azerbaijan,AZE,AZE,20210120
0.415013,0.009542,2664.0,Bangladesh,BGD,BGD,20210120
0.19189,0.009582,1706.0,Belarus,BLR,BLR,20210120
0.421875,0.006557,5751.0,Belgium,BEL,BEL,20210120
0.363471,0.038858,158.0,Benin,BEN,BEN,20210120
0.500412,0.007065,5062.0,Bolivia,BOL,BOL,20210120
0.33944,0.015692,950.0,Bosnia and Herzegovina,BIH,BIH,20210120
0.696827,0.001484,95908.0,Brazil,BRA,BRA,20210120
0.353668,0.008483,3261.0,Bulgaria,BGR,BGR,20210120
0.390268,0.032706,228.0,Burkina Faso,BFA,BFA,20210120
0.357331,0.027795,304.0,Cambodia,KHM,KHM,20210120
0.351608,0.02894,279.0,Cameroon,CMR,CMR,20210120
0.523769,0.003616,19148.0,Canada,CAN,CAN,20210120
0.584032,0.005143,9180.0,Chile,CHL,CHL,20210120
0.564244,0.003635,18609.0,Colombia,COL,COL,20210120
0.680691,0.008425,3097.0,Costa Rica,CRI,CRI,20210120
0.451074,0.021427,547.0,C̫te d'Ivoire,CIV,CIV,20210120
0.347261,0.009541,2501.0,Croatia,HRV,HRV,20210120
0.420626,0.00626,6233.0,Czech Republic,CZE,CZE,20210120
0.376861,0.032359,224.0,Democratic Republic of the Congo,COD,COD,20210120
0.445313,0.005003,9915.0,Denmark,DNK,DNK,20210120
0.409684,0.009972,2446.0,Dominican Republic,DOM,DOM,20210120
0.474298,0.006265,6347.0,Ecuador,ECU,ECU,20210120
0.35202,0.005484,7583.0,Egypt,EGY,EGY,20210120
0.553379,0.009185,2942.0,El Salvador,SLV,SLV,20210120
0.481978,0.021767,521.0,Ethiopia,ETH,ETH,20210120
0.553674,0.010013,2493.0,Finland,FIN,FIN,20210120
0.466931,0.002792,32027.0,France,FRA,FRA,20210120
0.401945,0.002613,35234.0,Germany,DEU,DEU,20210120
0.343685,0.013101,1312.0,Ghana,GHA,GHA,20210120
0.508387,0.007268,4764.0,Greece,GRC,GRC,20210120
0.52115,0.009564,2743.0,Guatemala,GTM,GTM,20210120
0.347094,0.042262,129.0,Guinea,GIN,GIN,20210120
0.340545,0.030132,232.0,Haiti,HTI,HTI,20210120
0.520369,0.010694,2178.0,Honduras,HND,HND,20210120
0.46293,0.013062,1480.0,Hong Kong,HKG,HKG,20210120
0.453544,0.0047,11229.0,Hungary,HUN,HUN,20210120
0.46368,0.003824,17000.0,India,IND,IND,20210120
0.369857,0.004103,13854.0,Indonesia,IDN,IDN,20210120
0.383957,0.008865,3027.0,Iraq,IRQ,IRQ,20210120
0.588304,0.00658,5750.0,Ireland,IRL,IRL,20210120
0.37235,0.009735,2508.0,Israel,ISR,ISR,20210120
0.673865,0.002576,33155.0,Italy,ITA,ITA,20210120
0.557338,0.001934,66016.0,Japan,JPN,JPN,20210120
0.335321,0.010547,2042.0,Jordan,JOR,JOR,20210120
0.127976,0.010567,1009.0,Kazakhstan,KAZ,KAZ,20210120
0.509334,0.010099,2459.0,Kenya,KEN,KEN,20210120
0.467446,0.023816,444.0,Kuwait,KWT,KWT,20210120
0.173096,0.019131,401.0,Kyrgyzstan,KGZ,KGZ,20210120
0.30157,0.031907,200.0,Laos,LAO,LAO,20210120
0.359007,0.01159,1770.0,Lebanon,LBN,LBN,20210120
0.42801,0.013319,1395.0,Libya,LBY,LBY,20210120
0.265811,0.039459,129.0,Madagascar,MDG,MDG,20210120
0.455168,0.005697,7662.0,Malaysia,MYS,MYS,20210120
0.473056,0.032881,246.0,Mali,MLI,MLI,20210120
0.63692,0.001852,67462.0,Mexico,MEX,MEX,20210120
0.23736,0.015562,753.0,Moldova,MDA,MDA,20210120
0.392792,0.012765,1469.0,Morocco,MAR,MAR,20210120
0.512266,0.018859,696.0,Mozambique,MOZ,MOZ,20210120
0.623309,0.010928,1971.0,Myanmar,MMR,MMR,20210120
0.423055,0.012222,1639.0,Nepal,NPL,NPL,20210120
0.319133,0.003832,14824.0,Netherlands,NLD,NLD,20210120
0.521578,0.007554,4393.0,New Zealand,NZL,NZL,20210120
0.450939,0.012644,1557.0,Nicaragua,NIC,NIC,20210120
0.377513,0.007595,4059.0,Nigeria,NGA,NGA,20210120
0.396194,0.005205,8840.0,Norway,NOR,NOR,20210120
0.469558,0.030309,266.0,Oman,OMN,OMN,20210120
0.36946,0.008228,3438.0,Pakistan,PAK,PAK,20210120
0.356912,0.017279,788.0,Palestine,PSE,PSE,20210120
0.564294,0.012223,1640.0,Panama,PAN,PAN,20210120
0.446375,0.012365,1629.0,Paraguay,PRY,PRY,20210120
0.503243,0.005505,8270.0,Peru,PER,PER,20210120
0.367412,0.004647,10766.0,Philippines,PHL,PHL,20210120
0.357471,0.004802,9968.0,Poland,POL,POL,20210120
0.604391,0.004143,13980.0,Portugal,PRT,PRT,20210120
0.67521,0.007845,3709.0,"Puerto Rico, U.S.",PRI,PRI,20210120
0.5695,0.025823,399.0,Qatar,QAT,QAT,20210120
0.454772,0.005404,8506.0,Romania,ROU,ROU,20210120
0.206173,0.00429,8884.0,Russia,RUS,RUS,20210120
0.472189,0.011585,1854.0,Saudi Arabia,SAU,SAU,20210120
0.369915,0.031901,224.0,Senegal,SEN,SEN,20210120
0.358836,0.008518,3182.0,Serbia,SRB,SRB,20210120
0.487705,0.014306,1239.0,Singapore,SGP,SGP,20210120
0.440733,0.007974,3880.0,Slovakia,SVK,SVK,20210120
0.414084,0.012066,1664.0,Slovenia,SVN,SVN,20210120
0.415995,0.00543,8269.0,South Africa,ZAF,ZAF,20210120
0.626222,0.006809,5058.0,South Korea,KOR,KOR,20210120
0.70428,0.002994,23255.0,Spain,ESP,ESP,20210120
0.507614,0.016349,932.0,Sri Lanka,LKA,LKA,20210120
0.428798,0.01443,1182.0,Sudan,SDN,SDN,20210120
0.531348,0.003378,21976.0,Sweden,SWE,SWE,20210120
0.417742,0.006811,5296.0,Switzerland,CHE,CHE,20210120
0.527995,0.004123,14700.0,Taiwan,TWN,TWN,20210120
0.458307,0.03053,272.0,Tanzania,TZA,TZA,20210120
0.448418,0.003748,17495.0,Thailand,THA,THA,20210120
0.400087,0.009911,2438.0,Tunisia,TUN,TUN,20210120
0.384785,0.00502,9403.0,Turkey,TUR,TUR,20210120
0.177652,0.003738,10511.0,Ukraine,UKR,UKR,20210120
0.550577,0.010211,2385.0,United Arab Emirates,ARE,ARE,20210120
0.514663,0.003341,22388.0,United Kingdom,GBR,GBR,20210120
0.512743,0.007692,4227.0,Uruguay,URY,URY,20210120
0.168732,0.016082,543.0,Uzbekistan,UZB,UZB,20210120
0.457377,0.00727,4722.0,Venezuela,VEN,VEN,20210120
0.426294,0.004944,10026.0,Vietnam,VNM,VNM,20210120
0.277649,0.022219,415.0,Yemen,YEM,YEM,20210120
0.3884,0.018743,679.0,Afghanistan,AFG,AFG,20210121
0.368406,0.022328,478.0,Albania,ALB,ALB,20210121
0.351441,0.010453,2102.0,Algeria,DZA,DZA,20210121
0.537953,0.026913,342.0,Angola,AGO,AGO,20210121
0.555316,0.003712,17940.0,Argentina,ARG,ARG,20210121
0.175576,0.024283,251.0,Armenia,ARM,ARM,20210121
0.501158,0.004689,11586.0,Australia,AUS,AUS,20210121
0.427293,0.006462,5977.0,Austria,AUT,AUT,20210121
0.186146,0.017313,507.0,Azerbaijan,AZE,AZE,20210121
0.404851,0.009457,2688.0,Bangladesh,BGD,BGD,20210121
0.177292,0.009354,1692.0,Belarus,BLR,BLR,20210121
0.422583,0.006578,5717.0,Belgium,BEL,BEL,20210121
0.342952,0.038688,154.0,Benin,BEN,BEN,20210121
0.487026,0.007109,4987.0,Bolivia,BOL,BOL,20210121
0.34298,0.016172,896.0,Bosnia and Herzegovina,BIH,BIH,20210121
0.69769,0.001494,94498.0,Brazil,BRA,BRA,20210121
0.353878,0.00846,3278.0,Bulgaria,BGR,BGR,20210121
0.378075,0.032895,223.0,Burkina Faso,BFA,BFA,20210121
0.34515,0.027513,303.0,Cambodia,KHM,KHM,20210121
0.333843,0.027069,308.0,Cameroon,CMR,CMR,20210121
0.519299,0.003643,18875.0,Canada,CAN,CAN,20210121
0.583324,0.005158,9133.0,Chile,CHL,CHL,20210121
0.567551,0.003638,18536.0,Colombia,COL,COL,20210121
0.676456,0.008511,3059.0,Costa Rica,CRI,CRI,20210121
0.438537,0.020823,574.0,C̫te d'Ivoire,CIV,CIV,20210121
0.34515,0.009539,2494.0,Croatia,HRV,HRV,20210121
0.419276,0.006276,6194.0,Czech Republic,CZE,CZE,20210121
0.351935,0.031666,223.0,Democratic Republic of the Congo,COD,COD,20210121
0.442726,0.005037,9786.0,Denmark,DNK,DNK,20210121
0.421962,0.010088,2416.0,Dominican Republic,DOM,DOM,20210121
0.468909,0.00627,6340.0,Ecuador,ECU,ECU,20210121
0.352605,0.005558,7392.0,Egypt,EGY,EGY,20210121
0.542966,0.009103,3010.0,El Salvador,SLV,SLV,20210121
0.477806,0.022027,509.0,Ethiopia,ETH,ETH,20210121
0.553939,0.00997,2509.0,Finland,FIN,FIN,20210121
0.463838,0.002792,32001.0,France,FRA,FRA,20210121
0.402003,0.002619,35056.0,Germany,DEU,DEU,20210121
0.362745,0.013041,1357.0,Ghana,GHA,GHA,20210121
0.494762,0.007354,4642.0,Greece,GRC,GRC,20210121
0.530566,0.009569,2748.0,Guatemala,GTM,GTM,20210121
0.357971,0.042063,133.0,Guinea,GIN,GIN,20210121
0.406377,0.032821,227.0,Haiti,HTI,HTI,20210121
0.511572,0.010838,2123.0,Honduras,HND,HND,20210121
0.479374,0.012967,1508.0,Hong Kong,HKG,HKG,20210121
0.446271,0.004721,11092.0,Hungary,HUN,HUN,20210121
0.460846,0.003787,17313.0,India,IND,IND,20210121
0.368287,0.004128,13662.0,Indonesia,IDN,IDN,20210121
0.382874,0.008999,2933.0,Iraq,IRQ,IRQ,20210121
0.583403,0.006732,5610.0,Ireland,IRL,IRL,20210121
0.370253,0.0098,2463.0,Israel,ISR,ISR,20210121
0.672489,0.002586,32967.0,Italy,ITA,ITA,20210121
0.552926,0.001938,65877.0,Japan,JPN,JPN,20210121
0.339007,0.010529,2057.0,Jordan,JOR,JOR,20210121
0.125049,0.010395,1023.0,Kazakhstan,KAZ,KAZ,20210121
0.51014,0.01009,2459.0,Kenya,KEN,KEN,20210121
0.481247,0.023986,443.0,Kuwait,KWT,KWT,20210121
0.164154,0.018376,413.0,Kyrgyzstan,KGZ,KGZ,20210121
0.312474,0.031975,212.0,Laos,LAO,LAO,20210121
0.365026,0.011623,1770.0,Lebanon,LBN,LBN,20210121
0.435999,0.013335,1399.0,Libya,LBY,LBY,20210121
0.279209,0.040806,127.0,Madagascar,MDG,MDG,20210121
0.447473,0.00569,7650.0,Malaysia,MYS,MYS,20210121
0.439793,0.03341,237.0,Mali,MLI,MLI,20210121
0.635175,0.001843,68287.0,Mexico,MEX,MEX,20210121
0.239205,0.015782,736.0,Moldova,MDA,MDA,20210121
0.39071,0.012756,1468.0,Morocco,MAR,MAR,20210121
0.528049,0.018683,703.0,Mozambique,MOZ,MOZ,20210121
0.625021,0.01091,1974.0,Myanmar,MMR,MMR,20210121
0.427709,0.012155,1662.0,Nepal,NPL,NPL,20210121
0.315967,0.003834,14716.0,Netherlands,NLD,NLD,20210121
0.519551,0.007631,4322.0,New Zealand,NZL,NZL,20210121
0.453546,0.012594,1572.0,Nicaragua,NIC,NIC,20210121
0.36265,0.007597,4005.0,Nigeria,NGA,NGA,20210121
0.396832,0.005263,8648.0,Norway,NOR,NOR,20210121
0.478875,0.031023,254.0,Oman,OMN,OMN,20210121
0.373448,0.008239,3444.0,Pakistan,PAK,PAK,20210121
0.375803,0.017535,777.0,Palestine,PSE,PSE,20210121
0.561641,0.012305,1614.0,Panama,PAN,PAN,20210121
0.463419,0.012359,1637.0,Paraguay,PRY,PRY,20210121
0.498708,0.005477,8366.0,Peru,PER,PER,20210121
0.366899,0.004701,10519.0,Philippines,PHL,PHL,20210121
0.3612,0.004859,9785.0,Poland,POL,POL,20210121
0.606117,0.004089,14627.0,Portugal,PRT,PRT,20210121
0.660367,0.007922,3706.0,"Puerto Rico, U.S.",PRI,PRI,20210121
0.565129,0.025681,404.0,Qatar,QAT,QAT,20210121
0.45733,0.00543,8429.0,Romania,ROU,ROU,20210121
0.203793,0.00429,8809.0,Russia,RUS,RUS,20210121
0.47841,0.011524,1876.0,Saudi Arabia,SAU,SAU,20210121
0.387976,0.03201,229.0,Senegal,SEN,SEN,20210121
0.355868,0.008568,3131.0,Serbia,SRB,SRB,20210121
0.48279,0.014178,1259.0,Singapore,SGP,SGP,20210121
0.441138,0.008067,3792.0,Slovakia,SVK,SVK,20210121
0.416355,0.012154,1643.0,Slovenia,SVN,SVN,20210121
0.410427,0.005441,8197.0,South Africa,ZAF,ZAF,20210121
0.613236,0.006883,5020.0,South Korea,KOR,KOR,20210121
0.702596,0.003004,23181.0,Spain,ESP,ESP,20210121
0.505341,0.016332,934.0,Sri Lanka,LKA,LKA,20210121
0.453171,0.014474,1185.0,Sudan,SDN,SDN,20210121
0.532166,0.003468,21753.0,Sweden,SWE,SWE,20210121
0.414796,0.006861,5210.0,Switzerland,CHE,CHE,20210121
0.533717,0.004069,15108.0,Taiwan,TWN,TWN,20210121
0.443452,0.02947,289.0,Tanzania,TZA,TZA,20210121
0.437877,0.003795,17003.0,Thailand,THA,THA,20210121
0.395524,0.009901,2426.0,Tunisia,TUN,TUN,20210121
0.382366,0.005049,9270.0,Turkey,TUR,TUR,20210121
0.180336,0.003742,10606.0,Ukraine,UKR,UKR,20210121
0.560829,0.010116,2419.0,United Arab Emirates,ARE,ARE,20210121
0.516056,0.003357,22174.0,United Kingdom,GBR,GBR,20210121
0.505017,0.007762,4182.0,Uruguay,URY,URY,20210121
0.16667,0.015713,563.0,Uzbekistan,UZB,UZB,20210121
0.458682,0.007305,4687.0,Venezuela,VEN,VEN,20210121
0.422212,0.004904,10166.0,Vietnam,VNM,VNM,20210121
0.285129,0.022523,417.0,Yemen,YEM,YEM,20210121
0.368834,0.0194,653.0,Afghanistan,AFG,AFG,20210122
0.377442,0.022874,456.0,Albania,ALB,ALB,20210122
0.359017,0.010597,2071.0,Algeria,DZA,DZA,20210122
0.532643,0.027242,336.0,Angola,AGO,AGO,20210122
0.55717,0.003713,17909.0,Argentina,ARG,ARG,20210122
0.182474,0.025141,247.0,Armenia,ARM,ARM,20210122
0.50089,0.00477,11230.0,Australia,AUS,AUS,20210122
0.434168,0.006478,5898.0,Austria,AUT,AUT,20210122
0.191659,0.017388,510.0,Azerbaijan,AZE,AZE,20210122
0.385427,0.009434,2764.0,Bangladesh,BGD,BGD,20210122
0.172414,0.009381,1646.0,Belarus,BLR,BLR,20210122
0.420081,0.006585,5659.0,Belgium,BEL,BEL,20210122
0.305669,0.041492,131.0,Benin,BEN,BEN,20210122
0.4789,0.007121,4966.0,Bolivia,BOL,BOL,20210122
0.343377,0.016547,858.0,Bosnia and Herzegovina,BIH,BIH,20210122
0.697627,0.001516,91825.0,Brazil,BRA,BRA,20210122
0.35263,0.008477,3247.0,Bulgaria,BGR,BGR,20210122
0.372894,0.032271,230.0,Burkina Faso,BFA,BFA,20210122
0.338338,0.027516,304.0,Cambodia,KHM,KHM,20210122
0.337506,0.026701,318.0,Cameroon,CMR,CMR,20210122
0.517024,0.00367,18635.0,Canada,CAN,CAN,20210122
0.586636,0.005139,9174.0,Chile,CHL,CHL,20210122
0.565466,0.003654,18411.0,Colombia,COL,COL,20210122
0.681686,0.008534,2996.0,Costa Rica,CRI,CRI,20210122
0.410328,0.020656,575.0,C̫te d'Ivoire,CIV,CIV,20210122
0.343932,0.009644,2427.0,Croatia,HRV,HRV,20210122
0.419385,0.006318,6114.0,Czech Republic,CZE,CZE,20210122
0.331028,0.031428,223.0,Democratic Republic of the Congo,COD,COD,20210122
0.442071,0.005117,9482.0,Denmark,DNK,DNK,20210122
0.423498,0.010233,2352.0,Dominican Republic,DOM,DOM,20210122
0.468993,0.006277,6324.0,Ecuador,ECU,ECU,20210122
0.348288,0.005615,7261.0,Egypt,EGY,EGY,20210122
0.543907,0.009061,3037.0,El Salvador,SLV,SLV,20210122
0.476162,0.022258,532.0,Ethiopia,ETH,ETH,20210122
0.556239,0.010102,2440.0,Finland,FIN,FIN,20210122
0.45989,0.002794,31915.0,France,FRA,FRA,20210122
0.400177,0.002644,34375.0,Germany,DEU,DEU,20210122
0.376411,0.012841,1424.0,Ghana,GHA,GHA,20210122
0.49465,0.007407,4555.0,Greece,GRC,GRC,20210122
0.519566,0.009468,2806.0,Guatemala,GTM,GTM,20210122
0.363358,0.041777,136.0,Guinea,GIN,GIN,20210122
0.387756,0.031658,238.0,Haiti,HTI,HTI,20210122
0.495645,0.010798,2147.0,Honduras,HND,HND,20210122
0.493724,0.013069,1490.0,Hong Kong,HKG,HKG,20210122
0.443924,0.00476,10895.0,Hungary,HUN,HUN,20210122
0.454956,0.003793,17931.0,India,IND,IND,20210122
0.366624,0.004153,13564.0,Indonesia,IDN,IDN,20210122
0.373516,0.009045,2886.0,Iraq,IRQ,IRQ,20210122
0.589994,0.006795,5478.0,Ireland,IRL,IRL,20210122
0.371819,0.009942,2393.0,Israel,ISR,ISR,20210122
0.672234,0.002608,32422.0,Italy,ITA,ITA,20210122
0.548939,0.001956,64780.0,Japan,JPN,JPN,20210122
0.339684,0.01067,1990.0,Jordan,JOR,JOR,20210122
0.119786,0.010141,1040.0,Kazakhstan,KAZ,KAZ,20210122
0.507895,0.010086,2465.0,Kenya,KEN,KEN,20210122
0.462888,0.024124,433.0,Kuwait,KWT,KWT,20210122
0.160933,0.018632,399.0,Kyrgyzstan,KGZ,KGZ,20210122
0.348146,0.032914,215.0,Laos,LAO,LAO,20210122
0.3693,0.011603,1736.0,Lebanon,LBN,LBN,20210122
0.43361,0.013415,1383.0,Libya,LBY,LBY,20210122
0.244673,0.039699,124.0,Madagascar,MDG,MDG,20210122
0.440704,0.005722,7552.0,Malaysia,MYS,MYS,20210122
0.445917,0.033772,234.0,Mali,MLI,MLI,20210122
0.633973,0.001836,68874.0,Mexico,MEX,MEX,20210122
0.248128,0.016009,737.0,Moldova,MDA,MDA,20210122
0.385741,0.012605,1504.0,Morocco,MAR,MAR,20210122
0.531904,0.018377,725.0,Mozambique,MOZ,MOZ,20210122
0.616566,0.01112,1949.0,Myanmar,MMR,MMR,20210122
0.428256,0.012226,1647.0,Nepal,NPL,NPL,20210122
0.315255,0.003869,14439.0,Netherlands,NLD,NLD,20210122
0.523173,0.007707,4238.0,New Zealand,NZL,NZL,20210122
0.460009,0.012726,1545.0,Nicaragua,NIC,NIC,20210122
0.354601,0.007632,4012.0,Nigeria,NGA,NGA,20210122
0.401903,0.005327,8476.0,Norway,NOR,NOR,20210122
0.458015,0.031858,243.0,Oman,OMN,OMN,20210122
0.372853,0.008179,3536.0,Pakistan,PAK,PAK,20210122
0.366274,0.017457,762.0,Palestine,PSE,PSE,20210122
0.559639,0.012321,1612.0,Panama,PAN,PAN,20210122
0.467116,0.012336,1641.0,Paraguay,PRY,PRY,20210122
0.502074,0.005446,8484.0,Peru,PER,PER,20210122
0.361442,0.00472,10373.0,Philippines,PHL,PHL,20210122
0.362634,0.004876,9727.0,Poland,POL,POL,20210122
0.609585,0.004022,15047.0,Portugal,PRT,PRT,20210122
0.667259,0.007765,3807.0,"Puerto Rico, U.S.",PRI,PRI,20210122
0.564467,0.025938,410.0,Qatar,QAT,QAT,20210122
0.455941,0.005459,8328.0,Romania,ROU,ROU,20210122
0.204713,0.004371,8572.0,Russia,RUS,RUS,20210122
0.475233,0.011428,1914.0,Saudi Arabia,SAU,SAU,20210122
0.376832,0.03253,219.0,Senegal,SEN,SEN,20210122
0.35181,0.008624,3069.0,Serbia,SRB,SRB,20210122
0.471493,0.01394,1287.0,Singapore,SGP,SGP,20210122
0.429695,0.008124,3719.0,Slovakia,SVK,SVK,20210122
0.396756,0.012264,1592.0,Slovenia,SVN,SVN,20210122
0.40958,0.005436,8211.0,South Africa,ZAF,ZAF,20210122
0.601811,0.006991,4930.0,South Korea,KOR,KOR,20210122
0.703655,0.003004,23120.0,Spain,ESP,ESP,20210122
0.49737,0.016488,927.0,Sri Lanka,LKA,LKA,20210122
0.453442,0.014909,1136.0,Sudan,SDN,SDN,20210122
0.533109,0.003483,21571.0,Sweden,SWE,SWE,20210122
0.417567,0.006867,5209.0,Switzerland,CHE,CHE,20210122
0.533553,0.004022,15454.0,Taiwan,TWN,TWN,20210122
0.462109,0.028561,313.0,Tanzania,TZA,TZA,20210122
0.421712,0.003869,16284.0,Thailand,THA,THA,20210122
0.396629,0.009957,2407.0,Tunisia,TUN,TUN,20210122
0.386018,0.005109,9088.0,Turkey,TUR,TUR,20210122
0.180498,0.003795,10369.0,Ukraine,UKR,UKR,20210122
0.56169,0.010113,2420.0,United Arab Emirates,ARE,ARE,20210122
0.519562,0.00338,21856.0,United Kingdom,GBR,GBR,20210122
0.507235,0.007834,4120.0,Uruguay,URY,URY,20210122
0.162515,0.015657,555.0,Uzbekistan,UZB,UZB,20210122
0.453151,0.00731,4652.0,Venezuela,VEN,VEN,20210122
0.413911,0.004854,10319.0,Vietnam,VNM,VNM,20210122
0.29143,0.02263,425.0,Yemen,YEM,YEM,20210122
0.381955,0.019608,654.0,Afghanistan,AFG,AFG,20210123
0.358453,0.022251,477.0,Albania,ALB,ALB,20210123
0.357388,0.01055,2086.0,Algeria,DZA,DZA,20210123
0.522318,0.026805,356.0,Angola,AGO,AGO,20210123
0.557151,0.003731,17748.0,Argentina,ARG,ARG,20210123
0.17701,0.024859,245.0,Armenia,ARM,ARM,20210123
0.499016,0.004823,10981.0,Australia,AUS,AUS,20210123
0.431396,0.006518,5815.0,Austria,AUT,AUT,20210123
0.186134,0.017387,494.0,Azerbaijan,AZE,AZE,20210123
0.372388,0.00942,2825.0,Bangladesh,BGD,BGD,20210123
0.184202,0.00975,1604.0,Belarus,BLR,BLR,20210123
0.425593,0.006635,5589.0,Belgium,BEL,BEL,20210123
0.311352,0.041244,140.0,Benin,BEN,BEN,20210123
0.475105,0.00708,5009.0,Bolivia,BOL,BOL,20210123
0.328732,0.016428,849.0,Bosnia and Herzegovina,BIH,BIH,20210123
0.697722,0.001532,89836.0,Brazil,BRA,BRA,20210123
0.346425,0.008542,3163.0,Bulgaria,BGR,BGR,20210123
0.37383,0.032347,229.0,Burkina Faso,BFA,BFA,20210123
0.336481,0.028439,287.0,Cambodia,KHM,KHM,20210123
0.308097,0.025827,324.0,Cameroon,CMR,CMR,20210123
0.516872,0.003698,18346.0,Canada,CAN,CAN,20210123
0.585028,0.00512,9256.0,Chile,CHL,CHL,20210123
0.571082,0.003652,18383.0,Colombia,COL,COL,20210123
0.683423,0.008594,2955.0,Costa Rica,CRI,CRI,20210123
0.413196,0.020582,582.0,C̫te d'Ivoire,CIV,CIV,20210123
0.330923,0.009743,2324.0,Croatia,HRV,HRV,20210123
0.419976,0.006331,6091.0,Czech Republic,CZE,CZE,20210123
0.333304,0.031421,229.0,Democratic Republic of the Congo,COD,COD,20210123
0.443135,0.00514,9393.0,Denmark,DNK,DNK,20210123
0.438213,0.010216,2384.0,Dominican Republic,DOM,DOM,20210123
0.468935,0.006277,6325.0,Ecuador,ECU,ECU,20210123
0.346406,0.005687,7075.0,Egypt,EGY,EGY,20210123
0.545603,0.009103,3007.0,El Salvador,SLV,SLV,20210123
0.462345,0.022482,553.0,Ethiopia,ETH,ETH,20210123
0.548678,0.010134,2436.0,Finland,FIN,FIN,20210123
0.45943,0.002791,31983.0,France,FRA,FRA,20210123
0.397688,0.002662,33837.0,Germany,DEU,DEU,20210123
0.370392,0.012534,1487.0,Ghana,GHA,GHA,20210123
0.488277,0.007396,4567.0,Greece,GRC,GRC,20210123
0.51319,0.009444,2824.0,Guatemala,GTM,GTM,20210123
0.40022,0.041649,141.0,Guinea,GIN,GIN,20210123
0.353222,0.031432,230.0,Haiti,HTI,HTI,20210123
0.486941,0.010716,2195.0,Honduras,HND,HND,20210123
0.490218,0.012975,1510.0,Hong Kong,HKG,HKG,20210123
0.438845,0.004766,10848.0,Hungary,HUN,HUN,20210123
0.450843,0.003811,18477.0,India,IND,IND,20210123
0.364141,0.004202,13322.0,Indonesia,IDN,IDN,20210123
0.374718,0.009133,2835.0,Iraq,IRQ,IRQ,20210123
0.58526,0.006873,5377.0,Ireland,IRL,IRL,20210123
0.381154,0.01014,2315.0,Israel,ISR,ISR,20210123
0.670782,0.002632,31912.0,Italy,ITA,ITA,20210123
0.545043,0.00196,64616.0,Japan,JPN,JPN,20210123
0.326437,0.010645,1961.0,Jordan,JOR,JOR,20210123
0.131304,0.010455,1059.0,Kazakhstan,KAZ,KAZ,20210123
0.512567,0.010073,2472.0,Kenya,KEN,KEN,20210123
0.447945,0.023738,444.0,Kuwait,KWT,KWT,20210123
0.171447,0.019099,399.0,Kyrgyzstan,KGZ,KGZ,20210123
0.350594,0.03197,228.0,Laos,LAO,LAO,20210123
0.379317,0.011765,1693.0,Lebanon,LBN,LBN,20210123
0.43274,0.013596,1346.0,Libya,LBY,LBY,20210123
0.256269,0.040343,126.0,Madagascar,MDG,MDG,20210123
0.436583,0.005751,7463.0,Malaysia,MYS,MYS,20210123
0.42754,0.034102,238.0,Mali,MLI,MLI,20210123
0.633756,0.001829,69437.0,Mexico,MEX,MEX,20210123
0.243123,0.016015,725.0,Moldova,MDA,MDA,20210123
0.377013,0.012488,1551.0,Morocco,MAR,MAR,20210123
0.507663,0.018264,732.0,Mozambique,MOZ,MOZ,20210123
0.613398,0.011176,1951.0,Myanmar,MMR,MMR,20210123
0.429658,0.012322,1659.0,Nepal,NPL,NPL,20210123
0.312309,0.003879,14295.0,Netherlands,NLD,NLD,20210123
0.524286,0.007684,4260.0,New Zealand,NZL,NZL,20210123
0.458816,0.012692,1554.0,Nicaragua,NIC,NIC,20210123
0.350752,0.007604,4070.0,Nigeria,NGA,NGA,20210123
0.398847,0.005279,8621.0,Norway,NOR,NOR,20210123
0.443561,0.032311,237.0,Oman,OMN,OMN,20210123
0.365934,0.008195,3619.0,Pakistan,PAK,PAK,20210123
0.363392,0.017538,751.0,Palestine,PSE,PSE,20210123
0.572749,0.012349,1603.0,Panama,PAN,PAN,20210123
0.475364,0.012405,1621.0,Paraguay,PRY,PRY,20210123
0.503433,0.005377,8694.0,Peru,PER,PER,20210123
0.36305,0.004755,10247.0,Philippines,PHL,PHL,20210123
0.363966,0.004904,9639.0,Poland,POL,POL,20210123
0.613994,0.003945,15533.0,Portugal,PRT,PRT,20210123
0.668425,0.007743,3828.0,"Puerto Rico, U.S.",PRI,PRI,20210123
0.559834,0.02525,430.0,Qatar,QAT,QAT,20210123
0.455033,0.005539,8115.0,Romania,ROU,ROU,20210123
0.206685,0.004437,8381.0,Russia,RUS,RUS,20210123
