percent_mc,mc_se,percent_mc_unw,mc_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.827945,0.010639,0.877766,0.012258,949.0,"Puerto Rico, U.S.",PRI,PRI,20200504
0.794928,0.028034,0.791469,0.027862,211.0,Qatar,QAT,QAT,20200504
0.737298,0.007447,0.743746,0.007507,3438.0,Romania,ROU,ROU,20200504
0.570812,0.011705,0.547816,0.01164,1809.0,Russia,RUS,RUS,20200504
0.528983,0.017921,0.576873,0.018106,761.0,Saudi Arabia,SAU,SAU,20200504
0.655992,0.017543,0.669444,0.017716,720.0,Serbia,SRB,SRB,20200504
0.825699,0.025278,0.867403,0.028276,181.0,Singapore,SGP,SGP,20200504
0.936991,0.008174,0.952663,0.009352,676.0,Slovakia,SVK,SVK,20200504
0.658365,0.024394,0.68595,0.024926,363.0,Slovenia,SVN,SVN,20200504
0.672122,0.009862,0.680376,0.009928,2237.0,South Africa,ZAF,ZAF,20200504
0.910175,0.0093,0.908524,0.009224,962.0,South Korea,KOR,KOR,20200504
0.684169,0.007244,0.670147,0.007162,4214.0,Spain,ESP,ESP,20200504
0.593097,0.025556,0.648571,0.026296,350.0,Sri Lanka,LKA,LKA,20200504
0.297528,0.029954,0.306723,0.029696,238.0,Sudan,SDN,SDN,20200504
0.019867,0.002033,0.013099,0.002495,3130.0,Sweden,SWE,SWE,20200504
0.16708,0.011515,0.174632,0.011315,1088.0,Switzerland,CHE,CHE,20200504
0.558267,0.009096,0.663579,0.00956,2699.0,Taiwan,TWN,TWN,20200504
0.844195,0.006088,0.867505,0.006513,3102.0,Thailand,THA,THA,20200504
0.323669,0.020419,0.379859,0.019684,566.0,Tunisia,TUN,TUN,20200504
0.696079,0.007594,0.770107,0.008301,3071.0,Turkey,TUR,TUR,20200504
0.812557,0.006664,0.843006,0.007149,2981.0,Ukraine,UKR,UKR,20200504
0.826207,0.01247,0.858974,0.013577,780.0,United Arab Emirates,ARE,ARE,20200504
0.142054,0.005915,0.132603,0.006089,3288.0,United Kingdom,GBR,GBR,20200504
0.755879,0.014269,0.783914,0.014892,833.0,Uruguay,URY,URY,20200504
0.81094,0.027687,0.825397,0.028557,189.0,Uzbekistan,UZB,UZB,20200504
0.826107,0.016041,0.819444,0.015806,576.0,Venezuela,VEN,VEN,20200504
0.844113,0.006205,0.866356,0.006615,3008.0,Vietnam,VNM,VNM,20200504
0.249326,0.042325,0.247619,0.042422,105.0,Yemen,YEM,YEM,20200504
0.628871,0.040287,0.627586,0.040259,145.0,Afghanistan,AFG,AFG,20200505
0.445576,0.03637,0.5,0.036154,190.0,Albania,ALB,ALB,20200505
0.250791,0.015274,0.27262,0.014868,851.0,Algeria,DZA,DZA,20200505
0.73,0.038174,0.751938,0.039241,129.0,Angola,AGO,AGO,20200505
0.775793,0.005891,0.79061,0.006039,4771.0,Argentina,ARG,ARG,20200505
0.474265,0.045675,0.458333,0.045774,120.0,Armenia,ARM,ARM,20200505
0.089782,0.006182,0.073784,0.006761,1789.0,Australia,AUS,AUS,20200505
0.811224,0.011798,0.829724,0.012283,1016.0,Austria,AUT,AUT,20200505
0.435033,0.042101,0.380597,0.042988,134.0,Azerbaijan,AZE,AZE,20200505
0.714634,0.017458,0.711111,0.017395,675.0,Bangladesh,BGD,BGD,20200505
0.472836,0.023446,0.520879,0.023432,455.0,Belarus,BLR,BLR,20200505
0.34219,0.016473,0.404949,0.015921,889.0,Belgium,BEL,BEL,20200505
0.746182,0.046057,0.7,0.043739,100.0,Benin,BEN,BEN,20200505
0.726845,0.013192,0.739837,0.013398,1107.0,Bolivia,BOL,BOL,20200505
0.791699,0.034521,0.748428,0.032307,159.0,Bosnia and Herzegovina,BIH,BIH,20200505
0.762782,0.00339,0.7763,0.00346,15114.0,Brazil,BRA,BRA,20200505
0.725805,0.014011,0.767877,0.014805,909.0,Bulgaria,BGR,BGR,20200505
0.72601,0.037882,0.71831,0.03756,142.0,Burkina Faso,BFA,BFA,20200505
0.801935,0.043391,0.692982,0.037492,114.0,Cambodia,KHM,KHM,20200505
0.283817,0.008319,0.245424,0.008715,2677.0,Canada,CAN,CAN,20200505
0.861287,0.007039,0.880717,0.007507,2121.0,Chile,CHL,CHL,20200505
0.747446,0.006775,0.76104,0.006903,3963.0,Colombia,COL,COL,20200505
0.174728,0.011606,0.176688,0.011555,1081.0,Costa Rica,CRI,CRI,20200505
0.68933,0.038695,0.697183,0.038972,142.0,C̫te d'Ivoire,CIV,CIV,20200505
0.273515,0.01905,0.301205,0.018509,581.0,Croatia,HRV,HRV,20200505
0.944874,0.004793,0.954787,0.005265,1880.0,Czech Republic,CZE,CZE,20200505
0.015646,0.002614,0.013923,0.002768,2011.0,Denmark,DNK,DNK,20200505
0.783315,0.01622,0.774436,0.015988,665.0,Dominican Republic,DOM,DOM,20200505
0.722246,0.009864,0.753138,0.010246,1912.0,Ecuador,ECU,ECU,20200505
0.202275,0.007837,0.228681,0.007496,2873.0,Egypt,EGY,EGY,20200505
0.725195,0.013853,0.733333,0.013985,1020.0,El Salvador,SLV,SLV,20200505
0.043573,0.005973,0.046975,0.005763,1256.0,Finland,FIN,FIN,20200505
0.413605,0.006553,0.409446,0.006563,5632.0,France,FRA,FRA,20200505
0.761208,0.006239,0.752455,0.006163,4787.0,Germany,DEU,DEU,20200505
0.518871,0.023836,0.42093,0.024123,430.0,Ghana,GHA,GHA,20200505
0.44038,0.014278,0.413938,0.014391,1191.0,Greece,GRC,GRC,20200505
0.851312,0.009988,0.880076,0.010938,1059.0,Guatemala,GTM,GTM,20200505
0.60622,0.015366,0.672377,0.015996,934.0,Honduras,HND,HND,20200505
0.86414,0.022749,0.864035,0.022742,228.0,Hong Kong,HKG,HKG,20200505
0.713954,0.007746,0.727823,0.007864,3303.0,Hungary,HUN,HUN,20200505
0.705452,0.006577,0.722954,0.006699,4631.0,India,IND,IND,20200505
0.785539,0.006274,0.785831,0.006277,4277.0,Indonesia,IDN,IDN,20200505
0.366344,0.019763,0.407108,0.019381,619.0,Iraq,IRQ,IRQ,20200505
0.128623,0.009833,0.137143,0.009569,1225.0,Ireland,IRL,IRL,20200505
0.804114,0.011262,0.8388,0.012156,1067.0,Israel,ISR,ISR,20200505
0.8532,0.004557,0.857288,0.004611,5893.0,Italy,ITA,ITA,20200505
0.882428,0.002972,0.898471,0.003169,10332.0,Japan,JPN,JPN,20200505
0.434636,0.017188,0.492326,0.017043,847.0,Jordan,JOR,JOR,20200505
0.76224,0.023606,0.779935,0.024257,309.0,Kazakhstan,KAZ,KAZ,20200505
0.854032,0.013633,0.85736,0.013764,659.0,Kenya,KEN,KEN,20200505
0.55826,0.034213,0.594203,0.034599,207.0,Kuwait,KWT,KWT,20200505
0.671355,0.040584,0.717742,0.042353,124.0,Kyrgyzstan,KGZ,KGZ,20200505
0.574662,0.037739,0.60355,0.038143,169.0,Lebanon,LBN,LBN,20200505
0.192059,0.018818,0.203057,0.018427,458.0,Libya,LBY,LBY,20200505
0.745299,0.011302,0.755003,0.01145,1449.0,Malaysia,MYS,MYS,20200505
0.728661,0.003973,0.751034,0.004086,11845.0,Mexico,MEX,MEX,20200505
0.56796,0.031814,0.555102,0.031712,245.0,Moldova,MDA,MDA,20200505
0.665877,0.016938,0.669689,0.016987,772.0,Morocco,MAR,MAR,20200505
0.672033,0.034712,0.426471,0.032951,204.0,Mozambique,MOZ,MOZ,20200505
0.717204,0.022323,0.766667,0.023769,360.0,Myanmar,MMR,MMR,20200505
0.648003,0.020833,0.669276,0.021148,511.0,Nepal,NPL,NPL,20200505
0.03747,0.003186,0.029454,0.003578,2818.0,Netherlands,NLD,NLD,20200505
0.161807,0.010886,0.160667,0.010917,1139.0,New Zealand,NZL,NZL,20200505
0.504453,0.016556,0.504929,0.016556,913.0,Nicaragua,NIC,NIC,20200505
0.536766,0.014966,0.577982,0.01511,1090.0,Nigeria,NGA,NGA,20200505
0.009875,0.002775,0.010432,0.0027,1342.0,Norway,NOR,NOR,20200505
0.597465,0.015444,0.622718,0.015626,986.0,Pakistan,PAK,PAK,20200505
0.238968,0.029826,0.255814,0.029152,215.0,Palestine,PSE,PSE,20200505
0.719611,0.02207,0.733831,0.022431,402.0,Panama,PAN,PAN,20200505
0.762108,0.019173,0.815085,0.021028,411.0,Paraguay,PRY,PRY,20200505
0.769276,0.009043,0.784712,0.009269,2067.0,Peru,PER,PER,20200505
0.76822,0.009218,0.755985,0.009056,2172.0,Philippines,PHL,PHL,20200505
0.880668,0.005601,0.89057,0.005817,3107.0,Poland,POL,POL,20200505
0.65075,0.009474,0.664386,0.009565,2485.0,Portugal,PRT,PRT,20200505
0.761264,0.011617,0.841945,0.013577,987.0,"Puerto Rico, U.S.",PRI,PRI,20200505
0.730956,0.032451,0.745856,0.033054,181.0,Qatar,QAT,QAT,20200505
0.724225,0.007463,0.74058,0.00761,3450.0,Romania,ROU,ROU,20200505
0.555323,0.011577,0.573384,0.011632,1826.0,Russia,RUS,RUS,20200505
0.519431,0.018421,0.530612,0.018441,735.0,Saudi Arabia,SAU,SAU,20200505
0.607427,0.018773,0.639695,0.019095,655.0,Serbia,SRB,SRB,20200505
0.857425,0.026194,0.835821,0.024723,201.0,Singapore,SGP,SGP,20200505
0.960292,0.007113,0.963068,0.007365,704.0,Slovakia,SVK,SVK,20200505
0.669521,0.02467,0.674033,0.024757,362.0,Slovenia,SVN,SVN,20200505
0.709218,0.009704,0.704659,0.00966,2211.0,South Africa,ZAF,ZAF,20200505
0.911601,0.008518,0.920635,0.008946,1008.0,South Korea,KOR,KOR,20200505
0.67958,0.007201,0.660731,0.007097,4324.0,Spain,ESP,ESP,20200505
0.671216,0.02398,0.715493,0.024968,355.0,Sri Lanka,LKA,LKA,20200505
0.205123,0.028859,0.256522,0.026683,230.0,Sudan,SDN,SDN,20200505
0.022816,0.002262,0.017073,0.002608,3280.0,Sweden,SWE,SWE,20200505
0.188635,0.012522,0.215741,0.01191,1080.0,Switzerland,CHE,CHE,20200505
0.56923,0.009134,0.662687,0.009567,2680.0,Taiwan,TWN,TWN,20200505
0.853588,0.006086,0.869141,0.006379,3072.0,Thailand,THA,THA,20200505
0.385579,0.019838,0.398361,0.019723,610.0,Tunisia,TUN,TUN,20200505
0.700019,0.007709,0.761702,0.008292,3055.0,Turkey,TUR,TUR,20200505
0.812571,0.00674,0.838245,0.007143,2986.0,Ukraine,UKR,UKR,20200505
0.873804,0.012799,0.862259,0.012333,726.0,United Arab Emirates,ARE,ARE,20200505
0.128683,0.005741,0.123554,0.005842,3286.0,United Kingdom,GBR,GBR,20200505
0.752555,0.014331,0.784933,0.015051,823.0,Uruguay,URY,URY,20200505
0.842618,0.025423,0.846535,0.025686,202.0,Uzbekistan,UZB,UZB,20200505
0.794262,0.016859,0.793761,0.016843,577.0,Venezuela,VEN,VEN,20200505
0.825276,0.006326,0.85525,0.006827,3095.0,Vietnam,VNM,VNM,20200505
0.252785,0.043893,0.3,0.041628,110.0,Yemen,YEM,YEM,20200505
0.667123,0.042577,0.640625,0.041816,128.0,Afghanistan,AFG,AFG,20200506
0.480637,0.036649,0.486631,0.036634,187.0,Albania,ALB,ALB,20200506
0.282363,0.015882,0.289216,0.015768,816.0,Algeria,DZA,DZA,20200506
0.678674,0.035547,0.700599,0.036245,167.0,Angola,AGO,AGO,20200506
0.785255,0.00581,0.79074,0.005865,4903.0,Argentina,ARG,ARG,20200506
0.385862,0.042132,0.442857,0.04129,140.0,Armenia,ARM,ARM,20200506
0.083095,0.006082,0.071389,0.00652,1793.0,Australia,AUS,AUS,20200506
0.828471,0.01211,0.835106,0.012302,940.0,Austria,AUT,AUT,20200506
0.350714,0.040432,0.35461,0.04033,141.0,Azerbaijan,AZE,AZE,20200506
0.726849,0.016902,0.724286,0.016853,700.0,Bangladesh,BGD,BGD,20200506
0.54422,0.022769,0.576271,0.022949,472.0,Belarus,BLR,BLR,20200506
0.335536,0.016429,0.402466,0.015819,892.0,Belgium,BEL,BEL,20200506
0.768294,0.01221,0.786348,0.012568,1128.0,Bolivia,BOL,BOL,20200506
0.728373,0.029597,0.746544,0.030265,217.0,Bosnia and Herzegovina,BIH,BIH,20200506
0.774832,0.003291,0.7898,0.003373,15333.0,Brazil,BRA,BRA,20200506
0.742453,0.013724,0.756122,0.013976,980.0,Bulgaria,BGR,BGR,20200506
0.760721,0.040089,0.752137,0.039613,117.0,Burkina Faso,BFA,BFA,20200506
0.743635,0.040455,0.770642,0.042014,109.0,Cambodia,KHM,KHM,20200506
0.285989,0.008376,0.256165,0.008671,2717.0,Canada,CAN,CAN,20200506
0.864334,0.007161,0.87799,0.007492,2090.0,Chile,CHL,CHL,20200506
0.735718,0.006789,0.761349,0.007023,3943.0,Colombia,COL,COL,20200506
0.191548,0.012403,0.201528,0.012167,1047.0,Costa Rica,CRI,CRI,20200506
0.709647,0.033603,0.745562,0.035021,169.0,C̫te d'Ivoire,CIV,CIV,20200506
0.325178,0.019139,0.327243,0.019108,602.0,Croatia,HRV,HRV,20200506
0.940791,0.005403,0.944137,0.005552,1808.0,Czech Republic,CZE,CZE,20200506
0.015348,0.002606,0.013882,0.002738,2017.0,Denmark,DNK,DNK,20200506
0.765864,0.015254,0.785124,0.015727,726.0,Dominican Republic,DOM,DOM,20200506
0.745471,0.010003,0.756654,0.010155,1841.0,Ecuador,ECU,ECU,20200506
0.213156,0.007971,0.235999,0.007688,2839.0,Egypt,EGY,EGY,20200506
0.722549,0.01379,0.749242,0.014245,989.0,El Salvador,SLV,SLV,20200506
0.399018,0.04912,0.461538,0.048251,104.0,Ethiopia,ETH,ETH,20200506
0.048526,0.00603,0.046607,0.006147,1223.0,Finland,FIN,FIN,20200506
0.42079,0.00671,0.421344,0.006709,5416.0,France,FRA,FRA,20200506
0.778723,0.006173,0.761485,0.006013,4767.0,Germany,DEU,DEU,20200506
0.54077,0.026068,0.422222,0.026301,360.0,Ghana,GHA,GHA,20200506
0.489378,0.013898,0.474458,0.013913,1292.0,Greece,GRC,GRC,20200506
0.868929,0.009105,0.896,0.010066,1125.0,Guatemala,GTM,GTM,20200506
0.620445,0.015907,0.660654,0.016303,887.0,Honduras,HND,HND,20200506
0.884021,0.023891,0.859155,0.021991,213.0,Hong Kong,HKG,HKG,20200506
0.745679,0.007547,0.76015,0.007697,3202.0,Hungary,HUN,HUN,20200506
0.702411,0.006577,0.725103,0.006735,4609.0,India,IND,IND,20200506
0.803984,0.006154,0.80355,0.006149,4169.0,Indonesia,IDN,IDN,20200506
0.320381,0.019694,0.371476,0.019018,603.0,Iraq,IRQ,IRQ,20200506
0.149293,0.010005,0.136556,0.010383,1179.0,Ireland,IRL,IRL,20200506
0.815414,0.01155,0.841842,0.012281,999.0,Israel,ISR,ISR,20200506
0.869411,0.004302,0.874431,0.004375,5933.0,Italy,ITA,ITA,20200506
0.882841,0.003175,0.894776,0.003328,9342.0,Japan,JPN,JPN,20200506
0.457305,0.017256,0.537081,0.01724,836.0,Jordan,JOR,JOR,20200506
0.720038,0.024753,0.747573,0.025583,309.0,Kazakhstan,KAZ,KAZ,20200506
0.831231,0.013612,0.849493,0.014259,691.0,Kenya,KEN,KEN,20200506
0.582272,0.034751,0.59204,0.034873,201.0,Kuwait,KWT,KWT,20200506
0.625969,0.04091,0.649635,0.041492,137.0,Kyrgyzstan,KGZ,KGZ,20200506
0.56842,0.037657,0.578035,0.037766,173.0,Lebanon,LBN,LBN,20200506
0.208154,0.019383,0.230444,0.018687,473.0,Libya,LBY,LBY,20200506
0.735941,0.010982,0.767206,0.011455,1482.0,Malaysia,MYS,MYS,20200506
0.748987,0.003899,0.765583,0.00399,11808.0,Mexico,MEX,MEX,20200506
0.568427,0.030178,0.588015,0.030369,267.0,Moldova,MDA,MDA,20200506
0.649545,0.017766,0.648686,0.017756,723.0,Morocco,MAR,MAR,20200506
0.721334,0.036462,0.537234,0.032786,188.0,Mozambique,MOZ,MOZ,20200506
0.799763,0.01905,0.816425,0.019691,414.0,Myanmar,MMR,MMR,20200506
0.677136,0.020618,0.675048,0.020584,517.0,Nepal,NPL,NPL,20200506
0.031037,0.003496,0.033346,0.003376,2639.0,Netherlands,NLD,NLD,20200506
0.170033,0.010958,0.155393,0.011363,1094.0,New Zealand,NZL,NZL,20200506
0.485962,0.016256,0.504752,0.01625,947.0,Nicaragua,NIC,NIC,20200506
0.548306,0.015514,0.6002,0.015761,998.0,Nigeria,NGA,NGA,20200506
0.011679,0.003275,0.013589,0.003039,1251.0,Norway,NOR,NOR,20200506
0.532544,0.048329,0.509259,0.048234,108.0,Oman,OMN,OMN,20200506
0.62239,0.015445,0.653684,0.015737,950.0,Pakistan,PAK,PAK,20200506
0.23981,0.031245,0.276699,0.029821,206.0,Palestine,PSE,PSE,20200506
0.773167,0.021573,0.763496,0.021261,389.0,Panama,PAN,PAN,20200506
0.76575,0.020797,0.792651,0.021727,381.0,Paraguay,PRY,PRY,20200506
0.814618,0.00818,0.813769,0.008165,2266.0,Peru,PER,PER,20200506
0.780168,0.008931,0.762891,0.008696,2269.0,Philippines,PHL,PHL,20200506
0.858215,0.005762,0.883721,0.00627,3096.0,Poland,POL,POL,20200506
0.707235,0.009029,0.729261,0.009246,2423.0,Portugal,PRT,PRT,20200506
0.884628,0.010766,0.879085,0.01055,918.0,"Puerto Rico, U.S.",PRI,PRI,20200506
0.771868,0.027373,0.789238,0.028164,223.0,Qatar,QAT,QAT,20200506
0.727565,0.007429,0.74817,0.00762,3415.0,Romania,ROU,ROU,20200506
0.575633,0.011916,0.571263,0.0119,1726.0,Russia,RUS,RUS,20200506
0.546359,0.018126,0.572386,0.01824,746.0,Saudi Arabia,SAU,SAU,20200506
0.761966,0.044729,0.704762,0.041761,105.0,Senegal,SEN,SEN,20200506
0.64094,0.017842,0.648536,0.017928,717.0,Serbia,SRB,SRB,20200506
0.818665,0.027069,0.84153,0.02856,183.0,Singapore,SGP,SGP,20200506
0.960418,0.00697,0.964539,0.007348,705.0,Slovakia,SVK,SVK,20200506
0.703649,0.024175,0.70904,0.024305,354.0,Slovenia,SVN,SVN,20200506
0.709301,0.009631,0.733175,0.009888,2110.0,South Africa,ZAF,ZAF,20200506
0.915643,0.008656,0.924731,0.009118,930.0,South Korea,KOR,KOR,20200506
0.695974,0.00715,0.679897,0.00705,4258.0,Spain,ESP,ESP,20200506
0.678987,0.024563,0.721557,0.025584,334.0,Sri Lanka,LKA,LKA,20200506
0.326976,0.029151,0.334601,0.028982,263.0,Sudan,SDN,SDN,20200506
0.017567,0.002037,0.012799,0.00238,3047.0,Sweden,SWE,SWE,20200506
0.206994,0.012945,0.220273,0.012655,1026.0,Switzerland,CHE,CHE,20200506
0.522352,0.00917,0.649077,0.009597,2710.0,Taiwan,TWN,TWN,20200506
0.817383,0.006369,0.855224,0.006993,3053.0,Thailand,THA,THA,20200506
0.341357,0.020193,0.411765,0.019455,595.0,Tunisia,TUN,TUN,20200506
0.74064,0.007282,0.787093,0.007797,3161.0,Turkey,TUR,TUR,20200506
0.814655,0.00688,0.832429,0.007158,2948.0,Ukraine,UKR,UKR,20200506
0.828372,0.013314,0.846259,0.013917,735.0,United Arab Emirates,ARE,ARE,20200506
0.130537,0.006158,0.128014,0.006209,2945.0,United Kingdom,GBR,GBR,20200506
0.815408,0.013089,0.826762,0.013418,837.0,Uruguay,URY,URY,20200506
0.853276,0.023386,0.862385,0.02402,218.0,Uzbekistan,UZB,UZB,20200506
0.828229,0.016079,0.833024,0.016261,539.0,Venezuela,VEN,VEN,20200506
0.844474,0.006537,0.854589,0.00672,2909.0,Vietnam,VNM,VNM,20200506
0.267535,0.037145,0.226563,0.039281,128.0,Yemen,YEM,YEM,20200506
0.585582,0.039764,0.580645,0.039697,155.0,Afghanistan,AFG,AFG,20200507
0.386095,0.036342,0.424731,0.035794,186.0,Albania,ALB,ALB,20200507
0.274051,0.01517,0.283126,0.015019,883.0,Algeria,DZA,DZA,20200507
0.774879,0.03411,0.759494,0.033333,158.0,Angola,AGO,AGO,20200507
0.814642,0.005812,0.811851,0.005779,4523.0,Argentina,ARG,ARG,20200507
0.447436,0.0395,0.45625,0.039433,160.0,Armenia,ARM,ARM,20200507
0.076447,0.006092,0.062262,0.0067,1574.0,Australia,AUS,AUS,20200507
0.832028,0.012612,0.833143,0.012645,875.0,Austria,AUT,AUT,20200507
0.583242,0.042172,0.468085,0.041668,141.0,Azerbaijan,AZE,AZE,20200507
0.701193,0.016301,0.730458,0.016815,742.0,Bangladesh,BGD,BGD,20200507
0.477017,0.023782,0.558352,0.02392,437.0,Belarus,BLR,BLR,20200507
0.333642,0.01677,0.388889,0.016221,846.0,Belgium,BEL,BEL,20200507
0.751548,0.010344,0.751144,0.010338,1748.0,Bolivia,BOL,BOL,20200507
0.72044,0.031024,0.690583,0.03012,223.0,Bosnia and Herzegovina,BIH,BIH,20200507
0.795713,0.00313,0.806118,0.003192,15953.0,Brazil,BRA,BRA,20200507
0.765827,0.014022,0.770255,0.014116,901.0,Bulgaria,BGR,BGR,20200507
0.789455,0.036221,0.76259,0.034705,139.0,Burkina Faso,BFA,BFA,20200507
0.80007,0.042208,0.764706,0.039796,102.0,Cambodia,KHM,KHM,20200507
0.296536,0.008763,0.266116,0.009057,2544.0,Canada,CAN,CAN,20200507
0.849826,0.007211,0.862917,0.00749,2276.0,Chile,CHL,CHL,20200507
0.750263,0.006531,0.761324,0.006632,4261.0,Colombia,COL,COL,20200507
0.14761,0.011434,0.171717,0.010754,1089.0,Costa Rica,CRI,CRI,20200507
0.648465,0.03342,0.685567,0.034368,194.0,C̫te d'Ivoire,CIV,CIV,20200507
0.312393,0.019045,0.327303,0.018812,608.0,Croatia,HRV,HRV,20200507
0.946705,0.0052,0.953903,0.00557,1627.0,Czech Republic,CZE,CZE,20200507
0.023785,0.002886,0.016966,0.003405,2004.0,Denmark,DNK,DNK,20200507
0.762622,0.014659,0.782116,0.015109,794.0,Dominican Republic,DOM,DOM,20200507
0.743448,0.009274,0.761477,0.009503,2113.0,Ecuador,ECU,ECU,20200507
0.216124,0.007821,0.228957,0.007662,2887.0,Egypt,EGY,EGY,20200507
0.728961,0.010999,0.749517,0.011283,1553.0,El Salvador,SLV,SLV,20200507
0.334203,0.042255,0.38806,0.040903,134.0,Ethiopia,ETH,ETH,20200507
0.087966,0.008009,0.080965,0.008316,1161.0,Finland,FIN,FIN,20200507
0.460576,0.00709,0.444218,0.007113,4912.0,France,FRA,FRA,20200507
0.765529,0.006295,0.759991,0.006245,4604.0,Germany,DEU,DEU,20200507
0.542317,0.023834,0.475,0.023778,440.0,Ghana,GHA,GHA,20200507
0.48443,0.014301,0.47377,0.014314,1220.0,Greece,GRC,GRC,20200507
0.843326,0.009339,0.871975,0.01016,1281.0,Guatemala,GTM,GTM,20200507
0.65962,0.014921,0.663347,0.014962,1004.0,Honduras,HND,HND,20200507
0.916908,0.015532,0.952381,0.020131,189.0,Hong Kong,HKG,HKG,20200507
0.758077,0.007569,0.774246,0.007753,3052.0,Hungary,HUN,HUN,20200507
0.715356,0.006057,0.732859,0.006177,5338.0,India,IND,IND,20200507
0.799041,0.005963,0.792351,0.005891,4628.0,Indonesia,IDN,IDN,20200507
0.353575,0.02175,0.370445,0.021532,494.0,Iraq,IRQ,IRQ,20200507
0.139672,0.010198,0.144538,0.010053,1190.0,Ireland,IRL,IRL,20200507
0.799888,0.011273,0.845481,0.012478,1029.0,Israel,ISR,ISR,20200507
0.875978,0.004257,0.883096,0.004367,5697.0,Italy,ITA,ITA,20200507
0.895747,0.00308,0.909352,0.003278,8693.0,Japan,JPN,JPN,20200507
0.486469,0.016356,0.534909,0.01639,931.0,Jordan,JOR,JOR,20200507
0.768095,0.023687,0.756839,0.023304,329.0,Kazakhstan,KAZ,KAZ,20200507
0.808491,0.014255,0.828571,0.014883,700.0,Kenya,KEN,KEN,20200507
0.632927,0.032301,0.594828,0.031714,232.0,Kuwait,KWT,KWT,20200507
0.649388,0.037861,0.66242,0.038203,157.0,Kyrgyzstan,KGZ,KGZ,20200507
0.672033,0.035374,0.676136,0.035489,176.0,Lebanon,LBN,LBN,20200507
0.188319,0.01745,0.186373,0.01752,499.0,Libya,LBY,LBY,20200507
0.715605,0.010752,0.762604,0.0114,1567.0,Malaysia,MYS,MYS,20200507
0.753473,0.00378,0.762713,0.00383,12664.0,Mexico,MEX,MEX,20200507
0.603029,0.029132,0.585366,0.028931,287.0,Moldova,MDA,MDA,20200507
0.58973,0.017083,0.65718,0.017703,773.0,Morocco,MAR,MAR,20200507
0.711112,0.033891,0.527523,0.030768,218.0,Mozambique,MOZ,MOZ,20200507
0.701228,0.015649,0.730435,0.016143,805.0,Myanmar,MMR,MMR,20200507
0.679391,0.019236,0.663907,0.019006,604.0,Nepal,NPL,NPL,20200507
0.018951,0.002833,0.021236,0.00268,2590.0,Netherlands,NLD,NLD,20200507
0.163325,0.011206,0.165911,0.011136,1103.0,New Zealand,NZL,NZL,20200507
0.518712,0.014799,0.531634,0.014818,1138.0,Nicaragua,NIC,NIC,20200507
0.533462,0.014498,0.592174,0.014718,1150.0,Nigeria,NGA,NGA,20200507
0.016099,0.003413,0.014984,0.003536,1268.0,Norway,NOR,NOR,20200507
0.63435,0.015485,0.647429,0.015609,953.0,Pakistan,PAK,PAK,20200507
0.243924,0.029431,0.229268,0.030067,205.0,Palestine,PSE,PSE,20200507
0.76458,0.019597,0.783296,0.02018,443.0,Panama,PAN,PAN,20200507
0.747139,0.014759,0.801642,0.016087,731.0,Paraguay,PRY,PRY,20200507
0.8095,0.007814,0.803558,0.007724,2586.0,Peru,PER,PER,20200507
0.791745,0.008929,0.76765,0.008585,2238.0,Philippines,PHL,PHL,20200507
0.86771,0.005906,0.885117,0.006275,2916.0,Poland,POL,POL,20200507
0.741844,0.0088,0.762169,0.009045,2342.0,Portugal,PRT,PRT,20200507
0.832979,0.012044,0.85,0.012581,880.0,"Puerto Rico, U.S.",PRI,PRI,20200507
0.850335,0.025033,0.831111,0.023836,225.0,Qatar,QAT,QAT,20200507
0.74661,0.0076,0.758914,0.007728,3169.0,Romania,ROU,ROU,20200507
0.583915,0.011474,0.57767,0.011451,1854.0,Russia,RUS,RUS,20200507
0.556196,0.017372,0.578492,0.017478,809.0,Saudi Arabia,SAU,SAU,20200507
0.636737,0.017053,0.636136,0.017046,797.0,Serbia,SRB,SRB,20200507
0.835706,0.017593,0.845972,0.018059,422.0,Singapore,SGP,SGP,20200507
0.946355,0.007682,0.96248,0.009108,613.0,Slovakia,SVK,SVK,20200507
0.782205,0.022765,0.78012,0.022687,332.0,Slovenia,SVN,SVN,20200507
0.749222,0.009687,0.752645,0.009731,1985.0,South Africa,ZAF,ZAF,20200507
0.911583,0.009078,0.915164,0.00925,943.0,South Korea,KOR,KOR,20200507
