smoothed_pct_hes_otherpeople,smoothed_hes_otherpeople_se,sample_size,country,iso_code,gid_0,survey_date
0.345135,0.004569,10864.0,Italy,ITA,ITA,20210222
0.313216,0.002512,34095.0,Japan,JPN,JPN,20210222
0.303629,0.012576,1365.0,Jordan,JOR,JOR,20210222
0.143249,0.011819,885.0,Kazakhstan,KAZ,KAZ,20210222
0.193465,0.010968,1332.0,Kenya,KEN,KEN,20210222
0.360333,0.033941,238.0,Kuwait,KWT,KWT,20210222
0.206797,0.024423,273.0,Kyrgyzstan,KGZ,KGZ,20210222
0.323186,0.019688,572.0,Lebanon,LBN,LBN,20210222
0.273565,0.01813,622.0,Libya,LBY,LBY,20210222
0.394515,0.009331,2752.0,Malaysia,MYS,MYS,20210222
0.371865,0.045431,119.0,Mali,MLI,MLI,20210222
0.441751,0.003715,17879.0,Mexico,MEX,MEX,20210222
0.258781,0.017777,607.0,Moldova,MDA,MDA,20210222
0.343696,0.018295,693.0,Morocco,MAR,MAR,20210222
0.414173,0.022937,462.0,Mozambique,MOZ,MOZ,20210222
0.477946,0.035422,214.0,Myanmar,MMR,MMR,20210222
0.383499,0.016901,836.0,Nepal,NPL,NPL,20210222
0.372768,0.007542,4125.0,Netherlands,NLD,NLD,20210222
0.439282,0.010781,2207.0,New Zealand,NZL,NZL,20210222
0.391986,0.018743,683.0,Nicaragua,NIC,NIC,20210222
0.224834,0.009373,1975.0,Nigeria,NGA,NGA,20210222
0.541366,0.011182,1986.0,Norway,NOR,NOR,20210222
0.367377,0.045993,116.0,Oman,OMN,OMN,20210222
0.396931,0.011721,1753.0,Pakistan,PAK,PAK,20210222
0.285016,0.021481,453.0,Palestine,PSE,PSE,20210222
0.374849,0.019202,641.0,Panama,PAN,PAN,20210222
0.332126,0.015242,961.0,Paraguay,PRY,PRY,20210222
0.375435,0.007259,4463.0,Peru,PER,PER,20210222
0.293605,0.005532,6805.0,Philippines,PHL,PHL,20210222
0.316948,0.006823,4653.0,Poland,POL,POL,20210222
0.614331,0.007362,4389.0,Portugal,PRT,PRT,20210222
0.345986,0.01551,959.0,"Puerto Rico, U.S.",PRI,PRI,20210222
0.333433,0.033457,202.0,Qatar,QAT,QAT,20210222
0.320845,0.008349,3132.0,Romania,ROU,ROU,20210222
0.14791,0.004563,6051.0,Russia,RUS,RUS,20210222
0.30913,0.013691,1176.0,Saudi Arabia,SAU,SAU,20210222
0.333053,0.036179,165.0,Senegal,SEN,SEN,20210222
0.320401,0.012021,1508.0,Serbia,SRB,SRB,20210222
0.305849,0.022945,430.0,Singapore,SGP,SGP,20210222
0.332673,0.011148,1794.0,Slovakia,SVK,SVK,20210222
0.357124,0.018205,713.0,Slovenia,SVN,SVN,20210222
0.285258,0.007878,3305.0,South Africa,ZAF,ZAF,20210222
0.33182,0.009939,2302.0,South Korea,KOR,KOR,20210222
0.464051,0.006212,6452.0,Spain,ESP,ESP,20210222
0.361331,0.023197,437.0,Sri Lanka,LKA,LKA,20210222
0.309271,0.019109,584.0,Sudan,SDN,SDN,20210222
0.506287,0.007209,4828.0,Sweden,SWE,SWE,20210222
0.473835,0.010734,2170.0,Switzerland,CHE,CHE,20210222
0.470704,0.005121,9541.0,Taiwan,TWN,TWN,20210222
0.177457,0.019183,433.0,Tanzania,TZA,TZA,20210222
0.477584,0.006716,5551.0,Thailand,THA,THA,20210222
0.294711,0.012153,1393.0,Tunisia,TUN,TUN,20210222
0.287516,0.006169,5391.0,Turkey,TUR,TUR,20210222
0.196476,0.004619,7397.0,Ukraine,UKR,UKR,20210222
0.259348,0.019128,581.0,United Arab Emirates,ARE,ARE,20210222
0.457449,0.00792,3964.0,United Kingdom,GBR,GBR,20210222
0.304658,0.010482,1934.0,Uruguay,URY,URY,20210222
0.217638,0.019638,467.0,Uzbekistan,UZB,UZB,20210222
0.307773,0.008875,2709.0,Venezuela,VEN,VEN,20210222
0.488755,0.00442,12773.0,Vietnam,VNM,VNM,20210222
0.222277,0.026009,264.0,Yemen,YEM,YEM,20210222
0.500997,0.029703,301.0,Afghanistan,AFG,AFG,20210223
0.356098,0.025957,366.0,Albania,ALB,ALB,20210223
0.319525,0.011302,1706.0,Algeria,DZA,DZA,20210223
0.422094,0.034042,224.0,Angola,AGO,AGO,20210223
0.457945,0.00554,8050.0,Argentina,ARG,ARG,20210223
0.219229,0.034884,168.0,Armenia,ARM,ARM,20210223
0.369544,0.007809,3834.0,Australia,AUS,AUS,20210223
0.370725,0.010457,2172.0,Austria,AUT,AUT,20210223
0.214167,0.021715,350.0,Azerbaijan,AZE,AZE,20210223
0.389432,0.014059,1226.0,Bangladesh,BGD,BGD,20210223
0.149717,0.011304,1099.0,Belarus,BLR,BLR,20210223
0.377691,0.010444,2157.0,Belgium,BEL,BEL,20210223
0.267142,0.043951,101.0,Benin,BEN,BEN,20210223
0.347734,0.01075,1988.0,Bolivia,BOL,BOL,20210223
0.306778,0.021025,493.0,Bosnia and Herzegovina,BIH,BIH,20210223
0.401474,0.003282,22350.0,Brazil,BRA,BRA,20210223
0.280197,0.009846,2104.0,Bulgaria,BGR,BGR,20210223
0.3706,0.040657,154.0,Burkina Faso,BFA,BFA,20210223
0.348303,0.033926,212.0,Cambodia,KHM,KHM,20210223
0.248992,0.022922,376.0,Cameroon,CMR,CMR,20210223
0.451701,0.006337,6180.0,Canada,CAN,CAN,20210223
0.381922,0.009414,2668.0,Chile,CHL,CHL,20210223
0.404322,0.006253,6164.0,Colombia,COL,COL,20210223
0.416253,0.016043,951.0,Costa Rica,CRI,CRI,20210223
0.345424,0.024264,400.0,C̫te d'Ivoire,CIV,CIV,20210223
0.439469,0.015289,1093.0,Croatia,HRV,HRV,20210223
0.446163,0.007654,4221.0,Czech Republic,CZE,CZE,20210223
0.298387,0.034559,186.0,Democratic Republic of the Congo,COD,COD,20210223
0.451671,0.012558,1575.0,Denmark,DNK,DNK,20210223
0.359117,0.015431,1071.0,Dominican Republic,DOM,DOM,20210223
0.407386,0.007944,3842.0,Ecuador,ECU,ECU,20210223
0.258082,0.006681,4309.0,Egypt,EGY,EGY,20210223
0.367543,0.013357,1326.0,El Salvador,SLV,SLV,20210223
0.285369,0.023555,367.0,Ethiopia,ETH,ETH,20210223
0.406347,0.019269,660.0,Finland,FIN,FIN,20210223
0.432346,0.003799,17037.0,France,FRA,FRA,20210223
0.398931,0.004205,13569.0,Germany,DEU,DEU,20210223
0.23872,0.013628,993.0,Ghana,GHA,GHA,20210223
0.346729,0.00914,2741.0,Greece,GRC,GRC,20210223
0.355137,0.01352,1237.0,Guatemala,GTM,GTM,20210223
0.316675,0.047687,101.0,Guinea,GIN,GIN,20210223
0.399123,0.034958,207.0,Haiti,HTI,HTI,20210223
0.325063,0.015328,943.0,Honduras,HND,HND,20210223
0.308,0.015807,862.0,Hong Kong,HKG,HKG,20210223
0.251084,0.006003,5228.0,Hungary,HUN,HUN,20210223
0.376307,0.004491,11659.0,India,IND,IND,20210223
0.30529,0.005857,6203.0,Indonesia,IDN,IDN,20210223
0.254604,0.008265,2774.0,Iraq,IRQ,IRQ,20210223
0.367237,0.014729,1055.0,Ireland,IRL,IRL,20210223
0.168106,0.014986,633.0,Israel,ISR,ISR,20210223
0.339377,0.004582,10684.0,Italy,ITA,ITA,20210223
0.316409,0.002537,33622.0,Japan,JPN,JPN,20210223
0.290486,0.012451,1358.0,Jordan,JOR,JOR,20210223
0.15582,0.012055,899.0,Kazakhstan,KAZ,KAZ,20210223
0.193708,0.010903,1344.0,Kenya,KEN,KEN,20210223
0.31733,0.032353,242.0,Kuwait,KWT,KWT,20210223
0.210436,0.024948,266.0,Kyrgyzstan,KGZ,KGZ,20210223
0.347267,0.01948,597.0,Lebanon,LBN,LBN,20210223
0.295199,0.018507,621.0,Libya,LBY,LBY,20210223
0.404767,0.009425,2714.0,Malaysia,MYS,MYS,20210223
0.332679,0.04249,115.0,Mali,MLI,MLI,20210223
0.436515,0.003725,17736.0,Mexico,MEX,MEX,20210223
0.275364,0.018409,588.0,Moldova,MDA,MDA,20210223
0.355642,0.018318,700.0,Morocco,MAR,MAR,20210223
0.428395,0.023109,462.0,Mozambique,MOZ,MOZ,20210223
0.484971,0.034649,214.0,Myanmar,MMR,MMR,20210223
0.378786,0.017246,801.0,Nepal,NPL,NPL,20210223
0.383236,0.00761,4094.0,Netherlands,NLD,NLD,20210223
0.433806,0.010756,2133.0,New Zealand,NZL,NZL,20210223
0.399179,0.018862,681.0,Nicaragua,NIC,NIC,20210223
0.230433,0.009524,1951.0,Nigeria,NGA,NGA,20210223
0.546568,0.011214,1975.0,Norway,NOR,NOR,20210223
0.371088,0.045682,117.0,Oman,OMN,OMN,20210223
0.374444,0.011609,1734.0,Pakistan,PAK,PAK,20210223
0.310421,0.022099,446.0,Palestine,PSE,PSE,20210223
0.40968,0.019594,627.0,Panama,PAN,PAN,20210223
0.340766,0.015518,960.0,Paraguay,PRY,PRY,20210223
0.385312,0.007351,4409.0,Peru,PER,PER,20210223
0.302254,0.005597,6764.0,Philippines,PHL,PHL,20210223
0.311431,0.006759,4698.0,Poland,POL,POL,20210223
0.619909,0.007484,4222.0,Portugal,PRT,PRT,20210223
0.35539,0.015611,957.0,"Puerto Rico, U.S.",PRI,PRI,20210223
0.34435,0.034941,193.0,Qatar,QAT,QAT,20210223
0.313397,0.008314,3119.0,Romania,ROU,ROU,20210223
0.148618,0.004547,6118.0,Russia,RUS,RUS,20210223
0.317819,0.01393,1155.0,Saudi Arabia,SAU,SAU,20210223
0.292583,0.036082,160.0,Senegal,SEN,SEN,20210223
0.311781,0.011861,1527.0,Serbia,SRB,SRB,20210223
0.292029,0.022958,415.0,Singapore,SGP,SGP,20210223
0.339509,0.011138,1815.0,Slovakia,SVK,SVK,20210223
0.367865,0.018164,730.0,Slovenia,SVN,SVN,20210223
0.296759,0.00802,3266.0,South Africa,ZAF,ZAF,20210223
0.33154,0.010038,2241.0,South Korea,KOR,KOR,20210223
0.463859,0.006301,6268.0,Spain,ESP,ESP,20210223
0.378965,0.024309,415.0,Sri Lanka,LKA,LKA,20210223
0.28611,0.018671,596.0,Sudan,SDN,SDN,20210223
0.510512,0.0072,4837.0,Sweden,SWE,SWE,20210223
0.472607,0.01057,2237.0,Switzerland,CHE,CHE,20210223
0.474666,0.005211,9240.0,Taiwan,TWN,TWN,20210223
0.20407,0.020063,439.0,Tanzania,TZA,TZA,20210223
0.478602,0.006723,5536.0,Thailand,THA,THA,20210223
0.297064,0.012347,1353.0,Tunisia,TUN,TUN,20210223
0.293754,0.006196,5409.0,Turkey,TUR,TUR,20210223
0.190709,0.004578,7386.0,Ukraine,UKR,UKR,20210223
0.266137,0.019234,581.0,United Arab Emirates,ARE,ARE,20210223
0.463705,0.008031,3868.0,United Kingdom,GBR,GBR,20210223
0.315457,0.010585,1932.0,Uruguay,URY,URY,20210223
0.219023,0.019512,468.0,Uzbekistan,UZB,UZB,20210223
0.310314,0.008951,2675.0,Venezuela,VEN,VEN,20210223
0.501705,0.004583,11902.0,Vietnam,VNM,VNM,20210223
0.208868,0.025585,264.0,Yemen,YEM,YEM,20210223
0.520435,0.030554,289.0,Afghanistan,AFG,AFG,20210224
0.348726,0.026569,345.0,Albania,ALB,ALB,20210224
0.315872,0.011102,1760.0,Algeria,DZA,DZA,20210224
0.430201,0.034986,214.0,Angola,AGO,AGO,20210224
0.473123,0.005645,7785.0,Argentina,ARG,ARG,20210224
0.21394,0.035417,160.0,Armenia,ARM,ARM,20210224
0.375114,0.007869,3792.0,Australia,AUS,AUS,20210224
0.37966,0.010484,2183.0,Austria,AUT,AUT,20210224
0.235966,0.022747,347.0,Azerbaijan,AZE,AZE,20210224
0.393301,0.013956,1230.0,Bangladesh,BGD,BGD,20210224
0.148891,0.011374,1080.0,Belarus,BLR,BLR,20210224
0.36474,0.010391,2152.0,Belgium,BEL,BEL,20210224
0.269532,0.041414,115.0,Benin,BEN,BEN,20210224
0.366038,0.011213,1867.0,Bolivia,BOL,BOL,20210224
0.291796,0.020632,495.0,Bosnia and Herzegovina,BIH,BIH,20210224
0.401071,0.003263,22580.0,Brazil,BRA,BRA,20210224
0.280537,0.00997,2059.0,Bulgaria,BGR,BGR,20210224
0.388704,0.04076,154.0,Burkina Faso,BFA,BFA,20210224
0.359004,0.031941,241.0,Cambodia,KHM,KHM,20210224
0.242025,0.022465,376.0,Cameroon,CMR,CMR,20210224
0.445552,0.00635,6138.0,Canada,CAN,CAN,20210224
0.384453,0.009553,2598.0,Chile,CHL,CHL,20210224
0.405322,0.006322,6035.0,Colombia,COL,COL,20210224
0.417244,0.016214,932.0,Costa Rica,CRI,CRI,20210224
0.345054,0.025595,362.0,C̫te d'Ivoire,CIV,CIV,20210224
0.43274,0.015327,1081.0,Croatia,HRV,HRV,20210224
0.440208,0.007625,4242.0,Czech Republic,CZE,CZE,20210224
0.269635,0.034155,181.0,Democratic Republic of the Congo,COD,COD,20210224
0.446715,0.012603,1560.0,Denmark,DNK,DNK,20210224
0.355307,0.015609,1043.0,Dominican Republic,DOM,DOM,20210224
0.409794,0.008208,3606.0,Ecuador,ECU,ECU,20210224
0.268671,0.006734,4363.0,Egypt,EGY,EGY,20210224
0.372324,0.01368,1269.0,El Salvador,SLV,SLV,20210224
0.276312,0.022865,380.0,Ethiopia,ETH,ETH,20210224
0.40348,0.019204,666.0,Finland,FIN,FIN,20210224
0.432358,0.003813,16915.0,France,FRA,FRA,20210224
0.392548,0.004222,13373.0,Germany,DEU,DEU,20210224
0.234841,0.013737,959.0,Ghana,GHA,GHA,20210224
0.336934,0.009081,2733.0,Greece,GRC,GRC,20210224
0.348844,0.013519,1232.0,Guatemala,GTM,GTM,20210224
0.327324,0.046175,106.0,Guinea,GIN,GIN,20210224
0.356885,0.033411,213.0,Haiti,HTI,HTI,20210224
0.341736,0.015554,939.0,Honduras,HND,HND,20210224
0.318256,0.016157,841.0,Hong Kong,HKG,HKG,20210224
0.249314,0.005993,5223.0,Hungary,HUN,HUN,20210224
0.374681,0.00448,11694.0,India,IND,IND,20210224
0.302712,0.005883,6112.0,Indonesia,IDN,IDN,20210224
0.248396,0.008274,2713.0,Iraq,IRQ,IRQ,20210224
0.394325,0.015149,1039.0,Ireland,IRL,IRL,20210224
0.154995,0.014988,598.0,Israel,ISR,ISR,20210224
0.335939,0.004591,10595.0,Italy,ITA,ITA,20210224
0.31842,0.002563,33059.0,Japan,JPN,JPN,20210224
0.294676,0.012321,1398.0,Jordan,JOR,JOR,20210224
0.180194,0.012672,895.0,Kazakhstan,KAZ,KAZ,20210224
0.193358,0.010988,1325.0,Kenya,KEN,KEN,20210224
0.321495,0.031121,228.0,Kuwait,KWT,KWT,20210224
0.236342,0.02687,254.0,Kyrgyzstan,KGZ,KGZ,20210224
0.347523,0.019393,606.0,Lebanon,LBN,LBN,20210224
0.298559,0.018539,627.0,Libya,LBY,LBY,20210224
0.398461,0.009464,2669.0,Malaysia,MYS,MYS,20210224
0.322062,0.042463,112.0,Mali,MLI,MLI,20210224
0.438922,0.003752,17505.0,Mexico,MEX,MEX,20210224
0.280017,0.01863,581.0,Moldova,MDA,MDA,20210224
0.358892,0.018533,692.0,Morocco,MAR,MAR,20210224
0.420748,0.023218,454.0,Mozambique,MOZ,MOZ,20210224
0.479774,0.033932,223.0,Myanmar,MMR,MMR,20210224
0.396281,0.017593,772.0,Nepal,NPL,NPL,20210224
0.381302,0.007691,3997.0,Netherlands,NLD,NLD,20210224
0.447696,0.010908,2073.0,New Zealand,NZL,NZL,20210224
0.402044,0.01919,660.0,Nicaragua,NIC,NIC,20210224
0.231949,0.009624,1907.0,Nigeria,NGA,NGA,20210224
0.534441,0.011253,1967.0,Norway,NOR,NOR,20210224
0.374089,0.047735,108.0,Oman,OMN,OMN,20210224
0.370535,0.011576,1736.0,Pakistan,PAK,PAK,20210224
0.30953,0.021654,465.0,Palestine,PSE,PSE,20210224
0.422406,0.019916,609.0,Panama,PAN,PAN,20210224
0.344596,0.015629,953.0,Paraguay,PRY,PRY,20210224
0.374857,0.007364,4347.0,Peru,PER,PER,20210224
0.310944,0.005703,6610.0,Philippines,PHL,PHL,20210224
0.309899,0.006771,4667.0,Poland,POL,POL,20210224
0.616217,0.007608,4150.0,Portugal,PRT,PRT,20210224
0.35201,0.015695,954.0,"Puerto Rico, U.S.",PRI,PRI,20210224
0.344351,0.036199,181.0,Qatar,QAT,QAT,20210224
0.315068,0.008286,3150.0,Romania,ROU,ROU,20210224
0.142732,0.004502,6050.0,Russia,RUS,RUS,20210224
0.315981,0.013921,1124.0,Saudi Arabia,SAU,SAU,20210224
0.305043,0.036742,162.0,Senegal,SEN,SEN,20210224
0.301232,0.011629,1556.0,Serbia,SRB,SRB,20210224
0.318739,0.023836,419.0,Singapore,SGP,SGP,20210224
0.34084,0.011188,1804.0,Slovakia,SVK,SVK,20210224
0.372618,0.018708,693.0,Slovenia,SVN,SVN,20210224
0.298403,0.008001,3284.0,South Africa,ZAF,ZAF,20210224
0.328653,0.010181,2170.0,South Korea,KOR,KOR,20210224
0.456102,0.00636,6133.0,Spain,ESP,ESP,20210224
0.354972,0.02409,400.0,Sri Lanka,LKA,LKA,20210224
0.278388,0.018044,614.0,Sudan,SDN,SDN,20210224
0.504991,0.007233,4791.0,Sweden,SWE,SWE,20210224
0.469013,0.010639,2204.0,Switzerland,CHE,CHE,20210224
0.472112,0.005274,9014.0,Taiwan,TWN,TWN,20210224
0.187258,0.019738,415.0,Tanzania,TZA,TZA,20210224
0.483412,0.006777,5442.0,Thailand,THA,THA,20210224
0.276816,0.011992,1376.0,Tunisia,TUN,TUN,20210224
0.293965,0.006214,5394.0,Turkey,TUR,TUR,20210224
0.192889,0.004604,7363.0,Ukraine,UKR,UKR,20210224
0.268803,0.019216,581.0,United Arab Emirates,ARE,ARE,20210224
0.45635,0.00816,3731.0,United Kingdom,GBR,GBR,20210224
0.327281,0.010754,1922.0,Uruguay,URY,URY,20210224
0.223632,0.019859,459.0,Uzbekistan,UZB,UZB,20210224
0.31553,0.009106,2610.0,Venezuela,VEN,VEN,20210224
0.509762,0.00475,11072.0,Vietnam,VNM,VNM,20210224
0.205522,0.025429,273.0,Yemen,YEM,YEM,20210224
