smoothed_sideeffects,smoothed_sideeffects_se,sample_size,country,iso_code,gid_0,survey_date
0.332873,0.003414,19065.0,Sweden,SWE,SWE,20210220
0.388461,0.007318,4449.0,Switzerland,CHE,CHE,20210220
0.559737,0.004448,12484.0,Taiwan,TWN,TWN,20210220
0.652577,0.018271,688.0,Tanzania,TZA,TZA,20210220
0.591718,0.005338,8494.0,Thailand,THA,THA,20210220
0.630942,0.011562,1748.0,Tunisia,TUN,TUN,20210220
0.636863,0.004768,10201.0,Turkey,TUR,TUR,20210220
0.761723,0.004582,8704.0,Ukraine,UKR,UKR,20210220
0.417812,0.010577,2251.0,United Arab Emirates,ARE,ARE,20210220
0.25828,0.003098,19979.0,United Kingdom,GBR,GBR,20210220
0.663572,0.008649,2993.0,Uruguay,URY,URY,20210220
0.653799,0.022029,490.0,Uzbekistan,UZB,UZB,20210220
0.731807,0.006686,4412.0,Venezuela,VEN,VEN,20210220
0.439003,0.003133,25087.0,Vietnam,VNM,VNM,20210220
0.488595,0.025592,416.0,Yemen,YEM,YEM,20210220
0.57258,0.021408,571.0,Afghanistan,AFG,AFG,20210221
0.526495,0.022287,524.0,Albania,ALB,ALB,20210221
0.551812,0.010939,2078.0,Algeria,DZA,DZA,20210221
0.714947,0.025194,334.0,Angola,AGO,AGO,20210221
0.575244,0.003806,16859.0,Argentina,ARG,ARG,20210221
0.632377,0.037009,208.0,Armenia,ARM,ARM,20210221
0.439623,0.005476,8595.0,Australia,AUS,AUS,20210221
0.360763,0.006793,5021.0,Austria,AUT,AUT,20210221
0.627337,0.022973,445.0,Azerbaijan,AZE,AZE,20210221
0.546217,0.008499,3417.0,Bangladesh,BGD,BGD,20210221
0.785652,0.011587,1277.0,Belarus,BLR,BLR,20210221
0.386419,0.007083,4727.0,Belgium,BEL,BEL,20210221
0.624535,0.042869,133.0,Benin,BEN,BEN,20210221
0.666055,0.008221,3327.0,Bolivia,BOL,BOL,20210221
0.472436,0.018981,704.0,Bosnia and Herzegovina,BIH,BIH,20210221
0.347784,0.001742,74823.0,Brazil,BRA,BRA,20210221
0.505893,0.008873,3175.0,Bulgaria,BGR,BGR,20210221
0.649385,0.035767,189.0,Burkina Faso,BFA,BFA,20210221
0.677558,0.028228,284.0,Cambodia,KHM,KHM,20210221
0.717844,0.022209,424.0,Cameroon,CMR,CMR,20210221
0.391877,0.003787,16635.0,Canada,CAN,CAN,20210221
0.502808,0.005364,8703.0,Chile,CHL,CHL,20210221
0.644186,0.004149,13319.0,Colombia,COL,COL,20210221
0.494795,0.01023,2393.0,Costa Rica,CRI,CRI,20210221
0.65756,0.020701,549.0,C̫te d'Ivoire,CIV,CIV,20210221
0.403309,0.01158,1809.0,Croatia,HRV,HRV,20210221
0.273032,0.005213,7308.0,Czech Republic,CZE,CZE,20210221
0.635296,0.033963,233.0,Democratic Republic of the Congo,COD,COD,20210221
0.26648,0.004907,8125.0,Denmark,DNK,DNK,20210221
0.682047,0.010363,2061.0,Dominican Republic,DOM,DOM,20210221
0.701799,0.005564,6767.0,Ecuador,ECU,ECU,20210221
0.687961,0.006014,5975.0,Egypt,EGY,EGY,20210221
0.680949,0.009368,2497.0,El Salvador,SLV,SLV,20210221
0.655407,0.018607,654.0,Ethiopia,ETH,ETH,20210221
0.293528,0.009388,2359.0,Finland,FIN,FIN,20210221
0.492733,0.003012,28100.0,France,FRA,FRA,20210221
0.37281,0.002765,30595.0,Germany,DEU,DEU,20210221
0.807714,0.010298,1488.0,Ghana,GHA,GHA,20210221
0.418358,0.006411,5940.0,Greece,GRC,GRC,20210221
0.698427,0.00961,2297.0,Guatemala,GTM,GTM,20210221
0.501511,0.038996,172.0,Guinea,GIN,GIN,20210221
0.704416,0.030355,233.0,Haiti,HTI,HTI,20210221
0.682923,0.01067,1914.0,Honduras,HND,HND,20210221
0.588856,0.013876,1267.0,Hong Kong,HKG,HKG,20210221
0.43607,0.0046,11655.0,Hungary,HUN,HUN,20210221
0.482566,0.003452,20973.0,India,IND,IND,20210221
0.498545,0.004749,11131.0,Indonesia,IDN,IDN,20210221
0.60452,0.007466,4287.0,Iraq,IRQ,IRQ,20210221
0.41144,0.007889,3900.0,Ireland,IRL,IRL,20210221
0.265502,0.005218,7184.0,Israel,ISR,ISR,20210221
0.483776,0.002745,33186.0,Italy,ITA,ITA,20210221
0.711443,0.002033,49633.0,Japan,JPN,JPN,20210221
0.632723,0.011019,1945.0,Jordan,JOR,JOR,20210221
0.709048,0.014846,978.0,Kazakhstan,KAZ,KAZ,20210221
0.811043,0.008029,2420.0,Kenya,KEN,KEN,20210221
0.561232,0.023927,475.0,Kuwait,KWT,KWT,20210221
0.682823,0.027503,296.0,Kyrgyzstan,KGZ,KGZ,20210221
0.59831,0.041815,146.0,Laos,LAO,LAO,20210221
0.573326,0.013981,1273.0,Lebanon,LBN,LBN,20210221
0.586748,0.01496,1090.0,Libya,LBY,LBY,20210221
0.743046,0.039503,123.0,Madagascar,MDG,MDG,20210221
0.704308,0.006658,4710.0,Malaysia,MYS,MYS,20210221
0.493051,0.039824,176.0,Mali,MLI,MLI,20210221
0.586571,0.002106,54723.0,Mexico,MEX,MEX,20210221
0.71361,0.017518,723.0,Moldova,MDA,MDA,20210221
0.388909,0.011826,1723.0,Morocco,MAR,MAR,20210221
0.856723,0.013795,653.0,Mozambique,MOZ,MOZ,20210221
0.418249,0.023404,465.0,Myanmar,MMR,MMR,20210221
0.585149,0.01251,1580.0,Nepal,NPL,NPL,20210221
0.313007,0.004472,10763.0,Netherlands,NLD,NLD,20210221
0.452372,0.007366,4577.0,New Zealand,NZL,NZL,20210221
0.703033,0.013345,1169.0,Nicaragua,NIC,NIC,20210221
0.758633,0.007522,3231.0,Nigeria,NGA,NGA,20210221
0.198279,0.004622,7472.0,Norway,NOR,NOR,20210221
0.500488,0.034658,218.0,Oman,OMN,OMN,20210221
0.586091,0.009071,2941.0,Pakistan,PAK,PAK,20210221
0.631402,0.019206,659.0,Palestine,PSE,PSE,20210221
0.606432,0.01305,1401.0,Panama,PAN,PAN,20210221
0.556934,0.012817,1521.0,Paraguay,PRY,PRY,20210221
0.623904,0.005003,9387.0,Peru,PER,PER,20210221
0.814812,0.004042,9269.0,Philippines,PHL,PHL,20210221
0.503914,0.005155,9414.0,Poland,POL,POL,20210221
0.593024,0.004639,11216.0,Portugal,PRT,PRT,20210221
0.517104,0.008479,3478.0,"Puerto Rico, U.S.",PRI,PRI,20210221
0.50047,0.022194,539.0,Qatar,QAT,QAT,20210221
0.470858,0.00572,7645.0,Romania,ROU,ROU,20210221
0.603216,0.005264,8639.0,Russia,RUS,RUS,20210221
0.525329,0.010228,2428.0,Saudi Arabia,SAU,SAU,20210221
0.567995,0.032939,221.0,Senegal,SEN,SEN,20210221
0.347757,0.008675,3016.0,Serbia,SRB,SRB,20210221
0.538636,0.015609,1042.0,Singapore,SGP,SGP,20210221
0.314772,0.0075,3846.0,Slovakia,SVK,SVK,20210221
0.537106,0.014003,1270.0,Slovenia,SVN,SVN,20210221
0.687562,0.006232,5524.0,South Africa,ZAF,ZAF,20210221
0.603184,0.007824,3923.0,South Korea,KOR,KOR,20210221
0.526291,0.003686,18375.0,Spain,ESP,ESP,20210221
0.709019,0.014938,964.0,Sri Lanka,LKA,LKA,20210221
0.566004,0.015506,1021.0,Sudan,SDN,SDN,20210221
0.332895,0.00341,19110.0,Sweden,SWE,SWE,20210221
0.392969,0.007398,4366.0,Switzerland,CHE,CHE,20210221
0.550906,0.004481,12332.0,Taiwan,TWN,TWN,20210221
0.656976,0.017958,707.0,Tanzania,TZA,TZA,20210221
0.590672,0.005334,8549.0,Thailand,THA,THA,20210221
0.639883,0.011507,1752.0,Tunisia,TUN,TUN,20210221
0.631661,0.004794,10150.0,Turkey,TUR,TUR,20210221
0.765402,0.004558,8705.0,Ukraine,UKR,UKR,20210221
0.440289,0.010741,2230.0,United Arab Emirates,ARE,ARE,20210221
0.25826,0.003096,20014.0,United Kingdom,GBR,GBR,20210221
0.676347,0.008543,3017.0,Uruguay,URY,URY,20210221
0.641397,0.021914,505.0,Uzbekistan,UZB,UZB,20210221
0.729715,0.00665,4482.0,Venezuela,VEN,VEN,20210221
0.437553,0.003129,25131.0,Vietnam,VNM,VNM,20210221
0.495134,0.026075,406.0,Yemen,YEM,YEM,20210221
0.564213,0.022206,521.0,Afghanistan,AFG,AFG,20210222
0.527021,0.022282,523.0,Albania,ALB,ALB,20210222
0.558483,0.010997,2048.0,Algeria,DZA,DZA,20210222
0.696803,0.026167,327.0,Angola,AGO,AGO,20210222
0.57056,0.003809,16896.0,Argentina,ARG,ARG,20210222
0.657403,0.037438,199.0,Armenia,ARM,ARM,20210222
0.432431,0.005597,8201.0,Australia,AUS,AUS,20210222
0.360383,0.00678,5036.0,Austria,AUT,AUT,20210222
0.615029,0.023078,445.0,Azerbaijan,AZE,AZE,20210222
0.523039,0.008562,3385.0,Bangladesh,BGD,BGD,20210222
0.791291,0.011485,1281.0,Belarus,BLR,BLR,20210222
0.392413,0.007092,4746.0,Belgium,BEL,BEL,20210222
0.654973,0.04151,140.0,Benin,BEN,BEN,20210222
0.673992,0.008205,3307.0,Bolivia,BOL,BOL,20210222
0.469143,0.019139,694.0,Bosnia and Herzegovina,BIH,BIH,20210222
0.347742,0.001735,75355.0,Brazil,BRA,BRA,20210222
0.500668,0.008819,3211.0,Bulgaria,BGR,BGR,20210222
0.67931,0.034403,191.0,Burkina Faso,BFA,BFA,20210222
0.687698,0.027107,303.0,Cambodia,KHM,KHM,20210222
0.736047,0.021559,422.0,Cameroon,CMR,CMR,20210222
0.391461,0.003811,16468.0,Canada,CAN,CAN,20210222
0.5007,0.005385,8635.0,Chile,CHL,CHL,20210222
0.633571,0.004207,13123.0,Colombia,COL,COL,20210222
0.492016,0.01024,2391.0,Costa Rica,CRI,CRI,20210222
0.674367,0.020746,536.0,C̫te d'Ivoire,CIV,CIV,20210222
0.405329,0.011564,1813.0,Croatia,HRV,HRV,20210222
0.274487,0.005184,7413.0,Czech Republic,CZE,CZE,20210222
0.666568,0.031534,251.0,Democratic Republic of the Congo,COD,COD,20210222
0.26462,0.004924,8035.0,Denmark,DNK,DNK,20210222
0.66469,0.010564,2045.0,Dominican Republic,DOM,DOM,20210222
0.700282,0.005519,6895.0,Ecuador,ECU,ECU,20210222
0.680253,0.006082,5913.0,Egypt,EGY,EGY,20210222
0.671385,0.009346,2541.0,El Salvador,SLV,SLV,20210222
0.646464,0.018581,658.0,Ethiopia,ETH,ETH,20210222
0.307494,0.009548,2345.0,Finland,FIN,FIN,20210222
0.494046,0.003027,27826.0,France,FRA,FRA,20210222
0.370457,0.002754,30745.0,Germany,DEU,DEU,20210222
0.804138,0.010464,1464.0,Ghana,GHA,GHA,20210222
0.416763,0.006443,5876.0,Greece,GRC,GRC,20210222
0.703649,0.009733,2215.0,Guatemala,GTM,GTM,20210222
0.503219,0.041129,162.0,Guinea,GIN,GIN,20210222
0.690906,0.030254,241.0,Haiti,HTI,HTI,20210222
0.684941,0.010713,1902.0,Honduras,HND,HND,20210222
0.57805,0.014027,1243.0,Hong Kong,HKG,HKG,20210222
0.434953,0.004582,11739.0,Hungary,HUN,HUN,20210222
0.48477,0.003429,21265.0,India,IND,IND,20210222
0.496017,0.004803,10873.0,Indonesia,IDN,IDN,20210222
0.600204,0.007505,4263.0,Iraq,IRQ,IRQ,20210222
0.403251,0.007902,3863.0,Ireland,IRL,IRL,20210222
0.26442,0.005238,7111.0,Israel,ISR,ISR,20210222
0.484843,0.002745,33180.0,Italy,ITA,ITA,20210222
0.703596,0.00205,49651.0,Japan,JPN,JPN,20210222
0.639259,0.010939,1966.0,Jordan,JOR,JOR,20210222
0.696967,0.014796,1003.0,Kazakhstan,KAZ,KAZ,20210222
0.80965,0.008036,2431.0,Kenya,KEN,KEN,20210222
0.559242,0.024768,447.0,Kuwait,KWT,KWT,20210222
0.672456,0.027301,305.0,Kyrgyzstan,KGZ,KGZ,20210222
0.577443,0.042218,145.0,Laos,LAO,LAO,20210222
0.568225,0.014223,1227.0,Lebanon,LBN,LBN,20210222
0.593864,0.014858,1108.0,Libya,LBY,LBY,20210222
0.756206,0.040324,112.0,Madagascar,MDG,MDG,20210222
0.69688,0.006766,4629.0,Malaysia,MYS,MYS,20210222
0.507725,0.040016,170.0,Mali,MLI,MLI,20210222
0.582539,0.002113,54512.0,Mexico,MEX,MEX,20210222
0.725738,0.016451,741.0,Moldova,MDA,MDA,20210222
0.38831,0.011619,1782.0,Morocco,MAR,MAR,20210222
0.84794,0.014043,664.0,Mozambique,MOZ,MOZ,20210222
0.44022,0.02339,472.0,Myanmar,MMR,MMR,20210222
0.594387,0.012525,1563.0,Nepal,NPL,NPL,20210222
0.311029,0.004441,10872.0,Netherlands,NLD,NLD,20210222
0.449343,0.007642,4248.0,New Zealand,NZL,NZL,20210222
0.714525,0.013343,1147.0,Nicaragua,NIC,NIC,20210222
0.777646,0.007386,3206.0,Nigeria,NGA,NGA,20210222
0.200304,0.004633,7486.0,Norway,NOR,NOR,20210222
0.49008,0.034557,220.0,Oman,OMN,OMN,20210222
0.5787,0.009158,2906.0,Pakistan,PAK,PAK,20210222
0.626688,0.018869,684.0,Palestine,PSE,PSE,20210222
0.603915,0.013003,1414.0,Panama,PAN,PAN,20210222
0.543292,0.012862,1508.0,Paraguay,PRY,PRY,20210222
0.616227,0.005036,9361.0,Peru,PER,PER,20210222
0.813995,0.004042,9302.0,Philippines,PHL,PHL,20210222
0.504225,0.005146,9449.0,Poland,POL,POL,20210222
0.59693,0.004666,11065.0,Portugal,PRT,PRT,20210222
0.516597,0.008466,3488.0,"Puerto Rico, U.S.",PRI,PRI,20210222
0.496551,0.021933,535.0,Qatar,QAT,QAT,20210222
0.468957,0.005737,7582.0,Romania,ROU,ROU,20210222
0.601575,0.005288,8564.0,Russia,RUS,RUS,20210222
0.510039,0.010383,2371.0,Saudi Arabia,SAU,SAU,20210222
0.515749,0.032397,242.0,Senegal,SEN,SEN,20210222
0.356689,0.008789,2978.0,Serbia,SRB,SRB,20210222
0.521436,0.015709,1032.0,Singapore,SGP,SGP,20210222
0.316725,0.007486,3871.0,Slovakia,SVK,SVK,20210222
0.540813,0.013953,1279.0,Slovenia,SVN,SVN,20210222
0.678534,0.006283,5522.0,South Africa,ZAF,ZAF,20210222
0.600639,0.007949,3820.0,South Korea,KOR,KOR,20210222
0.525975,0.003707,18172.0,Spain,ESP,ESP,20210222
0.679664,0.015271,955.0,Sri Lanka,LKA,LKA,20210222
0.561233,0.015336,1053.0,Sudan,SDN,SDN,20210222
0.335995,0.00341,19219.0,Sweden,SWE,SWE,20210222
0.383888,0.007401,4326.0,Switzerland,CHE,CHE,20210222
0.544935,0.004551,12001.0,Taiwan,TWN,TWN,20210222
0.645725,0.018054,702.0,Tanzania,TZA,TZA,20210222
0.58625,0.005363,8483.0,Thailand,THA,THA,20210222
0.628898,0.011836,1676.0,Tunisia,TUN,TUN,20210222
0.625703,0.004814,10118.0,Turkey,TUR,TUR,20210222
0.762233,0.004607,8590.0,Ukraine,UKR,UKR,20210222
0.433543,0.010979,2157.0,United Arab Emirates,ARE,ARE,20210222
0.255891,0.003092,19936.0,United Kingdom,GBR,GBR,20210222
0.670536,0.008613,2992.0,Uruguay,URY,URY,20210222
0.631941,0.021841,503.0,Uzbekistan,UZB,UZB,20210222
0.734924,0.006668,4407.0,Venezuela,VEN,VEN,20210222
0.432751,0.003178,24286.0,Vietnam,VNM,VNM,20210222
0.471975,0.025545,401.0,Yemen,YEM,YEM,20210222
0.544429,0.022644,508.0,Afghanistan,AFG,AFG,20210223
0.515404,0.023085,537.0,Albania,ALB,ALB,20210223
0.557779,0.010959,2067.0,Algeria,DZA,DZA,20210223
0.714896,0.025415,342.0,Angola,AGO,AGO,20210223
0.566909,0.003832,16732.0,Argentina,ARG,ARG,20210223
0.684788,0.03627,194.0,Armenia,ARM,ARM,20210223
0.422486,0.005661,7968.0,Australia,AUS,AUS,20210223
0.362843,0.006754,5092.0,Austria,AUT,AUT,20210223
0.595245,0.023296,443.0,Azerbaijan,AZE,AZE,20210223
0.536837,0.008583,3369.0,Bangladesh,BGD,BGD,20210223
0.794496,0.011747,1275.0,Belarus,BLR,BLR,20210223
0.399202,0.007088,4779.0,Belgium,BEL,BEL,20210223
0.687471,0.041825,131.0,Benin,BEN,BEN,20210223
0.673729,0.008245,3272.0,Bolivia,BOL,BOL,20210223
0.473057,0.019046,701.0,Bosnia and Herzegovina,BIH,BIH,20210223
0.349146,0.001735,75531.0,Brazil,BRA,BRA,20210223
0.486553,0.00879,3234.0,Bulgaria,BGR,BGR,20210223
0.690397,0.034356,190.0,Burkina Faso,BFA,BFA,20210223
0.663093,0.025391,342.0,Cambodia,KHM,KHM,20210223
0.727068,0.021561,432.0,Cameroon,CMR,CMR,20210223
0.394697,0.003829,16352.0,Canada,CAN,CAN,20210223
0.500401,0.005411,8551.0,Chile,CHL,CHL,20210223
0.626613,0.004264,12895.0,Colombia,COL,COL,20210223
0.49287,0.010257,2377.0,Costa Rica,CRI,CRI,20210223
0.69744,0.020562,517.0,C̫te d'Ivoire,CIV,CIV,20210223
0.408148,0.011611,1803.0,Croatia,HRV,HRV,20210223
0.274397,0.00511,7628.0,Czech Republic,CZE,CZE,20210223
0.666875,0.032604,233.0,Democratic Republic of the Congo,COD,COD,20210223
0.2652,0.00491,8091.0,Denmark,DNK,DNK,20210223
0.654633,0.01086,1971.0,Dominican Republic,DOM,DOM,20210223
0.697921,0.00558,6795.0,Ecuador,ECU,ECU,20210223
0.677807,0.006115,5875.0,Egypt,EGY,EGY,20210223
0.663957,0.009405,2542.0,El Salvador,SLV,SLV,20210223
0.652839,0.018194,684.0,Ethiopia,ETH,ETH,20210223
0.311532,0.00954,2365.0,Finland,FIN,FIN,20210223
0.493118,0.003003,27750.0,France,FRA,FRA,20210223
0.368682,0.002739,31020.0,Germany,DEU,DEU,20210223
0.802624,0.010542,1461.0,Ghana,GHA,GHA,20210223
0.411057,0.006422,5888.0,Greece,GRC,GRC,20210223
0.70739,0.009654,2217.0,Guatemala,GTM,GTM,20210223
0.484463,0.040834,165.0,Guinea,GIN,GIN,20210223
0.692325,0.030986,232.0,Haiti,HTI,HTI,20210223
0.693612,0.010621,1901.0,Honduras,HND,HND,20210223
0.570269,0.014158,1222.0,Hong Kong,HKG,HKG,20210223
0.440901,0.004563,11851.0,Hungary,HUN,HUN,20210223
0.486927,0.003388,21789.0,India,IND,IND,20210223
0.494369,0.00482,10756.0,Indonesia,IDN,IDN,20210223
0.59567,0.007548,4232.0,Iraq,IRQ,IRQ,20210223
0.401407,0.007885,3873.0,Ireland,IRL,IRL,20210223
0.262937,0.0053,6921.0,Israel,ISR,ISR,20210223
0.484071,0.002747,33116.0,Italy,ITA,ITA,20210223
0.699706,0.002065,49301.0,Japan,JPN,JPN,20210223
0.642826,0.010948,1956.0,Jordan,JOR,JOR,20210223
0.709563,0.01459,1012.0,Kazakhstan,KAZ,KAZ,20210223
0.809288,0.008014,2439.0,Kenya,KEN,KEN,20210223
0.57384,0.024669,455.0,Kuwait,KWT,KWT,20210223
0.67224,0.027302,305.0,Kyrgyzstan,KGZ,KGZ,20210223
0.520202,0.04239,147.0,Laos,LAO,LAO,20210223
0.57108,0.014014,1255.0,Lebanon,LBN,LBN,20210223
0.576425,0.014854,1117.0,Libya,LBY,LBY,20210223
0.7134,0.041147,124.0,Madagascar,MDG,MDG,20210223
0.692206,0.006784,4639.0,Malaysia,MYS,MYS,20210223
0.503243,0.041021,160.0,Mali,MLI,MLI,20210223
0.580922,0.002119,54241.0,Mexico,MEX,MEX,20210223
0.724443,0.016683,724.0,Moldova,MDA,MDA,20210223
0.381371,0.011596,1771.0,Morocco,MAR,MAR,20210223
0.830993,0.014766,652.0,Mozambique,MOZ,MOZ,20210223
0.428846,0.022579,501.0,Myanmar,MMR,MMR,20210223
0.597344,0.012652,1529.0,Nepal,NPL,NPL,20210223
0.312374,0.004432,10944.0,Netherlands,NLD,NLD,20210223
0.449333,0.007763,4117.0,New Zealand,NZL,NZL,20210223
0.725862,0.014227,1151.0,Nicaragua,NIC,NIC,20210223
0.761182,0.007591,3181.0,Nigeria,NGA,NGA,20210223
0.204383,0.004693,7407.0,Norway,NOR,NOR,20210223
0.49273,0.034079,224.0,Oman,OMN,OMN,20210223
0.585041,0.009104,2925.0,Pakistan,PAK,PAK,20210223
0.623648,0.019219,662.0,Palestine,PSE,PSE,20210223
0.583503,0.013125,1412.0,Panama,PAN,PAN,20210223
0.532101,0.012832,1529.0,Paraguay,PRY,PRY,20210223
0.616503,0.005047,9308.0,Peru,PER,PER,20210223
0.813435,0.004062,9231.0,Philippines,PHL,PHL,20210223
0.505433,0.005134,9492.0,Poland,POL,POL,20210223
0.598399,0.004734,10739.0,Portugal,PRT,PRT,20210223
0.531589,0.008473,3483.0,"Puerto Rico, U.S.",PRI,PRI,20210223
0.505843,0.021986,529.0,Qatar,QAT,QAT,20210223
0.46579,0.005725,7605.0,Romania,ROU,ROU,20210223
0.601419,0.005276,8602.0,Russia,RUS,RUS,20210223
0.505004,0.010464,2335.0,Saudi Arabia,SAU,SAU,20210223
0.520956,0.032497,240.0,Senegal,SEN,SEN,20210223
0.361753,0.008815,2977.0,Serbia,SRB,SRB,20210223
0.545426,0.015801,1009.0,Singapore,SGP,SGP,20210223
0.313597,0.007401,3939.0,Slovakia,SVK,SVK,20210223
0.543775,0.01377,1311.0,Slovenia,SVN,SVN,20210223
0.66549,0.006336,5549.0,South Africa,ZAF,ZAF,20210223
0.588798,0.00806,3755.0,South Korea,KOR,KOR,20210223
0.523814,0.003744,17821.0,Spain,ESP,ESP,20210223
0.668815,0.015488,945.0,Sri Lanka,LKA,LKA,20210223
0.58648,0.015079,1075.0,Sudan,SDN,SDN,20210223
0.33145,0.003385,19370.0,Sweden,SWE,SWE,20210223
0.392943,0.007368,4395.0,Switzerland,CHE,CHE,20210223
0.541093,0.004647,11547.0,Taiwan,TWN,TWN,20210223
0.654908,0.017788,712.0,Tanzania,TZA,TZA,20210223
0.587333,0.00538,8423.0,Thailand,THA,THA,20210223
0.622439,0.01199,1632.0,Tunisia,TUN,TUN,20210223
0.625227,0.004826,10072.0,Turkey,TUR,TUR,20210223
0.763236,0.004607,8583.0,Ukraine,UKR,UKR,20210223
0.449218,0.011188,2105.0,United Arab Emirates,ARE,ARE,20210223
0.253224,0.003093,19792.0,United Kingdom,GBR,GBR,20210223
0.657116,0.008705,2991.0,Uruguay,URY,URY,20210223
0.63692,0.021877,507.0,Uzbekistan,UZB,UZB,20210223
0.73606,0.006684,4368.0,Venezuela,VEN,VEN,20210223
0.426545,0.003269,22867.0,Vietnam,VNM,VNM,20210223
0.459298,0.026071,402.0,Yemen,YEM,YEM,20210223
0.560081,0.02252,499.0,Afghanistan,AFG,AFG,20210224
0.535771,0.023127,524.0,Albania,ALB,ALB,20210224
0.556677,0.010854,2112.0,Algeria,DZA,DZA,20210224
0.731664,0.025259,338.0,Angola,AGO,AGO,20210224
0.557716,0.003851,16640.0,Argentina,ARG,ARG,20210224
0.691435,0.037233,182.0,Armenia,ARM,ARM,20210224
0.416285,0.005684,7862.0,Australia,AUS,AUS,20210224
0.357983,0.006724,5102.0,Austria,AUT,AUT,20210224
0.585746,0.023628,446.0,Azerbaijan,AZE,AZE,20210224
0.533095,0.008568,3382.0,Bangladesh,BGD,BGD,20210224
0.781927,0.012073,1259.0,Belarus,BLR,BLR,20210224
0.393115,0.007033,4831.0,Belgium,BEL,BEL,20210224
0.70163,0.038882,146.0,Benin,BEN,BEN,20210224
0.669238,0.008403,3162.0,Bolivia,BOL,BOL,20210224
0.452123,0.018789,716.0,Bosnia and Herzegovina,BIH,BIH,20210224
0.349866,0.001732,75826.0,Brazil,BRA,BRA,20210224
0.484658,0.008831,3203.0,Bulgaria,BGR,BGR,20210224
0.688904,0.034475,188.0,Burkina Faso,BFA,BFA,20210224
0.654042,0.024339,395.0,Cambodia,KHM,KHM,20210224
0.739666,0.021391,421.0,Cameroon,CMR,CMR,20210224
0.390547,0.003841,16189.0,Canada,CAN,CAN,20210224
0.498324,0.005419,8529.0,Chile,CHL,CHL,20210224
0.623657,0.004294,12771.0,Colombia,COL,COL,20210224
0.48932,0.010311,2354.0,Costa Rica,CRI,CRI,20210224
0.702739,0.021325,479.0,C̫te d'Ivoire,CIV,CIV,20210224
0.408088,0.011612,1802.0,Croatia,HRV,HRV,20210224
0.270263,0.005034,7785.0,Czech Republic,CZE,CZE,20210224
0.673466,0.032805,227.0,Democratic Republic of the Congo,COD,COD,20210224
0.267273,0.004958,7979.0,Denmark,DNK,DNK,20210224
0.645341,0.011013,1947.0,Dominican Republic,DOM,DOM,20210224
0.697076,0.005719,6475.0,Ecuador,ECU,ECU,20210224
0.689124,0.00602,5934.0,Egypt,EGY,EGY,20210224
0.647915,0.009561,2520.0,El Salvador,SLV,SLV,20210224
0.646955,0.017873,716.0,Ethiopia,ETH,ETH,20210224
0.313031,0.009576,2365.0,Finland,FIN,FIN,20210224
0.491922,0.003007,27685.0,France,FRA,FRA,20210224
0.364002,0.002731,31048.0,Germany,DEU,DEU,20210224
0.792067,0.010809,1431.0,Ghana,GHA,GHA,20210224
0.409897,0.006414,5912.0,Greece,GRC,GRC,20210224
0.707742,0.009712,2190.0,Guatemala,GTM,GTM,20210224
0.525746,0.041679,163.0,Guinea,GIN,GIN,20210224
0.695947,0.030295,240.0,Haiti,HTI,HTI,20210224
0.690289,0.010694,1885.0,Honduras,HND,HND,20210224
0.548823,0.014384,1206.0,Hong Kong,HKG,HKG,20210224
0.437597,0.004534,11980.0,Hungary,HUN,HUN,20210224
0.489436,0.003374,21990.0,India,IND,IND,20210224
0.494083,0.004847,10637.0,Indonesia,IDN,IDN,20210224
0.594561,0.007607,4182.0,Iraq,IRQ,IRQ,20210224
0.396604,0.007831,3908.0,Ireland,IRL,IRL,20210224
0.258305,0.005309,6816.0,Israel,ISR,ISR,20210224
0.485279,0.002753,32996.0,Italy,ITA,ITA,20210224
0.6998,0.002081,48565.0,Japan,JPN,JPN,20210224
0.640658,0.010809,2013.0,Jordan,JOR,JOR,20210224
0.720289,0.014396,1007.0,Kazakhstan,KAZ,KAZ,20210224
0.809073,0.008068,2410.0,Kenya,KEN,KEN,20210224
0.570311,0.023255,455.0,Kuwait,KWT,KWT,20210224
0.665717,0.027817,297.0,Kyrgyzstan,KGZ,KGZ,20210224
0.532579,0.042123,148.0,Laos,LAO,LAO,20210224
0.559289,0.013894,1290.0,Lebanon,LBN,LBN,20210224
0.562833,0.014805,1134.0,Libya,LBY,LBY,20210224
0.664245,0.045187,118.0,Madagascar,MDG,MDG,20210224
0.687983,0.006752,4720.0,Malaysia,MYS,MYS,20210224
0.536226,0.041674,152.0,Mali,MLI,MLI,20210224
0.579986,0.002126,53939.0,Mexico,MEX,MEX,20210224
0.729114,0.016474,734.0,Moldova,MDA,MDA,20210224
0.375314,0.011521,1779.0,Morocco,MAR,MAR,20210224
0.822119,0.015375,625.0,Mozambique,MOZ,MOZ,20210224
0.444675,0.022288,518.0,Myanmar,MMR,MMR,20210224
0.591935,0.012867,1494.0,Nepal,NPL,NPL,20210224
0.308181,0.004428,10876.0,Netherlands,NLD,NLD,20210224
0.447554,0.007855,4017.0,New Zealand,NZL,NZL,20210224
0.703245,0.01471,1123.0,Nicaragua,NIC,NIC,20210224
0.758108,0.00769,3137.0,Nigeria,NGA,NGA,20210224
0.208727,0.004723,7412.0,Norway,NOR,NOR,20210224
0.512721,0.034932,213.0,Oman,OMN,OMN,20210224
0.567309,0.009092,2967.0,Pakistan,PAK,PAK,20210224
