pct_trust_doctors,trust_doctors_se,pct_trust_doctors_unw,trust_doctors_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.601946,0.016969,0.623775,0.017146,816.0,South Africa,ZAF,ZAF,20210221
0.618554,0.021074,0.628083,0.021179,527.0,South Korea,KOR,KOR,20210221
0.766092,0.00832,0.778491,0.008482,2492.0,Spain,ESP,ESP,20210221
0.820705,0.039698,0.765217,0.035927,115.0,Sri Lanka,LKA,LKA,20210221
0.547927,0.043367,0.614173,0.044338,127.0,Sudan,SDN,SDN,20210221
0.607072,0.009628,0.624013,0.009708,2532.0,Sweden,SWE,SWE,20210221
0.497111,0.021757,0.491493,0.021759,529.0,Switzerland,CHE,CHE,20210221
0.678609,0.011424,0.69132,0.01155,1636.0,Taiwan,TWN,TWN,20210221
0.627955,0.01388,0.614135,0.013782,1231.0,Thailand,THA,THA,20210221
0.455916,0.033262,0.453333,0.033278,225.0,Tunisia,TUN,TUN,20210221
0.543804,0.014097,0.554662,0.014127,1244.0,Turkey,TUR,TUR,20210221
0.327739,0.013966,0.326241,0.013982,1128.0,Ukraine,UKR,UKR,20210221
0.672282,0.040572,0.633803,0.039529,142.0,United Arab Emirates,ARE,ARE,20210221
0.620588,0.010676,0.626887,0.010712,2053.0,United Kingdom,GBR,GBR,20210221
0.556108,0.025049,0.580977,0.025223,389.0,Uruguay,URY,URY,20210221
0.724128,0.018265,0.748673,0.01882,565.0,Venezuela,VEN,VEN,20210221
0.629766,0.008983,0.629322,0.008981,2892.0,Vietnam,VNM,VNM,20210221
0.462432,0.032363,0.416309,0.032734,233.0,Algeria,DZA,DZA,20210222
0.724208,0.009019,0.745712,0.009257,2332.0,Argentina,ARG,ARG,20210222
0.631132,0.014629,0.637373,0.014682,1081.0,Australia,AUS,AUS,20210222
0.482547,0.018949,0.490674,0.018941,697.0,Austria,AUT,AUT,20210222
0.652298,0.027748,0.637874,0.027496,301.0,Bangladesh,BGD,BGD,20210222
0.347554,0.035665,0.319767,0.036415,172.0,Belarus,BLR,BLR,20210222
0.586309,0.018776,0.594161,0.018831,685.0,Belgium,BEL,BEL,20210222
0.715102,0.020965,0.711538,0.020887,468.0,Bolivia,BOL,BOL,20210222
0.796728,0.00389,0.806834,0.003965,10302.0,Brazil,BRA,BRA,20210222
0.549475,0.025119,0.56266,0.025194,391.0,Bulgaria,BGR,BGR,20210222
0.607909,0.010176,0.613974,0.010204,2290.0,Canada,CAN,CAN,20210222
0.74184,0.014008,0.754497,0.014243,945.0,Chile,CHL,CHL,20210222
0.724283,0.010422,0.736165,0.010568,1789.0,Colombia,COL,COL,20210222
0.712916,0.024842,0.713855,0.024866,332.0,Costa Rica,CRI,CRI,20210222
0.443121,0.032268,0.434599,0.032336,237.0,Croatia,HRV,HRV,20210222
0.509995,0.015645,0.509785,0.015645,1022.0,Czech Republic,CZE,CZE,20210222
0.560115,0.015504,0.53134,0.015422,1037.0,Denmark,DNK,DNK,20210222
0.736046,0.027045,0.732342,0.026925,269.0,Dominican Republic,DOM,DOM,20210222
0.686705,0.014577,0.711479,0.014924,967.0,Ecuador,ECU,ECU,20210222
0.503273,0.017658,0.534418,0.017699,799.0,Egypt,EGY,EGY,20210222
0.733427,0.02274,0.733509,0.022743,379.0,El Salvador,SLV,SLV,20210222
0.602808,0.026786,0.598214,0.026734,336.0,Finland,FIN,FIN,20210222
0.495922,0.008215,0.490551,0.008216,3704.0,France,FRA,FRA,20210222
0.511882,0.007721,0.51109,0.00772,4193.0,Germany,DEU,DEU,20210222
0.615919,0.033204,0.618605,0.033248,215.0,Ghana,GHA,GHA,20210222
0.672642,0.017363,0.671214,0.017344,733.0,Greece,GRC,GRC,20210222
0.706066,0.025897,0.731293,0.026614,294.0,Guatemala,GTM,GTM,20210222
0.762513,0.025604,0.777358,0.02619,265.0,Honduras,HND,HND,20210222
0.559456,0.037724,0.572254,0.037854,173.0,Hong Kong,HKG,HKG,20210222
0.543915,0.012525,0.580811,0.012643,1553.0,Hungary,HUN,HUN,20210222
0.608755,0.009047,0.624782,0.009119,2865.0,India,IND,IND,20210222
0.474481,0.013723,0.470544,0.013729,1324.0,Indonesia,IDN,IDN,20210222
0.502699,0.021886,0.478927,0.021905,522.0,Iraq,IRQ,IRQ,20210222
0.726997,0.019692,0.729412,0.019747,510.0,Ireland,IRL,IRL,20210222
0.37414,0.042446,0.407407,0.041803,135.0,Israel,ISR,ISR,20210222
0.760631,0.006684,0.755808,0.006639,4132.0,Italy,ITA,ITA,20210222
0.633429,0.005578,0.643215,0.005611,7377.0,Japan,JPN,JPN,20210222
0.475564,0.029983,0.508961,0.029952,279.0,Jordan,JOR,JOR,20210222
0.297435,0.040347,0.3,0.040248,130.0,Kazakhstan,KAZ,KAZ,20210222
0.669478,0.025454,0.681548,0.025701,336.0,Kenya,KEN,KEN,20210222
0.66589,0.038556,0.645161,0.038009,155.0,Lebanon,LBN,LBN,20210222
0.576643,0.038277,0.56213,0.03812,169.0,Libya,LBY,LBY,20210222
0.623097,0.018916,0.625,0.018935,656.0,Malaysia,MYS,MYS,20210222
0.794091,0.004497,0.815168,0.004685,7450.0,Mexico,MEX,MEX,20210222
0.329333,0.04617,0.313725,0.046764,102.0,Moldova,MDA,MDA,20210222
0.633086,0.036708,0.526882,0.035435,186.0,Morocco,MAR,MAR,20210222
0.648696,0.038058,0.62963,0.037623,162.0,Nepal,NPL,NPL,20210222
0.44757,0.012585,0.447503,0.012585,1562.0,Netherlands,NLD,NLD,20210222
0.575203,0.021559,0.564151,0.021492,530.0,New Zealand,NZL,NZL,20210222
0.724384,0.036647,0.737931,0.037235,145.0,Nicaragua,NIC,NIC,20210222
0.60833,0.023842,0.654135,0.024467,399.0,Nigeria,NGA,NGA,20210222
0.551714,0.015771,0.531936,0.015719,1002.0,Norway,NOR,NOR,20210222
0.676149,0.025364,0.630854,0.024595,363.0,Pakistan,PAK,PAK,20210222
0.662785,0.034182,0.690217,0.034947,184.0,Panama,PAN,PAN,20210222
0.737154,0.031082,0.71028,0.030161,214.0,Paraguay,PRY,PRY,20210222
0.704748,0.012466,0.725995,0.01275,1281.0,Peru,PER,PER,20210222
0.588305,0.013236,0.633007,0.013515,1327.0,Philippines,PHL,PHL,20210222
0.450317,0.014477,0.471429,0.014429,1190.0,Poland,POL,POL,20210222
0.740578,0.012244,0.738557,0.012213,1289.0,Portugal,PRT,PRT,20210222
0.725299,0.024084,0.724638,0.024066,345.0,"Puerto Rico, U.S.",PRI,PRI,20210222
0.525366,0.017894,0.534704,0.017914,778.0,Romania,ROU,ROU,20210222
0.328249,0.015554,0.330055,0.015532,915.0,Russia,RUS,RUS,20210222
0.572123,0.029562,0.578571,0.029621,280.0,Saudi Arabia,SAU,SAU,20210222
0.417172,0.030271,0.440741,0.030064,270.0,Serbia,SRB,SRB,20210222
0.706087,0.039053,0.730769,0.040109,130.0,Singapore,SGP,SGP,20210222
0.510696,0.022344,0.537074,0.0224,499.0,Slovakia,SVK,SVK,20210222
0.50331,0.039394,0.487654,0.039405,162.0,Slovenia,SVN,SVN,20210222
0.617986,0.017508,0.636243,0.017683,756.0,South Africa,ZAF,ZAF,20210222
0.574492,0.021061,0.620301,0.021456,532.0,South Korea,KOR,KOR,20210222
0.787658,0.008401,0.787279,0.008395,2374.0,Spain,ESP,ESP,20210222
0.73998,0.045242,0.712871,0.043865,101.0,Sri Lanka,LKA,LKA,20210222
0.574198,0.03838,0.550296,0.038149,169.0,Sudan,SDN,SDN,20210222
0.610624,0.009544,0.60687,0.009528,2620.0,Sweden,SWE,SWE,20210222
0.458341,0.020787,0.474048,0.020743,578.0,Switzerland,CHE,CHE,20210222
0.670317,0.011739,0.696871,0.012007,1534.0,Taiwan,TWN,TWN,20210222
0.643398,0.014238,0.615056,0.014016,1169.0,Thailand,THA,THA,20210222
0.487872,0.034484,0.516588,0.034493,211.0,Tunisia,TUN,TUN,20210222
0.543855,0.014953,0.551942,0.014977,1107.0,Turkey,TUR,TUR,20210222
0.343919,0.014126,0.32821,0.01429,1106.0,Ukraine,UKR,UKR,20210222
0.620132,0.039532,0.618421,0.039498,152.0,United Arab Emirates,ARE,ARE,20210222
0.623739,0.011197,0.632004,0.011248,1856.0,United Kingdom,GBR,GBR,20210222
0.612777,0.022945,0.643021,0.023329,437.0,Uruguay,URY,URY,20210222
0.758866,0.017305,0.776248,0.017762,581.0,Venezuela,VEN,VEN,20210222
0.598024,0.009149,0.626609,0.009274,2796.0,Vietnam,VNM,VNM,20210222
