percent_dc,mc_se,percent_dc_unw,dc_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.263676,0.006619,0.289849,0.006429,4699.0,India,IND,IND,20201206
0.341084,0.010286,0.369496,0.010103,2203.0,Indonesia,IDN,IDN,20201206
0.568936,0.021608,0.6,0.021843,515.0,Iraq,IRQ,IRQ,20201206
0.418493,0.019952,0.390651,0.020173,599.0,Ireland,IRL,IRL,20201206
0.528392,0.017983,0.554248,0.01806,765.0,Israel,ISR,ISR,20201206
0.32956,0.0065,0.347186,0.006417,5366.0,Italy,ITA,ITA,20201206
0.275969,0.004974,0.279627,0.004954,8143.0,Japan,JPN,JPN,20201206
0.381364,0.02292,0.431624,0.022477,468.0,Jordan,JOR,JOR,20201206
0.447146,0.039747,0.455696,0.039681,158.0,Kazakhstan,KAZ,KAZ,20201206
0.472882,0.02149,0.487085,0.021465,542.0,Kenya,KEN,KEN,20201206
0.345233,0.035787,0.375,0.035146,184.0,Lebanon,LBN,LBN,20201206
0.510107,0.034557,0.552885,0.034745,208.0,Libya,LBY,LBY,20201206
0.238065,0.015346,0.277843,0.014591,853.0,Malaysia,MYS,MYS,20201206
0.488652,0.005407,0.5215,0.005411,8535.0,Mexico,MEX,MEX,20201206
0.481146,0.038438,0.482353,0.038434,170.0,Moldova,MDA,MDA,20201206
0.376812,0.027958,0.45283,0.027217,318.0,Morocco,MAR,MAR,20201206
0.16284,0.019967,0.196474,0.018554,397.0,Myanmar,MMR,MMR,20201206
0.270721,0.026346,0.324921,0.024996,317.0,Nepal,NPL,NPL,20201206
0.412209,0.01245,0.406932,0.012475,1558.0,Netherlands,NLD,NLD,20201206
0.70393,0.020249,0.711155,0.020396,502.0,New Zealand,NZL,NZL,20201206
0.611676,0.031357,0.630252,0.031658,238.0,Nicaragua,NIC,NIC,20201206
0.5323,0.023922,0.55787,0.024034,432.0,Nigeria,NGA,NGA,20201206
0.433421,0.014095,0.422295,0.014141,1229.0,Norway,NOR,NOR,20201206
0.486249,0.016222,0.502629,0.016216,951.0,Pakistan,PAK,PAK,20201206
0.481734,0.036249,0.518325,0.03625,191.0,Palestine,PSE,PSE,20201206
0.358114,0.029712,0.353846,0.029791,260.0,Panama,PAN,PAN,20201206
0.545472,0.027634,0.550769,0.027663,325.0,Paraguay,PRY,PRY,20201206
0.529655,0.015621,0.539745,0.015643,1019.0,Peru,PER,PER,20201206
0.244481,0.010883,0.260896,0.010652,1629.0,Philippines,PHL,PHL,20201206
0.51691,0.013501,0.539589,0.013535,1364.0,Poland,POL,POL,20201206
0.374544,0.012746,0.383242,0.012689,1456.0,Portugal,PRT,PRT,20201206
0.414579,0.018227,0.362984,0.018674,697.0,"Puerto Rico, U.S.",PRI,PRI,20201206
0.432264,0.013556,0.450297,0.013498,1348.0,Romania,ROU,ROU,20201206
0.530978,0.013121,0.529696,0.013119,1448.0,Russia,RUS,RUS,20201206
0.395017,0.026043,0.428177,0.025729,362.0,Saudi Arabia,SAU,SAU,20201206
0.404041,0.022617,0.422594,0.022468,478.0,Serbia,SRB,SRB,20201206
0.564375,0.032422,0.529412,0.032208,238.0,Singapore,SGP,SGP,20201206
0.574294,0.025211,0.584856,0.025298,383.0,Slovakia,SVK,SVK,20201206
0.324833,0.031742,0.306604,0.03224,212.0,Slovenia,SVN,SVN,20201206
0.498946,0.018329,0.492617,0.018331,745.0,South Africa,ZAF,ZAF,20201206
0.374823,0.015126,0.340122,0.015455,982.0,South Korea,KOR,KOR,20201206
0.40765,0.009018,0.425673,0.008963,3007.0,Spain,ESP,ESP,20201206
0.242017,0.033773,0.263158,0.032849,171.0,Sri Lanka,LKA,LKA,20201206
0.58004,0.032597,0.657277,0.033897,213.0,Sudan,SDN,SDN,20201206
0.409858,0.008477,0.384335,0.00857,3294.0,Sweden,SWE,SWE,20201206
0.500672,0.018197,0.497354,0.018197,756.0,Switzerland,CHE,CHE,20201206
0.389364,0.011892,0.402116,0.011826,1701.0,Taiwan,TWN,TWN,20201206
0.197136,0.008121,0.198258,0.008104,2411.0,Thailand,THA,THA,20201206
0.492475,0.029185,0.464164,0.029257,293.0,Tunisia,TUN,TUN,20201206
0.135192,0.006731,0.164636,0.006206,3037.0,Turkey,TUR,TUR,20201206
0.567333,0.010262,0.566652,0.01026,2333.0,Ukraine,UKR,UKR,20201206
0.290447,0.025684,0.34593,0.024512,344.0,United Arab Emirates,ARE,ARE,20201206
0.315166,0.009103,0.321822,0.009052,2635.0,United Kingdom,GBR,GBR,20201206
0.608283,0.018262,0.559459,0.017956,740.0,Uruguay,URY,URY,20201206
0.551438,0.019063,0.542398,0.01903,684.0,Venezuela,VEN,VEN,20201206
0.485925,0.010336,0.465665,0.010357,2330.0,Vietnam,VNM,VNM,20201206
0.610963,0.046573,0.584071,0.046067,113.0,Afghanistan,AFG,AFG,20201207
0.501924,0.025091,0.526448,0.025126,397.0,Algeria,DZA,DZA,20201207
0.553473,0.009933,0.560448,0.009949,2498.0,Argentina,ARG,ARG,20201207
0.588528,0.013393,0.600897,0.013458,1338.0,Australia,AUS,AUS,20201207
0.428976,0.018883,0.443001,0.018814,693.0,Austria,AUT,AUT,20201207
0.474578,0.041614,0.451389,0.041758,144.0,Azerbaijan,AZE,AZE,20201207
0.43483,0.022587,0.440083,0.022557,484.0,Bangladesh,BGD,BGD,20201207
0.618375,0.027161,0.601227,0.026947,326.0,Belarus,BLR,BLR,20201207
0.342754,0.017881,0.33429,0.017991,697.0,Belgium,BEL,BEL,20201207
0.608784,0.021394,0.654545,0.021957,495.0,Bolivia,BOL,BOL,20201207
0.398524,0.040108,0.525641,0.039325,156.0,Bosnia and Herzegovina,BIH,BIH,20201207
0.59707,0.004438,0.60334,0.004449,12154.0,Brazil,BRA,BRA,20201207
0.4278,0.02397,0.409953,0.024113,422.0,Bulgaria,BGR,BGR,20201207
0.284761,0.045137,0.304762,0.044254,105.0,Cambodia,KHM,KHM,20201207
0.291187,0.009053,0.32246,0.008799,2667.0,Canada,CAN,CAN,20201207
0.527973,0.013949,0.536357,0.013964,1279.0,Chile,CHL,CHL,20201207
0.517431,0.010535,0.544275,0.01057,2236.0,Colombia,COL,COL,20201207
0.509547,0.022455,0.520161,0.022469,496.0,Costa Rica,CRI,CRI,20201207
0.364909,0.022774,0.359551,0.022846,445.0,Croatia,HRV,HRV,20201207
0.567733,0.017158,0.575211,0.017195,831.0,Czech Republic,CZE,CZE,20201207
0.572662,0.013524,0.567386,0.013504,1343.0,Denmark,DNK,DNK,20201207
0.54376,0.027061,0.568452,0.027213,336.0,Dominican Republic,DOM,DOM,20201207
0.555483,0.016557,0.59795,0.01678,878.0,Ecuador,ECU,ECU,20201207
0.632369,0.014497,0.623435,0.014427,1118.0,Egypt,EGY,EGY,20201207
0.60949,0.024226,0.623441,0.024393,401.0,El Salvador,SLV,SLV,20201207
0.440399,0.024811,0.4914,0.024638,407.0,Finland,FIN,FIN,20201207
0.377612,0.008345,0.37833,0.008342,3378.0,France,FRA,FRA,20201207
0.484998,0.00779,0.520175,0.007793,4114.0,Germany,DEU,DEU,20201207
0.41686,0.044143,0.433071,0.043923,127.0,Ghana,GHA,GHA,20201207
0.398569,0.019214,0.438623,0.018958,668.0,Greece,GRC,GRC,20201207
0.563778,0.025521,0.523438,0.02534,384.0,Guatemala,GTM,GTM,20201207
0.480557,0.03054,0.494424,0.030519,269.0,Honduras,HND,HND,20201207
0.323666,0.027814,0.321555,0.027862,283.0,Hong Kong,HKG,HKG,20201207
0.551612,0.012375,0.541924,0.012352,1622.0,Hungary,HUN,HUN,20201207
0.265256,0.006853,0.285023,0.006702,4340.0,India,IND,IND,20201207
0.334716,0.010589,0.351205,0.010468,2033.0,Indonesia,IDN,IDN,20201207
0.566591,0.023275,0.582222,0.023386,450.0,Iraq,IRQ,IRQ,20201207
0.410479,0.021766,0.394059,0.021912,505.0,Ireland,IRL,IRL,20201207
0.508632,0.01948,0.517451,0.019489,659.0,Israel,ISR,ISR,20201207
0.318926,0.007039,0.34351,0.006908,4553.0,Italy,ITA,ITA,20201207
0.316351,0.005385,0.311291,0.005408,7395.0,Japan,JPN,JPN,20201207
0.364713,0.024343,0.402948,0.023889,407.0,Jordan,JOR,JOR,20201207
0.530964,0.039204,0.575,0.039576,160.0,Kazakhstan,KAZ,KAZ,20201207
0.426244,0.021246,0.440585,0.021164,547.0,Kenya,KEN,KEN,20201207
0.373255,0.037341,0.369048,0.037427,168.0,Lebanon,LBN,LBN,20201207
0.591411,0.034285,0.581731,0.034167,208.0,Libya,LBY,LBY,20201207
0.245631,0.015546,0.27339,0.015014,823.0,Malaysia,MYS,MYS,20201207
0.490387,0.005452,0.521496,0.005456,8397.0,Mexico,MEX,MEX,20201207
0.543627,0.042129,0.539007,0.042097,141.0,Moldova,MDA,MDA,20201207
0.366081,0.029972,0.445652,0.02905,276.0,Morocco,MAR,MAR,20201207
0.198246,0.021852,0.23545,0.020533,378.0,Myanmar,MMR,MMR,20201207
0.352265,0.027997,0.395425,0.027352,306.0,Nepal,NPL,NPL,20201207
0.405046,0.012681,0.37799,0.012839,1463.0,Netherlands,NLD,NLD,20201207
0.678517,0.022688,0.682464,0.022762,422.0,New Zealand,NZL,NZL,20201207
0.5936,0.03477,0.614213,0.035083,197.0,Nicaragua,NIC,NIC,20201207
0.432171,0.023978,0.467742,0.023806,434.0,Nigeria,NGA,NGA,20201207
0.456436,0.014774,0.424107,0.01489,1120.0,Norway,NOR,NOR,20201207
0.450068,0.016584,0.498901,0.016501,910.0,Pakistan,PAK,PAK,20201207
0.502699,0.038348,0.502924,0.038348,171.0,Palestine,PSE,PSE,20201207
0.356997,0.030595,0.362903,0.030485,248.0,Panama,PAN,PAN,20201207
0.514712,0.029286,0.520548,0.029298,292.0,Paraguay,PRY,PRY,20201207
0.540038,0.016027,0.540289,0.016027,968.0,Peru,PER,PER,20201207
0.285149,0.011771,0.305029,0.011542,1531.0,Philippines,PHL,PHL,20201207
0.545665,0.013807,0.568323,0.013879,1288.0,Poland,POL,POL,20201207
0.334901,0.013318,0.36,0.013095,1300.0,Portugal,PRT,PRT,20201207
0.371719,0.019017,0.373457,0.018999,648.0,"Puerto Rico, U.S.",PRI,PRI,20201207
0.478922,0.014546,0.489002,0.014536,1182.0,Romania,ROU,ROU,20201207
0.568921,0.013014,0.548872,0.012952,1463.0,Russia,RUS,RUS,20201207
0.348276,0.026293,0.399425,0.025576,348.0,Saudi Arabia,SAU,SAU,20201207
0.399587,0.023592,0.428571,0.023351,441.0,Serbia,SRB,SRB,20201207
0.449444,0.03297,0.442982,0.033016,228.0,Singapore,SGP,SGP,20201207
0.493907,0.027907,0.503106,0.027905,322.0,Slovakia,SVK,SVK,20201207
0.272174,0.032175,0.280612,0.031873,196.0,Slovenia,SVN,SVN,20201207
0.500589,0.017945,0.51094,0.017949,777.0,South Africa,ZAF,ZAF,20201207
0.340304,0.016488,0.360424,0.016271,849.0,South Korea,KOR,KOR,20201207
0.405468,0.009524,0.420171,0.009474,2687.0,Spain,ESP,ESP,20201207
0.209022,0.037594,0.24812,0.035391,133.0,Sri Lanka,LKA,LKA,20201207
0.712944,0.029605,0.735426,0.030362,223.0,Sudan,SDN,SDN,20201207
0.379756,0.008812,0.362017,0.008899,2975.0,Sweden,SWE,SWE,20201207
0.440156,0.019666,0.442879,0.019653,639.0,Switzerland,CHE,CHE,20201207
0.362147,0.012821,0.424344,0.012468,1487.0,Taiwan,TWN,TWN,20201207
0.209609,0.008679,0.209281,0.008684,2198.0,Thailand,THA,THA,20201207
0.443305,0.032559,0.470339,0.032406,236.0,Tunisia,TUN,TUN,20201207
0.243021,0.008882,0.268567,0.008595,2491.0,Turkey,TUR,TUR,20201207
0.55796,0.010833,0.581967,0.010908,2074.0,Ukraine,UKR,UKR,20201207
0.38281,0.028172,0.406557,0.027878,305.0,United Arab Emirates,ARE,ARE,20201207
0.307602,0.009908,0.316863,0.009828,2206.0,United Kingdom,GBR,GBR,20201207
0.587236,0.018315,0.578297,0.01826,728.0,Uruguay,URY,URY,20201207
0.621212,0.048355,0.617647,0.048268,102.0,Uzbekistan,UZB,UZB,20201207
0.574824,0.019506,0.555385,0.019406,650.0,Venezuela,VEN,VEN,20201207
0.461006,0.010917,0.462865,0.010914,2087.0,Vietnam,VNM,VNM,20201207
0.619739,0.048013,0.53211,0.046713,109.0,Afghanistan,AFG,AFG,20201208
0.517562,0.02606,0.490515,0.026048,369.0,Algeria,DZA,DZA,20201208
0.564477,0.009954,0.553908,0.009928,2495.0,Argentina,ARG,ARG,20201208
0.561892,0.014087,0.588862,0.014205,1221.0,Australia,AUS,AUS,20201208
0.419622,0.018071,0.428762,0.01802,751.0,Austria,AUT,AUT,20201208
0.398926,0.042911,0.396947,0.042948,131.0,Azerbaijan,AZE,AZE,20201208
0.439275,0.023216,0.468683,0.02309,463.0,Bangladesh,BGD,BGD,20201208
0.537207,0.028797,0.534884,0.028787,301.0,Belarus,BLR,BLR,20201208
0.326901,0.017449,0.352863,0.017128,751.0,Belgium,BEL,BEL,20201208
0.661163,0.021779,0.665957,0.021856,470.0,Bolivia,BOL,BOL,20201208
0.391698,0.042466,0.419118,0.042012,136.0,Bosnia and Herzegovina,BIH,BIH,20201208
0.571821,0.004458,0.583647,0.004475,12230.0,Brazil,BRA,BRA,20201208
0.424554,0.023281,0.437363,0.023197,455.0,Bulgaria,BGR,BGR,20201208
0.291619,0.009131,0.310358,0.008971,2568.0,Canada,CAN,CAN,20201208
0.550573,0.013786,0.552227,0.013791,1302.0,Chile,CHL,CHL,20201208
