smoothed_trust_politicians,smoothed_trust_politicians_se,sample_size,country,iso_code,gid_0,survey_date
0.131789,0.017973,382.0,Yemen,YEM,YEM,20210216
0.158492,0.015894,581.0,Afghanistan,AFG,AFG,20210217
0.13417,0.015129,524.0,Albania,ALB,ALB,20210217
0.172393,0.008958,1809.0,Algeria,DZA,DZA,20210217
0.20914,0.025396,251.0,Angola,AGO,AGO,20210217
0.098789,0.002402,15463.0,Argentina,ARG,ARG,20210217
0.057462,0.01818,172.0,Armenia,ARM,ARM,20210217
0.102085,0.002958,10518.0,Australia,AUS,AUS,20210217
0.075993,0.003795,4879.0,Austria,AUT,AUT,20210217
0.10773,0.016679,353.0,Azerbaijan,AZE,AZE,20210217
0.204432,0.008127,2483.0,Bangladesh,BGD,BGD,20210217
0.033957,0.005254,1199.0,Belarus,BLR,BLR,20210217
0.074534,0.003812,4750.0,Belgium,BEL,BEL,20210217
0.2619,0.0441,109.0,Benin,BEN,BEN,20210217
0.095726,0.0052,3283.0,Bolivia,BOL,BOL,20210217
0.051614,0.008335,697.0,Bosnia and Herzegovina,BIH,BIH,20210217
0.146905,0.001392,64666.0,Brazil,BRA,BRA,20210217
0.063773,0.004672,2746.0,Bulgaria,BGR,BGR,20210217
0.23447,0.03457,171.0,Burkina Faso,BFA,BFA,20210217
0.171358,0.024814,232.0,Cambodia,KHM,KHM,20210217
0.12746,0.017897,352.0,Cameroon,CMR,CMR,20210217
0.105988,0.002435,16739.0,Canada,CAN,CAN,20210217
0.098907,0.003531,7168.0,Chile,CHL,CHL,20210217
0.098351,0.002593,13205.0,Colombia,COL,COL,20210217
0.12135,0.006865,2273.0,Costa Rica,CRI,CRI,20210217
0.239536,0.019397,499.0,C̫te d'Ivoire,CIV,CIV,20210217
0.030727,0.003976,1914.0,Croatia,HRV,HRV,20210217
0.068774,0.00318,6348.0,Czech Republic,CZE,CZE,20210217
0.171447,0.027892,217.0,Democratic Republic of the Congo,COD,COD,20210217
0.151404,0.00409,7680.0,Denmark,DNK,DNK,20210217
0.106543,0.007709,1783.0,Dominican Republic,DOM,DOM,20210217
0.081543,0.003552,5961.0,Ecuador,ECU,ECU,20210217
0.136491,0.00456,5684.0,Egypt,EGY,EGY,20210217
0.091416,0.005898,2408.0,El Salvador,SLV,SLV,20210217
0.164944,0.014414,669.0,Ethiopia,ETH,ETH,20210217
0.150826,0.007397,2359.0,Finland,FIN,FIN,20210217
0.085983,0.001722,27096.0,France,FRA,FRA,20210217
0.085805,0.001629,29594.0,Germany,DEU,DEU,20210217
0.131783,0.0088,1487.0,Ghana,GHA,GHA,20210217
0.05897,0.003133,5667.0,Greece,GRC,GRC,20210217
0.10366,0.006482,2321.0,Guatemala,GTM,GTM,20210217
0.16411,0.037661,114.0,Guinea,GIN,GIN,20210217
0.215323,0.032355,164.0,Haiti,HTI,HTI,20210217
0.058263,0.005535,1805.0,Honduras,HND,HND,20210217
0.094217,0.008268,1267.0,Hong Kong,HKG,HKG,20210217
0.056552,0.002313,10045.0,Hungary,HUN,HUN,20210217
0.187114,0.002861,18540.0,India,IND,IND,20210217
0.245076,0.00414,10809.0,Indonesia,IDN,IDN,20210217
0.135826,0.005713,3644.0,Iraq,IRQ,IRQ,20210217
0.129853,0.005582,3738.0,Ireland,IRL,IRL,20210217
0.083465,0.008299,1114.0,Israel,ISR,ISR,20210217
0.123109,0.001919,29369.0,Italy,ITA,ITA,20210217
0.110866,0.001337,55258.0,Japan,JPN,JPN,20210217
0.122678,0.007927,1720.0,Jordan,JOR,JOR,20210217
0.073666,0.008981,847.0,Kazakhstan,KAZ,KAZ,20210217
0.128724,0.007348,2087.0,Kenya,KEN,KEN,20210217
0.210293,0.020398,450.0,Kuwait,KWT,KWT,20210217
0.079498,0.017046,266.0,Kyrgyzstan,KGZ,KGZ,20210217
0.195104,0.033887,147.0,Laos,LAO,LAO,20210217
0.095655,0.008227,1291.0,Lebanon,LBN,LBN,20210217
0.163593,0.01103,1138.0,Libya,LBY,LBY,20210217
0.12889,0.031313,124.0,Madagascar,MDG,MDG,20210217
0.187433,0.005516,5020.0,Malaysia,MYS,MYS,20210217
0.269689,0.036097,155.0,Mali,MLI,MLI,20210217
0.111908,0.001342,55189.0,Mexico,MEX,MEX,20210217
0.046705,0.008649,652.0,Moldova,MDA,MDA,20210217
0.198866,0.011313,1260.0,Morocco,MAR,MAR,20210217
0.217595,0.016756,612.0,Mozambique,MOZ,MOZ,20210217
0.327896,0.022136,462.0,Myanmar,MMR,MMR,20210217
0.144657,0.009741,1344.0,Nepal,NPL,NPL,20210217
0.077157,0.002625,10360.0,Netherlands,NLD,NLD,20210217
0.138098,0.004933,4890.0,New Zealand,NZL,NZL,20210217
0.100956,0.008957,1131.0,Nicaragua,NIC,NIC,20210217
0.164411,0.00689,2914.0,Nigeria,NGA,NGA,20210217
0.121419,0.0038,7418.0,Norway,NOR,NOR,20210217
0.134963,0.024026,206.0,Oman,OMN,OMN,20210217
0.150906,0.006801,2783.0,Pakistan,PAK,PAK,20210217
0.125847,0.013897,591.0,Palestine,PSE,PSE,20210217
0.090314,0.008409,1161.0,Panama,PAN,PAN,20210217
0.074239,0.007006,1421.0,Paraguay,PRY,PRY,20210217
0.111781,0.003315,9014.0,Peru,PER,PER,20210217
0.146875,0.003652,9387.0,Philippines,PHL,PHL,20210217
0.06782,0.002784,8158.0,Poland,POL,POL,20210217
0.155956,0.003494,10766.0,Portugal,PRT,PRT,20210217
0.177339,0.007912,2361.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.151294,0.018645,448.0,Qatar,QAT,QAT,20210217
0.067026,0.003246,5941.0,Romania,ROU,ROU,20210217
0.044212,0.002506,6747.0,Russia,RUS,RUS,20210217
0.184502,0.008197,2282.0,Saudi Arabia,SAU,SAU,20210217
0.25552,0.034782,157.0,Senegal,SEN,SEN,20210217
0.043488,0.004398,2166.0,Serbia,SRB,SRB,20210217
0.182964,0.012472,965.0,Singapore,SGP,SGP,20210217
0.095033,0.005158,3232.0,Slovakia,SVK,SVK,20210217
0.072492,0.007544,1190.0,Slovenia,SVN,SVN,20210217
0.114873,0.00443,5185.0,South Africa,ZAF,ZAF,20210217
0.114125,0.004783,4466.0,South Korea,KOR,KOR,20210217
0.108979,0.00229,18548.0,Spain,ESP,ESP,20210217
0.103974,0.010355,873.0,Sri Lanka,LKA,LKA,20210217
0.147024,0.011474,947.0,Sudan,SDN,SDN,20210217
0.155611,0.002719,17798.0,Sweden,SWE,SWE,20210217
0.082624,0.004289,4151.0,Switzerland,CHE,CHE,20210217
0.086887,0.002509,12628.0,Taiwan,TWN,TWN,20210217
0.142026,0.015198,516.0,Tanzania,TZA,TZA,20210217
0.09672,0.003147,8854.0,Thailand,THA,THA,20210217
0.16525,0.009251,1644.0,Tunisia,TUN,TUN,20210217
0.090314,0.003116,8503.0,Turkey,TUR,TUR,20210217
0.029898,0.001902,8056.0,Ukraine,UKR,UKR,20210217
0.160104,0.010896,1131.0,United Arab Emirates,ARE,ARE,20210217
0.127748,0.002677,15576.0,United Kingdom,GBR,GBR,20210217
0.112245,0.00589,2875.0,Uruguay,URY,URY,20210217
0.096215,0.014295,456.0,Uzbekistan,UZB,UZB,20210217
0.095733,0.004857,3689.0,Venezuela,VEN,VEN,20210217
0.347058,0.003235,21669.0,Vietnam,VNM,VNM,20210217
0.132313,0.018269,372.0,Yemen,YEM,YEM,20210217
0.167816,0.016387,565.0,Afghanistan,AFG,AFG,20210218
0.130069,0.014893,517.0,Albania,ALB,ALB,20210218
0.171377,0.008874,1834.0,Algeria,DZA,DZA,20210218
0.209199,0.024922,262.0,Angola,AGO,AGO,20210218
0.096945,0.002364,15673.0,Argentina,ARG,ARG,20210218
0.074407,0.019506,185.0,Armenia,ARM,ARM,20210218
0.102784,0.002979,10428.0,Australia,AUS,AUS,20210218
0.074607,0.003744,4953.0,Austria,AUT,AUT,20210218
0.100252,0.016301,345.0,Azerbaijan,AZE,AZE,20210218
0.211734,0.008223,2492.0,Bangladesh,BGD,BGD,20210218
0.031334,0.00501,1230.0,Belarus,BLR,BLR,20210218
0.075819,0.003836,4766.0,Belgium,BEL,BEL,20210218
0.253409,0.044123,107.0,Benin,BEN,BEN,20210218
0.094797,0.005215,3261.0,Bolivia,BOL,BOL,20210218
0.056042,0.008686,693.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.148926,0.001381,66483.0,Brazil,BRA,BRA,20210218
0.064465,0.004686,2762.0,Bulgaria,BGR,BGR,20210218
0.247783,0.034825,170.0,Burkina Faso,BFA,BFA,20210218
0.192464,0.025823,242.0,Cambodia,KHM,KHM,20210218
0.130122,0.018155,346.0,Cameroon,CMR,CMR,20210218
0.105922,0.002413,17025.0,Canada,CAN,CAN,20210218
0.100137,0.003552,7162.0,Chile,CHL,CHL,20210218
0.097224,0.002575,13269.0,Colombia,COL,COL,20210218
0.119635,0.006791,2296.0,Costa Rica,CRI,CRI,20210218
0.254954,0.019674,500.0,C̫te d'Ivoire,CIV,CIV,20210218
0.031168,0.004045,1871.0,Croatia,HRV,HRV,20210218
0.072239,0.003216,6493.0,Czech Republic,CZE,CZE,20210218
0.174306,0.027898,216.0,Democratic Republic of the Congo,COD,COD,20210218
0.148938,0.004012,7871.0,Denmark,DNK,DNK,20210218
0.108325,0.007343,1797.0,Dominican Republic,DOM,DOM,20210218
0.084595,0.003513,6279.0,Ecuador,ECU,ECU,20210218
0.140634,0.004566,5823.0,Egypt,EGY,EGY,20210218
0.090938,0.005894,2392.0,El Salvador,SLV,SLV,20210218
0.139543,0.013518,671.0,Ethiopia,ETH,ETH,20210218
0.147727,0.007291,2394.0,Finland,FIN,FIN,20210218
0.084192,0.001693,27475.0,France,FRA,FRA,20210218
0.086112,0.001623,29880.0,Germany,DEU,DEU,20210218
0.121894,0.008421,1509.0,Ghana,GHA,GHA,20210218
0.056372,0.003052,5721.0,Greece,GRC,GRC,20210218
0.096679,0.006266,2317.0,Guatemala,GTM,GTM,20210218
0.173379,0.036721,125.0,Guinea,GIN,GIN,20210218
0.203415,0.031023,170.0,Haiti,HTI,HTI,20210218
0.058718,0.005535,1821.0,Honduras,HND,HND,20210218
0.094957,0.008122,1321.0,Hong Kong,HKG,HKG,20210218
0.054088,0.002236,10277.0,Hungary,HUN,HUN,20210218
0.184416,0.002837,18645.0,India,IND,IND,20210218
0.245866,0.004119,10942.0,Indonesia,IDN,IDN,20210218
0.132796,0.005542,3800.0,Iraq,IRQ,IRQ,20210218
0.12946,0.005556,3765.0,Ireland,IRL,IRL,20210218
0.092876,0.008564,1118.0,Israel,ISR,ISR,20210218
0.123996,0.001908,29895.0,Italy,ITA,ITA,20210218
0.111951,0.001344,55196.0,Japan,JPN,JPN,20210218
0.130292,0.008177,1701.0,Jordan,JOR,JOR,20210218
0.068324,0.008565,858.0,Kazakhstan,KAZ,KAZ,20210218
0.135418,0.00747,2108.0,Kenya,KEN,KEN,20210218
0.213047,0.020477,451.0,Kuwait,KWT,KWT,20210218
0.069079,0.016147,260.0,Kyrgyzstan,KGZ,KGZ,20210218
0.176499,0.03196,161.0,Laos,LAO,LAO,20210218
0.097496,0.008246,1307.0,Lebanon,LBN,LBN,20210218
0.166058,0.011028,1153.0,Libya,LBY,LBY,20210218
0.112676,0.029573,124.0,Madagascar,MDG,MDG,20210218
0.186695,0.005507,5016.0,Malaysia,MYS,MYS,20210218
0.268412,0.03631,151.0,Mali,MLI,MLI,20210218
0.112173,0.001342,55314.0,Mexico,MEX,MEX,20210218
0.054655,0.009333,649.0,Moldova,MDA,MDA,20210218
0.19485,0.011197,1249.0,Morocco,MAR,MAR,20210218
0.213898,0.01665,607.0,Mozambique,MOZ,MOZ,20210218
0.34606,0.022124,475.0,Myanmar,MMR,MMR,20210218
0.146812,0.009866,1351.0,Nepal,NPL,NPL,20210218
0.077414,0.002602,10571.0,Netherlands,NLD,NLD,20210218
0.136086,0.004828,5043.0,New Zealand,NZL,NZL,20210218
0.092049,0.008559,1142.0,Nicaragua,NIC,NIC,20210218
0.171108,0.007001,2909.0,Nigeria,NGA,NGA,20210218
0.121955,0.003806,7429.0,Norway,NOR,NOR,20210218
0.124289,0.022865,211.0,Oman,OMN,OMN,20210218
0.148251,0.006744,2781.0,Pakistan,PAK,PAK,20210218
0.124515,0.01368,609.0,Palestine,PSE,PSE,20210218
0.085499,0.008192,1169.0,Panama,PAN,PAN,20210218
0.073108,0.006906,1433.0,Paraguay,PRY,PRY,20210218
0.108636,0.003268,9067.0,Peru,PER,PER,20210218
0.148444,0.003648,9484.0,Philippines,PHL,PHL,20210218
0.069069,0.002784,8300.0,Poland,POL,POL,20210218
0.155909,0.003492,10774.0,Portugal,PRT,PRT,20210218
0.177428,0.007892,2364.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.172731,0.019243,472.0,Qatar,QAT,QAT,20210218
0.063623,0.003163,5947.0,Romania,ROU,ROU,20210218
0.041705,0.002416,6841.0,Russia,RUS,RUS,20210218
0.179933,0.008212,2242.0,Saudi Arabia,SAU,SAU,20210218
0.236729,0.033575,159.0,Senegal,SEN,SEN,20210218
0.037943,0.004087,2209.0,Serbia,SRB,SRB,20210218
0.181273,0.012242,981.0,Singapore,SGP,SGP,20210218
0.093503,0.005095,3263.0,Slovakia,SVK,SVK,20210218
0.069877,0.007384,1201.0,Slovenia,SVN,SVN,20210218
0.120019,0.004434,5352.0,South Africa,ZAF,ZAF,20210218
0.110736,0.004686,4493.0,South Korea,KOR,KOR,20210218
0.108939,0.002287,18587.0,Spain,ESP,ESP,20210218
0.100418,0.010258,877.0,Sri Lanka,LKA,LKA,20210218
0.140846,0.011133,977.0,Sudan,SDN,SDN,20210218
0.156818,0.002701,18154.0,Sweden,SWE,SWE,20210218
0.08267,0.004222,4254.0,Switzerland,CHE,CHE,20210218
0.088566,0.002495,12965.0,Taiwan,TWN,TWN,20210218
0.152607,0.015223,546.0,Tanzania,TZA,TZA,20210218
0.098717,0.003162,8913.0,Thailand,THA,THA,20210218
0.168907,0.009177,1661.0,Tunisia,TUN,TUN,20210218
0.090779,0.003093,8670.0,Turkey,TUR,TUR,20210218
0.031971,0.001939,8205.0,Ukraine,UKR,UKR,20210218
0.164151,0.011166,1122.0,United Arab Emirates,ARE,ARE,20210218
0.126402,0.002652,15717.0,United Kingdom,GBR,GBR,20210218
0.10711,0.005783,2867.0,Uruguay,URY,URY,20210218
0.093989,0.014097,458.0,Uzbekistan,UZB,UZB,20210218
0.096952,0.004854,3753.0,Venezuela,VEN,VEN,20210218
0.346763,0.003136,23044.0,Vietnam,VNM,VNM,20210218
0.141929,0.01891,371.0,Yemen,YEM,YEM,20210218
0.155179,0.016408,534.0,Afghanistan,AFG,AFG,20210219
0.130891,0.015393,497.0,Albania,ALB,ALB,20210219
0.163981,0.008887,1772.0,Algeria,DZA,DZA,20210219
0.206596,0.02597,246.0,Angola,AGO,AGO,20210219
0.096443,0.002416,14944.0,Argentina,ARG,ARG,20210219
0.082332,0.021691,168.0,Armenia,ARM,ARM,20210219
0.104207,0.003163,9354.0,Australia,AUS,AUS,20210219
0.072075,0.003798,4670.0,Austria,AUT,AUT,20210219
0.091084,0.015523,347.0,Azerbaijan,AZE,AZE,20210219
0.20902,0.008507,2294.0,Bangladesh,BGD,BGD,20210219
0.028637,0.004744,1227.0,Belarus,BLR,BLR,20210219
0.074683,0.003923,4493.0,Belgium,BEL,BEL,20210219
0.230862,0.042648,104.0,Benin,BEN,BEN,20210219
0.097087,0.005392,3085.0,Bolivia,BOL,BOL,20210219
0.051552,0.008582,662.0,Bosnia and Herzegovina,BIH,BIH,20210219
0.147427,0.001392,64971.0,Brazil,BRA,BRA,20210219
0.061255,0.004703,2605.0,Bulgaria,BGR,BGR,20210219
0.270682,0.035551,167.0,Burkina Faso,BFA,BFA,20210219
0.205153,0.02711,237.0,Cambodia,KHM,KHM,20210219
0.114117,0.017469,332.0,Cameroon,CMR,CMR,20210219
0.10516,0.002482,16028.0,Canada,CAN,CAN,20210219
0.099021,0.00368,6596.0,Chile,CHL,CHL,20210219
0.099805,0.002686,12483.0,Colombia,COL,COL,20210219
0.125296,0.007116,2177.0,Costa Rica,CRI,CRI,20210219
0.242335,0.019798,474.0,C̫te d'Ivoire,CIV,CIV,20210219
0.029848,0.004115,1738.0,Croatia,HRV,HRV,20210219
0.073183,0.00329,6278.0,Czech Republic,CZE,CZE,20210219
0.181951,0.029556,195.0,Democratic Republic of the Congo,COD,COD,20210219
0.14574,0.004063,7531.0,Denmark,DNK,DNK,20210219
0.10574,0.007345,1758.0,Dominican Republic,DOM,DOM,20210219
0.089555,0.003668,6061.0,Ecuador,ECU,ECU,20210219
0.140004,0.004619,5674.0,Egypt,EGY,EGY,20210219
0.093243,0.00616,2239.0,El Salvador,SLV,SLV,20210219
0.141948,0.013869,641.0,Ethiopia,ETH,ETH,20210219
0.149112,0.007496,2279.0,Finland,FIN,FIN,20210219
0.083983,0.001736,26091.0,France,FRA,FRA,20210219
0.08475,0.001644,28711.0,Germany,DEU,DEU,20210219
0.120015,0.008631,1440.0,Ghana,GHA,GHA,20210219
0.056537,0.003152,5373.0,Greece,GRC,GRC,20210219
0.088139,0.006189,2185.0,Guatemala,GTM,GTM,20210219
0.170961,0.036686,124.0,Guinea,GIN,GIN,20210219
0.214639,0.031983,170.0,Haiti,HTI,HTI,20210219
0.058741,0.005658,1733.0,Honduras,HND,HND,20210219
0.098787,0.008487,1247.0,Hong Kong,HKG,HKG,20210219
0.056455,0.002328,9863.0,Hungary,HUN,HUN,20210219
0.177688,0.002835,18150.0,India,IND,IND,20210219
0.246718,0.004253,10291.0,Indonesia,IDN,IDN,20210219
0.135988,0.005616,3780.0,Iraq,IRQ,IRQ,20210219
0.127953,0.005699,3548.0,Ireland,IRL,IRL,20210219
0.094779,0.008892,1057.0,Israel,ISR,ISR,20210219
0.125709,0.00196,28673.0,Italy,ITA,ITA,20210219
0.115069,0.001388,52960.0,Japan,JPN,JPN,20210219
0.124668,0.008198,1655.0,Jordan,JOR,JOR,20210219
0.076841,0.009039,859.0,Kazakhstan,KAZ,KAZ,20210219
0.136385,0.007505,2102.0,Kenya,KEN,KEN,20210219
0.20359,0.020958,421.0,Kuwait,KWT,KWT,20210219
0.066432,0.015938,253.0,Kyrgyzstan,KGZ,KGZ,20210219
0.194534,0.035055,147.0,Laos,LAO,LAO,20210219
0.094338,0.008387,1218.0,Lebanon,LBN,LBN,20210219
0.170737,0.011562,1063.0,Libya,LBY,LBY,20210219
0.144924,0.032393,122.0,Madagascar,MDG,MDG,20210219
0.189875,0.005681,4768.0,Malaysia,MYS,MYS,20210219
0.256055,0.037052,142.0,Mali,MLI,MLI,20210219
0.11235,0.001388,51776.0,Mexico,MEX,MEX,20210219
0.053032,0.009264,638.0,Moldova,MDA,MDA,20210219
0.20423,0.011407,1237.0,Morocco,MAR,MAR,20210219
0.204771,0.016895,575.0,Mozambique,MOZ,MOZ,20210219
0.364887,0.023078,452.0,Myanmar,MMR,MMR,20210219
0.142173,0.010066,1266.0,Nepal,NPL,NPL,20210219
0.078264,0.002654,10264.0,Netherlands,NLD,NLD,20210219
0.135426,0.004866,4941.0,New Zealand,NZL,NZL,20210219
0.097403,0.009005,1075.0,Nicaragua,NIC,NIC,20210219
0.166941,0.007008,2836.0,Nigeria,NGA,NGA,20210219
0.121422,0.003905,7007.0,Norway,NOR,NOR,20210219
0.118763,0.023012,204.0,Oman,OMN,OMN,20210219
0.147236,0.006829,2699.0,Pakistan,PAK,PAK,20210219
0.113949,0.013143,606.0,Palestine,PSE,PSE,20210219
0.090681,0.00845,1162.0,Panama,PAN,PAN,20210219
0.071878,0.007011,1371.0,Paraguay,PRY,PRY,20210219
0.103551,0.003282,8613.0,Peru,PER,PER,20210219
0.15373,0.003816,8941.0,Philippines,PHL,PHL,20210219
0.071871,0.002897,7950.0,Poland,POL,POL,20210219
0.153126,0.003576,10122.0,Portugal,PRT,PRT,20210219
0.182411,0.008265,2206.0,"Puerto Rico, U.S.",PRI,PRI,20210219
0.174134,0.018677,443.0,Qatar,QAT,QAT,20210219
0.060943,0.003215,5547.0,Romania,ROU,ROU,20210219
0.040562,0.002395,6762.0,Russia,RUS,RUS,20210219
0.194721,0.008598,2142.0,Saudi Arabia,SAU,SAU,20210219
0.218037,0.031128,177.0,Senegal,SEN,SEN,20210219
0.039674,0.004311,2062.0,Serbia,SRB,SRB,20210219
0.161371,0.012026,957.0,Singapore,SGP,SGP,20210219
0.098641,0.005293,3163.0,Slovakia,SVK,SVK,20210219
0.063429,0.007218,1149.0,Slovenia,SVN,SVN,20210219
0.116751,0.004427,5241.0,South Africa,ZAF,ZAF,20210219
0.111475,0.004812,4289.0,South Korea,KOR,KOR,20210219
0.106634,0.002329,17607.0,Spain,ESP,ESP,20210219
0.109932,0.010889,845.0,Sri Lanka,LKA,LKA,20210219
0.142018,0.011297,961.0,Sudan,SDN,SDN,20210219
0.156693,0.002741,17624.0,Sweden,SWE,SWE,20210219
0.084165,0.004365,4049.0,Switzerland,CHE,CHE,20210219
0.086252,0.002511,12521.0,Taiwan,TWN,TWN,20210219
0.174993,0.016431,539.0,Tanzania,TZA,TZA,20210219
0.0992,0.003287,8282.0,Thailand,THA,THA,20210219
0.170043,0.009495,1567.0,Tunisia,TUN,TUN,20210219
0.090495,0.003127,8467.0,Turkey,TUR,TUR,20210219
0.030149,0.001926,7895.0,Ukraine,UKR,UKR,20210219
0.156893,0.011547,1042.0,United Arab Emirates,ARE,ARE,20210219
0.126601,0.002733,14820.0,United Kingdom,GBR,GBR,20210219
0.104941,0.005899,2694.0,Uruguay,URY,URY,20210219
0.092003,0.014279,444.0,Uzbekistan,UZB,UZB,20210219
0.095218,0.004926,3590.0,Venezuela,VEN,VEN,20210219
0.346981,0.003148,22879.0,Vietnam,VNM,VNM,20210219
0.141044,0.019005,374.0,Yemen,YEM,YEM,20210219
0.169275,0.017643,491.0,Afghanistan,AFG,AFG,20210220
0.137828,0.016127,478.0,Albania,ALB,ALB,20210220
0.153828,0.008749,1714.0,Algeria,DZA,DZA,20210220
0.224983,0.02781,233.0,Angola,AGO,AGO,20210220
0.097808,0.002468,14494.0,Argentina,ARG,ARG,20210220
0.07819,0.020969,170.0,Armenia,ARM,ARM,20210220
0.102116,0.003279,8823.0,Australia,AUS,AUS,20210220
0.069091,0.003798,4472.0,Austria,AUT,AUT,20210220
0.096717,0.016063,340.0,Azerbaijan,AZE,AZE,20210220
0.209888,0.008606,2251.0,Bangladesh,BGD,BGD,20210220
0.029213,0.004891,1188.0,Belarus,BLR,BLR,20210220
0.072004,0.003945,4308.0,Belgium,BEL,BEL,20210220
0.219492,0.040179,111.0,Benin,BEN,BEN,20210220
0.088056,0.005162,3041.0,Bolivia,BOL,BOL,20210220
0.057243,0.009457,619.0,Bosnia and Herzegovina,BIH,BIH,20210220
0.147853,0.001401,64283.0,Brazil,BRA,BRA,20210220
0.059908,0.004734,2515.0,Bulgaria,BGR,BGR,20210220
0.218699,0.033541,163.0,Burkina Faso,BFA,BFA,20210220
0.22032,0.027005,247.0,Cambodia,KHM,KHM,20210220
0.111008,0.017205,332.0,Cameroon,CMR,CMR,20210220
0.106496,0.00247,15623.0,Canada,CAN,CAN,20210220
0.094872,0.003703,6267.0,Chile,CHL,CHL,20210220
0.101374,0.002759,12014.0,Colombia,COL,COL,20210220
0.128855,0.007335,2103.0,Costa Rica,CRI,CRI,20210220
0.243333,0.020023,465.0,C̫te d'Ivoire,CIV,CIV,20210220
0.030544,0.004409,1610.0,Croatia,HRV,HRV,20210220
0.073454,0.003342,6098.0,Czech Republic,CZE,CZE,20210220
0.166983,0.029103,193.0,Democratic Republic of the Congo,COD,COD,20210220
0.145027,0.004116,7313.0,Denmark,DNK,DNK,20210220
0.111766,0.007635,1750.0,Dominican Republic,DOM,DOM,20210220
0.088659,0.003651,6054.0,Ecuador,ECU,ECU,20210220
0.142428,0.004757,5441.0,Egypt,EGY,EGY,20210220
0.093139,0.00621,2201.0,El Salvador,SLV,SLV,20210220
0.140778,0.014159,607.0,Ethiopia,ETH,ETH,20210220
0.144881,0.007559,2192.0,Finland,FIN,FIN,20210220
0.082473,0.001752,25208.0,France,FRA,FRA,20210220
0.082798,0.001656,27708.0,Germany,DEU,DEU,20210220
0.122047,0.008862,1391.0,Ghana,GHA,GHA,20210220
0.055717,0.003197,5153.0,Greece,GRC,GRC,20210220
0.077442,0.00593,2097.0,Guatemala,GTM,GTM,20210220
0.169511,0.035602,135.0,Guinea,GIN,GIN,20210220
0.219141,0.031848,174.0,Haiti,HTI,HTI,20210220
0.062039,0.00591,1675.0,Honduras,HND,HND,20210220
0.102515,0.008669,1230.0,Hong Kong,HKG,HKG,20210220
0.056458,0.002351,9671.0,Hungary,HUN,HUN,20210220
0.184055,0.002892,17897.0,India,IND,IND,20210220
0.247476,0.004342,9893.0,Indonesia,IDN,IDN,20210220
0.124452,0.005376,3768.0,Iraq,IRQ,IRQ,20210220
0.125953,0.005724,3470.0,Ireland,IRL,IRL,20210220
0.094297,0.009292,961.0,Israel,ISR,ISR,20210220
0.125424,0.001981,28024.0,Italy,ITA,ITA,20210220
0.115241,0.001425,50313.0,Japan,JPN,JPN,20210220
0.12811,0.008284,1648.0,Jordan,JOR,JOR,20210220
0.078417,0.009428,828.0,Kazakhstan,KAZ,KAZ,20210220
0.132301,0.007419,2100.0,Kenya,KEN,KEN,20210220
0.202402,0.021428,404.0,Kuwait,KWT,KWT,20210220
0.063932,0.016258,239.0,Kyrgyzstan,KGZ,KGZ,20210220
0.185731,0.035234,141.0,Laos,LAO,LAO,20210220
0.099785,0.008809,1164.0,Lebanon,LBN,LBN,20210220
0.161797,0.011518,1023.0,Libya,LBY,LBY,20210220
0.135813,0.032382,116.0,Madagascar,MDG,MDG,20210220
0.191048,0.005869,4490.0,Malaysia,MYS,MYS,20210220
0.260841,0.037949,136.0,Mali,MLI,MLI,20210220
0.113683,0.001412,50547.0,Mexico,MEX,MEX,20210220
0.057416,0.009759,620.0,Moldova,MDA,MDA,20210220
0.201651,0.011416,1224.0,Morocco,MAR,MAR,20210220
0.198038,0.017159,541.0,Mozambique,MOZ,MOZ,20210220
0.326244,0.023663,420.0,Myanmar,MMR,MMR,20210220
0.15336,0.010498,1215.0,Nepal,NPL,NPL,20210220
0.076315,0.002654,10033.0,Netherlands,NLD,NLD,20210220
0.132391,0.004853,4868.0,New Zealand,NZL,NZL,20210220
0.100068,0.009319,1031.0,Nicaragua,NIC,NIC,20210220
0.166835,0.007103,2760.0,Nigeria,NGA,NGA,20210220
0.116302,0.00391,6758.0,Norway,NOR,NOR,20210220
0.136399,0.025642,188.0,Oman,OMN,OMN,20210220
0.158472,0.007144,2591.0,Pakistan,PAK,PAK,20210220
0.130737,0.013822,609.0,Palestine,PSE,PSE,20210220
0.088842,0.008335,1176.0,Panama,PAN,PAN,20210220
0.072591,0.007136,1350.0,Paraguay,PRY,PRY,20210220
0.101345,0.003312,8292.0,Peru,PER,PER,20210220
0.147817,0.003741,8980.0,Philippines,PHL,PHL,20210220
0.071448,0.002936,7702.0,Poland,POL,POL,20210220
0.153664,0.003648,9748.0,Portugal,PRT,PRT,20210220
0.179065,0.008333,2146.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.179954,0.01934,427.0,Qatar,QAT,QAT,20210220
0.062466,0.003319,5327.0,Romania,ROU,ROU,20210220
0.035286,0.002292,6497.0,Russia,RUS,RUS,20210220
0.202336,0.008909,2051.0,Saudi Arabia,SAU,SAU,20210220
0.191684,0.030277,177.0,Senegal,SEN,SEN,20210220
0.035678,0.004159,2002.0,Serbia,SRB,SRB,20210220
0.158736,0.0123,904.0,Singapore,SGP,SGP,20210220
