percent_ili,ili_se,percent_ili_unw,ili_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.011135,0.003483,0.011155,0.002965,1255.0,Australia,AUS,AUS,20201012
0.009366,0.005226,0.012526,0.005082,479.0,Austria,AUT,AUT,20201012
0.039317,0.014143,0.027523,0.009047,327.0,Bangladesh,BGD,BGD,20201012
0.030034,0.016368,0.037915,0.013148,211.0,Belarus,BLR,BLR,20201012
0.009106,0.004157,0.01071,0.003766,747.0,Belgium,BEL,BEL,20201012
0.062072,0.015389,0.03913,0.009041,460.0,Bolivia,BOL,BOL,20201012
0.013014,0.001615,0.010982,0.001098,9015.0,Brazil,BRA,BRA,20201012
0.01072,0.007287,0.009119,0.005241,329.0,Bulgaria,BGR,BGR,20201012
0.007241,0.00262,0.005539,0.001665,1986.0,Canada,CAN,CAN,20201012
0.010173,0.00348,0.007512,0.002646,1065.0,Chile,CHL,CHL,20201012
0.022645,0.004839,0.021,0.003206,2000.0,Colombia,COL,COL,20201012
0.046426,0.013643,0.041262,0.009799,412.0,Costa Rica,CRI,CRI,20201012
0.032193,0.014786,0.027304,0.009521,293.0,Croatia,HRV,HRV,20201012
0.019051,0.004774,0.017073,0.003694,1230.0,Czech Republic,CZE,CZE,20201012
0.007973,0.002897,0.008915,0.002562,1346.0,Denmark,DNK,DNK,20201012
0.048715,0.014548,0.045627,0.012867,263.0,Dominican Republic,DOM,DOM,20201012
0.033817,0.008504,0.030065,0.006174,765.0,Ecuador,ECU,ECU,20201012
0.046989,0.011574,0.026087,0.005618,805.0,Egypt,EGY,EGY,20201012
0.047393,0.01564,0.037037,0.01008,351.0,El Salvador,SLV,SLV,20201012
0.023531,0.00676,0.015363,0.004596,716.0,Finland,FIN,FIN,20201012
0.010463,0.002366,0.014901,0.002205,3020.0,France,FRA,FRA,20201012
0.00744,0.00206,0.006021,0.00128,3654.0,Germany,DEU,DEU,20201012
0.032617,0.019978,0.033898,0.016659,118.0,Ghana,GHA,GHA,20201012
0.002786,0.002914,0.003344,0.002361,598.0,Greece,GRC,GRC,20201012
0.017612,0.011653,0.021798,0.007622,367.0,Guatemala,GTM,GTM,20201012
0.047352,0.017178,0.040909,0.013355,220.0,Honduras,HND,HND,20201012
0.0,0.0,0.0,0.0,293.0,Hong Kong,HKG,HKG,20201012
0.005263,0.00228,0.005477,0.002065,1278.0,Hungary,HUN,HUN,20201012
0.021465,0.002933,0.020377,0.002269,3877.0,India,IND,IND,20201012
0.018542,0.004108,0.017512,0.003223,1656.0,Indonesia,IDN,IDN,20201012
0.091703,0.022579,0.070615,0.012227,439.0,Iraq,IRQ,IRQ,20201012
0.004043,0.003032,0.004386,0.002527,684.0,Ireland,IRL,IRL,20201012
0.00696,0.003817,0.006337,0.002825,789.0,Israel,ISR,ISR,20201012
0.004182,0.001254,0.00568,0.001034,5282.0,Italy,ITA,ITA,20201012
0.006162,0.001492,0.005555,0.000995,5581.0,Japan,JPN,JPN,20201012
0.020546,0.009825,0.032184,0.008462,435.0,Jordan,JOR,JOR,20201012
0.008725,0.007789,0.011834,0.008318,169.0,Kazakhstan,KAZ,KAZ,20201012
0.051103,0.015182,0.06366,0.012574,377.0,Kenya,KEN,KEN,20201012
0.003919,0.007225,0.008065,0.008032,124.0,Lebanon,LBN,LBN,20201012
0.062782,0.020712,0.060606,0.016957,198.0,Libya,LBY,LBY,20201012
0.005178,0.002985,0.0077,0.002712,1039.0,Malaysia,MYS,MYS,20201012
0.022855,0.002657,0.022829,0.001855,6483.0,Mexico,MEX,MEX,20201012
0.039154,0.020293,0.036496,0.016021,137.0,Moldova,MDA,MDA,20201012
0.044485,0.019405,0.03,0.012062,200.0,Morocco,MAR,MAR,20201012
0.014933,0.008969,0.021661,0.008747,277.0,Myanmar,MMR,MMR,20201012
0.024405,0.013663,0.029851,0.009298,335.0,Nepal,NPL,NPL,20201012
0.00751,0.002635,0.007652,0.002114,1699.0,Netherlands,NLD,NLD,20201012
0.018476,0.007687,0.014599,0.005916,411.0,New Zealand,NZL,NZL,20201012
0.041919,0.018242,0.045455,0.015701,176.0,Nicaragua,NIC,NIC,20201012
0.053044,0.016762,0.054945,0.011944,364.0,Nigeria,NGA,NGA,20201012
0.013434,0.00474,0.007955,0.002995,880.0,Norway,NOR,NOR,20201012
0.04683,0.011616,0.038384,0.008635,495.0,Pakistan,PAK,PAK,20201012
0.022202,0.014884,0.02069,0.011821,145.0,Panama,PAN,PAN,20201012
0.045456,0.02058,0.035242,0.012239,227.0,Paraguay,PRY,PRY,20201012
0.041995,0.009041,0.032397,0.005818,926.0,Peru,PER,PER,20201012
0.005174,0.003052,0.00578,0.002353,1038.0,Philippines,PHL,PHL,20201012
0.013628,0.003695,0.02111,0.00353,1658.0,Poland,POL,POL,20201012
0.002235,0.001647,0.002582,0.001289,1549.0,Portugal,PRT,PRT,20201012
0.024909,0.009138,0.011236,0.004561,534.0,"Puerto Rico, U.S.",PRI,PRI,20201012
0.010285,0.003366,0.010054,0.002583,1492.0,Romania,ROU,ROU,20201012
0.042091,0.007799,0.040856,0.005041,1542.0,Russia,RUS,RUS,20201012
0.033602,0.014895,0.020833,0.008416,288.0,Saudi Arabia,SAU,SAU,20201012
0.015075,0.007702,0.015773,0.006998,317.0,Serbia,SRB,SRB,20201012
0.0,0.0,0.0,0.0,153.0,Singapore,SGP,SGP,20201012
0.009423,0.005251,0.010101,0.004494,495.0,Slovakia,SVK,SVK,20201012
0.019105,0.009992,0.013216,0.00758,227.0,Slovenia,SVN,SVN,20201012
0.038686,0.009219,0.029032,0.006743,620.0,South Africa,ZAF,ZAF,20201012
0.004626,0.004394,0.004819,0.0034,415.0,South Korea,KOR,KOR,20201012
0.006976,0.002141,0.007042,0.001654,2556.0,Spain,ESP,ESP,20201012
0.0,0.0,0.0,0.0,200.0,Sri Lanka,LKA,LKA,20201012
0.04736,0.025913,0.046358,0.017111,151.0,Sudan,SDN,SDN,20201012
0.015464,0.003368,0.015784,0.002812,1964.0,Sweden,SWE,SWE,20201012
0.003,0.002339,0.004016,0.002314,747.0,Switzerland,CHE,CHE,20201012
0.003743,0.002497,0.004213,0.001717,1424.0,Taiwan,TWN,TWN,20201012
0.011008,0.004651,0.010823,0.003404,924.0,Thailand,THA,THA,20201012
0.015251,0.008652,0.028807,0.007587,486.0,Tunisia,TUN,TUN,20201012
0.01294,0.004391,0.013908,0.003088,1438.0,Turkey,TUR,TUR,20201012
0.0465,0.007096,0.05331,0.004735,2251.0,Ukraine,UKR,UKR,20201012
0.027522,0.015994,0.013636,0.007819,220.0,United Arab Emirates,ARE,ARE,20201012
0.014475,0.002959,0.014368,0.002411,2436.0,United Kingdom,GBR,GBR,20201012
0.008407,0.00058,0.006914,0.000521,36084.0,United States of America,USA,USA,20201012
0.009061,0.006091,0.002155,0.002153,464.0,Uruguay,URY,URY,20201012
0.068354,0.02159,0.078313,0.020852,166.0,Uzbekistan,UZB,UZB,20201012
0.025647,0.009673,0.02277,0.006498,527.0,Venezuela,VEN,VEN,20201012
0.019958,0.006914,0.012681,0.003368,1104.0,Vietnam,VNM,VNM,20201012
0.113994,0.03739,0.145161,0.031634,124.0,Afghanistan,AFG,AFG,20201013
0.039791,0.022257,0.049296,0.018167,142.0,Algeria,DZA,DZA,20201013
0.015449,0.003128,0.019316,0.002653,2692.0,Argentina,ARG,ARG,20201013
0.009537,0.003293,0.010042,0.002884,1195.0,Australia,AUS,AUS,20201013
0.002993,0.002855,0.005102,0.002938,588.0,Austria,AUT,AUT,20201013
0.047789,0.014191,0.041995,0.010276,381.0,Bangladesh,BGD,BGD,20201013
0.0287,0.015522,0.023041,0.010185,217.0,Belarus,BLR,BLR,20201013
0.011628,0.00461,0.010499,0.003692,762.0,Belgium,BEL,BEL,20201013
0.024806,0.010304,0.020101,0.007035,398.0,Bolivia,BOL,BOL,20201013
0.015197,0.001641,0.012435,0.001097,10213.0,Brazil,BRA,BRA,20201013
0.016092,0.009284,0.015432,0.006848,324.0,Bulgaria,BGR,BGR,20201013
0.009017,0.002745,0.007303,0.001945,1917.0,Canada,CAN,CAN,20201013
0.007786,0.003122,0.007021,0.002644,997.0,Chile,CHL,CHL,20201013
0.029361,0.005604,0.027149,0.003644,1989.0,Colombia,COL,COL,20201013
0.023001,0.008994,0.022444,0.007397,401.0,Costa Rica,CRI,CRI,20201013
0.020671,0.010368,0.01145,0.006573,262.0,Croatia,HRV,HRV,20201013
0.015645,0.005098,0.013281,0.0032,1280.0,Czech Republic,CZE,CZE,20201013
0.008027,0.006618,0.009139,0.002626,1313.0,Denmark,DNK,DNK,20201013
0.026116,0.011742,0.030172,0.011231,232.0,Dominican Republic,DOM,DOM,20201013
0.034736,0.009934,0.031812,0.006527,723.0,Ecuador,ECU,ECU,20201013
0.02204,0.007988,0.023202,0.005128,862.0,Egypt,EGY,EGY,20201013
0.032027,0.013013,0.038043,0.009972,368.0,El Salvador,SLV,SLV,20201013
0.025051,0.017319,0.029703,0.016892,101.0,Ethiopia,ETH,ETH,20201013
0.034218,0.009177,0.015936,0.004564,753.0,Finland,FIN,FIN,20201013
0.013458,0.00239,0.014502,0.0021,3241.0,France,FRA,FRA,20201013
0.004363,0.001537,0.005554,0.001238,3601.0,Germany,DEU,DEU,20201013
0.025513,0.017469,0.02381,0.013582,126.0,Ghana,GHA,GHA,20201013
0.007139,0.004312,0.006188,0.002759,808.0,Greece,GRC,GRC,20201013
0.03731,0.015422,0.026639,0.007289,488.0,Guatemala,GTM,GTM,20201013
0.040629,0.018102,0.027273,0.010981,220.0,Honduras,HND,HND,20201013
0.016707,0.009034,0.00641,0.004518,312.0,Hong Kong,HKG,HKG,20201013
0.005437,0.002674,0.004199,0.001711,1429.0,Hungary,HUN,HUN,20201013
0.016066,0.002633,0.018329,0.002202,3710.0,India,IND,IND,20201013
0.019637,0.004462,0.020966,0.003611,1574.0,Indonesia,IDN,IDN,20201013
0.084092,0.022288,0.094891,0.014456,411.0,Iraq,IRQ,IRQ,20201013
0.0105,0.004964,0.013136,0.004614,609.0,Ireland,IRL,IRL,20201013
0.007899,0.003964,0.006196,0.002762,807.0,Israel,ISR,ISR,20201013
0.004335,0.001302,0.005683,0.001091,4751.0,Italy,ITA,ITA,20201013
0.005029,0.001418,0.004585,0.000897,5671.0,Japan,JPN,JPN,20201013
0.058217,0.013913,0.054466,0.010592,459.0,Jordan,JOR,JOR,20201013
0.029235,0.014394,0.028169,0.011337,213.0,Kazakhstan,KAZ,KAZ,20201013
0.053824,0.015643,0.066282,0.013355,347.0,Kenya,KEN,KEN,20201013
0.016588,0.011725,0.022556,0.012875,133.0,Lebanon,LBN,LBN,20201013
0.059513,0.021468,0.061538,0.017209,195.0,Libya,LBY,LBY,20201013
0.011206,0.004636,0.009101,0.003203,879.0,Malaysia,MYS,MYS,20201013
0.024085,0.00275,0.024499,0.001913,6531.0,Mexico,MEX,MEX,20201013
0.017288,0.016626,0.02439,0.013909,123.0,Moldova,MDA,MDA,20201013
0.016092,0.011836,0.034653,0.012869,202.0,Morocco,MAR,MAR,20201013
0.041858,0.01525,0.026163,0.008606,344.0,Myanmar,MMR,MMR,20201013
0.034762,0.014215,0.040404,0.009895,396.0,Nepal,NPL,NPL,20201013
0.005668,0.002019,0.006064,0.001823,1814.0,Netherlands,NLD,NLD,20201013
0.015479,0.007435,0.015748,0.006378,381.0,New Zealand,NZL,NZL,20201013
0.046206,0.015686,0.038647,0.013397,207.0,Nicaragua,NIC,NIC,20201013
0.066586,0.018135,0.063253,0.013359,332.0,Nigeria,NGA,NGA,20201013
0.014803,0.004917,0.009698,0.003217,928.0,Norway,NOR,NOR,20201013
0.058608,0.01304,0.052525,0.010027,495.0,Pakistan,PAK,PAK,20201013
0.005899,0.006803,0.006173,0.006154,162.0,Panama,PAN,PAN,20201013
0.032758,0.018407,0.024876,0.010985,201.0,Paraguay,PRY,PRY,20201013
0.039327,0.008646,0.035792,0.006118,922.0,Peru,PER,PER,20201013
0.006978,0.003505,0.006938,0.002445,1153.0,Philippines,PHL,PHL,20201013
0.021295,0.004435,0.024773,0.003821,1655.0,Poland,POL,POL,20201013
0.003048,0.001811,0.003878,0.00158,1547.0,Portugal,PRT,PRT,20201013
0.001942,0.003493,0.003752,0.002648,533.0,"Puerto Rico, U.S.",PRI,PRI,20201013
0.008243,0.002959,0.009229,0.002455,1517.0,Romania,ROU,ROU,20201013
0.035623,0.006839,0.037474,0.005003,1441.0,Russia,RUS,RUS,20201013
0.02453,0.013032,0.017668,0.007831,283.0,Saudi Arabia,SAU,SAU,20201013
0.004779,0.004388,0.003356,0.00335,298.0,Serbia,SRB,SRB,20201013
0.0,0.0,0.0,0.0,149.0,Singapore,SGP,SGP,20201013
0.015637,0.006673,0.01751,0.005785,514.0,Slovakia,SVK,SVK,20201013
0.0,0.0,0.0,0.0,221.0,Slovenia,SVN,SVN,20201013
0.065246,0.011739,0.054487,0.009086,624.0,South Africa,ZAF,ZAF,20201013
0.006266,0.005338,0.004854,0.003424,412.0,South Korea,KOR,KOR,20201013
0.005621,0.00189,0.007508,0.001672,2664.0,Spain,ESP,ESP,20201013
0.007069,0.008442,0.008969,0.006313,223.0,Sri Lanka,LKA,LKA,20201013
0.034734,0.021801,0.035211,0.015467,142.0,Sudan,SDN,SDN,20201013
0.018687,0.004562,0.015174,0.002705,2043.0,Sweden,SWE,SWE,20201013
0.011636,0.004749,0.010386,0.003905,674.0,Switzerland,CHE,CHE,20201013
0.006944,0.00378,0.004587,0.001868,1308.0,Taiwan,TWN,TWN,20201013
0.023294,0.006494,0.016378,0.00394,1038.0,Thailand,THA,THA,20201013
0.035456,0.01515,0.042755,0.00986,421.0,Tunisia,TUN,TUN,20201013
0.015802,0.004712,0.011921,0.002874,1426.0,Turkey,TUR,TUR,20201013
0.0487,0.006963,0.055653,0.004799,2282.0,Ukraine,UKR,UKR,20201013
0.030444,0.015624,0.016327,0.008096,245.0,United Arab Emirates,ARE,ARE,20201013
0.00836,0.002342,0.007542,0.001822,2254.0,United Kingdom,GBR,GBR,20201013
0.008096,0.0006,0.006893,0.000569,35949.0,United States of America,USA,USA,20201013
0.003446,0.003616,0.004545,0.003207,440.0,Uruguay,URY,URY,20201013
0.094923,0.02726,0.088608,0.022608,158.0,Uzbekistan,UZB,UZB,20201013
0.016432,0.007259,0.025501,0.006728,549.0,Venezuela,VEN,VEN,20201013
0.010863,0.005008,0.016667,0.003696,1200.0,Vietnam,VNM,VNM,20201013
0.028734,0.021826,0.045045,0.019686,111.0,Afghanistan,AFG,AFG,20201014
0.060748,0.02938,0.056738,0.019482,141.0,Algeria,DZA,DZA,20201014
0.024458,0.003883,0.024344,0.003006,2629.0,Argentina,ARG,ARG,20201014
0.009358,0.003056,0.007782,0.002451,1285.0,Australia,AUS,AUS,20201014
0.005623,0.004126,0.006814,0.003396,587.0,Austria,AUT,AUT,20201014
0.037183,0.013759,0.051515,0.012168,330.0,Bangladesh,BGD,BGD,20201014
0.058108,0.020593,0.067961,0.017535,206.0,Belarus,BLR,BLR,20201014
0.013531,0.005062,0.01444,0.004138,831.0,Belgium,BEL,BEL,20201014
0.044066,0.014596,0.033943,0.009253,383.0,Bolivia,BOL,BOL,20201014
0.017955,0.001813,0.014741,0.001224,9701.0,Brazil,BRA,BRA,20201014
0.0,0.0,0.0,0.0,381.0,Bulgaria,BGR,BGR,20201014
0.009345,0.002799,0.007114,0.001894,1968.0,Canada,CAN,CAN,20201014
0.007992,0.003261,0.006459,0.002628,929.0,Chile,CHL,CHL,20201014
0.028477,0.005211,0.029309,0.003759,2013.0,Colombia,COL,COL,20201014
0.035865,0.011908,0.035794,0.008787,447.0,Costa Rica,CRI,CRI,20201014
0.004234,0.004868,0.006116,0.004312,327.0,Croatia,HRV,HRV,20201014
0.010242,0.003263,0.013393,0.003136,1344.0,Czech Republic,CZE,CZE,20201014
0.00806,0.00299,0.009119,0.00262,1316.0,Denmark,DNK,DNK,20201014
0.024359,0.011827,0.028369,0.009887,282.0,Dominican Republic,DOM,DOM,20201014
0.040267,0.010184,0.031609,0.006632,696.0,Ecuador,ECU,ECU,20201014
0.027966,0.008436,0.025701,0.005409,856.0,Egypt,EGY,EGY,20201014
0.042587,0.013404,0.028646,0.008512,384.0,El Salvador,SLV,SLV,20201014
0.010924,0.00505,0.008276,0.003365,725.0,Finland,FIN,FIN,20201014
0.0178,0.002677,0.014051,0.002035,3345.0,France,FRA,FRA,20201014
0.006488,0.001831,0.007449,0.001378,3893.0,Germany,DEU,DEU,20201014
0.012693,0.012412,0.018182,0.012739,110.0,Ghana,GHA,GHA,20201014
0.005753,0.003814,0.007062,0.003147,708.0,Greece,GRC,GRC,20201014
0.014107,0.009451,0.019108,0.006308,471.0,Guatemala,GTM,GTM,20201014
0.055426,0.020264,0.059633,0.016039,218.0,Honduras,HND,HND,20201014
0.00182,0.003001,0.003509,0.003503,285.0,Hong Kong,HKG,HKG,20201014
0.007337,0.0027,0.005895,0.002078,1357.0,Hungary,HUN,HUN,20201014
0.023449,0.00319,0.021389,0.002411,3600.0,India,IND,IND,20201014
0.013096,0.00358,0.016833,0.003212,1604.0,Indonesia,IDN,IDN,20201014
0.077754,0.021148,0.081146,0.01334,419.0,Iraq,IRQ,IRQ,20201014
0.003441,0.002699,0.004545,0.002618,660.0,Ireland,IRL,IRL,20201014
0.011386,0.004737,0.009409,0.003539,744.0,Israel,ISR,ISR,20201014
0.004327,0.001265,0.006217,0.001113,4986.0,Italy,ITA,ITA,20201014
0.006021,0.001521,0.00486,0.000933,5556.0,Japan,JPN,JPN,20201014
0.029917,0.011565,0.036145,0.009162,415.0,Jordan,JOR,JOR,20201014
0.008777,0.007975,0.010256,0.007215,195.0,Kazakhstan,KAZ,KAZ,20201014
0.049625,0.014677,0.067183,0.012725,387.0,Kenya,KEN,KEN,20201014
0.038533,0.018599,0.057325,0.018553,157.0,Lebanon,LBN,LBN,20201014
0.048456,0.021535,0.041237,0.014276,194.0,Libya,LBY,LBY,20201014
0.00933,0.004736,0.006881,0.002799,872.0,Malaysia,MYS,MYS,20201014
0.026677,0.002905,0.026817,0.002035,6302.0,Mexico,MEX,MEX,20201014
0.033682,0.017822,0.033613,0.016522,119.0,Moldova,MDA,MDA,20201014
0.02193,0.01455,0.024876,0.010985,201.0,Morocco,MAR,MAR,20201014
0.008043,0.006561,0.009967,0.005726,301.0,Myanmar,MMR,MMR,20201014
0.02696,0.012636,0.04065,0.01028,369.0,Nepal,NPL,NPL,20201014
0.004255,0.001782,0.003614,0.001473,1660.0,Netherlands,NLD,NLD,20201014
0.025836,0.009472,0.016043,0.006497,374.0,New Zealand,NZL,NZL,20201014
0.035984,0.016008,0.037634,0.013954,186.0,Nicaragua,NIC,NIC,20201014
0.069793,0.021452,0.069164,0.013621,347.0,Nigeria,NGA,NGA,20201014
0.008155,0.003613,0.006363,0.002589,943.0,Norway,NOR,NOR,20201014
0.083662,0.015268,0.072165,0.01175,485.0,Pakistan,PAK,PAK,20201014
0.015723,0.01158,0.012987,0.009123,154.0,Panama,PAN,PAN,20201014
0.012212,0.011772,0.019324,0.009568,207.0,Paraguay,PRY,PRY,20201014
0.020671,0.006498,0.023725,0.005242,843.0,Peru,PER,PER,20201014
0.012711,0.004973,0.012116,0.00334,1073.0,Philippines,PHL,PHL,20201014
0.028502,0.005427,0.033487,0.004323,1732.0,Poland,POL,POL,20201014
0.003145,0.001698,0.004046,0.001526,1730.0,Portugal,PRT,PRT,20201014
0.01416,0.007536,0.012295,0.004988,488.0,"Puerto Rico, U.S.",PRI,PRI,20201014
0.008164,0.002969,0.008678,0.002396,1498.0,Romania,ROU,ROU,20201014
0.060523,0.009046,0.054092,0.005957,1442.0,Russia,RUS,RUS,20201014
0.029193,0.013234,0.033333,0.010364,300.0,Saudi Arabia,SAU,SAU,20201014
0.006429,0.005282,0.009804,0.005632,306.0,Serbia,SRB,SRB,20201014
0.0,0.0,0.0,0.0,163.0,Singapore,SGP,SGP,20201014
0.020318,0.00776,0.020179,0.006658,446.0,Slovakia,SVK,SVK,20201014
0.007351,0.006696,0.009132,0.006428,219.0,Slovenia,SVN,SVN,20201014
0.052176,0.010678,0.046823,0.008639,598.0,South Africa,ZAF,ZAF,20201014
0.027378,0.010891,0.020151,0.007052,397.0,South Korea,KOR,KOR,20201014
0.007047,0.002083,0.00635,0.001535,2677.0,Spain,ESP,ESP,20201014
0.008018,0.008585,0.015306,0.008769,196.0,Sri Lanka,LKA,LKA,20201014
0.059,0.025424,0.071429,0.020753,154.0,Sudan,SDN,SDN,20201014
0.018504,0.003866,0.018066,0.002943,2048.0,Sweden,SWE,SWE,20201014
0.00244,0.002116,0.001414,0.001413,707.0,Switzerland,CHE,CHE,20201014
0.002436,0.002097,0.003981,0.001777,1256.0,Taiwan,TWN,TWN,20201014
0.016172,0.005402,0.018908,0.004414,952.0,Thailand,THA,THA,20201014
0.030624,0.01371,0.03125,0.008531,416.0,Tunisia,TUN,TUN,20201014
0.005813,0.002709,0.007618,0.002288,1444.0,Turkey,TUR,TUR,20201014
0.058401,0.007819,0.063712,0.005248,2166.0,Ukraine,UKR,UKR,20201014
0.025063,0.016439,0.013274,0.007613,226.0,United Arab Emirates,ARE,ARE,20201014
0.008995,0.002304,0.009979,0.002027,2405.0,United Kingdom,GBR,GBR,20201014
0.007682,0.000547,0.006802,0.000511,35973.0,United States of America,USA,USA,20201014
0.0,0.0,0.0,0.0,434.0,Uruguay,URY,URY,20201014
0.11065,0.030108,0.09375,0.025763,128.0,Uzbekistan,UZB,UZB,20201014
0.036341,0.010599,0.027624,0.007033,543.0,Venezuela,VEN,VEN,20201014
0.008018,0.004144,0.006154,0.002169,1300.0,Vietnam,VNM,VNM,20201014
0.067707,0.031303,0.083969,0.024231,131.0,Afghanistan,AFG,AFG,20201015
0.005903,0.008892,0.013793,0.009686,145.0,Algeria,DZA,DZA,20201015
0.019628,0.003413,0.023317,0.002927,2659.0,Argentina,ARG,ARG,20201015
0.009789,0.003172,0.011094,0.002948,1262.0,Australia,AUS,AUS,20201015
0.00383,0.003068,0.005282,0.003041,568.0,Austria,AUT,AUT,20201015
0.039769,0.013535,0.042553,0.011128,329.0,Bangladesh,BGD,BGD,20201015
0.030172,0.015803,0.034826,0.012932,201.0,Belarus,BLR,BLR,20201015
0.006705,0.004528,0.012987,0.00408,770.0,Belgium,BEL,BEL,20201015
0.052935,0.014885,0.043702,0.010365,389.0,Bolivia,BOL,BOL,20201015
0.00539,0.008013,0.008197,0.008163,122.0,Bosnia and Herzegovina,BIH,BIH,20201015
0.015362,0.001687,0.014628,0.001227,9571.0,Brazil,BRA,BRA,20201015
0.002945,0.003406,0.002688,0.002685,372.0,Bulgaria,BGR,BGR,20201015
0.008004,0.002553,0.007916,0.002036,1895.0,Canada,CAN,CAN,20201015
0.007306,0.003092,0.00796,0.002803,1005.0,Chile,CHL,CHL,20201015
0.032755,0.005972,0.034341,0.004123,1951.0,Colombia,COL,COL,20201015
0.034752,0.011579,0.034121,0.009301,381.0,Costa Rica,CRI,CRI,20201015
0.030193,0.014392,0.02521,0.008297,357.0,Croatia,HRV,HRV,20201015
0.011814,0.003406,0.010608,0.002724,1414.0,Czech Republic,CZE,CZE,20201015
0.008269,0.002923,0.009658,0.002666,1346.0,Denmark,DNK,DNK,20201015
0.028417,0.011079,0.028112,0.010475,249.0,Dominican Republic,DOM,DOM,20201015
0.020884,0.007362,0.021038,0.005375,713.0,Ecuador,ECU,ECU,20201015
0.028958,0.009055,0.02657,0.005589,828.0,Egypt,EGY,EGY,20201015
0.033756,0.012595,0.041237,0.010094,388.0,El Salvador,SLV,SLV,20201015
0.015715,0.01033,0.016807,0.004811,714.0,Finland,FIN,FIN,20201015
0.014946,0.002655,0.014693,0.002083,3335.0,France,FRA,FRA,20201015
0.005084,0.001544,0.00603,0.001202,4146.0,Germany,DEU,DEU,20201015
0.009048,0.010959,0.018018,0.012625,111.0,Ghana,GHA,GHA,20201015
0.001121,0.001651,0.002551,0.001802,784.0,Greece,GRC,GRC,20201015
0.049264,0.017955,0.021226,0.007,424.0,Guatemala,GTM,GTM,20201015
0.017116,0.012894,0.028436,0.011443,211.0,Honduras,HND,HND,20201015
0.0,0.0,0.0,0.0,253.0,Hong Kong,HKG,HKG,20201015
0.004954,0.002221,0.005058,0.001907,1384.0,Hungary,HUN,HUN,20201015
0.018587,0.002926,0.019271,0.002367,3373.0,India,IND,IND,20201015
0.019637,0.004361,0.020182,0.003588,1536.0,Indonesia,IDN,IDN,20201015
0.116266,0.023849,0.098501,0.013789,467.0,Iraq,IRQ,IRQ,20201015
0.002737,0.002315,0.00311,0.002196,643.0,Ireland,IRL,IRL,20201015
0.00798,0.003805,0.006702,0.002987,746.0,Israel,ISR,ISR,20201015
0.004854,0.001312,0.005959,0.001085,5034.0,Italy,ITA,ITA,20201015
0.00501,0.001419,0.004522,0.000921,5307.0,Japan,JPN,JPN,20201015
0.062827,0.016544,0.059553,0.011789,403.0,Jordan,JOR,JOR,20201015
0.003698,0.005352,0.005405,0.005391,185.0,Kazakhstan,KAZ,KAZ,20201015
0.060389,0.015056,0.053846,0.011429,390.0,Kenya,KEN,KEN,20201015
0.080876,0.027843,0.076389,0.022135,144.0,Lebanon,LBN,LBN,20201015
0.103468,0.02459,0.085973,0.018857,221.0,Libya,LBY,LBY,20201015
0.003883,0.002928,0.002275,0.001607,879.0,Malaysia,MYS,MYS,20201015
0.027766,0.002964,0.024661,0.001995,6042.0,Mexico,MEX,MEX,20201015
0.022981,0.017156,0.027778,0.015813,108.0,Moldova,MDA,MDA,20201015
0.038311,0.015797,0.031746,0.011044,252.0,Morocco,MAR,MAR,20201015
0.033683,0.014111,0.029605,0.009721,304.0,Myanmar,MMR,MMR,20201015
0.03571,0.015277,0.047493,0.010925,379.0,Nepal,NPL,NPL,20201015
0.006147,0.002194,0.006219,0.00196,1608.0,Netherlands,NLD,NLD,20201015
0.041706,0.012502,0.017804,0.007204,337.0,New Zealand,NZL,NZL,20201015
0.059621,0.01904,0.0625,0.018246,176.0,Nicaragua,NIC,NIC,20201015
0.068768,0.021625,0.071429,0.013499,364.0,Nigeria,NGA,NGA,20201015
0.007806,0.003498,0.00655,0.002665,916.0,Norway,NOR,NOR,20201015
0.054848,0.012337,0.05176,0.01008,483.0,Pakistan,PAK,PAK,20201015
0.02099,0.014577,0.020979,0.011985,143.0,Panama,PAN,PAN,20201015
0.042857,0.018875,0.048458,0.014252,227.0,Paraguay,PRY,PRY,20201015
0.040496,0.008666,0.026107,0.005372,881.0,Peru,PER,PER,20201015
0.005243,0.003088,0.007888,0.002619,1141.0,Philippines,PHL,PHL,20201015
0.019778,0.004284,0.022617,0.00345,1857.0,Poland,POL,POL,20201015
