pct_community_cli,community_cli_se,pct_community_cli_unw,community_cli_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.082746,0.009332,0.101808,0.008502,1051.0,Honduras,HND,HND,20200530
0.084094,0.010065,0.074671,0.010627,683.0,Hong Kong,HKG,HKG,20200530
0.011511,0.002375,0.012184,0.00231,2134.0,Hungary,HUN,HUN,20200530
0.064043,0.002753,0.068704,0.002665,8442.0,India,IND,IND,20200530
0.072825,0.003616,0.08034,0.003457,5651.0,Indonesia,IDN,IDN,20200530
0.102813,0.007731,0.114706,0.007368,1700.0,Iraq,IRQ,IRQ,20200530
0.060998,0.007108,0.060444,0.007139,1125.0,Ireland,IRL,IRL,20200530
0.04767,0.00454,0.037585,0.005086,1756.0,Israel,ISR,ISR,20200530
0.033511,0.002312,0.035631,0.002245,6427.0,Italy,ITA,ITA,20200530
0.013526,0.001153,0.014778,0.001103,10962.0,Japan,JPN,JPN,20200530
0.051854,0.00654,0.044865,0.007005,1003.0,Jordan,JOR,JOR,20200530
0.025059,0.008702,0.029255,0.008071,376.0,Kazakhstan,KAZ,KAZ,20200530
0.068309,0.008313,0.072165,0.008104,970.0,Kenya,KEN,KEN,20200530
0.16622,0.021753,0.195195,0.020431,333.0,Kuwait,KWT,KWT,20200530
0.043586,0.018231,0.049296,0.017194,142.0,Kyrgyzstan,KGZ,KGZ,20200530
0.031648,0.009166,0.02623,0.01004,305.0,Lebanon,LBN,LBN,20200530
0.056328,0.008657,0.065773,0.008051,821.0,Libya,LBY,LBY,20200530
0.05058,0.00464,0.049451,0.00469,2184.0,Malaysia,MYS,MYS,20200530
0.123453,0.032007,0.150794,0.029423,126.0,Mali,MLI,MLI,20200530
0.152508,0.003091,0.164723,0.002995,14406.0,Mexico,MEX,MEX,20200530
0.080126,0.016561,0.091803,0.015571,305.0,Moldova,MDA,MDA,20200530
0.041203,0.007043,0.051619,0.006327,988.0,Morocco,MAR,MAR,20200530
0.092324,0.019642,0.116105,0.017749,267.0,Mozambique,MOZ,MOZ,20200530
0.090527,0.011511,0.096823,0.011169,661.0,Myanmar,MMR,MMR,20200530
0.066481,0.008418,0.065116,0.0085,860.0,Nepal,NPL,NPL,20200530
0.065645,0.005128,0.066042,0.005113,2347.0,Netherlands,NLD,NLD,20200530
0.094488,0.007527,0.04878,0.010221,820.0,New Zealand,NZL,NZL,20200530
0.438737,0.014343,0.483951,0.014242,1215.0,Nicaragua,NIC,NIC,20200530
0.103593,0.008341,0.105805,0.008263,1361.0,Nigeria,NGA,NGA,20200530
0.034674,0.005406,0.035223,0.005365,1164.0,Norway,NOR,NOR,20200530
0.13204,0.029327,0.144828,0.028211,145.0,Oman,OMN,OMN,20200530
0.313329,0.011414,0.288973,0.01168,1578.0,Pakistan,PAK,PAK,20200530
0.071946,0.014173,0.077994,0.013657,359.0,Palestine,PSE,PSE,20200530
0.079949,0.012586,0.087302,0.012093,504.0,Panama,PAN,PAN,20200530
0.032055,0.005876,0.030409,0.006028,855.0,Paraguay,PRY,PRY,20200530
0.264106,0.007605,0.259036,0.007652,3320.0,Peru,PER,PER,20200530
0.066646,0.00469,0.066549,0.004693,2825.0,Philippines,PHL,PHL,20200530
0.033328,0.003573,0.041931,0.0032,3148.0,Poland,POL,POL,20200530
0.04364,0.004205,0.043626,0.004205,2361.0,Portugal,PRT,PRT,20200530
0.033127,0.005182,0.031579,0.005303,1140.0,"Puerto Rico, U.S.",PRI,PRI,20200530
0.130754,0.021146,0.142336,0.020404,274.0,Qatar,QAT,QAT,20200530
0.018451,0.002838,0.024374,0.002476,2954.0,Romania,ROU,ROU,20200530
0.11834,0.008546,0.129845,0.008212,1548.0,Russia,RUS,RUS,20200530
0.121344,0.009895,0.126549,0.009718,1130.0,Saudi Arabia,SAU,SAU,20200530
0.068261,0.024688,0.067308,0.024849,104.0,Senegal,SEN,SEN,20200530
0.064687,0.00955,0.073529,0.009,748.0,Serbia,SRB,SRB,20200530
0.049895,0.009422,0.044118,0.00999,476.0,Singapore,SGP,SGP,20200530
0.025762,0.00687,0.026022,0.006836,538.0,Slovakia,SVK,SVK,20200530
0.059873,0.013346,0.058252,0.013519,309.0,Slovenia,SVN,SVN,20200530
0.058188,0.006046,0.072092,0.005472,1831.0,South Africa,ZAF,ZAF,20200530
0.020138,0.004869,0.033577,0.003797,1370.0,South Korea,KOR,KOR,20200530
0.071894,0.004262,0.078145,0.004102,3967.0,Spain,ESP,ESP,20200530
0.029932,0.009726,0.037037,0.008776,378.0,Sri Lanka,LKA,LKA,20200530
0.279536,0.020964,0.276316,0.021039,456.0,Sudan,SDN,SDN,20200530
0.155146,0.00629,0.151934,0.006344,3258.0,Sweden,SWE,SWE,20200530
0.0593,0.007429,0.055085,0.007691,944.0,Switzerland,CHE,CHE,20200530
0.017696,0.002613,0.020443,0.002434,2935.0,Taiwan,TWN,TWN,20200530
0.146782,0.032943,0.141593,0.033439,113.0,Tanzania,TZA,TZA,20200530
0.042595,0.004804,0.043646,0.004748,1810.0,Thailand,THA,THA,20200530
0.045943,0.008387,0.047022,0.008295,638.0,Tunisia,TUN,TUN,20200530
0.050628,0.003605,0.048609,0.003675,3559.0,Turkey,TUR,TUR,20200530
0.038405,0.003409,0.038231,0.003416,3165.0,Ukraine,UKR,UKR,20200530
0.13212,0.011171,0.130626,0.011225,911.0,United Arab Emirates,ARE,ARE,20200530
0.048307,0.00388,0.050842,0.003787,3206.0,United Kingdom,GBR,GBR,20200530
0.029923,0.005334,0.032977,0.005089,1122.0,Uruguay,URY,URY,20200530
0.017223,0.00769,0.018987,0.00733,316.0,Uzbekistan,UZB,UZB,20200530
0.033047,0.004859,0.034965,0.004729,1430.0,Venezuela,VEN,VEN,20200530
0.053985,0.0037,0.043118,0.004116,3015.0,Vietnam,VNM,VNM,20200530
0.482419,0.026637,0.484419,0.026634,353.0,Yemen,YEM,YEM,20200530
0.539605,0.027624,0.535168,0.027605,327.0,Afghanistan,AFG,AFG,20200531
0.074822,0.019753,0.090047,0.018156,211.0,Albania,ALB,ALB,20200531
0.131407,0.0103,0.135624,0.010163,1106.0,Algeria,DZA,DZA,20200531
0.078036,0.017362,0.074236,0.017764,229.0,Angola,AGO,AGO,20200531
0.035514,0.00263,0.035935,0.002615,5009.0,Argentina,ARG,ARG,20200531
0.102969,0.022213,0.104712,0.022049,191.0,Armenia,ARM,ARM,20200531
0.043531,0.004325,0.041193,0.004441,2112.0,Australia,AUS,AUS,20200531
0.048566,0.00736,0.055094,0.006934,962.0,Austria,AUT,AUT,20200531
0.09057,0.018697,0.080189,0.019758,212.0,Azerbaijan,AZE,AZE,20200531
0.302845,0.012417,0.310295,0.012333,1389.0,Bangladesh,BGD,BGD,20200531
0.274167,0.0193,0.275605,0.019268,537.0,Belarus,BLR,BLR,20200531
0.068872,0.008898,0.068966,0.008892,812.0,Belgium,BEL,BEL,20200531
0.115504,0.007605,0.149043,0.006825,2194.0,Bolivia,BOL,BOL,20200531
0.037767,0.015013,0.053333,0.012737,225.0,Bosnia and Herzegovina,BIH,BIH,20200531
0.237565,0.003356,0.263561,0.003242,17237.0,Brazil,BRA,BRA,20200531
0.010064,0.004369,0.014589,0.003637,754.0,Bulgaria,BGR,BGR,20200531
0.081485,0.021862,0.067669,0.023812,133.0,Cambodia,KHM,KHM,20200531
0.125607,0.021061,0.129412,0.020794,255.0,Cameroon,CMR,CMR,20200531
0.047482,0.00366,0.038053,0.004069,2733.0,Canada,CAN,CAN,20200531
0.17955,0.006142,0.143558,0.006723,3260.0,Chile,CHL,CHL,20200531
0.044357,0.003043,0.051423,0.002836,5270.0,Colombia,COL,COL,20200531
0.037264,0.004908,0.039415,0.004777,1573.0,Costa Rica,CRI,CRI,20200531
0.053727,0.011033,0.035461,0.013451,282.0,C̫te d'Ivoire,CIV,CIV,20200531
0.019838,0.006414,0.023381,0.005919,556.0,Croatia,HRV,HRV,20200531
0.037423,0.004859,0.037711,0.004841,1538.0,Czech Republic,CZE,CZE,20200531
0.046277,0.004802,0.048217,0.004709,1991.0,Denmark,DNK,DNK,20200531
0.121669,0.01125,0.132821,0.010837,911.0,Dominican Republic,DOM,DOM,20200531
0.195235,0.008398,0.202272,0.008287,2289.0,Ecuador,ECU,ECU,20200531
0.251819,0.006684,0.262405,0.006595,4333.0,Egypt,EGY,EGY,20200531
0.073131,0.006544,0.068456,0.006747,1490.0,El Salvador,SLV,SLV,20200531
0.078677,0.018316,0.092,0.017062,250.0,Ethiopia,ETH,ETH,20200531
0.046003,0.006598,0.057646,0.00593,1249.0,Finland,FIN,FIN,20200531
0.055557,0.003511,0.054397,0.003546,4173.0,France,FRA,FRA,20200531
0.045611,0.003025,0.045387,0.003032,4737.0,Germany,DEU,DEU,20200531
0.064006,0.012024,0.07384,0.011254,474.0,Ghana,GHA,GHA,20200531
0.031226,0.00459,0.025022,0.005111,1159.0,Greece,GRC,GRC,20200531
0.044107,0.005647,0.046975,0.00548,1405.0,Guatemala,GTM,GTM,20200531
0.074262,0.00921,0.097889,0.008126,1042.0,Honduras,HND,HND,20200531
0.08283,0.009904,0.067188,0.010904,640.0,Hong Kong,HKG,HKG,20200531
0.011775,0.002274,0.012531,0.002205,2394.0,Hungary,HUN,HUN,20200531
0.067269,0.002718,0.067805,0.002708,8554.0,India,IND,IND,20200531
0.081576,0.003688,0.085535,0.003609,5752.0,Indonesia,IDN,IDN,20200531
0.112197,0.008532,0.135772,0.007861,1613.0,Iraq,IRQ,IRQ,20200531
0.047255,0.006495,0.053808,0.006107,1208.0,Ireland,IRL,IRL,20200531
0.047793,0.005181,0.043674,0.005408,1557.0,Israel,ISR,ISR,20200531
0.032925,0.002087,0.030946,0.002151,6883.0,Italy,ITA,ITA,20200531
0.0176,0.001246,0.015787,0.001314,10008.0,Japan,JPN,JPN,20200531
0.036065,0.006362,0.038919,0.006134,925.0,Jordan,JOR,JOR,20200531
0.027978,0.009432,0.035897,0.008361,390.0,Kazakhstan,KAZ,KAZ,20200531
0.062204,0.007412,0.063594,0.007336,1085.0,Kenya,KEN,KEN,20200531
0.175691,0.021733,0.177419,0.021649,310.0,Kuwait,KWT,KWT,20200531
0.04553,0.01933,0.059603,0.017021,151.0,Kyrgyzstan,KGZ,KGZ,20200531
0.049741,0.013757,0.068249,0.011861,337.0,Lebanon,LBN,LBN,20200531
0.052325,0.00814,0.059312,0.007674,843.0,Libya,LBY,LBY,20200531
0.052401,0.004662,0.049211,0.004802,2154.0,Malaysia,MYS,MYS,20200531
0.073523,0.031457,0.12037,0.025231,108.0,Mali,MLI,MLI,20200531
0.161805,0.003107,0.173239,0.003024,14835.0,Mexico,MEX,MEX,20200531
0.064951,0.012702,0.065617,0.012642,381.0,Moldova,MDA,MDA,20200531
0.059794,0.00765,0.056769,0.007838,916.0,Morocco,MAR,MAR,20200531
0.136623,0.02136,0.135659,0.021424,258.0,Mozambique,MOZ,MOZ,20200531
0.112804,0.012954,0.117742,0.012715,620.0,Myanmar,MMR,MMR,20200531
0.068207,0.008718,0.066258,0.008836,815.0,Nepal,NPL,NPL,20200531
0.064311,0.004901,0.067506,0.004792,2622.0,Netherlands,NLD,NLD,20200531
0.032331,0.005642,0.031381,0.005724,956.0,New Zealand,NZL,NZL,20200531
0.434778,0.013785,0.48289,0.013676,1315.0,Nicaragua,NIC,NIC,20200531
0.122299,0.008715,0.113705,0.008994,1328.0,Nigeria,NGA,NGA,20200531
0.043042,0.005568,0.038494,0.005873,1195.0,Norway,NOR,NOR,20200531
0.13565,0.029438,0.137681,0.029255,138.0,Oman,OMN,OMN,20200531
0.326488,0.011548,0.315009,0.011658,1619.0,Pakistan,PAK,PAK,20200531
0.127702,0.019058,0.125413,0.019206,303.0,Palestine,PSE,PSE,20200531
0.051422,0.009447,0.056667,0.009024,600.0,Panama,PAN,PAN,20200531
0.029362,0.006118,0.032902,0.00579,851.0,Paraguay,PRY,PRY,20200531
0.239182,0.00742,0.261056,0.007206,3505.0,Peru,PER,PER,20200531
0.056059,0.004313,0.060853,0.00415,3073.0,Philippines,PHL,PHL,20200531
0.037142,0.003374,0.040457,0.003238,3411.0,Poland,POL,POL,20200531
0.048883,0.003917,0.042926,0.004167,2679.0,Portugal,PRT,PRT,20200531
0.021151,0.004436,0.02459,0.004121,1220.0,"Puerto Rico, U.S.",PRI,PRI,20200531
0.149145,0.02392,0.176471,0.022352,255.0,Qatar,QAT,QAT,20200531
0.039596,0.003135,0.031036,0.003525,3061.0,Romania,ROU,ROU,20200531
0.134932,0.007943,0.134417,0.007956,1845.0,Russia,RUS,RUS,20200531
0.108955,0.011199,0.144737,0.009918,988.0,Saudi Arabia,SAU,SAU,20200531
0.055964,0.022205,0.060345,0.021434,116.0,Senegal,SEN,SEN,20200531
0.08893,0.009493,0.077792,0.010089,797.0,Serbia,SRB,SRB,20200531
0.031896,0.00902,0.041152,0.007979,486.0,Singapore,SGP,SGP,20200531
0.013588,0.004388,0.01248,0.004576,641.0,Slovakia,SVK,SVK,20200531
0.077511,0.013073,0.058642,0.014879,324.0,Slovenia,SVN,SVN,20200531
0.067839,0.005815,0.07451,0.005569,2040.0,South Africa,ZAF,ZAF,20200531
0.0348,0.005105,0.034046,0.005159,1263.0,South Korea,KOR,KOR,20200531
0.071912,0.003873,0.072022,0.00387,4457.0,Spain,ESP,ESP,20200531
0.027691,0.010066,0.038356,0.0086,365.0,Sri Lanka,LKA,LKA,20200531
0.271353,0.021562,0.266033,0.021697,421.0,Sudan,SDN,SDN,20200531
0.153867,0.006016,0.151156,0.00606,3546.0,Sweden,SWE,SWE,20200531
0.070851,0.008154,0.068063,0.008307,955.0,Switzerland,CHE,CHE,20200531
0.018756,0.002454,0.018027,0.002502,2940.0,Taiwan,TWN,TWN,20200531
0.177804,0.038576,0.196262,0.037137,107.0,Tanzania,TZA,TZA,20200531
0.044227,0.004919,0.04325,0.004972,1711.0,Thailand,THA,THA,20200531
0.02852,0.007,0.035613,0.006287,702.0,Tunisia,TUN,TUN,20200531
0.053336,0.003731,0.051385,0.003797,3503.0,Turkey,TUR,TUR,20200531
0.043573,0.003333,0.036723,0.003617,3186.0,Ukraine,UKR,UKR,20200531
0.138562,0.011006,0.125,0.011497,904.0,United Arab Emirates,ARE,ARE,20200531
0.044015,0.003708,0.049281,0.003514,3409.0,United Kingdom,GBR,GBR,20200531
0.036151,0.005775,0.037209,0.005696,1075.0,Uruguay,URY,URY,20200531
0.013171,0.005943,0.01194,0.006238,335.0,Uzbekistan,UZB,UZB,20200531
0.036926,0.00524,0.038519,0.005134,1350.0,Venezuela,VEN,VEN,20200531
0.029361,0.003303,0.036706,0.002965,3242.0,Vietnam,VNM,VNM,20200531
0.497619,0.027194,0.452381,0.027318,336.0,Yemen,YEM,YEM,20200531
0.591162,0.029573,0.540351,0.029172,285.0,Afghanistan,AFG,AFG,20200601
0.101922,0.023971,0.097403,0.024459,154.0,Albania,ALB,ALB,20200601
0.124604,0.011233,0.129609,0.011046,895.0,Algeria,DZA,DZA,20200601
0.054778,0.025379,0.103448,0.018962,145.0,Angola,AGO,AGO,20200601
0.041474,0.002944,0.034284,0.003226,3821.0,Argentina,ARG,ARG,20200601
0.220287,0.028939,0.195767,0.030226,189.0,Armenia,ARM,ARM,20200601
0.039796,0.005074,0.041774,0.004957,1556.0,Australia,AUS,AUS,20200601
0.048482,0.008006,0.052632,0.0077,779.0,Austria,AUT,AUT,20200601
0.0997,0.020019,0.080645,0.022027,186.0,Azerbaijan,AZE,AZE,20200601
0.31915,0.012802,0.316944,0.012825,1322.0,Bangladesh,BGD,BGD,20200601
0.281377,0.021686,0.298206,0.021316,446.0,Belarus,BLR,BLR,20200601
0.065773,0.008098,0.051213,0.009106,742.0,Belgium,BEL,BEL,20200601
0.120681,0.009047,0.153216,0.008182,1586.0,Bolivia,BOL,BOL,20200601
0.076955,0.020123,0.081081,0.019648,185.0,Bosnia and Herzegovina,BIH,BIH,20200601
0.226999,0.003841,0.257502,0.003679,12963.0,Brazil,BRA,BRA,20200601
0.01911,0.005842,0.023634,0.005266,677.0,Bulgaria,BGR,BGR,20200601
0.11285,0.027776,0.096491,0.029765,114.0,Cambodia,KHM,KHM,20200601
0.096795,0.019942,0.09589,0.020026,219.0,Cameroon,CMR,CMR,20200601
0.033357,0.003898,0.034341,0.003843,2184.0,Canada,CAN,CAN,20200601
0.175534,0.006982,0.13848,0.00769,2448.0,Chile,CHL,CHL,20200601
0.045143,0.003433,0.047182,0.003362,3815.0,Colombia,COL,COL,20200601
0.035577,0.005184,0.032035,0.005453,1155.0,Costa Rica,CRI,CRI,20200601
0.039412,0.014608,0.042105,0.014153,190.0,C̫te d'Ivoire,CIV,CIV,20200601
0.045379,0.0097,0.047619,0.00948,483.0,Croatia,HRV,HRV,20200601
0.032663,0.005177,0.03653,0.004906,1314.0,Czech Republic,CZE,CZE,20200601
0.053905,0.005388,0.054556,0.005357,1778.0,Denmark,DNK,DNK,20200601
0.156564,0.013563,0.166667,0.013225,756.0,Dominican Republic,DOM,DOM,20200601
0.193898,0.00951,0.187166,0.00964,1683.0,Ecuador,ECU,ECU,20200601
0.255752,0.007496,0.274803,0.007326,3548.0,Egypt,EGY,EGY,20200601
0.038379,0.006853,0.056868,0.005685,1143.0,El Salvador,SLV,SLV,20200601
0.127178,0.020414,0.138889,0.019667,288.0,Ethiopia,ETH,ETH,20200601
0.063282,0.006894,0.053471,0.007461,1066.0,Finland,FIN,FIN,20200601
0.045435,0.003417,0.048403,0.003316,3946.0,France,FRA,FRA,20200601
0.040569,0.003158,0.046527,0.002958,4449.0,Germany,DEU,DEU,20200601
0.039604,0.011027,0.043605,0.01053,344.0,Ghana,GHA,GHA,20200601
0.017417,0.004795,0.023256,0.004162,989.0,Greece,GRC,GRC,20200601
0.058863,0.00784,0.062696,0.007612,957.0,Guatemala,GTM,GTM,20200601
0.084754,0.011498,0.105189,0.010438,713.0,Honduras,HND,HND,20200601
0.062545,0.009204,0.048059,0.01042,541.0,Hong Kong,HKG,HKG,20200601
0.011926,0.002367,0.012138,0.002346,2142.0,Hungary,HUN,HUN,20200601
0.062711,0.002797,0.064002,0.002771,7656.0,India,IND,IND,20200601
0.077357,0.003959,0.08091,0.003878,4746.0,Indonesia,IDN,IDN,20200601
0.102798,0.008899,0.119549,0.008331,1330.0,Iraq,IRQ,IRQ,20200601
0.060423,0.007052,0.059034,0.007129,1118.0,Ireland,IRL,IRL,20200601
0.034532,0.005104,0.032392,0.005264,1204.0,Israel,ISR,ISR,20200601
0.032117,0.002325,0.030883,0.00237,5537.0,Italy,ITA,ITA,20200601
0.014645,0.001443,0.015248,0.001414,7214.0,Japan,JPN,JPN,20200601
0.045416,0.007945,0.048143,0.007728,727.0,Jordan,JOR,JOR,20200601
0.060585,0.012196,0.054598,0.012807,348.0,Kazakhstan,KAZ,KAZ,20200601
0.044274,0.00742,0.055556,0.006663,954.0,Kenya,KEN,KEN,20200601
0.203981,0.024122,0.193309,0.024614,269.0,Kuwait,KWT,KWT,20200601
0.032552,0.018771,0.038095,0.017401,105.0,Kyrgyzstan,KGZ,KGZ,20200601
0.065697,0.015333,0.063241,0.015607,253.0,Lebanon,LBN,LBN,20200601
0.081271,0.011107,0.083601,0.010965,622.0,Libya,LBY,LBY,20200601
0.042757,0.005042,0.046163,0.004861,1733.0,Malaysia,MYS,MYS,20200601
0.085807,0.032357,0.118812,0.028008,101.0,Mali,MLI,MLI,20200601
0.157304,0.003554,0.173565,0.003417,11356.0,Mexico,MEX,MEX,20200601
0.063907,0.014994,0.065693,0.014803,274.0,Moldova,MDA,MDA,20200601
0.040338,0.007544,0.039216,0.007647,663.0,Morocco,MAR,MAR,20200601
0.105568,0.020069,0.116732,0.019205,257.0,Mozambique,MOZ,MOZ,20200601
0.104724,0.013818,0.111538,0.013441,520.0,Myanmar,MMR,MMR,20200601
0.077761,0.008776,0.058577,0.010008,717.0,Nepal,NPL,NPL,20200601
0.060886,0.004848,0.063754,0.004745,2541.0,Netherlands,NLD,NLD,20200601
0.042657,0.007706,0.044568,0.007547,718.0,New Zealand,NZL,NZL,20200601
0.483699,0.015029,0.485998,0.015027,1107.0,Nicaragua,NIC,NIC,20200601
0.115183,0.009115,0.100276,0.009687,1087.0,Nigeria,NGA,NGA,20200601
0.039031,0.005426,0.036226,0.005624,1187.0,Norway,NOR,NOR,20200601
0.298023,0.012218,0.301205,0.012181,1411.0,Pakistan,PAK,PAK,20200601
0.075265,0.017057,0.081395,0.016457,258.0,Palestine,PSE,PSE,20200601
0.087095,0.014444,0.088083,0.014371,386.0,Panama,PAN,PAN,20200601
0.043308,0.00687,0.032738,0.007858,672.0,Paraguay,PRY,PRY,20200601
0.236545,0.008799,0.25378,0.008593,2447.0,Peru,PER,PER,20200601
0.051168,0.004509,0.055469,0.00434,2578.0,Philippines,PHL,PHL,20200601
0.03405,0.003693,0.039145,0.003453,2759.0,Poland,POL,POL,20200601
0.049412,0.004922,0.053038,0.00476,2074.0,Portugal,PRT,PRT,20200601
0.024561,0.005618,0.032291,0.004919,991.0,"Puerto Rico, U.S.",PRI,PRI,20200601
0.182671,0.025116,0.191057,0.024686,246.0,Qatar,QAT,QAT,20200601
0.0251,0.003144,0.028159,0.002973,2770.0,Romania,ROU,ROU,20200601
0.110026,0.008424,0.117928,0.008173,1467.0,Russia,RUS,RUS,20200601
0.132501,0.012347,0.156069,0.011534,865.0,Saudi Arabia,SAU,SAU,20200601
0.090052,0.010989,0.085139,0.011271,646.0,Serbia,SRB,SRB,20200601
0.039647,0.009138,0.037209,0.009421,430.0,Singapore,SGP,SGP,20200601
0.019989,0.004661,0.011472,0.006126,523.0,Slovakia,SVK,SVK,20200601
0.048844,0.012871,0.054487,0.012222,312.0,Slovenia,SVN,SVN,20200601
0.063705,0.006294,0.075171,0.00583,1756.0,South Africa,ZAF,ZAF,20200601
0.039806,0.00582,0.038914,0.005884,1105.0,South Korea,KOR,KOR,20200601
0.068586,0.004157,0.065057,0.004261,3520.0,Spain,ESP,ESP,20200601
0.096724,0.01491,0.074194,0.016815,310.0,Sri Lanka,LKA,LKA,20200601
0.279305,0.023416,0.277929,0.023452,367.0,Sudan,SDN,SDN,20200601
0.159157,0.006604,0.153769,0.006697,2985.0,Sweden,SWE,SWE,20200601
0.056002,0.00747,0.053728,0.007618,912.0,Switzerland,CHE,CHE,20200601
0.01975,0.002835,0.019835,0.002829,2420.0,Taiwan,TWN,TWN,20200601
0.050857,0.006171,0.054195,0.005989,1347.0,Thailand,THA,THA,20200601
0.081311,0.008777,0.045775,0.011478,568.0,Tunisia,TUN,TUN,20200601
0.049479,0.004454,0.051738,0.004361,2474.0,Turkey,TUR,TUR,20200601
0.042392,0.003518,0.036007,0.003805,2805.0,Ukraine,UKR,UKR,20200601
0.173769,0.01233,0.130841,0.013854,749.0,United Arab Emirates,ARE,ARE,20200601
0.042941,0.004162,0.053067,0.003764,2902.0,United Kingdom,GBR,GBR,20200601
0.032034,0.00671,0.03548,0.006388,761.0,Uruguay,URY,URY,20200601
0.034607,0.009224,0.022814,0.011292,263.0,Uzbekistan,UZB,UZB,20200601
0.026595,0.005081,0.030954,0.00472,1163.0,Venezuela,VEN,VEN,20200601
0.045049,0.003945,0.042852,0.00404,2637.0,Vietnam,VNM,VNM,20200601
0.469329,0.030998,0.48659,0.03095,261.0,Yemen,YEM,YEM,20200601
0.545288,0.029045,0.533784,0.028991,296.0,Afghanistan,AFG,AFG,20200602
0.109858,0.02088,0.08427,0.023505,178.0,Albania,ALB,ALB,20200602
0.120083,0.010831,0.131417,0.010421,974.0,Algeria,DZA,DZA,20200602
0.027529,0.015573,0.044944,0.012298,178.0,Angola,AGO,AGO,20200602
0.037498,0.002811,0.035861,0.002872,4378.0,Argentina,ARG,ARG,20200602
0.133442,0.030387,0.173077,0.027314,156.0,Armenia,ARM,ARM,20200602
0.047096,0.005108,0.049696,0.004979,1811.0,Australia,AUS,AUS,20200602
0.050436,0.007428,0.049942,0.007462,861.0,Austria,AUT,AUT,20200602
0.065228,0.021536,0.077419,0.019898,155.0,Azerbaijan,AZE,AZE,20200602
0.310221,0.013214,0.327791,0.013021,1263.0,Bangladesh,BGD,BGD,20200602
0.258808,0.021658,0.271868,0.021321,423.0,Belarus,BLR,BLR,20200602
0.065091,0.008808,0.06435,0.008856,777.0,Belgium,BEL,BEL,20200602
0.112776,0.008392,0.147339,0.007489,1785.0,Bolivia,BOL,BOL,20200602
0.063775,0.018497,0.056962,0.019501,158.0,Bosnia and Herzegovina,BIH,BIH,20200602
0.230162,0.003358,0.255556,0.003241,16873.0,Brazil,BRA,BRA,20200602
0.0269,0.006925,0.029801,0.006589,604.0,Bulgaria,BGR,BGR,20200602
0.134779,0.028541,0.117188,0.030302,128.0,Cambodia,KHM,KHM,20200602
0.129385,0.023175,0.155102,0.021486,245.0,Cameroon,CMR,CMR,20200602
0.041333,0.00382,0.041096,0.003831,2701.0,Canada,CAN,CAN,20200602
0.153764,0.006745,0.142111,0.006968,2681.0,Chile,CHL,CHL,20200602
0.045309,0.003364,0.047631,0.003285,4010.0,Colombia,COL,COL,20200602
0.034397,0.005225,0.036078,0.005106,1275.0,Costa Rica,CRI,CRI,20200602
0.052447,0.013494,0.047809,0.014099,251.0,C̫te d'Ivoire,CIV,CIV,20200602
0.043288,0.009663,0.04415,0.009572,453.0,Croatia,HRV,HRV,20200602
0.026884,0.004966,0.029813,0.004723,1174.0,Czech Republic,CZE,CZE,20200602
0.04686,0.004824,0.04384,0.00498,1802.0,Denmark,DNK,DNK,20200602
0.131521,0.012028,0.133583,0.011949,801.0,Dominican Republic,DOM,DOM,20200602
0.206125,0.009295,0.202883,0.00935,1873.0,Ecuador,ECU,ECU,20200602
0.258638,0.007308,0.275862,0.00716,3741.0,Egypt,EGY,EGY,20200602
0.064311,0.007322,0.069109,0.007081,1201.0,El Salvador,SLV,SLV,20200602
0.126067,0.021874,0.123348,0.022079,227.0,Ethiopia,ETH,ETH,20200602
0.047381,0.006774,0.050096,0.006597,1038.0,Finland,FIN,FIN,20200602
0.04628,0.003483,0.046499,0.003475,3656.0,France,FRA,FRA,20200602
0.04272,0.002951,0.046013,0.002848,5042.0,Germany,DEU,DEU,20200602
0.062429,0.011845,0.057143,0.012346,385.0,Ghana,GHA,GHA,20200602
0.018674,0.004636,0.022967,0.00419,1045.0,Greece,GRC,GRC,20200602
0.044178,0.006381,0.052416,0.005883,1221.0,Guatemala,GTM,GTM,20200602
0.281785,0.044729,0.295238,0.044113,105.0,Haiti,HTI,HTI,20200602
0.101387,0.011385,0.120732,0.010547,820.0,Honduras,HND,HND,20200602
0.06195,0.009389,0.058824,0.00962,629.0,Hong Kong,HKG,HKG,20200602
0.015808,0.002854,0.017023,0.002752,2056.0,Hungary,HUN,HUN,20200602
0.06752,0.002952,0.072071,0.002865,7673.0,India,IND,IND,20200602
0.073823,0.003833,0.078974,0.003717,4951.0,Indonesia,IDN,IDN,20200602
0.130578,0.009279,0.149899,0.008758,1481.0,Iraq,IRQ,IRQ,20200602
