smoothed_vu,smoothed_vu_se,sample_size_vu,country,iso_code,gid_0,survey_date
0.777126,0.003797,12078.0,Canada,CAN,CAN,20201225
0.731052,0.005835,5763.0,Chile,CHL,CHL,20201225
0.750157,0.003857,12571.0,Colombia,COL,COL,20201225
0.825118,0.007532,2546.0,Costa Rica,CRI,CRI,20201225
0.564607,0.026313,363.0,C̫te d'Ivoire,CIV,CIV,20201225
0.554144,0.011379,1908.0,Croatia,HRV,HRV,20201225
0.580035,0.007654,4162.0,Czech Republic,CZE,CZE,20201225
0.361706,0.039586,149.0,Democratic Republic of the Congo,COD,COD,20201225
0.867726,0.0042,6523.0,Denmark,DNK,DNK,20201225
0.582853,0.011751,1765.0,Dominican Republic,DOM,DOM,20201225
0.701478,0.006773,4569.0,Ecuador,ECU,ECU,20201225
0.59317,0.005279,8667.0,Egypt,EGY,EGY,20201225
0.755045,0.009402,2130.0,El Salvador,SLV,SLV,20201225
0.75389,0.022341,373.0,Ethiopia,ETH,ETH,20201225
0.809046,0.009135,1874.0,Finland,FIN,FIN,20201225
0.505136,0.003748,17887.0,France,FRA,FRA,20201225
0.720937,0.002985,22606.0,Germany,DEU,DEU,20201225
0.624943,0.017124,803.0,Ghana,GHA,GHA,20201225
0.685168,0.008069,3329.0,Greece,GRC,GRC,20201225
0.787573,0.009368,1911.0,Guatemala,GTM,GTM,20201225
0.664635,0.046828,114.0,Guinea,GIN,GIN,20201225
0.341795,0.036314,164.0,Haiti,HTI,HTI,20201225
0.754593,0.011531,1375.0,Honduras,HND,HND,20201225
0.611491,0.012995,1409.0,Hong Kong,HKG,HKG,20201225
0.490177,0.005902,7177.0,Hungary,HUN,HUN,20201225
0.687879,0.003156,21578.0,India,IND,IND,20201225
0.674532,0.004488,10917.0,Indonesia,IDN,IDN,20201225
0.533654,0.009587,2746.0,Iraq,IRQ,IRQ,20201225
0.796983,0.007698,2732.0,Ireland,IRL,IRL,20201225
0.74016,0.006809,4252.0,Israel,ISR,ISR,20201225
0.795778,0.002778,21164.0,Italy,ITA,ITA,20201225
0.695341,0.002393,36991.0,Japan,JPN,JPN,20201225
0.345424,0.010874,1929.0,Jordan,JOR,JOR,20201225
0.337776,0.018333,674.0,Kazakhstan,KAZ,KAZ,20201225
0.770024,0.009136,2121.0,Kenya,KEN,KEN,20201225
0.629455,0.021477,490.0,Kuwait,KWT,KWT,20201225
0.466802,0.029279,308.0,Kyrgyzstan,KGZ,KGZ,20201225
0.845585,0.026478,184.0,Laos,LAO,LAO,20201225
0.443381,0.017643,804.0,Lebanon,LBN,LBN,20201225
0.670858,0.01398,1146.0,Libya,LBY,LBY,20201225
0.700634,0.007433,3812.0,Malaysia,MYS,MYS,20201225
0.485605,0.033564,230.0,Mali,MLI,MLI,20201225
0.831537,0.001791,43661.0,Mexico,MEX,MEX,20201225
0.502039,0.019693,652.0,Moldova,MDA,MDA,20201225
0.634323,0.012908,1399.0,Morocco,MAR,MAR,20201225
0.72031,0.028747,239.0,Mozambique,MOZ,MOZ,20201225
0.862921,0.00849,1637.0,Myanmar,MMR,MMR,20201225
0.760998,0.011497,1394.0,Nepal,NPL,NPL,20201225
0.769818,0.004573,8569.0,Netherlands,NLD,NLD,20201225
0.745975,0.008988,2353.0,New Zealand,NZL,NZL,20201225
0.803043,0.011778,1139.0,Nicaragua,NIC,NIC,20201225
0.66934,0.008882,2801.0,Nigeria,NGA,NGA,20201225
0.79461,0.005628,5159.0,Norway,NOR,NOR,20201225
0.640673,0.032325,224.0,Oman,OMN,OMN,20201225
0.648991,0.00754,4012.0,Pakistan,PAK,PAK,20201225
0.410825,0.017543,808.0,Palestine,PSE,PSE,20201225
0.73758,0.012201,1309.0,Panama,PAN,PAN,20201225
0.662173,0.013916,1169.0,Paraguay,PRY,PRY,20201225
0.688706,0.007077,4286.0,Peru,PER,PER,20201225
0.606063,0.006107,6409.0,Philippines,PHL,PHL,20201225
0.600802,0.006112,6404.0,Poland,POL,POL,20201225
0.762546,0.005795,5726.0,Portugal,PRT,PRT,20201225
0.821586,0.007311,2758.0,"Puerto Rico, U.S.",PRI,PRI,20201225
0.669045,0.024331,415.0,Qatar,QAT,QAT,20201225
0.64129,0.006457,5532.0,Romania,ROU,ROU,20201225
0.446359,0.00617,6506.0,Russia,RUS,RUS,20201225
0.638123,0.010548,2082.0,Saudi Arabia,SAU,SAU,20201225
0.403626,0.041279,144.0,Senegal,SEN,SEN,20201225
0.519587,0.011212,2017.0,Serbia,SRB,SRB,20201225
0.76347,0.013887,944.0,Singapore,SGP,SGP,20201225
0.621392,0.009247,2759.0,Slovakia,SVK,SVK,20201225
0.64314,0.015355,980.0,Slovenia,SVN,SVN,20201225
0.611218,0.006353,5933.0,South Africa,ZAF,ZAF,20201225
0.750556,0.006924,3915.0,South Korea,KOR,KOR,20201225
0.766569,0.003685,13192.0,Spain,ESP,ESP,20201225
0.73553,0.01618,747.0,Sri Lanka,LKA,LKA,20201225
0.63446,0.01423,1162.0,Sudan,SDN,SDN,20201225
0.809259,0.003272,15056.0,Sweden,SWE,SWE,20201225
0.609988,0.00827,3487.0,Switzerland,CHE,CHE,20201225
0.643611,0.005046,9010.0,Taiwan,TWN,TWN,20201225
0.604756,0.033201,217.0,Tanzania,TZA,TZA,20201225
0.842449,0.002722,17934.0,Thailand,THA,THA,20201225
0.422762,0.01228,1596.0,Tunisia,TUN,TUN,20201225
0.561766,0.004684,11233.0,Turkey,TUR,TUR,20201225
0.521513,0.00549,8301.0,Ukraine,UKR,UKR,20201225
0.666865,0.011895,1579.0,United Arab Emirates,ARE,ARE,20201225
0.849785,0.003128,13046.0,United Kingdom,GBR,GBR,20201225
0.642945,0.0082,3559.0,Uruguay,URY,URY,20201225
0.50204,0.023874,439.0,Uzbekistan,UZB,UZB,20201225
0.714606,0.007349,3800.0,Venezuela,VEN,VEN,20201225
0.826092,0.004411,7406.0,Vietnam,VNM,VNM,20201225
0.439851,0.02202,513.0,Yemen,YEM,YEM,20201225
0.700728,0.01717,720.0,Afghanistan,AFG,AFG,20201226
0.615841,0.02292,461.0,Albania,ALB,ALB,20201226
0.363334,0.00995,2347.0,Algeria,DZA,DZA,20201226
0.722444,0.024514,326.0,Angola,AGO,AGO,20201226
0.695471,0.003872,14182.0,Argentina,ARG,ARG,20201226
0.387934,0.032085,234.0,Armenia,ARM,ARM,20201226
0.776901,0.004369,9094.0,Australia,AUS,AUS,20201226
0.62248,0.007608,4065.0,Austria,AUT,AUT,20201226
0.409825,0.019224,676.0,Azerbaijan,AZE,AZE,20201226
0.785212,0.007257,3210.0,Bangladesh,BGD,BGD,20201226
0.508827,0.012866,1542.0,Belarus,BLR,BLR,20201226
0.692473,0.007063,4395.0,Belgium,BEL,BEL,20201226
0.551703,0.049777,108.0,Benin,BEN,BEN,20201226
0.708538,0.007592,3585.0,Bolivia,BOL,BOL,20201226
0.566682,0.018433,746.0,Bosnia and Herzegovina,BIH,BIH,20201226
0.757865,0.001588,72819.0,Brazil,BRA,BRA,20201226
0.43493,0.010245,2353.0,Bulgaria,BGR,BGR,20201226
0.502143,0.031695,250.0,Burkina Faso,BFA,BFA,20201226
0.690649,0.024794,351.0,Cambodia,KHM,KHM,20201226
0.408702,0.028324,303.0,Cameroon,CMR,CMR,20201226
0.776328,0.003448,14680.0,Canada,CAN,CAN,20201226
0.733502,0.005218,7169.0,Chile,CHL,CHL,20201226
0.748997,0.003487,15431.0,Colombia,COL,COL,20201226
0.822465,0.006866,3101.0,Costa Rica,CRI,CRI,20201226
0.565441,0.024075,433.0,C̫te d'Ivoire,CIV,CIV,20201226
0.55179,0.010298,2337.0,Croatia,HRV,HRV,20201226
0.586272,0.006916,5072.0,Czech Republic,CZE,CZE,20201226
0.399844,0.035657,187.0,Democratic Republic of the Congo,COD,COD,20201226
0.868995,0.003803,7955.0,Denmark,DNK,DNK,20201226
0.586215,0.010589,2168.0,Dominican Republic,DOM,DOM,20201226
0.703828,0.006159,5502.0,Ecuador,ECU,ECU,20201226
0.587958,0.004788,10585.0,Egypt,EGY,EGY,20201226
0.766029,0.008336,2618.0,El Salvador,SLV,SLV,20201226
0.753714,0.021189,416.0,Ethiopia,ETH,ETH,20201226
0.818517,0.008078,2292.0,Finland,FIN,FIN,20201226
0.507416,0.00339,21906.0,France,FRA,FRA,20201226
0.724134,0.002702,27392.0,Germany,DEU,DEU,20201226
0.611611,0.015769,957.0,Ghana,GHA,GHA,20201226
0.690736,0.00726,4067.0,Greece,GRC,GRC,20201226
0.793903,0.008466,2287.0,Guatemala,GTM,GTM,20201226
0.673494,0.042911,137.0,Guinea,GIN,GIN,20201226
0.365724,0.034205,194.0,Haiti,HTI,HTI,20201226
0.754715,0.010409,1703.0,Honduras,HND,HND,20201226
0.620482,0.01172,1715.0,Hong Kong,HKG,HKG,20201226
0.502801,0.005328,8793.0,Hungary,HUN,HUN,20201226
0.688971,0.002898,25538.0,India,IND,IND,20201226
0.67365,0.004086,13190.0,Indonesia,IDN,IDN,20201226
0.549439,0.008734,3268.0,Iraq,IRQ,IRQ,20201226
0.801357,0.006875,3368.0,Ireland,IRL,IRL,20201226
0.739641,0.006122,5250.0,Israel,ISR,ISR,20201226
0.795827,0.002497,26174.0,Italy,ITA,ITA,20201226
0.696105,0.002162,45280.0,Japan,JPN,JPN,20201226
0.336903,0.009817,2340.0,Jordan,JOR,JOR,20201226
0.326653,0.01645,821.0,Kazakhstan,KAZ,KAZ,20201226
0.761513,0.00843,2549.0,Kenya,KEN,KEN,20201226
0.631446,0.020134,569.0,Kuwait,KWT,KWT,20201226
0.487981,0.027101,355.0,Kyrgyzstan,KGZ,KGZ,20201226
0.85094,0.024367,216.0,Laos,LAO,LAO,20201226
0.448026,0.015902,990.0,Lebanon,LBN,LBN,20201226
0.671643,0.012716,1381.0,Libya,LBY,LBY,20201226
0.702548,0.006763,4586.0,Malaysia,MYS,MYS,20201226
0.46734,0.029767,290.0,Mali,MLI,MLI,20201226
0.833991,0.001616,53074.0,Mexico,MEX,MEX,20201226
0.498996,0.018017,780.0,Moldova,MDA,MDA,20201226
0.642372,0.011877,1635.0,Morocco,MAR,MAR,20201226
0.738347,0.025804,283.0,Mozambique,MOZ,MOZ,20201226
0.860953,0.00787,1929.0,Myanmar,MMR,MMR,20201226
0.761733,0.010432,1688.0,Nepal,NPL,NPL,20201226
0.771477,0.00418,10277.0,Netherlands,NLD,NLD,20201226
0.747656,0.008161,2865.0,New Zealand,NZL,NZL,20201226
0.808696,0.010661,1360.0,Nicaragua,NIC,NIC,20201226
0.664124,0.008126,3376.0,Nigeria,NGA,NGA,20201226
0.795151,0.005052,6389.0,Norway,NOR,NOR,20201226
0.656993,0.029163,269.0,Oman,OMN,OMN,20201226
0.641602,0.006971,4738.0,Pakistan,PAK,PAK,20201226
0.41983,0.015954,984.0,Palestine,PSE,PSE,20201226
0.742452,0.010821,1655.0,Panama,PAN,PAN,20201226
0.649706,0.012526,1461.0,Paraguay,PRY,PRY,20201226
0.687877,0.006391,5266.0,Peru,PER,PER,20201226
0.602089,0.005476,8003.0,Philippines,PHL,PHL,20201226
0.601128,0.005532,7822.0,Poland,POL,POL,20201226
0.762135,0.005166,7150.0,Portugal,PRT,PRT,20201226
0.818463,0.006772,3311.0,"Puerto Rico, U.S.",PRI,PRI,20201226
0.683588,0.02182,496.0,Qatar,QAT,QAT,20201226
0.649874,0.005787,6799.0,Romania,ROU,ROU,20201226
0.449892,0.005649,7770.0,Russia,RUS,RUS,20201226
0.635084,0.009625,2510.0,Saudi Arabia,SAU,SAU,20201226
0.410769,0.038134,170.0,Senegal,SEN,SEN,20201226
0.520444,0.010273,2398.0,Serbia,SRB,SRB,20201226
0.746012,0.01279,1169.0,Singapore,SGP,SGP,20201226
0.630162,0.008344,3351.0,Slovakia,SVK,SVK,20201226
0.643118,0.01399,1181.0,Slovenia,SVN,SVN,20201226
0.608974,0.005775,7191.0,South Africa,ZAF,ZAF,20201226
0.752769,0.006229,4806.0,South Korea,KOR,KOR,20201226
0.770878,0.003313,16098.0,Spain,ESP,ESP,20201226
0.723099,0.0149,904.0,Sri Lanka,LKA,LKA,20201226
0.63091,0.012998,1396.0,Sudan,SDN,SDN,20201226
0.80891,0.002964,18310.0,Sweden,SWE,SWE,20201226
0.612877,0.007481,4248.0,Switzerland,CHE,CHE,20201226
0.645221,0.004578,10924.0,Taiwan,TWN,TWN,20201226
0.601598,0.029109,284.0,Tanzania,TZA,TZA,20201226
0.83909,0.002535,21013.0,Thailand,THA,THA,20201226
0.435926,0.011188,1943.0,Tunisia,TUN,TUN,20201226
0.571924,0.0042,13864.0,Turkey,TUR,TUR,20201226
0.522945,0.005031,9919.0,Ukraine,UKR,UKR,20201226
0.66788,0.010941,1865.0,United Arab Emirates,ARE,ARE,20201226
0.847236,0.002854,15883.0,United Kingdom,GBR,GBR,20201226
0.651499,0.007316,4384.0,Uruguay,URY,URY,20201226
0.512142,0.02228,504.0,Uzbekistan,UZB,UZB,20201226
0.714242,0.0067,4572.0,Venezuela,VEN,VEN,20201226
0.825608,0.004006,8998.0,Vietnam,VNM,VNM,20201226
0.455469,0.020196,614.0,Yemen,YEM,YEM,20201226
0.703565,0.015904,834.0,Afghanistan,AFG,AFG,20201227
0.596475,0.021026,552.0,Albania,ALB,ALB,20201227
0.358909,0.009186,2737.0,Algeria,DZA,DZA,20201227
0.724078,0.02276,379.0,Angola,AGO,AGO,20201227
0.695242,0.003531,17078.0,Argentina,ARG,ARG,20201227
0.396153,0.029828,274.0,Armenia,ARM,ARM,20201227
0.776923,0.003989,10932.0,Australia,AUS,AUS,20201227
0.631468,0.006892,4905.0,Austria,AUT,AUT,20201227
0.426563,0.017893,781.0,Azerbaijan,AZE,AZE,20201227
0.780582,0.00681,3698.0,Bangladesh,BGD,BGD,20201227
0.497336,0.011826,1820.0,Belarus,BLR,BLR,20201227
0.695983,0.006472,5278.0,Belgium,BEL,BEL,20201227
0.564601,0.04504,130.0,Benin,BEN,BEN,20201227
0.710612,0.006965,4243.0,Bolivia,BOL,BOL,20201227
0.568382,0.016922,881.0,Bosnia and Herzegovina,BIH,BIH,20201227
0.75768,0.001449,87518.0,Brazil,BRA,BRA,20201227
0.450255,0.009429,2782.0,Bulgaria,BGR,BGR,20201227
0.50556,0.029622,288.0,Burkina Faso,BFA,BFA,20201227
0.695822,0.02282,414.0,Cambodia,KHM,KHM,20201227
0.410573,0.026221,355.0,Cameroon,CMR,CMR,20201227
0.778699,0.003142,17552.0,Canada,CAN,CAN,20201227
0.735778,0.004713,8751.0,Chile,CHL,CHL,20201227
0.746711,0.00321,18325.0,Colombia,COL,COL,20201227
0.824643,0.006223,3738.0,Costa Rica,CRI,CRI,20201227
0.547004,0.022125,513.0,C̫te d'Ivoire,CIV,CIV,20201227
0.553408,0.009353,2831.0,Croatia,HRV,HRV,20201227
0.591013,0.006355,6010.0,Czech Republic,CZE,CZE,20201227
0.401915,0.03263,225.0,Democratic Republic of the Congo,COD,COD,20201227
0.867337,0.003538,9486.0,Denmark,DNK,DNK,20201227
0.596422,0.009653,2587.0,Dominican Republic,DOM,DOM,20201227
0.699596,0.005694,6485.0,Ecuador,ECU,ECU,20201227
0.592125,0.00442,12381.0,Egypt,EGY,EGY,20201227
0.769109,0.007613,3105.0,El Salvador,SLV,SLV,20201227
0.752384,0.019778,480.0,Ethiopia,ETH,ETH,20201227
0.825417,0.007291,2729.0,Finland,FIN,FIN,20201227
0.508747,0.003081,26512.0,France,FRA,FRA,20201227
0.725749,0.00248,32395.0,Germany,DEU,DEU,20201227
0.612076,0.014613,1118.0,Ghana,GHA,GHA,20201227
0.694331,0.006632,4842.0,Greece,GRC,GRC,20201227
0.787493,0.007842,2730.0,Guatemala,GTM,GTM,20201227
0.711373,0.036868,165.0,Guinea,GIN,GIN,20201227
0.380917,0.032934,216.0,Haiti,HTI,HTI,20201227
0.757788,0.009442,2055.0,Honduras,HND,HND,20201227
0.62406,0.01077,2024.0,Hong Kong,HKG,HKG,20201227
0.5072,0.004894,10424.0,Hungary,HUN,HUN,20201227
0.6893,0.002694,29548.0,India,IND,IND,20201227
0.67083,0.003777,15503.0,Indonesia,IDN,IDN,20201227
0.541794,0.008125,3785.0,Iraq,IRQ,IRQ,20201227
0.80298,0.006217,4095.0,Ireland,IRL,IRL,20201227
0.738721,0.005634,6206.0,Israel,ISR,ISR,20201227
0.799714,0.002251,31769.0,Italy,ITA,ITA,20201227
0.697257,0.001992,53254.0,Japan,JPN,JPN,20201227
0.339745,0.009116,2723.0,Jordan,JOR,JOR,20201227
0.326963,0.015063,980.0,Kazakhstan,KAZ,KAZ,20201227
0.765286,0.007674,3048.0,Kenya,KEN,KEN,20201227
0.638768,0.018559,667.0,Kuwait,KWT,KWT,20201227
0.491827,0.024758,425.0,Kyrgyzstan,KGZ,KGZ,20201227
0.846073,0.022773,254.0,Laos,LAO,LAO,20201227
0.4527,0.014682,1162.0,Lebanon,LBN,LBN,20201227
0.66006,0.011955,1596.0,Libya,LBY,LBY,20201227
0.706914,0.006213,5387.0,Malaysia,MYS,MYS,20201227
0.458866,0.027576,336.0,Mali,MLI,MLI,20201227
0.535823,0.048745,102.0,Mauritania,MRT,MRT,20201227
0.836311,0.001476,62897.0,Mexico,MEX,MEX,20201227
0.498844,0.016782,903.0,Moldova,MDA,MDA,20201227
0.645676,0.010961,1912.0,Morocco,MAR,MAR,20201227
0.733283,0.023605,345.0,Mozambique,MOZ,MOZ,20201227
0.86387,0.00729,2209.0,Myanmar,MMR,MMR,20201227
0.761854,0.009578,1999.0,Nepal,NPL,NPL,20201227
0.774199,0.003819,12186.0,Netherlands,NLD,NLD,20201227
0.748709,0.007501,3378.0,New Zealand,NZL,NZL,20201227
0.804411,0.009879,1612.0,Nicaragua,NIC,NIC,20201227
0.667426,0.007454,3993.0,Nigeria,NGA,NGA,20201227
0.799613,0.004574,7669.0,Norway,NOR,NOR,20201227
0.663927,0.027012,311.0,Oman,OMN,OMN,20201227
0.638823,0.006507,5462.0,Pakistan,PAK,PAK,20201227
0.422762,0.014858,1135.0,Palestine,PSE,PSE,20201227
0.743651,0.009721,2040.0,Panama,PAN,PAN,20201227
0.650122,0.011565,1736.0,Paraguay,PRY,PRY,20201227
0.694072,0.005827,6259.0,Peru,PER,PER,20201227
0.60035,0.004941,9840.0,Philippines,PHL,PHL,20201227
0.613351,0.004981,9519.0,Poland,POL,POL,20201227
0.772494,0.004531,8893.0,Portugal,PRT,PRT,20201227
0.823242,0.006087,3995.0,"Puerto Rico, U.S.",PRI,PRI,20201227
0.689158,0.019969,580.0,Qatar,QAT,QAT,20201227
0.655175,0.00527,8150.0,Romania,ROU,ROU,20201227
0.446887,0.005202,9147.0,Russia,RUS,RUS,20201227
0.631518,0.008965,2904.0,Saudi Arabia,SAU,SAU,20201227
0.391029,0.035,200.0,Senegal,SEN,SEN,20201227
0.523634,0.009482,2810.0,Serbia,SRB,SRB,20201227
0.745429,0.011708,1396.0,Singapore,SGP,SGP,20201227
0.643808,0.007547,4014.0,Slovakia,SVK,SVK,20201227
0.632591,0.012849,1414.0,Slovenia,SVN,SVN,20201227
0.613612,0.005275,8568.0,South Africa,ZAF,ZAF,20201227
0.756033,0.005716,5653.0,South Korea,KOR,KOR,20201227
0.775611,0.002992,19442.0,Spain,ESP,ESP,20201227
0.724361,0.013825,1049.0,Sri Lanka,LKA,LKA,20201227
0.622216,0.012023,1642.0,Sudan,SDN,SDN,20201227
0.810869,0.002704,21684.0,Sweden,SWE,SWE,20201227
0.615749,0.00684,5075.0,Switzerland,CHE,CHE,20201227
0.645529,0.004184,13074.0,Taiwan,TWN,TWN,20201227
0.59663,0.027592,318.0,Tanzania,TZA,TZA,20201227
0.8354,0.002392,24062.0,Thailand,THA,THA,20201227
0.436222,0.010368,2269.0,Tunisia,TUN,TUN,20201227
0.574367,0.003866,16340.0,Turkey,TUR,TUR,20201227
0.524941,0.004659,11551.0,Ukraine,UKR,UKR,20201227
0.665128,0.010147,2189.0,United Arab Emirates,ARE,ARE,20201227
0.848128,0.002592,19162.0,United Kingdom,GBR,GBR,20201227
0.650325,0.006882,5227.0,Uruguay,URY,URY,20201227
0.504974,0.020446,599.0,Uzbekistan,UZB,UZB,20201227
0.718351,0.006084,5500.0,Venezuela,VEN,VEN,20201227
0.824838,0.003668,10774.0,Vietnam,VNM,VNM,20201227
0.44731,0.018724,716.0,Yemen,YEM,YEM,20201227
0.710557,0.015639,856.0,Afghanistan,AFG,AFG,20201228
0.610191,0.021391,537.0,Albania,ALB,ALB,20201228
0.364329,0.009153,2781.0,Algeria,DZA,DZA,20201228
0.709422,0.022797,393.0,Angola,AGO,AGO,20201228
0.690888,0.003474,17775.0,Argentina,ARG,ARG,20201228
0.404961,0.028914,294.0,Armenia,ARM,ARM,20201228
0.782786,0.003933,11174.0,Australia,AUS,AUS,20201228
0.635669,0.006779,5075.0,Austria,AUT,AUT,20201228
0.440975,0.018007,769.0,Azerbaijan,AZE,AZE,20201228
0.784034,0.006815,3661.0,Bangladesh,BGD,BGD,20201228
0.494836,0.011857,1811.0,Belarus,BLR,BLR,20201228
0.696103,0.006372,5358.0,Belgium,BEL,BEL,20201228
0.562912,0.04436,136.0,Benin,BEN,BEN,20201228
0.715587,0.006756,4459.0,Bolivia,BOL,BOL,20201228
0.585407,0.016806,886.0,Bosnia and Herzegovina,BIH,BIH,20201228
0.758467,0.001421,90791.0,Brazil,BRA,BRA,20201228
0.461213,0.009334,2844.0,Bulgaria,BGR,BGR,20201228
0.457755,0.029506,285.0,Burkina Faso,BFA,BFA,20201228
0.724969,0.022573,403.0,Cambodia,KHM,KHM,20201228
0.399687,0.026087,356.0,Cameroon,CMR,CMR,20201228
0.782269,0.003067,18171.0,Canada,CAN,CAN,20201228
0.732306,0.004656,9038.0,Chile,CHL,CHL,20201228
0.739735,0.003195,18860.0,Colombia,COL,COL,20201228
0.821849,0.006138,3891.0,Costa Rica,CRI,CRI,20201228
0.517866,0.021482,549.0,C̫te d'Ivoire,CIV,CIV,20201228
0.567407,0.00928,2850.0,Croatia,HRV,HRV,20201228
0.596186,0.006205,6270.0,Czech Republic,CZE,CZE,20201228
0.430651,0.034976,197.0,Democratic Republic of the Congo,COD,COD,20201228
0.869294,0.003483,9613.0,Denmark,DNK,DNK,20201228
0.596113,0.009429,2712.0,Dominican Republic,DOM,DOM,20201228
0.69731,0.005704,6494.0,Ecuador,ECU,ECU,20201228
0.600171,0.004371,12583.0,Egypt,EGY,EGY,20201228
0.770864,0.007589,3091.0,El Salvador,SLV,SLV,20201228
0.760257,0.018776,521.0,Ethiopia,ETH,ETH,20201228
0.833313,0.007023,2828.0,Finland,FIN,FIN,20201228
0.513897,0.003047,26964.0,France,FRA,FRA,20201228
0.72888,0.002454,32848.0,Germany,DEU,DEU,20201228
0.610334,0.01461,1121.0,Ghana,GHA,GHA,20201228
0.699126,0.006546,4931.0,Greece,GRC,GRC,20201228
0.792835,0.007827,2679.0,Guatemala,GTM,GTM,20201228
0.704689,0.036442,172.0,Guinea,GIN,GIN,20201228
0.398166,0.0321,233.0,Haiti,HTI,HTI,20201228
0.76537,0.009233,2102.0,Honduras,HND,HND,20201228
0.63349,0.010613,2063.0,Hong Kong,HKG,HKG,20201228
0.511533,0.004806,10799.0,Hungary,HUN,HUN,20201228
0.693127,0.002696,29307.0,India,IND,IND,20201228
0.667188,0.003743,15870.0,Indonesia,IDN,IDN,20201228
0.546353,0.00807,3824.0,Iraq,IRQ,IRQ,20201228
0.81066,0.005942,4345.0,Ireland,IRL,IRL,20201228
0.74067,0.005511,6378.0,Israel,ISR,ISR,20201228
0.80892,0.002175,32801.0,Italy,ITA,ITA,20201228
0.699293,0.001974,54017.0,Japan,JPN,JPN,20201228
0.341056,0.009116,2725.0,Jordan,JOR,JOR,20201228
0.33623,0.015009,1000.0,Kazakhstan,KAZ,KAZ,20201228
0.760502,0.007684,3084.0,Kenya,KEN,KEN,20201228
0.668697,0.018394,653.0,Kuwait,KWT,KWT,20201228
0.484959,0.024783,423.0,Kyrgyzstan,KGZ,KGZ,20201228
0.858426,0.022105,256.0,Laos,LAO,LAO,20201228
0.452984,0.014217,1240.0,Lebanon,LBN,LBN,20201228
0.648629,0.012152,1571.0,Libya,LBY,LBY,20201228
0.713081,0.006107,5494.0,Malaysia,MYS,MYS,20201228
0.470746,0.028389,317.0,Mali,MLI,MLI,20201228
0.839606,0.00145,64074.0,Mexico,MEX,MEX,20201228
0.493333,0.016727,907.0,Moldova,MDA,MDA,20201228
0.641819,0.011059,1893.0,Morocco,MAR,MAR,20201228
0.728386,0.023083,366.0,Mozambique,MOZ,MOZ,20201228
0.872364,0.007118,2196.0,Myanmar,MMR,MMR,20201228
0.762657,0.009535,2027.0,Nepal,NPL,NPL,20201228
0.775107,0.003782,12375.0,Netherlands,NLD,NLD,20201228
0.752486,0.007395,3439.0,New Zealand,NZL,NZL,20201228
0.791601,0.009965,1658.0,Nicaragua,NIC,NIC,20201228
0.667194,0.007345,4118.0,Nigeria,NGA,NGA,20201228
0.80179,0.004473,7956.0,Norway,NOR,NOR,20201228
0.678376,0.026849,309.0,Oman,OMN,OMN,20201228
0.63503,0.006539,5434.0,Pakistan,PAK,PAK,20201228
0.433358,0.014913,1124.0,Palestine,PSE,PSE,20201228
0.739185,0.009651,2091.0,Panama,PAN,PAN,20201228
0.658901,0.011427,1761.0,Paraguay,PRY,PRY,20201228
0.701012,0.005758,6326.0,Peru,PER,PER,20201228
0.596236,0.004833,10308.0,Philippines,PHL,PHL,20201228
0.631769,0.00483,9953.0,Poland,POL,POL,20201228
0.785232,0.004216,9487.0,Portugal,PRT,PRT,20201228
0.816875,0.006164,3995.0,"Puerto Rico, U.S.",PRI,PRI,20201228
0.706839,0.019514,582.0,Qatar,QAT,QAT,20201228
0.667791,0.00511,8505.0,Romania,ROU,ROU,20201228
0.449711,0.005219,9096.0,Russia,RUS,RUS,20201228
0.638783,0.008916,2904.0,Saudi Arabia,SAU,SAU,20201228
0.360372,0.032882,220.0,Senegal,SEN,SEN,20201228
0.517939,0.009513,2793.0,Serbia,SRB,SRB,20201228
0.739478,0.011719,1413.0,Singapore,SGP,SGP,20201228
0.657271,0.007512,4102.0,Slovakia,SVK,SVK,20201228
0.637328,0.012641,1450.0,Slovenia,SVN,SVN,20201228
0.609072,0.005165,8978.0,South Africa,ZAF,ZAF,20201228
0.755983,0.005674,5745.0,South Korea,KOR,KOR,20201228
0.781455,0.002938,19785.0,Spain,ESP,ESP,20201228
0.710809,0.013899,1072.0,Sri Lanka,LKA,LKA,20201228
0.605511,0.012256,1606.0,Sudan,SDN,SDN,20201228
0.816914,0.002636,22128.0,Sweden,SWE,SWE,20201228
0.60881,0.006776,5203.0,Switzerland,CHE,CHE,20201228
0.644317,0.004109,13573.0,Taiwan,TWN,TWN,20201228
0.627024,0.02617,338.0,Tanzania,TZA,TZA,20201228
0.834365,0.002418,23682.0,Thailand,THA,THA,20201228
0.453363,0.010297,2315.0,Tunisia,TUN,TUN,20201228
0.578988,0.003859,16346.0,Turkey,TUR,TUR,20201228
0.5297,0.004651,11562.0,Ukraine,UKR,UKR,20201228
0.655936,0.010274,2176.0,United Arab Emirates,ARE,ARE,20201228
0.849902,0.002514,20190.0,United Kingdom,GBR,GBR,20201228
0.661826,0.006716,5412.0,Uruguay,URY,URY,20201228
0.50007,0.020626,586.0,Uzbekistan,UZB,UZB,20201228
0.723019,0.005981,5633.0,Venezuela,VEN,VEN,20201228
0.831229,0.003495,11478.0,Vietnam,VNM,VNM,20201228
0.468063,0.018987,700.0,Yemen,YEM,YEM,20201228
0.715971,0.01571,841.0,Afghanistan,AFG,AFG,20201229
0.611487,0.021109,546.0,Albania,ALB,ALB,20201229
