smoothed_covid_vaccine,smoothed_covid_vaccine_se,sample_size,country,iso_code,gid_0,survey_date
0.11558,0.008035,1628.0,Nepal,NPL,NPL,20210211
0.031626,0.001765,9848.0,Netherlands,NLD,NLD,20210211
0.002988,0.00092,3470.0,New Zealand,NZL,NZL,20210211
0.003208,0.00155,1260.0,Nicaragua,NIC,NIC,20210211
0.077192,0.004999,2841.0,Nigeria,NGA,NGA,20210211
0.031865,0.002317,5780.0,Norway,NOR,NOR,20210211
0.043945,0.0137,224.0,Oman,OMN,OMN,20210211
0.032044,0.003597,2449.0,Pakistan,PAK,PAK,20210211
0.032272,0.007814,465.0,Palestine,PSE,PSE,20210211
0.019558,0.003917,1242.0,Panama,PAN,PAN,20210211
0.002728,0.001319,1425.0,Paraguay,PRY,PRY,20210211
0.00837,0.000921,9718.0,Peru,PER,PER,20210211
0.003866,0.000745,7010.0,Philippines,PHL,PHL,20210211
0.094267,0.00312,8764.0,Poland,POL,POL,20210211
0.034078,0.001671,11696.0,Portugal,PRT,PRT,20210211
0.26094,0.008332,2838.0,"Puerto Rico, U.S.",PRI,PRI,20210211
0.093865,0.013892,532.0,Qatar,QAT,QAT,20210211
0.195343,0.004667,7232.0,Romania,ROU,ROU,20210211
0.118654,0.003585,8150.0,Russia,RUS,RUS,20210211
0.077489,0.005197,2647.0,Saudi Arabia,SAU,SAU,20210211
0.007079,0.005835,166.0,Senegal,SEN,SEN,20210211
0.203472,0.008816,2092.0,Serbia,SRB,SRB,20210211
0.119544,0.010591,971.0,Singapore,SGP,SGP,20210211
0.079254,0.004521,3568.0,Slovakia,SVK,SVK,20210211
0.065884,0.006692,1395.0,Slovenia,SVN,SVN,20210211
0.016866,0.001971,4248.0,South Africa,ZAF,ZAF,20210211
0.005302,0.001311,3024.0,South Korea,KOR,KOR,20210211
0.044407,0.001474,19556.0,Spain,ESP,ESP,20210211
0.071384,0.009589,732.0,Sri Lanka,LKA,LKA,20210211
0.008176,0.003239,858.0,Sudan,SDN,SDN,20210211
0.040955,0.001474,18115.0,Sweden,SWE,SWE,20210211
0.075583,0.003899,4609.0,Switzerland,CHE,CHE,20210211
0.005185,0.000679,11221.0,Taiwan,TWN,TWN,20210211
0.111973,0.014994,479.0,Tanzania,TZA,TZA,20210211
0.005975,0.000924,6995.0,Thailand,THA,THA,20210211
0.004754,0.001451,1653.0,Tunisia,TUN,TUN,20210211
0.056481,0.002423,9107.0,Turkey,TUR,TUR,20210211
0.005849,0.000945,6668.0,Ukraine,UKR,UKR,20210211
0.499928,0.010397,2360.0,United Arab Emirates,ARE,ARE,20210211
0.233241,0.003039,19324.0,United Kingdom,GBR,GBR,20210211
0.006689,0.001445,3128.0,Uruguay,URY,URY,20210211
0.009692,0.003824,549.0,Uzbekistan,UZB,UZB,20210211
0.005855,0.001141,4403.0,Venezuela,VEN,VEN,20210211
0.006672,0.000618,17458.0,Vietnam,VNM,VNM,20210211
0.011894,0.006021,363.0,Yemen,YEM,YEM,20210211
0.060514,0.009423,599.0,Afghanistan,AFG,AFG,20210212
0.020439,0.005841,508.0,Albania,ALB,ALB,20210212
0.017645,0.002778,2237.0,Algeria,DZA,DZA,20210212
0.003676,0.002952,320.0,Angola,AGO,AGO,20210212
0.032537,0.00136,17261.0,Argentina,ARG,ARG,20210212
0.025811,0.009883,199.0,Armenia,ARM,ARM,20210212
0.004738,0.000675,10106.0,Australia,AUS,AUS,20210212
0.061267,0.00333,5182.0,Austria,AUT,AUT,20210212
0.055395,0.010873,455.0,Azerbaijan,AZE,AZE,20210212
0.155902,0.006407,3230.0,Bangladesh,BGD,BGD,20210212
0.016753,0.003553,1154.0,Belarus,BLR,BLR,20210212
0.041692,0.002813,5053.0,Belgium,BEL,BEL,20210212
0.019822,0.011007,139.0,Benin,BEN,BEN,20210212
0.008682,0.001476,3897.0,Bolivia,BOL,BOL,20210212
0.00914,0.003472,760.0,Bosnia and Herzegovina,BIH,BIH,20210212
0.050904,0.000842,68179.0,Brazil,BRA,BRA,20210212
0.040478,0.003452,3250.0,Bulgaria,BGR,BGR,20210212
0.002967,0.003501,187.0,Burkina Faso,BFA,BFA,20210212
0.053587,0.016451,201.0,Cambodia,KHM,KHM,20210212
0.011985,0.005621,412.0,Cameroon,CMR,CMR,20210212
0.037689,0.001472,16715.0,Canada,CAN,CAN,20210212
0.121029,0.003423,8894.0,Chile,CHL,CHL,20210212
0.005934,0.000622,15216.0,Colombia,COL,COL,20210212
0.029688,0.003467,2452.0,Costa Rica,CRI,CRI,20210212
0.009487,0.004058,551.0,C̫te d'Ivoire,CIV,CIV,20210212
0.057608,0.005066,2125.0,Croatia,HRV,HRV,20210212
0.053702,0.002719,6865.0,Czech Republic,CZE,CZE,20210212
0.000242,0.000877,249.0,Democratic Republic of the Congo,COD,COD,20210212
0.038102,0.002165,7805.0,Denmark,DNK,DNK,20210212
0.005243,0.001718,1979.0,Dominican Republic,DOM,DOM,20210212
0.004541,0.000872,5956.0,Ecuador,ECU,ECU,20210212
0.01109,0.001374,5882.0,Egypt,EGY,EGY,20210212
0.004121,0.001256,2684.0,El Salvador,SLV,SLV,20210212
0.025725,0.005608,720.0,Ethiopia,ETH,ETH,20210212
0.056258,0.004688,2415.0,Finland,FIN,FIN,20210212
0.054659,0.001312,30266.0,France,FRA,FRA,20210212
0.051452,0.001253,31066.0,Germany,DEU,DEU,20210212
0.014269,0.002955,1642.0,Ghana,GHA,GHA,20210212
0.058895,0.002902,6591.0,Greece,GRC,GRC,20210212
0.008368,0.001805,2433.0,Guatemala,GTM,GTM,20210212
0.03166,0.014433,150.0,Guinea,GIN,GIN,20210212
0.002815,0.003517,209.0,Haiti,HTI,HTI,20210212
0.007561,0.001862,2137.0,Honduras,HND,HND,20210212
0.010622,0.002904,1222.0,Hong Kong,HKG,HKG,20210212
0.05907,0.00224,11107.0,Hungary,HUN,HUN,20210212
0.078888,0.001777,23010.0,India,IND,IND,20210212
0.062717,0.002184,12334.0,Indonesia,IDN,IDN,20210212
0.012644,0.002017,3083.0,Iraq,IRQ,IRQ,20210212
0.061957,0.003759,4105.0,Ireland,IRL,IRL,20210212
0.731788,0.00541,6898.0,Israel,ISR,ISR,20210212
0.072912,0.001451,32095.0,Italy,ITA,ITA,20210212
0.004472,0.000288,53311.0,Japan,JPN,JPN,20210212
0.049088,0.005325,1690.0,Jordan,JOR,JOR,20210212
0.017451,0.004132,994.0,Kazakhstan,KAZ,KAZ,20210212
0.047207,0.00465,2084.0,Kenya,KEN,KEN,20210212
0.078729,0.01185,536.0,Kuwait,KWT,KWT,20210212
0.014154,0.006827,307.0,Kyrgyzstan,KGZ,KGZ,20210212
0.022042,0.011118,168.0,Laos,LAO,LAO,20210212
0.005886,0.002004,1432.0,Lebanon,LBN,LBN,20210212
0.006077,0.002149,1232.0,Libya,LBY,LBY,20210212
0.0,0.0,121.0,Madagascar,MDG,MDG,20210212
0.010764,0.001492,4813.0,Malaysia,MYS,MYS,20210212
0.009239,0.00664,226.0,Mali,MLI,MLI,20210212
0.020711,0.000576,61207.0,Mexico,MEX,MEX,20210212
0.003074,0.002168,632.0,Moldova,MDA,MDA,20210212
0.122643,0.007837,1742.0,Morocco,MAR,MAR,20210212
0.003744,0.002299,725.0,Mozambique,MOZ,MOZ,20210212
0.072505,0.012865,444.0,Myanmar,MMR,MMR,20210212
0.101766,0.007476,1697.0,Nepal,NPL,NPL,20210212
0.037645,0.001859,10378.0,Netherlands,NLD,NLD,20210212
0.00283,0.000872,3652.0,New Zealand,NZL,NZL,20210212
0.004197,0.001726,1345.0,Nicaragua,NIC,NIC,20210212
0.075497,0.004524,3411.0,Nigeria,NGA,NGA,20210212
0.034178,0.002162,7069.0,Norway,NOR,NOR,20210212
0.054802,0.014159,244.0,Oman,OMN,OMN,20210212
0.032864,0.0033,2972.0,Pakistan,PAK,PAK,20210212
0.031826,0.007094,573.0,Palestine,PSE,PSE,20210212
0.017511,0.003642,1283.0,Panama,PAN,PAN,20210212
0.002028,0.001092,1534.0,Paraguay,PRY,PRY,20210212
0.008771,0.000916,10256.0,Peru,PER,PER,20210212
0.004667,0.000723,8855.0,Philippines,PHL,PHL,20210212
0.09474,0.003046,9236.0,Poland,POL,POL,20210212
0.036005,0.001673,12312.0,Portugal,PRT,PRT,20210212
0.258357,0.00755,3433.0,"Puerto Rico, U.S.",PRI,PRI,20210212
0.0929,0.01367,546.0,Qatar,QAT,QAT,20210212
0.19318,0.004488,7765.0,Romania,ROU,ROU,20210212
0.124189,0.003605,8352.0,Russia,RUS,RUS,20210212
0.078012,0.005109,2734.0,Saudi Arabia,SAU,SAU,20210212
0.006191,0.005103,190.0,Senegal,SEN,SEN,20210212
0.208479,0.007915,2640.0,Serbia,SRB,SRB,20210212
0.111489,0.010017,1018.0,Singapore,SGP,SGP,20210212
0.076899,0.00435,3747.0,Slovakia,SVK,SVK,20210212
0.064571,0.006452,1466.0,Slovenia,SVN,SVN,20210212
0.015334,0.00171,5141.0,South Africa,ZAF,ZAF,20210212
0.005578,0.001209,3744.0,South Korea,KOR,KOR,20210212
0.044482,0.001445,20396.0,Spain,ESP,ESP,20210212
0.076911,0.008913,908.0,Sri Lanka,LKA,LKA,20210212
0.011828,0.003505,1043.0,Sudan,SDN,SDN,20210212
0.04248,0.00147,18859.0,Sweden,SWE,SWE,20210212
0.080719,0.003926,4839.0,Switzerland,CHE,CHE,20210212
0.005908,0.000706,11890.0,Taiwan,TWN,TWN,20210212
0.095802,0.012407,582.0,Tanzania,TZA,TZA,20210212
0.006044,0.000829,8790.0,Thailand,THA,THA,20210212
0.003919,0.001196,2009.0,Tunisia,TUN,TUN,20210212
0.061373,0.002473,9440.0,Turkey,TUR,TUR,20210212
0.005626,0.000841,8068.0,Ukraine,UKR,UKR,20210212
0.489688,0.010228,2440.0,United Arab Emirates,ARE,ARE,20210212
0.247825,0.003013,20479.0,United Kingdom,GBR,GBR,20210212
0.007022,0.001451,3266.0,Uruguay,URY,URY,20210212
0.009783,0.003839,551.0,Uzbekistan,UZB,UZB,20210212
0.005307,0.00107,4521.0,Venezuela,VEN,VEN,20210212
0.006463,0.000553,21132.0,Vietnam,VNM,VNM,20210212
0.01147,0.005477,430.0,Yemen,YEM,YEM,20210212
0.052256,0.008564,631.0,Afghanistan,AFG,AFG,20210213
0.020825,0.005899,540.0,Albania,ALB,ALB,20210213
0.01758,0.002728,2311.0,Algeria,DZA,DZA,20210213
0.009957,0.005514,331.0,Angola,AGO,AGO,20210213
0.032687,0.001344,17749.0,Argentina,ARG,ARG,20210213
0.032634,0.01132,194.0,Armenia,ARM,ARM,20210213
0.006207,0.000754,10414.0,Australia,AUS,AUS,20210213
0.062735,0.003306,5395.0,Austria,AUT,AUT,20210213
0.056936,0.011066,455.0,Azerbaijan,AZE,AZE,20210213
0.185708,0.006706,3397.0,Bangladesh,BGD,BGD,20210213
0.01106,0.003075,1209.0,Belarus,BLR,BLR,20210213
0.043735,0.00283,5241.0,Belgium,BEL,BEL,20210213
0.019597,0.010883,143.0,Benin,BEN,BEN,20210213
0.01255,0.001795,3949.0,Bolivia,BOL,BOL,20210213
0.011656,0.003938,773.0,Bosnia and Herzegovina,BIH,BIH,20210213
0.051267,0.000833,70093.0,Brazil,BRA,BRA,20210213
0.044824,0.003552,3391.0,Bulgaria,BGR,BGR,20210213
0.014018,0.009445,192.0,Burkina Faso,BFA,BFA,20210213
0.048513,0.015544,213.0,Cambodia,KHM,KHM,20210213
0.006995,0.004181,418.0,Cameroon,CMR,CMR,20210213
0.038413,0.001493,17250.0,Canada,CAN,CAN,20210213
0.139872,0.003578,9222.0,Chile,CHL,CHL,20210213
0.005442,0.000591,15461.0,Colombia,COL,COL,20210213
0.030364,0.003457,2502.0,Costa Rica,CRI,CRI,20210213
0.011382,0.004311,573.0,C̫te d'Ivoire,CIV,CIV,20210213
0.05532,0.004819,2263.0,Croatia,HRV,HRV,20210213
0.052212,0.002612,7241.0,Czech Republic,CZE,CZE,20210213
0.002717,0.003375,263.0,Democratic Republic of the Congo,COD,COD,20210213
0.040451,0.002186,8094.0,Denmark,DNK,DNK,20210213
0.007083,0.001959,2039.0,Dominican Republic,DOM,DOM,20210213
0.004261,0.000826,6107.0,Ecuador,ECU,ECU,20210213
0.011187,0.001349,6144.0,Egypt,EGY,EGY,20210213
0.001606,0.000754,2749.0,El Salvador,SLV,SLV,20210213
0.02906,0.005993,740.0,Ethiopia,ETH,ETH,20210213
0.053074,0.004499,2484.0,Finland,FIN,FIN,20210213
0.056562,0.001317,31074.0,France,FRA,FRA,20210213
0.054211,0.001265,32000.0,Germany,DEU,DEU,20210213
0.013612,0.002867,1642.0,Ghana,GHA,GHA,20210213
0.061542,0.002909,6829.0,Greece,GRC,GRC,20210213
0.007605,0.001723,2438.0,Guatemala,GTM,GTM,20210213
0.037667,0.015606,153.0,Guinea,GIN,GIN,20210213
0.002773,0.003464,207.0,Haiti,HTI,HTI,20210213
0.004909,0.001476,2201.0,Honduras,HND,HND,20210213
0.013089,0.003177,1270.0,Hong Kong,HKG,HKG,20210213
0.059504,0.002196,11630.0,Hungary,HUN,HUN,20210213
0.07813,0.001745,23657.0,India,IND,IND,20210213
0.063211,0.002156,12754.0,Indonesia,IDN,IDN,20210213
0.011259,0.001836,3311.0,Iraq,IRQ,IRQ,20210213
0.064596,0.003778,4229.0,Ireland,IRL,IRL,20210213
0.740018,0.005205,7303.0,Israel,ISR,ISR,20210213
0.074739,0.001439,33420.0,Italy,ITA,ITA,20210213
0.004752,0.000293,55104.0,Japan,JPN,JPN,20210213
0.0482,0.005153,1753.0,Jordan,JOR,JOR,20210213
0.017368,0.004048,1028.0,Kazakhstan,KAZ,KAZ,20210213
0.043319,0.004385,2165.0,Kenya,KEN,KEN,20210213
0.088926,0.012125,570.0,Kuwait,KWT,KWT,20210213
0.014184,0.006663,318.0,Kyrgyzstan,KGZ,KGZ,20210213
0.019133,0.010207,168.0,Laos,LAO,LAO,20210213
0.005842,0.001983,1457.0,Lebanon,LBN,LBN,20210213
0.004937,0.00189,1268.0,Libya,LBY,LBY,20210213
0.0,0.0,120.0,Madagascar,MDG,MDG,20210213
0.010429,0.001436,5018.0,Malaysia,MYS,MYS,20210213
0.012663,0.007399,232.0,Mali,MLI,MLI,20210213
0.020888,0.000575,61793.0,Mexico,MEX,MEX,20210213
0.00281,0.001982,689.0,Moldova,MDA,MDA,20210213
0.128006,0.007965,1760.0,Morocco,MAR,MAR,20210213
0.005715,0.002667,769.0,Mozambique,MOZ,MOZ,20210213
0.072533,0.011602,540.0,Myanmar,MMR,MMR,20210213
0.096536,0.007171,1735.0,Nepal,NPL,NPL,20210213
0.037655,0.001828,10740.0,Netherlands,NLD,NLD,20210213
0.002183,0.000759,3768.0,New Zealand,NZL,NZL,20210213
0.004747,0.001808,1400.0,Nicaragua,NIC,NIC,20210213
0.078052,0.004575,3431.0,Nigeria,NGA,NGA,20210213
0.035408,0.002144,7411.0,Norway,NOR,NOR,20210213
0.059284,0.014965,241.0,Oman,OMN,OMN,20210213
0.034949,0.003345,3072.0,Pakistan,PAK,PAK,20210213
0.031001,0.00682,613.0,Palestine,PSE,PSE,20210213
0.016869,0.003551,1305.0,Panama,PAN,PAN,20210213
0.002469,0.001206,1563.0,Paraguay,PRY,PRY,20210213
0.008598,0.0009,10465.0,Peru,PER,PER,20210213
0.004696,0.000718,9019.0,Philippines,PHL,PHL,20210213
0.1003,0.003055,9655.0,Poland,POL,POL,20210213
0.035686,0.001645,12654.0,Portugal,PRT,PRT,20210213
0.266078,0.007533,3496.0,"Puerto Rico, U.S.",PRI,PRI,20210213
0.105983,0.01437,559.0,Qatar,QAT,QAT,20210213
0.196835,0.004435,8062.0,Romania,ROU,ROU,20210213
0.131531,0.003621,8676.0,Russia,RUS,RUS,20210213
0.074017,0.004975,2756.0,Saudi Arabia,SAU,SAU,20210213
0.025089,0.010223,194.0,Senegal,SEN,SEN,20210213
0.214052,0.007861,2735.0,Serbia,SRB,SRB,20210213
0.123495,0.010045,1092.0,Singapore,SGP,SGP,20210213
0.086037,0.00454,3818.0,Slovakia,SVK,SVK,20210213
0.065072,0.006409,1487.0,Slovenia,SVN,SVN,20210213
0.016531,0.00175,5283.0,South Africa,ZAF,ZAF,20210213
0.005315,0.001154,3943.0,South Korea,KOR,KOR,20210213
0.044228,0.001426,20852.0,Spain,ESP,ESP,20210213
0.073997,0.008692,930.0,Sri Lanka,LKA,LKA,20210213
0.012327,0.003539,1040.0,Sudan,SDN,SDN,20210213
0.042923,0.001457,19380.0,Sweden,SWE,SWE,20210213
0.081047,0.003886,4963.0,Switzerland,CHE,CHE,20210213
0.005319,0.000656,12268.0,Taiwan,TWN,TWN,20210213
0.097658,0.012159,605.0,Tanzania,TZA,TZA,20210213
0.007719,0.000936,9010.0,Thailand,THA,THA,20210213
0.003564,0.001102,2091.0,Tunisia,TUN,TUN,20210213
0.066358,0.002492,9967.0,Turkey,TUR,TUR,20210213
0.005754,0.00084,8311.0,Ukraine,UKR,UKR,20210213
0.475041,0.009984,2563.0,United Arab Emirates,ARE,ARE,20210213
0.261606,0.003024,21061.0,United Kingdom,GBR,GBR,20210213
0.007376,0.001467,3335.0,Uruguay,URY,URY,20210213
0.009778,0.003838,574.0,Uzbekistan,UZB,UZB,20210213
0.00563,0.001099,4553.0,Venezuela,VEN,VEN,20210213
0.006203,0.000535,21637.0,Vietnam,VNM,VNM,20210213
0.011366,0.005739,422.0,Yemen,YEM,YEM,20210213
0.052464,0.00847,663.0,Afghanistan,AFG,AFG,20210214
0.021875,0.006196,549.0,Albania,ALB,ALB,20210214
0.01663,0.002637,2336.0,Algeria,DZA,DZA,20210214
0.013157,0.006292,335.0,Angola,AGO,AGO,20210214
0.031777,0.001324,17564.0,Argentina,ARG,ARG,20210214
0.031258,0.010761,207.0,Armenia,ARM,ARM,20210214
0.0069,0.000794,10564.0,Australia,AUS,AUS,20210214
0.06291,0.003303,5421.0,Austria,AUT,AUT,20210214
0.041723,0.009628,453.0,Azerbaijan,AZE,AZE,20210214
0.198851,0.006766,3471.0,Bangladesh,BGD,BGD,20210214
0.011614,0.003158,1214.0,Belarus,BLR,BLR,20210214
0.043717,0.002831,5237.0,Belgium,BEL,BEL,20210214
0.015764,0.010232,135.0,Benin,BEN,BEN,20210214
0.01327,0.00185,3929.0,Bolivia,BOL,BOL,20210214
0.010985,0.003831,783.0,Bosnia and Herzegovina,BIH,BIH,20210214
0.052035,0.000834,70962.0,Brazil,BRA,BRA,20210214
0.046319,0.00361,3414.0,Bulgaria,BGR,BGR,20210214
0.01605,0.009748,203.0,Burkina Faso,BFA,BFA,20210214
0.05125,0.01514,231.0,Cambodia,KHM,KHM,20210214
0.005133,0.003488,417.0,Cameroon,CMR,CMR,20210214
0.039337,0.001509,17286.0,Canada,CAN,CAN,20210214
0.154015,0.003699,9392.0,Chile,CHL,CHL,20210214
0.006089,0.000625,15329.0,Colombia,COL,COL,20210214
0.029533,0.00343,2476.0,Costa Rica,CRI,CRI,20210214
0.011919,0.004326,582.0,C̫te d'Ivoire,CIV,CIV,20210214
0.056762,0.00488,2260.0,Croatia,HRV,HRV,20210214
0.052469,0.002598,7356.0,Czech Republic,CZE,CZE,20210214
0.02698,0.010825,262.0,Democratic Republic of the Congo,COD,COD,20210214
0.042613,0.002234,8166.0,Denmark,DNK,DNK,20210214
0.009057,0.002226,2051.0,Dominican Republic,DOM,DOM,20210214
0.005861,0.000974,6169.0,Ecuador,ECU,ECU,20210214
0.010362,0.001288,6231.0,Egypt,EGY,EGY,20210214
0.001589,0.000755,2714.0,El Salvador,SLV,SLV,20210214
0.017217,0.004825,773.0,Ethiopia,ETH,ETH,20210214
0.054238,0.004505,2531.0,Finland,FIN,FIN,20210214
0.05839,0.001335,31166.0,France,FRA,FRA,20210214
0.055811,0.001278,32203.0,Germany,DEU,DEU,20210214
0.011665,0.00266,1648.0,Ghana,GHA,GHA,20210214
0.061608,0.00289,6929.0,Greece,GRC,GRC,20210214
0.009592,0.001937,2467.0,Guatemala,GTM,GTM,20210214
0.026973,0.013143,157.0,Guinea,GIN,GIN,20210214
0.0029,0.003623,214.0,Haiti,HTI,HTI,20210214
0.005226,0.001535,2135.0,Honduras,HND,HND,20210214
0.011517,0.002932,1286.0,Hong Kong,HKG,HKG,20210214
0.060562,0.002197,11804.0,Hungary,HUN,HUN,20210214
0.080134,0.001762,23740.0,India,IND,IND,20210214
0.061423,0.002101,13073.0,Indonesia,IDN,IDN,20210214
0.010978,0.001767,3471.0,Iraq,IRQ,IRQ,20210214
0.064532,0.003812,4227.0,Ireland,IRL,IRL,20210214
0.753134,0.005035,7520.0,Israel,ISR,ISR,20210214
0.077723,0.001463,33491.0,Italy,ITA,ITA,20210214
0.004843,0.000293,55925.0,Japan,JPN,JPN,20210214
0.05611,0.005457,1813.0,Jordan,JOR,JOR,20210214
0.019063,0.004233,1031.0,Kazakhstan,KAZ,KAZ,20210214
0.046499,0.004494,2191.0,Kenya,KEN,KEN,20210214
0.088046,0.012217,551.0,Kuwait,KWT,KWT,20210214
0.015365,0.006908,321.0,Kyrgyzstan,KGZ,KGZ,20210214
0.022393,0.011029,175.0,Laos,LAO,LAO,20210214
0.006061,0.002007,1451.0,Lebanon,LBN,LBN,20210214
0.002784,0.001466,1316.0,Libya,LBY,LBY,20210214
0.0,0.0,124.0,Madagascar,MDG,MDG,20210214
0.012122,0.001531,5082.0,Malaysia,MYS,MYS,20210214
0.033749,0.012029,230.0,Mali,MLI,MLI,20210214
0.020518,0.000573,61116.0,Mexico,MEX,MEX,20210214
0.002692,0.001899,716.0,Moldova,MDA,MDA,20210214
0.138312,0.008171,1781.0,Morocco,MAR,MAR,20210214
0.005347,0.002586,769.0,Mozambique,MOZ,MOZ,20210214
0.071961,0.011721,529.0,Myanmar,MMR,MMR,20210214
0.101998,0.007363,1740.0,Nepal,NPL,NPL,20210214
0.038672,0.001834,10960.0,Netherlands,NLD,NLD,20210214
0.001746,0.000645,4197.0,New Zealand,NZL,NZL,20210214
0.004044,0.001691,1367.0,Nicaragua,NIC,NIC,20210214
0.073401,0.004513,3348.0,Nigeria,NGA,NGA,20210214
0.036204,0.002159,7482.0,Norway,NOR,NOR,20210214
0.061063,0.015075,246.0,Oman,OMN,OMN,20210214
0.040314,0.003582,3063.0,Pakistan,PAK,PAK,20210214
0.038875,0.007482,662.0,Palestine,PSE,PSE,20210214
0.01673,0.003592,1270.0,Panama,PAN,PAN,20210214
0.002726,0.001297,1540.0,Paraguay,PRY,PRY,20210214
0.009908,0.000976,10294.0,Peru,PER,PER,20210214
0.004453,0.000695,9146.0,Philippines,PHL,PHL,20210214
0.102702,0.00308,9704.0,Poland,POL,POL,20210214
0.035859,0.001655,12570.0,Portugal,PRT,PRT,20210214
0.270672,0.007618,3405.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.10783,0.014553,557.0,Qatar,QAT,QAT,20210214
0.199968,0.004404,8275.0,Romania,ROU,ROU,20210214
0.138394,0.003686,8769.0,Russia,RUS,RUS,20210214
0.072897,0.004946,2747.0,Saudi Arabia,SAU,SAU,20210214
0.019302,0.009048,189.0,Senegal,SEN,SEN,20210214
0.230706,0.007946,2821.0,Serbia,SRB,SRB,20210214
0.122956,0.009912,1115.0,Singapore,SGP,SGP,20210214
0.090582,0.004685,3757.0,Slovakia,SVK,SVK,20210214
0.066994,0.00649,1491.0,Slovenia,SVN,SVN,20210214
0.016309,0.001745,5246.0,South Africa,ZAF,ZAF,20210214
0.006289,0.001208,4226.0,South Korea,KOR,KOR,20210214
0.046704,0.001467,20732.0,Spain,ESP,ESP,20210214
0.069541,0.008238,972.0,Sri Lanka,LKA,LKA,20210214
0.010993,0.003313,1074.0,Sudan,SDN,SDN,20210214
0.045577,0.001499,19378.0,Sweden,SWE,SWE,20210214
0.083633,0.003956,4926.0,Switzerland,CHE,CHE,20210214
0.004098,0.000568,12456.0,Taiwan,TWN,TWN,20210214
0.104431,0.012318,609.0,Tanzania,TZA,TZA,20210214
0.007393,0.000913,9075.0,Thailand,THA,THA,20210214
0.006775,0.001683,2021.0,Tunisia,TUN,TUN,20210214
0.072764,0.002568,10177.0,Turkey,TUR,TUR,20210214
0.00467,0.000749,8372.0,Ukraine,UKR,UKR,20210214
0.472348,0.01003,2534.0,United Arab Emirates,ARE,ARE,20210214
0.272647,0.003062,21104.0,United Kingdom,GBR,GBR,20210214
0.00646,0.001374,3312.0,Uruguay,URY,URY,20210214
0.01135,0.004172,560.0,Uzbekistan,UZB,UZB,20210214
0.007457,0.001275,4494.0,Venezuela,VEN,VEN,20210214
0.007274,0.000571,22239.0,Vietnam,VNM,VNM,20210214
0.014351,0.006382,422.0,Yemen,YEM,YEM,20210214
0.079028,0.009538,688.0,Afghanistan,AFG,AFG,20210215
0.023666,0.006517,560.0,Albania,ALB,ALB,20210215
0.016549,0.002605,2381.0,Algeria,DZA,DZA,20210215
0.013164,0.006333,336.0,Angola,AGO,AGO,20210215
0.031294,0.00131,17662.0,Argentina,ARG,ARG,20210215
0.033908,0.011336,205.0,Armenia,ARM,ARM,20210215
0.006191,0.000742,10789.0,Australia,AUS,AUS,20210215
0.063452,0.003286,5517.0,Austria,AUT,AUT,20210215
0.030583,0.008262,457.0,Azerbaijan,AZE,AZE,20210215
0.230638,0.00702,3590.0,Bangladesh,BGD,BGD,20210215
0.017846,0.00366,1232.0,Belarus,BLR,BLR,20210215
0.045988,0.002887,5286.0,Belgium,BEL,BEL,20210215
0.015676,0.010175,135.0,Benin,BEN,BEN,20210215
0.013275,0.001855,3910.0,Bolivia,BOL,BOL,20210215
0.007061,0.003138,785.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.053292,0.000833,72662.0,Brazil,BRA,BRA,20210215
0.04802,0.003678,3406.0,Bulgaria,BGR,BGR,20210215
0.014187,0.008616,210.0,Burkina Faso,BFA,BFA,20210215
0.052568,0.015081,246.0,Cambodia,KHM,KHM,20210215
0.008527,0.004728,420.0,Cameroon,CMR,CMR,20210215
0.037617,0.001458,17691.0,Canada,CAN,CAN,20210215
0.16967,0.003821,9575.0,Chile,CHL,CHL,20210215
0.006281,0.000634,15390.0,Colombia,COL,COL,20210215
0.030997,0.003463,2523.0,Costa Rica,CRI,CRI,20210215
0.014541,0.004918,580.0,C̫te d'Ivoire,CIV,CIV,20210215
0.059309,0.004985,2253.0,Croatia,HRV,HRV,20210215
0.054088,0.002602,7564.0,Czech Republic,CZE,CZE,20210215
0.029217,0.011585,258.0,Democratic Republic of the Congo,COD,COD,20210215
0.042435,0.002203,8379.0,Denmark,DNK,DNK,20210215
0.009008,0.002188,2110.0,Dominican Republic,DOM,DOM,20210215
0.00715,0.001067,6288.0,Ecuador,ECU,ECU,20210215
0.010943,0.001299,6439.0,Egypt,EGY,EGY,20210215
0.002681,0.000952,2723.0,El Salvador,SLV,SLV,20210215
0.015746,0.004512,781.0,Ethiopia,ETH,ETH,20210215
0.058301,0.004629,2598.0,Finland,FIN,FIN,20210215
0.05917,0.001337,31456.0,France,FRA,FRA,20210215
0.056831,0.00128,32673.0,Germany,DEU,DEU,20210215
0.012524,0.00273,1681.0,Ghana,GHA,GHA,20210215
0.063566,0.002923,6966.0,Greece,GRC,GRC,20210215
0.01084,0.002014,2561.0,Guatemala,GTM,GTM,20210215
0.01262,0.008842,168.0,Guinea,GIN,GIN,20210215
0.002734,0.003415,222.0,Haiti,HTI,HTI,20210215
0.005413,0.001568,2142.0,Honduras,HND,HND,20210215
0.010458,0.002768,1327.0,Hong Kong,HKG,HKG,20210215
0.062874,0.002223,11942.0,Hungary,HUN,HUN,20210215
0.079969,0.00175,24019.0,India,IND,IND,20210215
