smoothed_pct_hes_cost,smoothed_hes_cost_se,sample_size,country,iso_code,gid_0,survey_date
0.104634,0.018046,296.0,Kyrgyzstan,KGZ,KGZ,20210218
0.293685,0.043506,116.0,Laos,LAO,LAO,20210218
0.107706,0.012037,672.0,Lebanon,LBN,LBN,20210218
0.080743,0.010242,725.0,Libya,LBY,LBY,20210218
0.167448,0.033327,112.0,Madagascar,MDG,MDG,20210218
0.203644,0.007211,3136.0,Malaysia,MYS,MYS,20210218
0.172221,0.035014,128.0,Mali,MLI,MLI,20210218
0.143508,0.002502,19646.0,Mexico,MEX,MEX,20210218
0.064576,0.010421,600.0,Moldova,MDA,MDA,20210218
0.046496,0.008099,679.0,Morocco,MAR,MAR,20210218
0.124836,0.014629,525.0,Mozambique,MOZ,MOZ,20210218
0.091192,0.019461,241.0,Myanmar,MMR,MMR,20210218
0.067054,0.008301,959.0,Nepal,NPL,NPL,20210218
0.017097,0.002012,4131.0,Netherlands,NLD,NLD,20210218
0.060737,0.004732,2644.0,New Zealand,NZL,NZL,20210218
0.295788,0.016532,768.0,Nicaragua,NIC,NIC,20210218
0.140907,0.00778,2008.0,Nigeria,NGA,NGA,20210218
0.021687,0.003133,2146.0,Norway,NOR,NOR,20210218
0.151136,0.032096,122.0,Oman,OMN,OMN,20210218
0.112555,0.007401,1837.0,Pakistan,PAK,PAK,20210218
0.10146,0.014364,465.0,Palestine,PSE,PSE,20210218
0.078551,0.010488,658.0,Panama,PAN,PAN,20210218
0.099661,0.009622,998.0,Paraguay,PRY,PRY,20210218
0.134909,0.00499,4735.0,Peru,PER,PER,20210218
0.245819,0.005178,6942.0,Philippines,PHL,PHL,20210218
0.04255,0.002928,4756.0,Poland,POL,POL,20210218
0.039416,0.002807,4754.0,Portugal,PRT,PRT,20210218
0.058456,0.007734,946.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.078555,0.017158,231.0,Qatar,QAT,QAT,20210218
0.046444,0.003574,3491.0,Romania,ROU,ROU,20210218
0.03589,0.002349,6259.0,Russia,RUS,RUS,20210218
0.071578,0.007216,1322.0,Saudi Arabia,SAU,SAU,20210218
0.080759,0.022122,140.0,Senegal,SEN,SEN,20210218
0.015226,0.002994,1668.0,Serbia,SRB,SRB,20210218
0.083245,0.012478,504.0,Singapore,SGP,SGP,20210218
0.011475,0.002549,1729.0,Slovakia,SVK,SVK,20210218
0.021708,0.005437,729.0,Slovenia,SVN,SVN,20210218
0.119504,0.005569,3393.0,South Africa,ZAF,ZAF,20210218
0.07582,0.005076,2736.0,South Korea,KOR,KOR,20210218
0.032472,0.00209,7203.0,Spain,ESP,ESP,20210218
0.081899,0.012885,488.0,Sri Lanka,LKA,LKA,20210218
0.205462,0.01666,590.0,Sudan,SDN,SDN,20210218
0.019282,0.00193,5054.0,Sweden,SWE,SWE,20210218
0.025805,0.003219,2469.0,Switzerland,CHE,CHE,20210218
0.128951,0.003278,10477.0,Taiwan,TWN,TWN,20210218
0.17081,0.01773,423.0,Tanzania,TZA,TZA,20210218
0.269591,0.005687,6119.0,Thailand,THA,THA,20210218
0.081031,0.006877,1589.0,Tunisia,TUN,TUN,20210218
0.06212,0.003217,5653.0,Turkey,TUR,TUR,20210218
0.12334,0.003735,7755.0,Ukraine,UKR,UKR,20210218
0.075453,0.010368,636.0,United Arab Emirates,ARE,ARE,20210218
0.030293,0.002599,4371.0,United Kingdom,GBR,GBR,20210218
0.045444,0.004604,2064.0,Uruguay,URY,URY,20210218
0.095276,0.013969,451.0,Uzbekistan,UZB,UZB,20210218
0.246161,0.008129,2815.0,Venezuela,VEN,VEN,20210218
0.26401,0.003805,13439.0,Vietnam,VNM,VNM,20210218
0.129419,0.022744,282.0,Yemen,YEM,YEM,20210218
0.254333,0.023701,370.0,Afghanistan,AFG,AFG,20210219
0.066602,0.01311,387.0,Albania,ALB,ALB,20210219
0.068179,0.005946,1772.0,Algeria,DZA,DZA,20210219
0.141525,0.023773,224.0,Angola,AGO,AGO,20210219
0.084917,0.002997,8648.0,Argentina,ARG,ARG,20210219
0.06039,0.019586,178.0,Armenia,ARM,ARM,20210219
0.052738,0.003289,4629.0,Australia,AUS,AUS,20210219
0.012929,0.002446,2205.0,Austria,AUT,AUT,20210219
0.050413,0.011585,366.0,Azerbaijan,AZE,AZE,20210219
0.111054,0.008638,1383.0,Bangladesh,BGD,BGD,20210219
0.039585,0.005722,1160.0,Belarus,BLR,BLR,20210219
0.03878,0.004026,2309.0,Belgium,BEL,BEL,20210219
0.178009,0.008456,2082.0,Bolivia,BOL,BOL,20210219
0.051039,0.009636,520.0,Bosnia and Herzegovina,BIH,BIH,20210219
0.04912,0.001456,22155.0,Brazil,BRA,BRA,20210219
0.036452,0.004019,2168.0,Bulgaria,BGR,BGR,20210219
0.184808,0.032905,145.0,Burkina Faso,BFA,BFA,20210219
0.175233,0.026737,181.0,Cambodia,KHM,KHM,20210219
0.106038,0.016809,361.0,Cameroon,CMR,CMR,20210219
0.04521,0.002569,6540.0,Canada,CAN,CAN,20210219
0.055251,0.00424,2915.0,Chile,CHL,CHL,20210219
0.11361,0.003816,6939.0,Colombia,COL,COL,20210219
0.125347,0.010503,996.0,Costa Rica,CRI,CRI,20210219
0.104813,0.015291,418.0,C̫te d'Ivoire,CIV,CIV,20210219
0.021025,0.004165,1207.0,Croatia,HRV,HRV,20210219
0.032106,0.002718,4208.0,Czech Republic,CZE,CZE,20210219
0.082775,0.020905,197.0,Democratic Republic of the Congo,COD,COD,20210219
0.025808,0.003814,1664.0,Denmark,DNK,DNK,20210219
0.121634,0.009449,1254.0,Dominican Republic,DOM,DOM,20210219
0.199523,0.006456,3856.0,Ecuador,ECU,ECU,20210219
0.215439,0.006142,4491.0,Egypt,EGY,EGY,20210219
0.177257,0.010418,1347.0,El Salvador,SLV,SLV,20210219
0.132291,0.018618,371.0,Ethiopia,ETH,ETH,20210219
0.05718,0.008642,730.0,Finland,FIN,FIN,20210219
0.021724,0.001099,18064.0,France,FRA,FRA,20210219
0.022928,0.001266,13940.0,Germany,DEU,DEU,20210219
0.155059,0.011167,1064.0,Ghana,GHA,GHA,20210219
0.022936,0.002755,2955.0,Greece,GRC,GRC,20210219
0.24001,0.011782,1308.0,Guatemala,GTM,GTM,20210219
0.128575,0.024376,195.0,Haiti,HTI,HTI,20210219
0.242345,0.013361,1038.0,Honduras,HND,HND,20210219
0.061017,0.008028,918.0,Hong Kong,HKG,HKG,20210219
0.033885,0.002563,5011.0,Hungary,HUN,HUN,20210219
0.080207,0.002596,10941.0,India,IND,IND,20210219
0.214571,0.004957,6875.0,Indonesia,IDN,IDN,20210219
0.1192,0.006215,2735.0,Iraq,IRQ,IRQ,20210219
0.037095,0.005796,1078.0,Ireland,IRL,IRL,20210219
0.035168,0.006753,773.0,Israel,ISR,ISR,20210219
0.027338,0.001558,11055.0,Italy,ITA,ITA,20210219
0.099697,0.001556,37044.0,Japan,JPN,JPN,20210219
0.101058,0.008497,1293.0,Jordan,JOR,JOR,20210219
0.059362,0.008061,880.0,Kazakhstan,KAZ,KAZ,20210219
0.189804,0.010867,1307.0,Kenya,KEN,KEN,20210219
0.097188,0.019574,262.0,Kuwait,KWT,KWT,20210219
0.114365,0.018798,291.0,Kyrgyzstan,KGZ,KGZ,20210219
0.318278,0.046994,103.0,Laos,LAO,LAO,20210219
0.096152,0.011929,623.0,Lebanon,LBN,LBN,20210219
0.081514,0.010632,673.0,Libya,LBY,LBY,20210219
0.164127,0.03364,111.0,Madagascar,MDG,MDG,20210219
0.198108,0.007291,3009.0,Malaysia,MYS,MYS,20210219
0.161759,0.033984,127.0,Mali,MLI,MLI,20210219
0.140793,0.002556,18527.0,Mexico,MEX,MEX,20210219
0.063635,0.010402,592.0,Moldova,MDA,MDA,20210219
0.043489,0.007873,682.0,Morocco,MAR,MAR,20210219
0.131131,0.015433,490.0,Mozambique,MOZ,MOZ,20210219
0.107924,0.021724,225.0,Myanmar,MMR,MMR,20210219
0.079915,0.009337,903.0,Nepal,NPL,NPL,20210219
0.015207,0.001907,4113.0,Netherlands,NLD,NLD,20210219
0.064207,0.004879,2625.0,New Zealand,NZL,NZL,20210219
0.296751,0.017093,721.0,Nicaragua,NIC,NIC,20210219
0.132846,0.007666,1954.0,Nigeria,NGA,NGA,20210219
0.022166,0.003251,2063.0,Norway,NOR,NOR,20210219
0.124643,0.030668,119.0,Oman,OMN,OMN,20210219
0.114035,0.00751,1807.0,Pakistan,PAK,PAK,20210219
0.102562,0.014427,463.0,Palestine,PSE,PSE,20210219
0.074363,0.010131,668.0,Panama,PAN,PAN,20210219
0.102308,0.009937,956.0,Paraguay,PRY,PRY,20210219
0.144449,0.00523,4531.0,Peru,PER,PER,20210219
0.248128,0.005319,6625.0,Philippines,PHL,PHL,20210219
0.044097,0.003018,4625.0,Poland,POL,POL,20210219
0.041029,0.00292,4576.0,Portugal,PRT,PRT,20210219
0.04889,0.007212,905.0,"Puerto Rico, U.S.",PRI,PRI,20210219
0.089921,0.018893,223.0,Qatar,QAT,QAT,20210219
0.044035,0.003577,3320.0,Romania,ROU,ROU,20210219
0.036845,0.002372,6282.0,Russia,RUS,RUS,20210219
0.071996,0.007325,1290.0,Saudi Arabia,SAU,SAU,20210219
0.078454,0.02105,151.0,Senegal,SEN,SEN,20210219
0.016493,0.003176,1599.0,Serbia,SRB,SRB,20210219
0.080818,0.012585,507.0,Singapore,SGP,SGP,20210219
0.013466,0.002757,1729.0,Slovakia,SVK,SVK,20210219
0.020814,0.005425,704.0,Slovenia,SVN,SVN,20210219
0.124724,0.0057,3357.0,South Africa,ZAF,ZAF,20210219
0.071491,0.005054,2637.0,South Korea,KOR,KOR,20210219
0.033833,0.002169,6961.0,Spain,ESP,ESP,20210219
0.102003,0.014652,464.0,Sri Lanka,LKA,LKA,20210219
0.216739,0.017058,590.0,Sudan,SDN,SDN,20210219
0.017713,0.001877,4914.0,Sweden,SWE,SWE,20210219
0.027193,0.003372,2368.0,Switzerland,CHE,CHE,20210219
0.130288,0.003345,10162.0,Taiwan,TWN,TWN,20210219
0.1607,0.01716,422.0,Tanzania,TZA,TZA,20210219
0.271941,0.00589,5741.0,Thailand,THA,THA,20210219
0.077224,0.00676,1564.0,Tunisia,TUN,TUN,20210219
0.062381,0.003238,5608.0,Turkey,TUR,TUR,20210219
0.124281,0.003785,7606.0,Ukraine,UKR,UKR,20210219
0.059746,0.010131,603.0,United Arab Emirates,ARE,ARE,20210219
0.029335,0.002621,4175.0,United Kingdom,GBR,GBR,20210219
0.041683,0.004515,1962.0,Uruguay,URY,URY,20210219
0.10038,0.014058,449.0,Uzbekistan,UZB,UZB,20210219
0.241363,0.008236,2713.0,Venezuela,VEN,VEN,20210219
0.270031,0.003831,13440.0,Vietnam,VNM,VNM,20210219
0.125671,0.02241,279.0,Yemen,YEM,YEM,20210219
0.280679,0.024857,342.0,Afghanistan,AFG,AFG,20210220
0.063514,0.013056,374.0,Albania,ALB,ALB,20210220
0.061217,0.005761,1731.0,Algeria,DZA,DZA,20210220
0.159621,0.025479,219.0,Angola,AGO,AGO,20210220
0.084862,0.00305,8339.0,Argentina,ARG,ARG,20210220
0.05357,0.018595,181.0,Armenia,ARM,ARM,20210220
0.054525,0.003434,4379.0,Australia,AUS,AUS,20210220
0.01418,0.002567,2182.0,Austria,AUT,AUT,20210220
0.046627,0.011215,365.0,Azerbaijan,AZE,AZE,20210220
0.103353,0.008315,1354.0,Bangladesh,BGD,BGD,20210220
0.048425,0.006386,1117.0,Belarus,BLR,BLR,20210220
0.038585,0.004086,2224.0,Belgium,BEL,BEL,20210220
0.174761,0.008425,2064.0,Bolivia,BOL,BOL,20210220
0.052308,0.010046,490.0,Bosnia and Herzegovina,BIH,BIH,20210220
0.049894,0.001476,21850.0,Brazil,BRA,BRA,20210220
0.037496,0.004146,2094.0,Bulgaria,BGR,BGR,20210220
0.183319,0.032512,148.0,Burkina Faso,BFA,BFA,20210220
0.157864,0.026295,186.0,Cambodia,KHM,KHM,20210220
0.099228,0.016106,367.0,Cameroon,CMR,CMR,20210220
0.045693,0.002621,6358.0,Canada,CAN,CAN,20210220
0.055863,0.004337,2821.0,Chile,CHL,CHL,20210220
0.109143,0.003832,6625.0,Colombia,COL,COL,20210220
0.120529,0.010452,971.0,Costa Rica,CRI,CRI,20210220
0.096568,0.014732,427.0,C̫te d'Ivoire,CIV,CIV,20210220
0.02256,0.004508,1111.0,Croatia,HRV,HRV,20210220
0.032145,0.00274,4135.0,Czech Republic,CZE,CZE,20210220
0.086089,0.021808,186.0,Democratic Republic of the Congo,COD,COD,20210220
0.027894,0.004052,1605.0,Denmark,DNK,DNK,20210220
0.116638,0.009697,1213.0,Dominican Republic,DOM,DOM,20210220
0.202359,0.00651,3828.0,Ecuador,ECU,ECU,20210220
0.195123,0.006044,4341.0,Egypt,EGY,EGY,20210220
0.177312,0.010546,1315.0,El Salvador,SLV,SLV,20210220
0.111842,0.017856,361.0,Ethiopia,ETH,ETH,20210220
0.060122,0.008987,712.0,Finland,FIN,FIN,20210220
0.022609,0.001134,17661.0,France,FRA,FRA,20210220
0.023684,0.001305,13545.0,Germany,DEU,DEU,20210220
0.161223,0.011503,1031.0,Ghana,GHA,GHA,20210220
0.024395,0.002881,2862.0,Greece,GRC,GRC,20210220
0.22069,0.011589,1269.0,Guatemala,GTM,GTM,20210220
0.124277,0.023675,203.0,Haiti,HTI,HTI,20210220
0.232064,0.013647,967.0,Honduras,HND,HND,20210220
0.061337,0.008032,918.0,Hong Kong,HKG,HKG,20210220
0.033281,0.002541,5009.0,Hungary,HUN,HUN,20210220
0.07751,0.002567,10827.0,India,IND,IND,20210220
0.213251,0.005025,6660.0,Indonesia,IDN,IDN,20210220
0.119681,0.006235,2733.0,Iraq,IRQ,IRQ,20210220
0.039631,0.006031,1062.0,Ireland,IRL,IRL,20210220
0.041216,0.00763,709.0,Israel,ISR,ISR,20210220
0.025817,0.00153,10825.0,Italy,ITA,ITA,20210220
0.097921,0.001585,35151.0,Japan,JPN,JPN,20210220
0.103536,0.008573,1299.0,Jordan,JOR,JOR,20210220
0.055249,0.008094,853.0,Kazakhstan,KAZ,KAZ,20210220
0.178499,0.010563,1319.0,Kenya,KEN,KEN,20210220
0.126581,0.022183,253.0,Kuwait,KWT,KWT,20210220
0.111167,0.019184,275.0,Kyrgyzstan,KGZ,KGZ,20210220
0.091983,0.012054,588.0,Lebanon,LBN,LBN,20210220
0.080245,0.010811,643.0,Libya,LBY,LBY,20210220
0.148047,0.032303,110.0,Madagascar,MDG,MDG,20210220
0.192551,0.007405,2847.0,Malaysia,MYS,MYS,20210220
0.175182,0.035301,122.0,Mali,MLI,MLI,20210220
0.142,0.002602,18011.0,Mexico,MEX,MEX,20210220
0.065431,0.01064,577.0,Moldova,MDA,MDA,20210220
0.053843,0.008799,666.0,Morocco,MAR,MAR,20210220
0.134178,0.015872,464.0,Mozambique,MOZ,MOZ,20210220
0.126533,0.025079,203.0,Myanmar,MMR,MMR,20210220
0.083605,0.009596,862.0,Nepal,NPL,NPL,20210220
0.014045,0.001841,4085.0,Netherlands,NLD,NLD,20210220
0.063924,0.004898,2595.0,New Zealand,NZL,NZL,20210220
0.300938,0.017479,696.0,Nicaragua,NIC,NIC,20210220
0.121212,0.007396,1930.0,Nigeria,NGA,NGA,20210220
0.021215,0.003215,2024.0,Norway,NOR,NOR,20210220
0.130848,0.032889,108.0,Oman,OMN,OMN,20210220
0.122484,0.007782,1769.0,Pakistan,PAK,PAK,20210220
0.118283,0.015087,458.0,Palestine,PSE,PSE,20210220
0.078687,0.010595,641.0,Panama,PAN,PAN,20210220
0.104435,0.010123,940.0,Paraguay,PRY,PRY,20210220
0.149148,0.005372,4405.0,Peru,PER,PER,20210220
0.248175,0.005268,6750.0,Philippines,PHL,PHL,20210220
0.043849,0.003032,4560.0,Poland,POL,POL,20210220
0.041773,0.002985,4463.0,Portugal,PRT,PRT,20210220
0.049353,0.007193,918.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.081895,0.018582,210.0,Qatar,QAT,QAT,20210220
0.043246,0.003616,3201.0,Romania,ROU,ROU,20210220
0.037405,0.002416,6142.0,Russia,RUS,RUS,20210220
0.069161,0.007318,1260.0,Saudi Arabia,SAU,SAU,20210220
0.048714,0.017295,150.0,Senegal,SEN,SEN,20210220
0.016932,0.003263,1541.0,Serbia,SRB,SRB,20210220
0.088125,0.0136,466.0,Singapore,SGP,SGP,20210220
0.013167,0.002733,1722.0,Slovakia,SVK,SVK,20210220
0.019905,0.005298,708.0,Slovenia,SVN,SVN,20210220
0.120595,0.005695,3263.0,South Africa,ZAF,ZAF,20210220
0.075558,0.005345,2482.0,South Korea,KOR,KOR,20210220
0.036861,0.002298,6728.0,Spain,ESP,ESP,20210220
0.099923,0.014667,454.0,Sri Lanka,LKA,LKA,20210220
0.189709,0.016466,584.0,Sudan,SDN,SDN,20210220
0.015383,0.001781,4819.0,Sweden,SWE,SWE,20210220
0.029709,0.003607,2243.0,Switzerland,CHE,CHE,20210220
0.133811,0.003435,9877.0,Taiwan,TWN,TWN,20210220
0.193212,0.018647,416.0,Tanzania,TZA,TZA,20210220
0.267978,0.005918,5617.0,Thailand,THA,THA,20210220
0.083952,0.007232,1482.0,Tunisia,TUN,TUN,20210220
0.060938,0.003257,5428.0,Turkey,TUR,TUR,20210220
0.124446,0.003834,7421.0,Ukraine,UKR,UKR,20210220
0.058316,0.010192,607.0,United Arab Emirates,ARE,ARE,20210220
0.028651,0.002641,4022.0,United Kingdom,GBR,GBR,20210220
0.045799,0.004759,1933.0,Uruguay,URY,URY,20210220
0.098176,0.013892,445.0,Uzbekistan,UZB,UZB,20210220
0.240623,0.008227,2725.0,Venezuela,VEN,VEN,20210220
0.275022,0.003862,13355.0,Vietnam,VNM,VNM,20210220
0.138597,0.022898,275.0,Yemen,YEM,YEM,20210220
0.310283,0.026117,340.0,Afghanistan,AFG,AFG,20210221
0.073939,0.014261,364.0,Albania,ALB,ALB,20210221
0.060282,0.005733,1718.0,Algeria,DZA,DZA,20210221
0.174625,0.025627,228.0,Angola,AGO,AGO,20210221
0.083311,0.00302,8366.0,Argentina,ARG,ARG,20210221
0.054602,0.018754,183.0,Armenia,ARM,ARM,20210221
0.057959,0.003598,4223.0,Australia,AUS,AUS,20210221
0.013118,0.00245,2206.0,Austria,AUT,AUT,20210221
0.047492,0.011188,370.0,Azerbaijan,AZE,AZE,20210221
0.096188,0.008155,1326.0,Bangladesh,BGD,BGD,20210221
0.046744,0.006237,1100.0,Belarus,BLR,BLR,20210221
0.03877,0.004133,2173.0,Belgium,BEL,BEL,20210221
0.163867,0.008264,2032.0,Bolivia,BOL,BOL,20210221
0.058306,0.010466,497.0,Bosnia and Herzegovina,BIH,BIH,20210221
0.049641,0.001465,22103.0,Brazil,BRA,BRA,20210221
0.038057,0.00418,2102.0,Bulgaria,BGR,BGR,20210221
0.184646,0.033101,145.0,Burkina Faso,BFA,BFA,20210221
0.177311,0.028486,183.0,Cambodia,KHM,KHM,20210221
0.103563,0.016348,371.0,Cameroon,CMR,CMR,20210221
0.048517,0.002695,6357.0,Canada,CAN,CAN,20210221
0.056305,0.004424,2731.0,Chile,CHL,CHL,20210221
0.106779,0.003843,6468.0,Colombia,COL,COL,20210221
0.123465,0.010594,966.0,Costa Rica,CRI,CRI,20210221
0.077511,0.013338,431.0,C̫te d'Ivoire,CIV,CIV,20210221
0.025551,0.004809,1099.0,Croatia,HRV,HRV,20210221
0.031761,0.002726,4130.0,Czech Republic,CZE,CZE,20210221
0.089985,0.022137,194.0,Democratic Republic of the Congo,COD,COD,20210221
0.02511,0.003802,1608.0,Denmark,DNK,DNK,20210221
0.117829,0.009849,1190.0,Dominican Republic,DOM,DOM,20210221
0.204439,0.006481,3890.0,Ecuador,ECU,ECU,20210221
0.199288,0.006071,4369.0,Egypt,EGY,EGY,20210221
0.162075,0.010103,1333.0,El Salvador,SLV,SLV,20210221
0.118962,0.018432,348.0,Ethiopia,ETH,ETH,20210221
0.063513,0.009352,688.0,Finland,FIN,FIN,20210221
0.02317,0.001159,17332.0,France,FRA,FRA,20210221
0.024314,0.001324,13501.0,Germany,DEU,DEU,20210221
0.160236,0.011582,1018.0,Ghana,GHA,GHA,20210221
0.024586,0.002935,2773.0,Greece,GRC,GRC,20210221
0.236973,0.011815,1277.0,Guatemala,GTM,GTM,20210221
0.112294,0.022554,207.0,Haiti,HTI,HTI,20210221
0.224742,0.01339,981.0,Honduras,HND,HND,20210221
0.055578,0.007789,901.0,Hong Kong,HKG,HKG,20210221
0.035183,0.002592,5083.0,Hungary,HUN,HUN,20210221
0.079114,0.002556,11114.0,India,IND,IND,20210221
0.218408,0.005141,6490.0,Indonesia,IDN,IDN,20210221
0.116792,0.006099,2801.0,Iraq,IRQ,IRQ,20210221
0.037425,0.005811,1074.0,Ireland,IRL,IRL,20210221
0.028908,0.006459,676.0,Israel,ISR,ISR,20210221
0.023191,0.001447,10939.0,Italy,ITA,ITA,20210221
0.094921,0.001585,34209.0,Japan,JPN,JPN,20210221
0.097839,0.008163,1353.0,Jordan,JOR,JOR,20210221
0.05751,0.008151,870.0,Kazakhstan,KAZ,KAZ,20210221
0.175398,0.010585,1328.0,Kenya,KEN,KEN,20210221
0.127889,0.022459,249.0,Kuwait,KWT,KWT,20210221
0.090936,0.017384,271.0,Kyrgyzstan,KGZ,KGZ,20210221
0.076659,0.011173,588.0,Lebanon,LBN,LBN,20210221
0.076318,0.010824,612.0,Libya,LBY,LBY,20210221
0.128903,0.031576,104.0,Madagascar,MDG,MDG,20210221
0.189541,0.00737,2843.0,Malaysia,MYS,MYS,20210221
0.172181,0.035258,119.0,Mali,MLI,MLI,20210221
0.139196,0.002577,18057.0,Mexico,MEX,MEX,20210221
0.070313,0.010901,592.0,Moldova,MDA,MDA,20210221
0.063241,0.009464,672.0,Morocco,MAR,MAR,20210221
0.156004,0.017224,452.0,Mozambique,MOZ,MOZ,20210221
0.115221,0.024045,208.0,Myanmar,MMR,MMR,20210221
0.079812,0.009478,849.0,Nepal,NPL,NPL,20210221
0.016079,0.001975,4082.0,Netherlands,NLD,NLD,20210221
0.059152,0.004929,2377.0,New Zealand,NZL,NZL,20210221
0.296775,0.01737,699.0,Nicaragua,NIC,NIC,20210221
0.127803,0.007453,1978.0,Nigeria,NGA,NGA,20210221
0.021044,0.003218,2005.0,Norway,NOR,NOR,20210221
0.124543,0.032241,108.0,Oman,OMN,OMN,20210221
0.121477,0.007713,1788.0,Pakistan,PAK,PAK,20210221
0.115912,0.015048,452.0,Palestine,PSE,PSE,20210221
0.07659,0.010435,646.0,Panama,PAN,PAN,20210221
0.106562,0.009879,983.0,Paraguay,PRY,PRY,20210221
0.151469,0.005399,4420.0,Peru,PER,PER,20210221
0.254293,0.005298,6783.0,Philippines,PHL,PHL,20210221
0.044547,0.003046,4587.0,Poland,POL,POL,20210221
0.037947,0.002844,4483.0,Portugal,PRT,PRT,20210221
0.055426,0.007565,945.0,"Puerto Rico, U.S.",PRI,PRI,20210221
0.082138,0.018428,216.0,Qatar,QAT,QAT,20210221
0.041452,0.003572,3175.0,Romania,ROU,ROU,20210221
0.03725,0.002415,6125.0,Russia,RUS,RUS,20210221
0.075273,0.007606,1240.0,Saudi Arabia,SAU,SAU,20210221
0.067677,0.018955,160.0,Senegal,SEN,SEN,20210221
0.018659,0.00342,1553.0,Serbia,SRB,SRB,20210221
0.092915,0.014197,451.0,Singapore,SGP,SGP,20210221
0.01334,0.002709,1777.0,Slovakia,SVK,SVK,20210221
0.021372,0.00548,711.0,Slovenia,SVN,SVN,20210221
0.122584,0.00565,3353.0,South Africa,ZAF,ZAF,20210221
0.074655,0.005414,2363.0,South Korea,KOR,KOR,20210221
0.039485,0.002407,6560.0,Spain,ESP,ESP,20210221
0.091339,0.013855,453.0,Sri Lanka,LKA,LKA,20210221
0.195818,0.016931,566.0,Sudan,SDN,SDN,20210221
0.014733,0.001735,4841.0,Sweden,SWE,SWE,20210221
0.031883,0.003715,2231.0,Switzerland,CHE,CHE,20210221
0.13423,0.003455,9783.0,Taiwan,TWN,TWN,20210221
0.191814,0.018287,434.0,Tanzania,TZA,TZA,20210221
0.270458,0.005932,5624.0,Thailand,THA,THA,20210221
0.079298,0.007071,1471.0,Tunisia,TUN,TUN,20210221
0.060843,0.003259,5413.0,Turkey,TUR,TUR,20210221
0.124806,0.003828,7465.0,Ukraine,UKR,UKR,20210221
0.048476,0.009167,606.0,United Arab Emirates,ARE,ARE,20210221
0.031639,0.002779,4013.0,United Kingdom,GBR,GBR,20210221
0.04247,0.00456,1942.0,Uruguay,URY,URY,20210221
0.096977,0.013591,460.0,Uzbekistan,UZB,UZB,20210221
0.238459,0.008156,2756.0,Venezuela,VEN,VEN,20210221
0.276659,0.003869,13358.0,Vietnam,VNM,VNM,20210221
0.127963,0.021581,268.0,Yemen,YEM,YEM,20210221
0.349357,0.027941,315.0,Afghanistan,AFG,AFG,20210222
0.081725,0.014796,356.0,Albania,ALB,ALB,20210222
0.060114,0.005776,1687.0,Algeria,DZA,DZA,20210222
0.172691,0.026184,216.0,Angola,AGO,AGO,20210222
0.082443,0.003017,8300.0,Argentina,ARG,ARG,20210222
0.060751,0.020306,175.0,Armenia,ARM,ARM,20210222
0.054392,0.003575,4019.0,Australia,AUS,AUS,20210222
0.014988,0.002628,2194.0,Austria,AUT,AUT,20210222
0.044746,0.010942,360.0,Azerbaijan,AZE,AZE,20210222
0.097719,0.0084,1267.0,Bangladesh,BGD,BGD,20210222
0.048163,0.006342,1105.0,Belarus,BLR,BLR,20210222
0.038357,0.004121,2161.0,Belgium,BEL,BEL,20210222
0.202967,0.040456,101.0,Benin,BEN,BEN,20210222
0.159389,0.008225,2008.0,Bolivia,BOL,BOL,20210222
0.063906,0.010942,495.0,Bosnia and Herzegovina,BIH,BIH,20210222
0.049259,0.001455,22223.0,Brazil,BRA,BRA,20210222
0.033806,0.003921,2106.0,Bulgaria,BGR,BGR,20210222
0.205338,0.03442,150.0,Burkina Faso,BFA,BFA,20210222
0.179861,0.028136,192.0,Cambodia,KHM,KHM,20210222
0.098267,0.015973,370.0,Cameroon,CMR,CMR,20210222
0.048388,0.002718,6238.0,Canada,CAN,CAN,20210222
0.05794,0.004526,2674.0,Chile,CHL,CHL,20210222
0.102947,0.003825,6327.0,Colombia,COL,COL,20210222
0.121522,0.010526,964.0,Costa Rica,CRI,CRI,20210222
0.080481,0.013499,421.0,C̫te d'Ivoire,CIV,CIV,20210222
0.031509,0.005403,1097.0,Croatia,HRV,HRV,20210222
0.032274,0.002742,4147.0,Czech Republic,CZE,CZE,20210222
0.101566,0.022489,209.0,Democratic Republic of the Congo,COD,COD,20210222
0.020936,0.003534,1570.0,Denmark,DNK,DNK,20210222
0.108834,0.009738,1140.0,Dominican Republic,DOM,DOM,20210222
0.205129,0.00647,3909.0,Ecuador,ECU,ECU,20210222
0.201064,0.00613,4316.0,Egypt,EGY,EGY,20210222
0.150339,0.009811,1328.0,El Salvador,SLV,SLV,20210222
0.084717,0.015355,340.0,Ethiopia,ETH,ETH,20210222
0.059205,0.009149,668.0,Finland,FIN,FIN,20210222
0.023251,0.001169,17114.0,France,FRA,FRA,20210222
0.024194,0.00132,13508.0,Germany,DEU,DEU,20210222
0.158817,0.01166,997.0,Ghana,GHA,GHA,20210222
0.023852,0.00291,2740.0,Greece,GRC,GRC,20210222
0.240636,0.012145,1222.0,Guatemala,GTM,GTM,20210222
0.085857,0.028668,100.0,Guinea,GIN,GIN,20210222
0.097336,0.020463,217.0,Haiti,HTI,HTI,20210222
0.234395,0.013801,956.0,Honduras,HND,HND,20210222
0.058972,0.007993,892.0,Hong Kong,HKG,HKG,20210222
