smoothed_pct_hes_wontwork,smoothed_hes_wontwork_se,sample_size,country,iso_code,gid_0,survey_date
0.367642,0.01627,892.0,Hong Kong,HKG,HKG,20210222
0.304027,0.006416,5156.0,Hungary,HUN,HUN,20210222
0.190722,0.003681,11387.0,India,IND,IND,20210222
0.280288,0.005684,6312.0,Indonesia,IDN,IDN,20210222
0.331498,0.008861,2787.0,Iraq,IRQ,IRQ,20210222
0.204962,0.012487,1037.0,Ireland,IRL,IRL,20210222
0.240357,0.016431,677.0,Israel,ISR,ISR,20210222
0.260628,0.004218,10864.0,Italy,ITA,ITA,20210222
0.232768,0.002289,34095.0,Japan,JPN,JPN,20210222
0.351811,0.013002,1365.0,Jordan,JOR,JOR,20210222
0.195499,0.013665,885.0,Kazakhstan,KAZ,KAZ,20210222
0.236138,0.011764,1332.0,Kenya,KEN,KEN,20210222
0.337433,0.033503,238.0,Kuwait,KWT,KWT,20210222
0.21454,0.024987,273.0,Kyrgyzstan,KGZ,KGZ,20210222
0.261833,0.018628,572.0,Lebanon,LBN,LBN,20210222
0.30052,0.018502,622.0,Libya,LBY,LBY,20210222
0.358793,0.009149,2752.0,Malaysia,MYS,MYS,20210222
0.348855,0.044826,119.0,Mali,MLI,MLI,20210222
0.28424,0.003374,17879.0,Mexico,MEX,MEX,20210222
0.250449,0.017584,607.0,Moldova,MDA,MDA,20210222
0.329012,0.018073,693.0,Morocco,MAR,MAR,20210222
0.315797,0.021662,462.0,Mozambique,MOZ,MOZ,20210222
0.081677,0.018588,214.0,Myanmar,MMR,MMR,20210222
0.258041,0.015077,836.0,Nepal,NPL,NPL,20210222
0.268956,0.006926,4125.0,Netherlands,NLD,NLD,20210222
0.28249,0.009759,2207.0,New Zealand,NZL,NZL,20210222
0.332894,0.018036,683.0,Nicaragua,NIC,NIC,20210222
0.221076,0.009368,1975.0,Nigeria,NGA,NGA,20210222
0.206883,0.009092,1986.0,Norway,NOR,NOR,20210222
0.322702,0.044652,116.0,Oman,OMN,OMN,20210222
0.205691,0.009653,1753.0,Pakistan,PAK,PAK,20210222
0.372004,0.022712,453.0,Palestine,PSE,PSE,20210222
0.315803,0.018413,641.0,Panama,PAN,PAN,20210222
0.293679,0.014763,961.0,Paraguay,PRY,PRY,20210222
0.341487,0.007112,4463.0,Peru,PER,PER,20210222
0.338122,0.005746,6805.0,Philippines,PHL,PHL,20210222
0.347571,0.006984,4653.0,Poland,POL,POL,20210222
0.239451,0.006436,4389.0,Portugal,PRT,PRT,20210222
0.261298,0.014244,959.0,"Puerto Rico, U.S.",PRI,PRI,20210222
0.299618,0.032469,202.0,Qatar,QAT,QAT,20210222
0.222816,0.007449,3132.0,Romania,ROU,ROU,20210222
0.167708,0.004804,6051.0,Russia,RUS,RUS,20210222
0.261375,0.01292,1176.0,Saudi Arabia,SAU,SAU,20210222
0.384974,0.038269,165.0,Senegal,SEN,SEN,20210222
0.227316,0.010813,1508.0,Serbia,SRB,SRB,20210222
0.289844,0.02235,430.0,Singapore,SGP,SGP,20210222
0.291255,0.010739,1794.0,Slovakia,SVK,SVK,20210222
0.279458,0.017103,713.0,Slovenia,SVN,SVN,20210222
0.293311,0.007942,3305.0,South Africa,ZAF,ZAF,20210222
0.295137,0.009621,2302.0,South Korea,KOR,KOR,20210222
0.265297,0.005506,6452.0,Spain,ESP,ESP,20210222
0.257678,0.021201,437.0,Sri Lanka,LKA,LKA,20210222
0.319428,0.019532,584.0,Sudan,SDN,SDN,20210222
0.225763,0.006026,4828.0,Sweden,SWE,SWE,20210222
0.260699,0.009442,2170.0,Switzerland,CHE,CHE,20210222
0.423044,0.005064,9541.0,Taiwan,TWN,TWN,20210222
0.335322,0.023441,433.0,Tanzania,TZA,TZA,20210222
0.368884,0.006484,5551.0,Thailand,THA,THA,20210222
0.405067,0.013169,1393.0,Tunisia,TUN,TUN,20210222
0.417769,0.006725,5391.0,Turkey,TUR,TUR,20210222
0.20772,0.004728,7397.0,Ukraine,UKR,UKR,20210222
0.334623,0.020488,581.0,United Arab Emirates,ARE,ARE,20210222
0.205672,0.006425,3964.0,United Kingdom,GBR,GBR,20210222
0.283508,0.010282,1934.0,Uruguay,URY,URY,20210222
0.196389,0.018928,467.0,Uzbekistan,UZB,UZB,20210222
0.318595,0.008961,2709.0,Venezuela,VEN,VEN,20210222
0.339042,0.004182,12773.0,Vietnam,VNM,VNM,20210222
0.214771,0.025599,264.0,Yemen,YEM,YEM,20210222
0.242103,0.025835,301.0,Afghanistan,AFG,AFG,20210223
0.336224,0.024864,366.0,Albania,ALB,ALB,20210223
0.332726,0.011468,1706.0,Algeria,DZA,DZA,20210223
0.289509,0.030644,224.0,Angola,AGO,AGO,20210223
0.233898,0.004719,8050.0,Argentina,ARG,ARG,20210223
0.144773,0.030003,168.0,Armenia,ARM,ARM,20210223
0.25707,0.007067,3834.0,Australia,AUS,AUS,20210223
0.246972,0.009304,2172.0,Austria,AUT,AUT,20210223
0.26807,0.023618,350.0,Azerbaijan,AZE,AZE,20210223
0.262731,0.01272,1226.0,Bangladesh,BGD,BGD,20210223
0.280389,0.01407,1099.0,Belarus,BLR,BLR,20210223
0.334538,0.010161,2157.0,Belgium,BEL,BEL,20210223
0.508527,0.051582,101.0,Benin,BEN,BEN,20210223
0.315664,0.010502,1988.0,Bolivia,BOL,BOL,20210223
0.253216,0.019791,493.0,Bosnia and Herzegovina,BIH,BIH,20210223
0.267692,0.002965,22350.0,Brazil,BRA,BRA,20210223
0.255578,0.009497,2104.0,Bulgaria,BGR,BGR,20210223
0.416,0.041352,154.0,Burkina Faso,BFA,BFA,20210223
0.29097,0.032503,212.0,Cambodia,KHM,KHM,20210223
0.377504,0.025046,376.0,Cameroon,CMR,CMR,20210223
0.256137,0.005561,6180.0,Canada,CAN,CAN,20210223
0.313099,0.008958,2668.0,Chile,CHL,CHL,20210223
0.328732,0.005988,6164.0,Colombia,COL,COL,20210223
0.289216,0.014629,951.0,Costa Rica,CRI,CRI,20210223
0.367579,0.024333,400.0,C̫te d'Ivoire,CIV,CIV,20210223
0.232811,0.013044,1093.0,Croatia,HRV,HRV,20210223
0.351966,0.007355,4221.0,Czech Republic,CZE,CZE,20210223
0.405764,0.036984,186.0,Democratic Republic of the Congo,COD,COD,20210223
0.225994,0.010542,1575.0,Denmark,DNK,DNK,20210223
0.337866,0.014985,1071.0,Dominican Republic,DOM,DOM,20210223
0.357009,0.007744,3842.0,Ecuador,ECU,ECU,20210223
0.369093,0.007377,4309.0,Egypt,EGY,EGY,20210223
0.296292,0.012602,1326.0,El Salvador,SLV,SLV,20210223
0.218552,0.021612,367.0,Ethiopia,ETH,ETH,20210223
0.228472,0.016467,660.0,Finland,FIN,FIN,20210223
0.382828,0.003728,17037.0,France,FRA,FRA,20210223
0.231104,0.003619,13569.0,Germany,DEU,DEU,20210223
0.34362,0.015196,993.0,Ghana,GHA,GHA,20210223
0.275801,0.008564,2741.0,Greece,GRC,GRC,20210223
0.338691,0.013433,1237.0,Guatemala,GTM,GTM,20210223
0.232672,0.04353,101.0,Guinea,GIN,GIN,20210223
0.382386,0.03475,207.0,Haiti,HTI,HTI,20210223
0.336615,0.015428,943.0,Honduras,HND,HND,20210223
0.368012,0.01655,862.0,Hong Kong,HKG,HKG,20210223
0.310828,0.006404,5228.0,Hungary,HUN,HUN,20210223
0.187196,0.003613,11659.0,India,IND,IND,20210223
0.288286,0.005763,6203.0,Indonesia,IDN,IDN,20210223
0.321379,0.008814,2774.0,Iraq,IRQ,IRQ,20210223
0.213296,0.012581,1055.0,Ireland,IRL,IRL,20210223
0.227914,0.016778,633.0,Israel,ISR,ISR,20210223
0.261677,0.004251,10684.0,Italy,ITA,ITA,20210223
0.231903,0.002302,33622.0,Japan,JPN,JPN,20210223
0.333785,0.012839,1358.0,Jordan,JOR,JOR,20210223
0.196791,0.013604,899.0,Kazakhstan,KAZ,KAZ,20210223
0.233942,0.011655,1344.0,Kenya,KEN,KEN,20210223
0.341594,0.0333,242.0,Kuwait,KWT,KWT,20210223
0.191689,0.024102,266.0,Kyrgyzstan,KGZ,KGZ,20210223
0.25662,0.018001,597.0,Lebanon,LBN,LBN,20210223
0.318498,0.018929,621.0,Libya,LBY,LBY,20210223
0.372618,0.009301,2714.0,Malaysia,MYS,MYS,20210223
0.35002,0.046142,115.0,Mali,MLI,MLI,20210223
0.282359,0.00338,17736.0,Mexico,MEX,MEX,20210223
0.256322,0.017974,588.0,Moldova,MDA,MDA,20210223
0.334904,0.018044,700.0,Morocco,MAR,MAR,20210223
0.301205,0.021267,462.0,Mozambique,MOZ,MOZ,20210223
0.06389,0.017446,214.0,Myanmar,MMR,MMR,20210223
0.240878,0.015119,801.0,Nepal,NPL,NPL,20210223
0.269018,0.006948,4094.0,Netherlands,NLD,NLD,20210223
0.275947,0.009698,2133.0,New Zealand,NZL,NZL,20210223
0.332219,0.018056,681.0,Nicaragua,NIC,NIC,20210223
0.22287,0.009456,1951.0,Nigeria,NGA,NGA,20210223
0.211928,0.009187,1975.0,Norway,NOR,NOR,20210223
0.315421,0.044229,117.0,Oman,OMN,OMN,20210223
0.209667,0.009788,1734.0,Pakistan,PAK,PAK,20210223
0.380533,0.023051,446.0,Palestine,PSE,PSE,20210223
0.309294,0.018508,627.0,Panama,PAN,PAN,20210223
0.296759,0.014929,960.0,Paraguay,PRY,PRY,20210223
0.338597,0.007143,4409.0,Peru,PER,PER,20210223
0.339985,0.005771,6764.0,Philippines,PHL,PHL,20210223
0.349388,0.006959,4698.0,Poland,POL,POL,20210223
0.242321,0.006588,4222.0,Portugal,PRT,PRT,20210223
0.283125,0.0146,957.0,"Puerto Rico, U.S.",PRI,PRI,20210223
0.283227,0.032722,193.0,Qatar,QAT,QAT,20210223
0.220725,0.00744,3119.0,Romania,ROU,ROU,20210223
0.169422,0.004798,6118.0,Russia,RUS,RUS,20210223
0.268885,0.013195,1155.0,Saudi Arabia,SAU,SAU,20210223
0.427781,0.040064,160.0,Senegal,SEN,SEN,20210223
0.235725,0.010881,1527.0,Serbia,SRB,SRB,20210223
0.289471,0.022676,415.0,Singapore,SGP,SGP,20210223
0.279299,0.010536,1815.0,Slovakia,SVK,SVK,20210223
0.281005,0.01692,730.0,Slovenia,SVN,SVN,20210223
0.289328,0.007945,3266.0,South Africa,ZAF,ZAF,20210223
0.296454,0.009759,2241.0,South Korea,KOR,KOR,20210223
0.263832,0.005576,6268.0,Spain,ESP,ESP,20210223
0.253868,0.021975,415.0,Sri Lanka,LKA,LKA,20210223
0.317324,0.019232,596.0,Sudan,SDN,SDN,20210223
0.228613,0.006048,4837.0,Sweden,SWE,SWE,20210223
0.257214,0.009257,2237.0,Switzerland,CHE,CHE,20210223
0.41971,0.005144,9240.0,Taiwan,TWN,TWN,20210223
0.34414,0.023427,439.0,Tanzania,TZA,TZA,20210223
0.372179,0.006501,5536.0,Thailand,THA,THA,20210223
0.41582,0.013386,1353.0,Tunisia,TUN,TUN,20210223
0.413535,0.006705,5409.0,Turkey,TUR,TUR,20210223
0.208629,0.00474,7386.0,Ukraine,UKR,UKR,20210223
0.333961,0.020462,581.0,United Arab Emirates,ARE,ARE,20210223
0.209087,0.006545,3868.0,United Kingdom,GBR,GBR,20210223
0.271976,0.010158,1932.0,Uruguay,URY,URY,20210223
0.202771,0.018965,468.0,Uzbekistan,UZB,UZB,20210223
0.314815,0.008984,2675.0,Venezuela,VEN,VEN,20210223
0.329981,0.004299,11902.0,Vietnam,VNM,VNM,20210223
0.216375,0.02585,264.0,Yemen,YEM,YEM,20210223
0.251728,0.026698,289.0,Afghanistan,AFG,AFG,20210224
0.326585,0.025266,345.0,Albania,ALB,ALB,20210224
0.336469,0.011325,1760.0,Algeria,DZA,DZA,20210224
0.269951,0.030965,214.0,Angola,AGO,AGO,20210224
0.235101,0.004808,7785.0,Argentina,ARG,ARG,20210224
0.159302,0.031846,160.0,Armenia,ARM,ARM,20210224
0.253907,0.00707,3792.0,Australia,AUS,AUS,20210224
0.247636,0.00929,2183.0,Austria,AUT,AUT,20210224
0.258087,0.023297,347.0,Azerbaijan,AZE,AZE,20210224
0.229789,0.011958,1230.0,Bangladesh,BGD,BGD,20210224
0.264638,0.013913,1080.0,Belarus,BLR,BLR,20210224
0.335253,0.010178,2152.0,Belgium,BEL,BEL,20210224
0.539468,0.047413,115.0,Benin,BEN,BEN,20210224
0.323417,0.010886,1867.0,Bolivia,BOL,BOL,20210224
0.244719,0.019484,495.0,Bosnia and Herzegovina,BIH,BIH,20210224
0.269042,0.002952,22580.0,Brazil,BRA,BRA,20210224
0.240953,0.009424,2059.0,Bulgaria,BGR,BGR,20210224
0.396086,0.041084,154.0,Burkina Faso,BFA,BFA,20210224
0.253938,0.029419,241.0,Cambodia,KHM,KHM,20210224
0.3476,0.024425,376.0,Cameroon,CMR,CMR,20210224
0.253774,0.005562,6138.0,Canada,CAN,CAN,20210224
0.305406,0.009023,2598.0,Chile,CHL,CHL,20210224
0.332835,0.006069,6035.0,Colombia,COL,COL,20210224
0.291976,0.014825,932.0,Costa Rica,CRI,CRI,20210224
0.369386,0.025629,362.0,C̫te d'Ivoire,CIV,CIV,20210224
0.249504,0.013425,1081.0,Croatia,HRV,HRV,20210224
0.35701,0.007362,4242.0,Czech Republic,CZE,CZE,20210224
0.387462,0.036902,181.0,Democratic Republic of the Congo,COD,COD,20210224
0.229719,0.010661,1560.0,Denmark,DNK,DNK,20210224
0.336459,0.015169,1043.0,Dominican Republic,DOM,DOM,20210224
0.35236,0.007969,3606.0,Ecuador,ECU,ECU,20210224
0.363675,0.007308,4363.0,Egypt,EGY,EGY,20210224
0.291995,0.012841,1269.0,El Salvador,SLV,SLV,20210224
0.228666,0.021497,380.0,Ethiopia,ETH,ETH,20210224
0.244406,0.016858,666.0,Finland,FIN,FIN,20210224
0.380896,0.003738,16915.0,France,FRA,FRA,20210224
0.225477,0.003616,13373.0,Germany,DEU,DEU,20210224
0.347158,0.015455,959.0,Ghana,GHA,GHA,20210224
0.26898,0.008502,2733.0,Greece,GRC,GRC,20210224
0.327387,0.013359,1232.0,Guatemala,GTM,GTM,20210224
0.26659,0.044391,106.0,Guinea,GIN,GIN,20210224
0.38774,0.034432,213.0,Haiti,HTI,HTI,20210224
0.333807,0.015476,939.0,Honduras,HND,HND,20210224
0.3638,0.01671,841.0,Hong Kong,HKG,HKG,20210224
0.30952,0.006399,5223.0,Hungary,HUN,HUN,20210224
0.189526,0.003625,11694.0,India,IND,IND,20210224
0.287379,0.005799,6112.0,Indonesia,IDN,IDN,20210224
0.333343,0.009011,2713.0,Iraq,IRQ,IRQ,20210224
0.206786,0.012506,1039.0,Ireland,IRL,IRL,20210224
0.226972,0.017243,598.0,Israel,ISR,ISR,20210224
0.26043,0.004262,10595.0,Italy,ITA,ITA,20210224
0.232503,0.002324,33059.0,Japan,JPN,JPN,20210224
0.323432,0.012512,1398.0,Jordan,JOR,JOR,20210224
0.203985,0.013815,895.0,Kazakhstan,KAZ,KAZ,20210224
0.225927,0.011624,1325.0,Kenya,KEN,KEN,20210224
0.366474,0.032084,228.0,Kuwait,KWT,KWT,20210224
0.199015,0.024684,254.0,Kyrgyzstan,KGZ,KGZ,20210224
0.265454,0.018159,606.0,Lebanon,LBN,LBN,20210224
0.310269,0.018718,627.0,Libya,LBY,LBY,20210224
0.363932,0.009314,2669.0,Malaysia,MYS,MYS,20210224
0.301039,0.045488,112.0,Mali,MLI,MLI,20210224
0.276311,0.00338,17505.0,Mexico,MEX,MEX,20210224
0.256772,0.018088,581.0,Moldova,MDA,MDA,20210224
0.324944,0.018054,692.0,Morocco,MAR,MAR,20210224
0.275361,0.020991,454.0,Mozambique,MOZ,MOZ,20210224
0.086301,0.019444,223.0,Myanmar,MMR,MMR,20210224
0.240224,0.015351,772.0,Nepal,NPL,NPL,20210224
0.263392,0.006981,3997.0,Netherlands,NLD,NLD,20210224
0.271329,0.009775,2073.0,New Zealand,NZL,NZL,20210224
0.328715,0.018264,660.0,Nicaragua,NIC,NIC,20210224
0.228408,0.00964,1907.0,Nigeria,NGA,NGA,20210224
0.217984,0.009299,1967.0,Norway,NOR,NOR,20210224
0.357673,0.046993,108.0,Oman,OMN,OMN,20210224
0.205828,0.009715,1736.0,Pakistan,PAK,PAK,20210224
0.409579,0.023214,465.0,Palestine,PSE,PSE,20210224
0.305386,0.018719,609.0,Panama,PAN,PAN,20210224
0.281835,0.014638,953.0,Paraguay,PRY,PRY,20210224
0.340243,0.007203,4347.0,Peru,PER,PER,20210224
0.344316,0.005853,6610.0,Philippines,PHL,PHL,20210224
0.341153,0.00694,4667.0,Poland,POL,POL,20210224
0.241295,0.006684,4150.0,Portugal,PRT,PRT,20210224
0.272779,0.014564,954.0,"Puerto Rico, U.S.",PRI,PRI,20210224
0.288457,0.034072,181.0,Qatar,QAT,QAT,20210224
0.226835,0.007479,3150.0,Romania,ROU,ROU,20210224
0.172102,0.004856,6050.0,Russia,RUS,RUS,20210224
0.264243,0.013117,1124.0,Saudi Arabia,SAU,SAU,20210224
0.389226,0.038171,162.0,Senegal,SEN,SEN,20210224
0.236927,0.010792,1556.0,Serbia,SRB,SRB,20210224
0.286195,0.022969,419.0,Singapore,SGP,SGP,20210224
0.278116,0.010564,1804.0,Slovakia,SVK,SVK,20210224
0.303721,0.017761,693.0,Slovenia,SVN,SVN,20210224
0.282974,0.007851,3284.0,South Africa,ZAF,ZAF,20210224
0.286445,0.009796,2170.0,South Korea,KOR,KOR,20210224
0.269154,0.005672,6133.0,Spain,ESP,ESP,20210224
0.231283,0.021577,400.0,Sri Lanka,LKA,LKA,20210224
0.321097,0.018798,614.0,Sudan,SDN,SDN,20210224
0.225058,0.006039,4791.0,Sweden,SWE,SWE,20210224
0.249046,0.009233,2204.0,Switzerland,CHE,CHE,20210224
0.411598,0.005194,9014.0,Taiwan,TWN,TWN,20210224
0.348582,0.024194,415.0,Tanzania,TZA,TZA,20210224
0.370504,0.006547,5442.0,Thailand,THA,THA,20210224
0.406511,0.013249,1376.0,Tunisia,TUN,TUN,20210224
0.411907,0.006715,5394.0,Turkey,TUR,TUR,20210224
0.2074,0.004736,7363.0,Ukraine,UKR,UKR,20210224
0.315503,0.020286,581.0,United Arab Emirates,ARE,ARE,20210224
0.205436,0.006616,3731.0,United Kingdom,GBR,GBR,20210224
0.276455,0.010253,1922.0,Uruguay,URY,URY,20210224
0.184916,0.018535,459.0,Uzbekistan,UZB,UZB,20210224
0.317862,0.009122,2610.0,Venezuela,VEN,VEN,20210224
0.327537,0.004447,11072.0,Vietnam,VNM,VNM,20210224
0.200694,0.025339,273.0,Yemen,YEM,YEM,20210224
